,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.023568790731354095,0.03610387811634349
D11-e003Coalescence-mBHI-p5,0.01592577842143374,0.030596952908587258
C9-e003Coalescence-mGAM-p7,0.023171614771904415,0.03462603878116344
C8-e003Coalescence-mGAM-p7,0.9837708182476467,0.001407202216066482
F3-e004Assembly-epsilon-p3,0.6699855177407675,0.18081024930747924
B2-e003Coalescence-mBHI-p3,0.8513095582910934,0.007387811634349031
A8-e003Coalescence-mBHI-p3,0.9950423606082548,0.001074792243767313
e004-inoculumn-fecal-BD,0.8388135409123822,0.19683518005540168
A4-e003Coalescence-mBHI-p7,0.9471397538015931,0.0
B9-e003Coalescence-mGAM-p5,0.02389572773352643,0.03462603878116344
A4-e003Coalescence-mBHI-inoculumn-redo,0.8792364228819696,0.0027894736842105266
B3-e003Coalescence-mBHI-p3,0.7973881245474294,0.2051454293628809
C2-e003Coalescence-mBHI-p5,0.7639391745112237,0.0
B3-e004Assembly-mBHI-p7,0.8284891383055758,0.22200692520775622
B5-e004Assembly-mBHI-p7,0.002172338884866039,0.02077562326869806
C4-e003GlycerolRevival-mBHI-p2,0.003620564808110065,0.030470914127423823
G5-e004Assembly-epsilon-p3,0.006154960173787111,0.054016620498614956
B2-e003Assembly-mBHI-p5,0.9349402606806663,0.0
C3-e004Assembly-mBHI-p5,0.8139934829833454,0.2293240997229917
B2-e003Coalescence-mBHI-p5,0.30065966690803764,0.01718282548476454
B8-e003Assembly-mGAM-p5,0.9540188269370021,0.0008074792243767312
C4-e003Coalescence-mGAM-p7,0.0039826212889210715,0.036011080332409975
e004-inoculumn-fecal-AK,0.02280955829109341,0.030470914127423823
D3-e004Assembly-mGAM-p7,0.634057566980449,0.15173961218836565
C8-e003Assembly-mGAM-p3,0.9984015206372194,0.0010831024930747922
C3-e003Coalescence-mGAM-p3,0.02402425778421434,0.036011080332409975
D4-e004Assembly-mGAM-p5,0.9195166545981173,0.14326592797783932
D3-e003Coalescence-Inoculumn-mBHI,0.5538142650253439,0.14843074792243768
C8-e003Assembly-mGAM-p5,0.775887038377987,0.0
C3-e003Coalescence-mBHI-p7,0.023171614771904415,0.03462603878116344
D11-e003Coalescence-mGAM-p5,0.015851194786386677,0.030470914127423823
A11-e003Coalescence-mGAM-p7,0.9842827661115133,0.0014653739612188366
C2-e003Coalescence-mGAM-p7,0.9996708906589429,0.000350415512465374
B11-e003Coalescence-mGAM-p3,0.023947863866763217,0.036011080332409975
B5-e003Assembly-mBHI-p5,0.18995293265749455,0.040997229916897505
D2-e003Coalescence-mBHI-p5,0.7490463432295438,0.21997091412742384
D8-e003Assembly-mGAM-p5,0.9839279507603186,0.0011149584487534624
D5-e003Coalescence-mGAM-p5,0.5057277335264302,0.14735180055401662
A5-e003Coalescence-mGAM-p3,0.9370112237509052,0.09174653739612189
A2-e003Coalescence-Inoculumn-mGAM,0.9998562635771181,0.001177285318559557
D8-e003Coalescence-mGAM-p5,0.9935981173062999,0.0010013850415512466
A12-e003Coalescence-mGAM-p3,0.9874196234612599,0.000646814404432133
C2-e003Coalescence-mBHI-p3,0.9853982621288921,0.0003573407202216067
D9-e003Coalescence-mGAM-p7,0.023171614771904415,0.03462603878116344
D8-e003Assembly-mGAM-p3,0.9975553946415641,0.0013213296398891967
E4-e004Assembly-mGAM-p7,0.7902255611875453,0.11334072022160664
B10-e003Coalescence-mGAM-p3,0.023171614771904415,0.0332409972299169
A9-e003Coalescence-mGAM-p7,0.011947863866763215,0.01662049861495845
B5-e003Coalescence-Inoculumn-mGAM,0.017002172338884864,0.033018005540166206
D5-e003Coalescence-mBHI-p3,0.7698189717595945,0.17093628808864267
D9-e003Coalescence-mGAM-p5,0.033650253439536565,0.03476315789473684
D10-e003Coalescence-mGAM-p5,0.24459485879797246,0.29910941828254844
C8-e003Coalescence-mBHI-p7,0.844594134685011,0.0
B11-e003Assembly-mGAM-p5,0.015094858797972484,0.030470914127423823
G3-e004Assembly-epsilon-p7,0.6351249094858799,0.16135734072022162
B4-e003Coalescence-mGAM-p5,0.029440984793627806,0.03430609418282548
D4-e003Coalescence-mGAM-p5,0.8315734974656045,0.2054279778393352
C3-e004Assembly-mBHI-p7,0.8421900796524258,0.2320263157894737
B5-e003Coalescence-mGAM-p5,0.6007364228819696,0.15012603878116343
BB-Fecal,0.5828747284576393,0.15398060941828257
B5-e003Coalescence-Inoculumn-mBHI,0.5447378711078928,0.14386565096952908
G3-e004Assembly-epsilon-p3,0.6718120926864591,0.19529085872576177
C2-e003Coalescence-mGAM-p3,0.6311068066618393,0.0
B5-e003Coalescence-mGAM-p7,0.6393189717595945,0.15989473684210526
D8-e003Coalescence-mBHI-p5,0.4342385952208545,0.012909972299168977
F5-e004Assembly-epsilon-p5,0.002896451846488052,0.027700831024930747
D5-e003Coalescence-Inoculumn-mGAM,0.015824040550325852,0.030721606648199444
B3-e004Assembly-mBHI-p5,0.6625072411296162,0.17275069252077563
B5-e003Coalescence-mBHI-p3,0.1256937002172339,0.025421052631578945
C5-e003Coalescence-mGAM-p7,0.870643374366401,0.19089889196675902
C5-e003Coalescence-mBHI-inoculumn-redo,0.3079775524981897,0.08939196675900277
