,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.9988114806282291,0.0012103160373115878
D11-e003Coalescence-mBHI-p5,0.00012948966754209475,0.9994726721452396
C9-e003Coalescence-mGAM-p7,0.999037684342837,0.0007400468875367043
C8-e003Coalescence-mGAM-p7,0.021830904172869113,0.02276337234922031
F3-e004Assembly-epsilon-p3,0.09415285396032727,0.09429238387415938
B2-e003Coalescence-mBHI-p3,0.25,0.028584308063138938
A8-e003Coalescence-mBHI-p3,0.019314621715525736,0.0200068222346376
e004-inoculumn-fecal-BD,0.04029403000631208,0.04317106811727313
A4-e003Coalescence-mBHI-p7,0.04567945584331996,0.04655333254372898
B9-e003Coalescence-mGAM-p5,0.9988525563851991,0.0014116595365559613
A4-e003Coalescence-mBHI-inoculumn-redo,0.040710112572774536,0.042107948454301436
B3-e003Coalescence-mBHI-p3,0.066,0.003670472679750494
C2-e003Coalescence-mBHI-p5,0.09267728876525913,0.09439290659771107
B3-e004Assembly-mBHI-p7,0.028505068562077303,0.029941249551624385
B5-e004Assembly-mBHI-p7,0.22554973961984812,0.22060799802239292
C4-e003GlycerolRevival-mBHI-p2,0.10460572947874612,0.10718969059526029
G5-e004Assembly-epsilon-p3,0.008548904491983712,0.009778895337220204
B2-e003Assembly-mBHI-p5,0.04713112885956825,0.04870066274024794
C3-e004Assembly-mBHI-p5,0.03814203736039488,0.03989833075028885
B2-e003Coalescence-mBHI-p5,0.9130572426409279,0.05223102738570841
B8-e003Assembly-mGAM-p5,0.043371376402246004,0.045019959081023665
C4-e003Coalescence-mGAM-p7,0.07267715207707988,0.08006171912149133
e004-inoculumn-fecal-AK,0.005057399685531231,0.00443117496273288
D3-e004Assembly-mGAM-p7,0.09704873637051908,0.10026059559184113
C8-e003Assembly-mGAM-p3,0.006811646800662835,0.007051421075139765
C3-e003Coalescence-mGAM-p3,0.9999560887312882,3.694095047698871e-05
D4-e004Assembly-mGAM-p5,0.01669467783881988,0.01715774382606098
D3-e003Coalescence-Inoculumn-mBHI,0.172,0.309
C8-e003Assembly-mGAM-p5,0.09101198520064956,0.09043374745959541
C3-e003Coalescence-mBHI-p7,0.9990766090739295,0.0005137458805149738
D11-e003Coalescence-mGAM-p5,0.0002576592910475956,0.9991390438255067
A11-e003Coalescence-mGAM-p7,0.02977586922541592,0.03137766445598032
C2-e003Coalescence-mGAM-p7,0.002655083314099976,0.002694457691344453
B11-e003Coalescence-mGAM-p3,0.9999657485330752,6.48859368307333e-05
B5-e003Assembly-mBHI-p5,0.10508112806341392,0.8456776748585428
D2-e003Coalescence-mBHI-p5,0.043147662621356914,0.062393986152124055
D8-e003Assembly-mGAM-p5,0.02520997731807633,0.02625918156766804
D5-e003Coalescence-mGAM-p5,0.038347803073899706,0.526
A5-e003Coalescence-mGAM-p3,0.009298326954524377,0.011786556085850535
A2-e003Coalescence-Inoculumn-mGAM,0.008621125170941431,0.008953291512433074
D8-e003Coalescence-mGAM-p5,0.005280939654446467,0.007020618764480165
A12-e003Coalescence-mGAM-p3,0.017083751124172326,0.02129612636061411
C2-e003Coalescence-mBHI-p3,0.021218810630801607,0.02180935304187567
D9-e003Coalescence-mGAM-p7,0.9983552379444773,0.001473368837877843
D8-e003Assembly-mGAM-p3,0.007865373363672632,0.00821195175352265
E4-e004Assembly-mGAM-p7,0.0692203928551946,0.07108629444854818
B10-e003Coalescence-mGAM-p3,0.9980040930926215,0.001473368837877843
A9-e003Coalescence-mGAM-p7,0.8434811517184202,0.16177884377459828
B5-e003Coalescence-Inoculumn-mGAM,0.22699999999999998,0.75
D5-e003Coalescence-mBHI-p3,0.03165264209075876,0.222
D9-e003Coalescence-mGAM-p5,0.9980627351641105,0.0010315973536370487
D10-e003Coalescence-mGAM-p5,0.2378416329474636,0.2528997067919891
C8-e003Coalescence-mBHI-p7,0.06660396912436861,0.06678972320864218
B11-e003Assembly-mGAM-p5,0.001966578813585819,0.997106643980013
G3-e004Assembly-epsilon-p7,0.09586082246266558,0.10089457835408616
B4-e003Coalescence-mGAM-p5,0.9949475385572458,0.004543312751989089
D4-e003Coalescence-mGAM-p5,0.017214412217574217,0.079
C3-e004Assembly-mBHI-p7,0.011762320986302772,0.012248930555645778
B5-e003Coalescence-mGAM-p5,0.421,0.025446852453906134
BB-Fecal,0.08559243209780416,0.0814296747892162
B5-e003Coalescence-Inoculumn-mBHI,0.176,0.3515
G3-e004Assembly-epsilon-p3,0.09415285396032727,0.09349109907904449
C2-e003Coalescence-mGAM-p3,0.12648889472862151,0.12848865765295286
B5-e003Coalescence-mGAM-p7,0.364,0.02519591089830899
D8-e003Coalescence-mBHI-p5,0.03190261461369177,0.7
F5-e004Assembly-epsilon-p5,0.17485628997463434,0.17930197070496268
D5-e003Coalescence-Inoculumn-mGAM,4.896003131563485e-05,0.9998528716442927
B3-e004Assembly-mBHI-p5,0.0904960950750682,0.09141184321687415
B5-e003Coalescence-mBHI-p3,0.5,0.2743359364290047
C5-e003Coalescence-mGAM-p7,0.015374010517572045,0.01682170667836495
C5-e003Coalescence-mBHI-inoculumn-redo,0.02784193071508094,0.672
A2-e003Coalescence-mBHI-p7,0.12732107461306155,0.12507776493993428
A10-e003Coalescence-mBHI-p5,0.10124153896659498,0.0993156099908486
BF-Fecal,0.68,0.011613781513589915
AM-Fecal,0.01802809979102208,0.014327424984364092
B8-e003Assembly-mGAM-p3,0.010615575757140045,0.010949269004696867
A4-e003Coalescence-mGAM-p5,0.023302812961842456,0.023728665645470815
D5-e003Coalescence-mBHI-p5,0.012034343313384424,0.01222761497044753
D3-e003Assembly-mBHI-p3,0.1297055889120977,0.13076371409871332
e003-inoculumn-fecal-inoculumn,0.14938897496396245,0.15689061261222978
D4-e003Coalescence-mGAM-p7,0.012648090417716073,0.0485
A8-e003Coalescence-mBHI-p7,0.025277889042269498,0.02658792454119187
e003-inoculumn-fecal-AC,0.9846122299316403,0.007419901168629142
C4-e003Coalescence-mGAM-p3,0.333,0.061770707215985286
B2-e003Coalescence-Inoculumn-mGAM,0.2,0.013635066405965684
C5-e003Coalescence-mGAM-p3,0.00533925802121933,0.071
A3-e003Coalescence-mBHI-inoculumn-redo,0.13848000464953725,0.10630667907325168
D9-e003Assembly-mGAM-p5,0.8307496196491913,0.16943715880657426
B12-e003Coalescence-mGAM-p3,0.907883780974938,0.08150640835251614
A11-e003Coalescence-mBHI-p7,0.07309283865594947,0.429
A3-e003Coalescence-Inoculumn-mGAM,0.222,0.02723582867033167
C3-e003Coalescence-mGAM-p5,0.9902679057355988,0.007961420719775134
D3-e003Assembly-mBHI-p5,0.01723576653876608,0.017723489516027608
A10-e003Coalescence-mGAM-p3,0.005394998341025754,0.005642096443847869
A9-e003Coalescence-mBHI-p3,0.8337442869036173,0.1050328870421755
A2-e003Coalescence-Inoculumn-mBHI,0.021074280952738892,0.021615398576194298
D11-e003Assembly-mGAM-p3,0.0691376901263216,0.09488883728808489
D2-e003Assembly-mBHI-p3,0.024939203324326975,0.025802364003472106
B3-e003Assembly-mBHI-p5,0.09436507811996406,0.09269491804335951
D5-e003Coalescence-Inoculumn-mBHI,0.015901906709746543,0.614
B2-e003Coalescence-mGAM-p3,0.174,0.030495046648980367
C11-e003Coalescence-mGAM-p5,0.16176015199286292,0.16643470827967413
B3-e003Coalescence-Inoculumn-mBHI,0.273,0.01844688724594929
A8-e003Coalescence-mBHI-p5,0.03829724567679677,0.039439828609079124
D5-e004Assembly-mGAM-p7,0.004729217337100185,0.005408390493422714
D5-e003Assembly-mBHI-p5,0.06215092241560341,0.8924705455024406
A5-e003Coalescence-mBHI-p7,0.02668221621128447,0.174
BG-Fecal,0.013646730552769224,0.014095851721099367
D2-e003Coalescence-mGAM-p5,0.016583644071390232,0.01778894241506061
B9-e003Assembly-mGAM-p5,0.8551501184885967,0.15099123887789243
D3-e003Coalescence-mGAM-p3,0.02936409594775396,0.03377933065124186
D9-e003Coalescence-mGAM-p3,0.9981765319291293,0.001603572549579194
D3-e003Coalescence-mGAM-p5,0.4735,0.013702977804592497
A5-e003Coalescence-mBHI-inoculumn-redo,0.032450439892073996,0.364
B11-e003Assembly-mGAM-p3,0.02598564445143549,0.9680240802333748
B9-e003Coalescence-mGAM-p7,0.9186646439243844,0.0844022604058903
B11-e003Coalescence-mGAM-p7,0.9903159322527396,0.009557237618422039
C3-e003Coalescence-Inoculumn-mGAM,0.9446058974667378,0.031463306186388526
A3-e003Coalescence-mGAM-p7,0.009831716704590791,0.01003416810150941
D4-e003Coalescence-Inoculumn-mBHI,0.019332988820848454,0.692
A4-e003Coalescence-mBHI-p5,0.035561728128454144,0.03671294256891433
B3-e003Coalescence-mBHI-p7,0.9290959272969147,0.047004348141395154
D10-e003Coalescence-mGAM-p7,0.0355842182830818,0.03675557300740765
C11-e003Coalescence-mGAM-p3,0.06432926203347267,0.06747911678820358
A10-e003Coalescence-mBHI-p7,0.06444329606949485,0.061697487370758274
C11-e003Coalescence-mBHI-p5,0.05747898687631465,0.9353566553338298
A2-e003Coalescence-mGAM-p7,0.023660181598820322,0.0242966618536681
F5-e004Assembly-epsilon-p3,0.017939251192507676,0.020433822200993837
E3-e004Assembly-mGAM-p5,0.1520102804879905,0.1562441990981884
E2-e004Assembly-mGAM-p5,0.07330371980502291,0.06834374357933949
