,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.0,0.9832320985541962
D11-e003Coalescence-mBHI-p5,0.6979062811565304,0.9621011207117803
C9-e003Coalescence-mGAM-p7,0.0,0.9849431089058088
C8-e003Coalescence-mGAM-p7,0.9162512462612163,0.055607836427410386
F3-e004Assembly-epsilon-p3,0.7148554336989033,0.07571220805885875
B2-e003Coalescence-mBHI-p3,0.5054835493519442,0.07904867824450337
A8-e003Coalescence-mBHI-p3,0.9152542372881356,0.055351184874668495
e004-inoculumn-fecal-BD,0.8634097706879362,0.06809821199418256
A4-e003Coalescence-mBHI-p7,0.8893320039880359,0.07810762255111643
B9-e003Coalescence-mGAM-p5,0.0,0.9828043459662931
A4-e003Coalescence-mBHI-inoculumn-redo,0.8504486540378864,0.08007528445547095
B3-e003Coalescence-mBHI-p3,0.1016949152542373,0.08828813414321157
C2-e003Coalescence-mBHI-p5,0.6869391824526421,0.061681923175635214
B3-e004Assembly-mBHI-p7,0.8783649052841476,0.09025579604756609
B5-e004Assembly-mBHI-p7,0.27018943170488535,0.3518692788091368
C4-e003GlycerolRevival-mBHI-p2,0.45862412761714855,0.635640345624091
G5-e004Assembly-epsilon-p3,0.7058823529411765,0.9560270339635555
B2-e003Assembly-mBHI-p5,0.8793619142572283,0.07485670288305245
C3-e004Assembly-mBHI-p5,0.8713858424725822,0.08854478569595346
B2-e003Coalescence-mBHI-p5,0.06281156530408774,0.2814612028402772
B8-e003Assembly-mGAM-p5,0.8833499501495513,0.06270852938660279
C4-e003Coalescence-mGAM-p7,0.5563310069790628,0.7252117375310121
e004-inoculumn-fecal-AK,0.6630109670987039,0.9666352981435538
D3-e004Assembly-mGAM-p7,0.6799601196410767,0.06980922234579519
C8-e003Assembly-mGAM-p3,0.9182452642073778,0.06775600992386004
C3-e003Coalescence-mGAM-p3,0.0,0.9973479339550004
D4-e004Assembly-mGAM-p5,0.922233300099701,0.08332620412353495
