,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mGAM-p3,973,11487
A9-e003Coalescence-mGAM-p7,355,4397
B5-e003Coalescence-Inoculumn-mGAM,981,11515
D5-e003Coalescence-mBHI-p3,973,11308
D9-e003Coalescence-mGAM-p5,998,11607
D10-e003Coalescence-mGAM-p5,399,3905
C8-e003Coalescence-mBHI-p7,853,9949
B11-e003Assembly-mGAM-p5,964,11292
G3-e004Assembly-epsilon-p7,731,8692
B4-e003Coalescence-mGAM-p5,939,11055
D4-e003Coalescence-mGAM-p5,987,11563
C3-e004Assembly-mBHI-p7,960,11500
B5-e003Coalescence-mGAM-p5,986,11452
BB-Fecal,780,8685
B5-e003Coalescence-Inoculumn-mBHI,982,11481
G3-e004Assembly-epsilon-p3,748,9055
C2-e003Coalescence-mGAM-p3,643,7308
B5-e003Coalescence-mGAM-p7,982,11496
D8-e003Coalescence-mBHI-p5,954,11102
F5-e004Assembly-epsilon-p5,481,5708
D5-e003Coalescence-Inoculumn-mGAM,991,11590
B3-e004Assembly-mBHI-p5,789,9036
B5-e003Coalescence-mBHI-p3,301,3133
C5-e003Coalescence-mGAM-p7,997,11609
C5-e003Coalescence-mBHI-inoculumn-redo,988,11539
A2-e003Coalescence-mBHI-p7,665,7551
A10-e003Coalescence-mBHI-p5,709,8155
BF-Fecal,999,11677
AM-Fecal,997,11613
B8-e003Assembly-mGAM-p3,992,11617
A4-e003Coalescence-mGAM-p5,986,11456
D5-e003Coalescence-mBHI-p5,998,11645
D3-e003Assembly-mBHI-p3,638,7577
e003-inoculumn-fecal-inoculumn,585,6065
D4-e003Coalescence-mGAM-p7,1000,11651
A8-e003Coalescence-mBHI-p7,983,11474
e003-inoculumn-fecal-AC,997,11669
C4-e003Coalescence-mGAM-p3,755,9691
B2-e003Coalescence-Inoculumn-mGAM,994,11608
C5-e003Coalescence-mGAM-p3,998,11590
A3-e003Coalescence-mBHI-inoculumn-redo,650,7347
D9-e003Assembly-mGAM-p5,327,4125
B12-e003Coalescence-mGAM-p3,539,6555
A11-e003Coalescence-mBHI-p7,784,8577
A3-e003Coalescence-Inoculumn-mGAM,985,11455
C3-e003Coalescence-mGAM-p5,956,11097
D3-e003Assembly-mBHI-p5,961,11434
A10-e003Coalescence-mGAM-p3,1003,11688
A9-e003Coalescence-mBHI-p3,508,6374
A2-e003Coalescence-Inoculumn-mBHI,992,11568
D11-e003Assembly-mGAM-p3,839,9653
D2-e003Assembly-mBHI-p3,998,11540
B3-e003Assembly-mBHI-p5,772,9141
D5-e003Coalescence-Inoculumn-mBHI,999,11647
B2-e003Coalescence-mGAM-p3,950,11367
C11-e003Coalescence-mGAM-p5,524,5408
B3-e003Coalescence-Inoculumn-mBHI,970,11484
A8-e003Coalescence-mBHI-p5,967,11307
D5-e004Assembly-mGAM-p7,986,11606
D5-e003Assembly-mBHI-p5,753,7649
A5-e003Coalescence-mBHI-p7,990,11341
BG-Fecal,969,11602
D2-e003Coalescence-mGAM-p5,994,11640
B9-e003Assembly-mGAM-p5,411,4846
D3-e003Coalescence-mGAM-p3,965,11378
D9-e003Coalescence-mGAM-p3,990,11553
D3-e003Coalescence-mGAM-p5,1002,11667
A5-e003Coalescence-mBHI-inoculumn-redo,969,11399
B11-e003Assembly-mGAM-p3,788,9290
B9-e003Coalescence-mGAM-p7,530,6498
B11-e003Coalescence-mGAM-p7,885,10387
C3-e003Coalescence-Inoculumn-mGAM,832,9977
A3-e003Coalescence-mGAM-p7,1001,11680
D4-e003Coalescence-Inoculumn-mBHI,995,11645
A4-e003Coalescence-mBHI-p5,957,11199
B3-e003Coalescence-mBHI-p7,723,8654
D10-e003Coalescence-mGAM-p7,979,11333
C11-e003Coalescence-mGAM-p3,895,10126
A10-e003Coalescence-mBHI-p7,891,10522
C11-e003Coalescence-mBHI-p5,630,7518
A2-e003Coalescence-mGAM-p7,991,11459
F5-e004Assembly-epsilon-p3,982,11512
E3-e004Assembly-mGAM-p5,569,6428
E2-e004Assembly-mGAM-p5,804,9285
C3-e003GlycerolRevival-mBHI-p2,925,11027
D10-e003Coalescence-mGAM-p3,927,10818
C4-e004Assembly-mBHI-p3,553,6363
A9-e003Coalescence-mBHI-p7,777,9530
C2-e003Coalescence-Inoculumn-mGAM,993,11594
B3-e003Coalescence-Inoculumn-mGAM,1003,11689
D11-e003Coalescence-mGAM-p7,984,11385
D5-e003Coalescence-mGAM-p3,1002,11675
E4-e004Assembly-mGAM-p5,995,11640
D2-e003Coalescence-Inoculumn-mBHI,913,10530
B4-e003Coalescence-Inoculumn-mGAM,959,11202
B2-e003Assembly-mBHI-p3,985,11486
C4-e003Coalescence-Inoculumn-mGAM,1003,11689
D4-e003Coalescence-mGAM-p3,1000,11649
A2-e003Coalescence-mGAM-p5,993,11609
D11-e003Assembly-mGAM-p5,490,5244
C3-e003Coalescence-mGAM-p7,1002,11689
B11-e003GlycerolRevival-mGAM-p2,958,10973
B3-e003Coalescence-mGAM-p5,974,11573
D3-e004Assembly-mGAM-p5,928,10977
D12-e003Coalescence-mBHI-p3,426,5156
D4-e004Assembly-mGAM-p7,528,5982
C11-e003Coalescence-mGAM-p7,836,8974
C11-e003Assembly-mGAM-p3,985,11367
D10-e003Coalescence-mBHI-p7,638,7461
A2-e003Coalescence-mBHI-p3,777,8865
B8-e003Coalescence-mGAM-p5,942,11114
C3-e004Assembly-mBHI-p3,954,11454
C11-e003Assembly-mGAM-p5,998,11623
C2-e003Coalescence-mBHI-inoculumn-redo,942,10585
A8-e003Coalescence-mGAM-p7,986,11508
C11-e003GlycerolRevival-mGAM-p2,432,4673
B2-e003Coalescence-Inoculumn-mBHI,968,11349
A11-e003Coalescence-mBHI-p5,889,9689
C10-e003Coalescence-mGAM-p5,342,3444
A5-e003Coalescence-Inoculumn-mGAM,1002,11677
A3-e003Coalescence-mBHI-p3,938,10820
AG-Fecal,987,11620
D4-e003Coalescence-Inoculumn-mGAM,630,6742
A2-e003Coalescence-mBHI-p5,979,11340
B9-e003Coalescence-mBHI-p3,527,6677
C3-e003Coalescence-mBHI-inoculumn-redo,961,11532
e004-inoculumn-fecal-AR,970,11611
B5-e003Coalescence-mGAM-p3,966,11363
BK-Fecal,948,11374
C3-e003Assembly-mBHI-p5,837,9818
A4-e003Coalescence-mBHI-p3,892,10274
F3-e004Assembly-epsilon-p5,336,4280
C9-e003Coalescence-mGAM-p5,977,11400
A2-e003Coalescence-mBHI-inoculumn-redo,1000,11617
C2-e003Coalescence-mGAM-p5,1003,11668
B8-e003GlycerolRevival-mGAM-p2,981,11467
C8-e003Coalescence-mBHI-p5,998,11666
B8-e003Coalescence-mGAM-p7,971,11374
B4-e003Coalescence-Inoculumn-mBHI,977,11573
D2-e003Coalescence-Inoculumn-mGAM,999,11663
B3-e004Assembly-mBHI-p3,931,11075
D3-e003Coalescence-Inoculumn-mGAM,995,11606
C5-e003Coalescence-Inoculumn-mGAM,996,11568
G3-e004Assembly-epsilon-p5,784,9426
BC-Fecal,993,11638
e004-inoculumn-fecal-BE,988,11607
BA-Fecal,995,11633
e003-inoculumn-fecal-AF,962,11225
A11-e003Coalescence-mBHI-p3,997,11654
A4-e003Coalescence-Inoculumn-mGAM,994,11638
B4-e003Coalescence-mBHI-p3,515,6163
A5-e003Coalescence-Inoculumn-mBHI,720,7540
A9-e003Coalescence-mGAM-p5,941,11129
C10-e003Coalescence-mGAM-p7,787,8685
A11-e003Coalescence-mGAM-p3,999,11661
D2-e003Coalescence-mBHI-p3,935,10873
C5-e003GlycerolRevival-mBHI-p2,888,9800
H5-e003Coalescence-mBHI-p5_S40,981,11291
E2-e003Coalescence-mGAM-p7_S145,955,11059
G5-e003Coalescence-mBHI-p7_S124,593,6494
H111-e003Coalescence-mGAM-p7_S188,997,11606
H4-e003Coalescence-mGAM-p7_S183,987,11459
F5-e003Coalescence-mGAM-p5_S64,956,11206
F5-e003Coalescence-mGAM-p7_S160,995,11492
H3-e003Coalescence-mBHI-p3_S46,346,3234
H2-e003Coalescence-mBHI-p7_S133,935,10854
E5-e003Coalescence-mBHI-p3_S12,854,9589
E3-e003Coalescence-mGAM-p3_S58,989,11446
G4-e003Coalescence-mBHI-p5_S27,667,7733
E8-e003Coalescence-mBHI-p5_S5,938,10999
G2-e003Coalescence-mBHI-p3_S33,982,11352
H111-e003Coalescence-mBHI-p3_S144,998,11623
G111-e003Coalescence-mGAM-p5_S80,826,8605
F111-e003Coalescence-mGAM-p5_S68,558,6860
G111-e003Coalescence-mBHI-p5_S32,971,11160
H2-e003Coalescence-mGAM-p7_S181,1001,11638
E3-e003Coalescence-mBHI-p3_S10,936,11026
H2-e003Coalescence-mGAM-p5_S85,347,3752
G8-e003Coalescence-mGAM-p3_S177,974,11323
F2-e003Coalescence-mGAM-p7_S157,995,11464
H3-e003Coalescence-mGAM-p3_S94,943,11072
H4-e003Coalescence-mGAM-p3_S95,937,10730
E5-e003Coalescence-mBHI-p7_S100,984,11320
F3-e003Coalescence-mGAM-p3_S70,912,10738
E100-e003Coalescence-mBHI-p7_S103,983,11406
F9-e003Coalescence-mGAM-p5_S66,915,10608
E100-e003Coalescence-mGAM-p3_S155,989,11598
E3-e003Coalescence-mGAM-p5_S50,999,11621
F5-e003Coalescence-mGAM-p3_S72,980,11521
E5-e003Coalescence-mBHI-p5_S4,906,10188
F111-e003Coalescence-mGAM-p7_S164,506,6429
E111-e003Coalescence-mBHI-p5_S8,824,9040
F2-e003Coalescence-mGAM-p5_S61,999,11618
F8-e003Coalescence-mGAM-p5_S65,389,4819
H8-e003Coalescence-mBHI-p7_S137,995,11554
G9-e003Coalescence-mGAM-p5_S78,776,9304
E2-e003Coalescence-mBHI-p5_S1,954,10839
E2-e003Coalescence-mBHI-p3_S9,774,9123
G8-e003Coalescence-mGAM-p5_S77,951,10974
G3-e003Coalescence-mBHI-p3_S34,914,10691
E111-e003Coalescence-mBHI-p3_S108,913,10422
G3-e003Coalescence-mBHI-p5_S26,444,5295
H111-e003Coalescence-mGAM-p5_S92,988,11559
H9-e003Coalescence-mGAM-p5_S90,841,10156
H2-e003Coalescence-mBHI-p3_S45,981,11293
E8-e003Coalescence-mBHI-p7_S101,992,11556
E4-e003Coalescence-mBHI-p5_S3,951,10918
H2-e003Coalescence-mGAM-p3_S93,1003,11649
E4-e003Coalescence-mGAM-p5_S51,953,10937
G9-e003Coalescence-mGAM-p7_S174,986,11592
F2-e003Coalescence-mBHI-p3_S21,913,10382
G5-e003Coalescence-mGAM-p3_S84,995,11534
H8-e003Coalescence-mBHI-p5_S41,997,11507
E100-e003Coalescence-mBHI-p5_S7,963,11216
G100-e003Coalescence-mGAM-p7_S175,449,5152
F9-e003Coalescence-mGAM-p7_S162,495,5931
F8-e003Coalescence-mGAM-p7_S161,395,4723
F3-e003Coalescence-mBHI-p3_S22,943,11193
G5-e003Coalescence-mGAM-p5_S76,980,11390
G5-e003Coalescence-mGAM-p7_S172,983,11524
G4-e003Coalescence-mGAM-p5_S75,740,8859
G8-e003Coalescence-mBHI-p3_S129,991,11536
E5-e003Coalescence-mGAM-p3_S60,1001,11646
G2-e003Coalescence-mGAM-p5_S73,994,11527
E5-e003Coalescence-mGAM-p7_S148,998,11574
H9-e003Coalescence-mGAM-p7_S186,902,10889
E100-e003Coalescence-mGAM-p5_S55,985,11416
E8-e003Coalescence-mGAM-p5_S53,976,11479
H5-e003Coalescence-mGAM-p3_S96,973,11337
G4-e003Coalescence-mGAM-p3_S83,581,6987
H3-e003Coalescence-mGAM-p7_S182,994,11520
H5-e003Coalescence-mGAM-p5_S88,808,8585
F4-e003Coalescence-mGAM-p5_S63,770,9313
G4-e003Coalescence-mGAM-p7_S171,827,9931
H8-e003Coalescence-mGAM-p5_S89,987,11539
F3-e003Coalescence-mBHI-p5_S14,689,7957
E3-e003Coalescence-mGAM-p7_S146,997,11627
F100-e003Coalescence-mGAM-p3_S167,945,11025
G100-e003Coalescence-mBHI-p3_S131,987,11508
E9-e003Coalescence-mGAM-p3_S154,919,10707
F3-e003Coalescence-mGAM-p5_S62,959,11415
E3-e003Coalescence-mBHI-p5_S2,946,10816
G111-e003Coalescence-mBHI-p7_S128,588,6633
G3-e003Coalescence-mGAM-p3_S82,772,9252
F111-e003Coalescence-mGAM-p3_S168,611,7606
F3-e003Coalescence-mGAM-p7_S158,953,11233
G8-e003Coalescence-mBHI-p7_S125,981,11338
H111-e003Coalescence-mBHI-p5_S44,991,11596
E111-e003Coalescence-mBHI-p7_S104,993,11612
E2-e003Coalescence-mGAM-p3_S57,952,10955
F2-e003Coalescence-mBHI-p5_S13,999,11633
F4-e003Coalescence-mBHI-p3_S23,381,4614
F2-e003Coalescence-mGAM-p3_S69,997,11590
E9-e003Coalescence-mGAM-p5_S54,369,4623
G3-e003Coalescence-mGAM-p5_S74,977,11584
E111-e003Coalescence-mGAM-p5_S56,981,11498
G100-e003Coalescence-mGAM-p5_S79,562,5732
E4-e003Coalescence-mGAM-p7_S147,997,11600
E4-e003Coalescence-mGAM-p3_S59,615,6625
F4-e003Coalescence-mGAM-p3_S71,1002,11686
H100-e003Coalescence-mBHI-p7_S139,374,4368
G8-e003Coalescence-mBHI-p5_S29,988,11398
G2-e003Coalescence-mBHI-p5_S25,947,10976
G8-e003Coalescence-mGAM-p7_S173,989,11488
E4-e003Coalescence-mBHI-p3_S11,980,11320
E2-e003Coalescence-mGAM-p5_S49,954,11081
H9-e003Coalescence-mBHI-p5_S42,569,7512
H111-e003Coalescence-mGAM-p3_S192,998,11625
E8-e003Coalescence-mBHI-p3_S105,975,11288
E8-e003Coalescence-mGAM-p7_S149,994,11586
F4-e003Coalescence-mGAM-p7_S159,987,11565
H3-e003Coalescence-mGAM-p5_S86,973,11427
E4-e003Coalescence-mBHI-p7_S99,957,11076
H4-e003Coalescence-mGAM-p5_S87,986,11432
E100-e003Coalescence-mGAM-p7_S151,943,10932
G9-e003Coalescence-mGAM-p3_S178,998,11650
H8-e003Coalescence-mGAM-p7_S185,995,11617
G2-e003Coalescence-mGAM-p3_S81,971,11141
E5-e003Coalescence-mGAM-p5_S52,994,11506
