,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.9749934878874706,0.9354838709677419
D11-e003Coalescence-mBHI-p5,0.9694364851957975,0.9597641345820326
C9-e003Coalescence-mGAM-p7,0.9762090822262742,0.9340964273326396
C8-e003Coalescence-mGAM-p7,0.0009985239211600244,0.764134582032605
F3-e004Assembly-epsilon-p3,0.0922115134149518,0.5563648976760319
B2-e003Coalescence-mBHI-p3,0.00030389858470087695,0.8910856746444675
A8-e003Coalescence-mBHI-p3,0.0028653295128939827,0.7571973638570934
e004-inoculumn-fecal-BD,0.07397759833289919,0.6631980575789108
A4-e003Coalescence-mBHI-p7,0.0,0.9549080818591744
B9-e003Coalescence-mGAM-p5,0.9746027611357124,0.931321540062435
A4-e003Coalescence-mBHI-inoculumn-redo,0.0006077971694017539,0.9712105445716268
B3-e003Coalescence-mBHI-p3,0.14005383346357558,0.0
C2-e003Coalescence-mBHI-p5,0.0,0.7395074575095387
B3-e004Assembly-mBHI-p7,0.11465659459928801,0.6982310093652445
B5-e004Assembly-mBHI-p7,0.35421550751063646,0.35137010058966356
C4-e003GlycerolRevival-mBHI-p2,0.6411391855517931,0.6399583766909469
G5-e004Assembly-epsilon-p3,0.965225319093514,0.9497051682275408
B2-e003Assembly-mBHI-p5,4.341408352869671e-05,0.922996878251821
C3-e004Assembly-mBHI-p5,0.11166102283580794,0.6812348248352411
B2-e003Coalescence-mBHI-p5,0.2415125466701398,0.8314255983350677
B8-e003Assembly-mGAM-p5,0.04693062429452114,0.7273673257023934
C4-e003Coalescence-mGAM-p7,0.7279239385256577,0.7030870620881027
e004-inoculumn-fecal-AK,0.9633585135017799,0.9451959764134582
D3-e004Assembly-mGAM-p7,0.08817400364678302,0.5428373222337842
C8-e003Assembly-mGAM-p3,0.06151775636016324,0.7551161984044398
C3-e003Coalescence-mGAM-p3,0.9916644959624902,0.9545612209503989
D4-e004Assembly-mGAM-p5,0.05426760441087089,0.8619493583073188
D3-e003Coalescence-Inoculumn-mBHI,0.06685768863419293,0.0
C8-e003Assembly-mGAM-p5,0.055613441000260486,0.5865417967395075
C3-e003Coalescence-mBHI-p7,0.9839367890943822,0.9434616718695803
D11-e003Coalescence-mGAM-p5,0.963488755752366,0.952826916406521
A11-e003Coalescence-mGAM-p7,0.07836242076929756,0.747485258411377
C2-e003Coalescence-mGAM-p7,0.0,0.9982656954561221
B11-e003Coalescence-mGAM-p3,0.9934010593036381,0.9531737773152965
B5-e003Assembly-mBHI-p5,0.1992706433967179,0.5206382240721471
D2-e003Coalescence-mBHI-p5,0.09668316401840757,0.7034339229968782
D8-e003Assembly-mGAM-p5,0.015368585569158636,0.7509538674991328
D5-e003Coalescence-mGAM-p5,0.11730485369453851,0.6826222684703434
A5-e003Coalescence-mGAM-p3,0.0,0.6389177939646202
A2-e003Coalescence-Inoculumn-mGAM,0.062299209863679775,0.7551161984044398
D8-e003Coalescence-mGAM-p5,0.0006946253364591474,0.7596253902185224
A12-e003Coalescence-mGAM-p3,0.0065989406963619,0.7554630593132154
C2-e003Coalescence-mBHI-p3,0.0,0.986819285466528
D9-e003Coalescence-mGAM-p7,0.9689155161934532,0.9285466527922304
D8-e003Assembly-mGAM-p3,0.029999131718329426,0.7554630593132154
E4-e004Assembly-mGAM-p7,0.047929148215681165,0.740894901144641
B10-e003Coalescence-mGAM-p3,0.9723886428757489,0.9316684009712105
A9-e003Coalescence-mGAM-p7,0.3707562733350699,0.3447797433229275
B5-e003Coalescence-Inoculumn-mGAM,0.9565425023877746,0.9292403746097815
D5-e003Coalescence-mBHI-p3,0.06894156464357037,0.6066597294484911
D9-e003Coalescence-mGAM-p5,0.9294955283493965,0.9441553936871314
D10-e003Coalescence-mGAM-p5,0.042676044108708865,0.25563648976760317
C8-e003Coalescence-mBHI-p7,0.0006946253364591474,0.8831078737426292
B11-e003Assembly-mGAM-p5,0.9415646435703743,0.9306278182448838
G3-e004Assembly-epsilon-p7,0.0882174177303117,0.5383281304197017
B4-e003Coalescence-mGAM-p5,0.9119128245202743,0.9028789455428373
D4-e003Coalescence-mGAM-p5,0.06542502387774594,0.5990287894554284
C3-e004Assembly-mBHI-p7,0.11509073543457497,0.7020464793617759
B5-e003Coalescence-mGAM-p5,0.09746461752192412,0.018730489073881373
BB-Fecal,0.07211079274116523,0.5036420395421436
B5-e003Coalescence-Inoculumn-mBHI,0.10623426239472085,0.012140131807145335
G3-e004Assembly-epsilon-p3,0.09338369367022663,0.5574054804023586
C2-e003Coalescence-mGAM-p3,0.0,0.6184530003468609
B5-e003Coalescence-mGAM-p7,0.10653816097942173,0.0065903572667360385
D8-e003Coalescence-mBHI-p5,0.1611530780585222,0.7415886229621922
F5-e004Assembly-epsilon-p5,0.4604063558218286,0.45369406867845996
D5-e003Coalescence-Inoculumn-mGAM,0.9669184683511332,0.9542143600416233
B3-e004Assembly-mBHI-p5,0.09268906833376747,0.5667707249392994
B5-e003Coalescence-mBHI-p3,0.10653816097942173,0.2115851543531044
C5-e003Coalescence-mGAM-p7,0.06516453937657377,0.60596600763094
C5-e003Coalescence-mBHI-inoculumn-redo,0.17752018754884086,0.7232049947970863
A2-e003Coalescence-mBHI-p7,0.0,0.6576482830385015
A10-e003Coalescence-mBHI-p5,0.0005643830858730573,0.7048213666319806
BF-Fecal,0.1108795693322914,0.592785293097468
AM-Fecal,0.9587566206477381,0.9503988900450919
B8-e003Assembly-mGAM-p3,0.029738647217157247,0.7530350329517863
A4-e003Coalescence-mGAM-p5,0.09438221759138665,0.7100242802636143
D5-e003Coalescence-mBHI-p5,0.0,0.9986125563648977
D3-e003Assembly-mBHI-p3,0.10653816097942173,0.0
e003-inoculumn-fecal-inoculumn,0.002083876009377442,0.4696496704821367
