,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p1_S772,0,1,A11-AA-AF-mGAM-mBHI,0.5578690183812433,0.5498635960129324,0.5746509323508466,27340
1,A5-e003Coalescence-Inoculumn-mGAM,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,2,A11-AA-AF-mGAM-mBHI,1.3153603355148706,1.3070237321591045,1.3343031723873857,27340
2,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p3,0,3,A11-AA-AF-mGAM-mBHI,0.7314906499126599,0.7288221757898896,0.7366836504568509,27340
3,A5-e003Coalescence-Inoculumn-mGAM,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0,4,A11-AA-AF-mGAM-mBHI,0.49187508270307356,0.48887319749661384,0.49528648279812615,27340
4,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p5,0,5,A11-AA-AF-mGAM-mBHI,0.7243934737915477,0.7198083419147712,0.7293204211314626,27340
5,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p7,0,7,A11-AA-AF-mGAM-mBHI,0.6087090715659326,0.6034912536661257,0.6140568399922198,27340
6,A11-e003Coalescence-mBHI-p1_S772,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,1,2,A11-AA-AF-mGAM-mBHI,2.0768541555503153,2.0515127661548265,2.110737326393528,27340
7,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p3,1,3,A11-AA-AF-mGAM-mBHI,0.8183014656783683,0.8117209802590585,0.8240899072658907,27340
8,A11-e003Coalescence-mBHI-p1_S772,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,1,4,A11-AA-AF-mGAM-mBHI,0.4685430646578409,0.4641560743783011,0.47499621132122494,27340
9,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p5,1,5,A11-AA-AF-mGAM-mBHI,0.7656509792186154,0.7596223892140122,0.7721045545080341,27340
10,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p7,1,7,A11-AA-AF-mGAM-mBHI,0.6169055248161159,0.6110992270978644,0.6232513800378794,27340
11,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p3,2,3,A11-AA-AF-mGAM-mBHI,-0.44025122419357876,-0.474134395036792,-0.4121012072936652,27340
12,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,2,4,A11-AA-AF-mGAM-mBHI,-0.33079056365585857,-0.35255406621000285,-0.32250399679342334,27340
13,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p5,2,5,A11-AA-AF-mGAM-mBHI,0.32955895648255124,0.31699474835659386,0.33930489672229897,27340
14,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p7,2,7,A11-AA-AF-mGAM-mBHI,0.3252480654059941,0.31623442885704833,0.3335809448374802,27340
15,A11-e003Coalescence-mBHI-p3,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,3,4,A11-AA-AF-mGAM-mBHI,-0.2309737373832137,-0.24255062055825904,-0.2116142973930617,27340
16,A11-e003Coalescence-mBHI-p3,A11-e003Coalescence-mBHI-p5,3,5,A11-AA-AF-mGAM-mBHI,0.71325402874559,0.7006299041179173,0.7260709107552274,27340
17,A11-e003Coalescence-mBHI-p3,A11-e003Coalescence-mBHI-p7,3,7,A11-AA-AF-mGAM-mBHI,0.5164418335380362,0.5073652299364284,0.5261941267563621,27340
18,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,A11-e003Coalescence-mBHI-p5,4,5,A11-AA-AF-mGAM-mBHI,1.6558213076325807,1.6292501393503378,1.681238864687159,27340
19,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,A11-e003Coalescence-mBHI-p7,4,7,A11-AA-AF-mGAM-mBHI,0.7645437198340399,0.7517664106482853,0.7777107464732561,27340
20,A11-e003Coalescence-mBHI-p5,A11-e003Coalescence-mBHI-p7,5,7,A11-AA-AF-mGAM-mBHI,0.31950544870448616,0.2991287898320296,0.34116582827337366,27340
21,D2-e003Coalescence-Inoculumn-mGAM,D8-e003Coalescence-mBHI-p1_S751,0,1,D8-AA-AF-mGAM-mBHI,0.5580446957033814,0.5580446957033814,0.5580446957033814,27340
22,D2-e003Coalescence-Inoculumn-mGAM,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0,2,D8-AA-AF-mGAM-mBHI,1.4936820119417367,1.4936820119417367,1.5047336509720712,27340
