,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,A4-e003Coalescence-mBHI-inoculumn-redo,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0,4,A4-AA-AE-mBHI-mBHI,-0.5338820535735829,-0.5354363400700711,-0.5037451276043351,-0.5331446890724375,-0.5351462609819558,-0.4984798420604185,0.47969212044046755,0.478688135283383,0.48270565741163063
1,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p7,0,7,A4-AA-AE-mBHI-mBHI,-0.5958876356508898,-0.6072318185169568,-0.5853230100587555,-0.5980611861754268,-0.6095051518024206,-0.5871066366171652,0.3948423043301738,0.38565772217093164,0.40697253292258273
2,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,A4-e003Coalescence-mBHI-p7,4,7,A4-AA-AE-mBHI-mBHI,-0.6880893745521615,-0.7358060333544101,-0.655090173714345,-0.6943561550294565,-0.7470606260742337,-0.6607450218690211,0.2810397643728354,0.2602785244782172,0.30867409187441985
3,C2-e003Coalescence-mBHI-inoculumn-redo,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0,2,C2-AA-AE-mBHI-mBHI,-0.8734135789743656,-0.8808086138391841,-0.8636133518176157,-0.8591709332246771,-0.868738581782696,-0.8484179325401913,0.8339266987320499,0.8237057413640798,0.8390593936051245
4,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-p3,0,3,C2-AA-AE-mBHI-mBHI,-1.635758710373745,-1.6772902789456645,-1.5988741490413783,-1.6152334416551986,-1.6567583344305568,-1.5780367275770781,1.975180500791303,1.935880578776368,2.022638906578787
5,C2-e003Coalescence-mBHI-inoculumn-redo,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,4,C2-AA-AE-mBHI-mBHI,-1.7787767166268558,-1.7811852255055456,-1.770429509389031,-1.7768563685276764,-1.778877398127666,-1.7672255771480156,0.8234345573368517,0.8075928174736081,0.8403813633060725
6,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,C2-e003Coalescence-mBHI-p3,2,3,C2-AA-AE-mBHI-mBHI,-3.1602320598813223,-3.2868626148661093,-3.050541700668235,-3.1245181593613784,-3.2514284617089615,-3.01410934120609,4.262361919687589,4.149961346926796,4.396129911427724
7,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,2,4,C2-AA-AE-mBHI-mBHI,-2.6831758273938684,-2.6903045929510867,-2.6682595113387175,-2.6918087375184405,-2.698583863030655,-2.6768785376403574,0.8098576620675231,0.7883951397090061,0.8467848293551213
8,C2-e003Coalescence-mBHI-p3,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,3,4,C2-AA-AE-mBHI-mBHI,-2.2054274613249887,-2.3153594527592576,-2.076939260749182,-2.259169890737551,-2.3699616987928747,-2.12979857276875,-2.632674155499127,-2.774455468633187,-2.4997080233829254
9,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mGAM-p1_S736,0,1,A4-AA-AE-mBHI-mGAM,-3.4622332722485245,-3.4947662848126138,-3.4302458365702106,-3.4297026560749937,-3.465510826031521,-3.394812528782717,3.3062290237719427,3.2553533531114893,3.318283171656595
