,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.6666666666666666,0.3050847457627119
C9-e003Coalescence-mGAM-p3,0.3333333333333333,0.6192718141870684
C11-e003Coalescence-mBHI-p3,0.0,0.13653483992467044
D11-e003Coalescence-mBHI-p5,0.0,0.00031387319522912746
C9-e003Coalescence-mGAM-p7,0.6666666666666666,0.6456371625863151
C8-e003Coalescence-mGAM-p7,0.3333333333333333,0.6814187068424357
D10-e003Coalescence-mBHI-p3,0.0,0.022912743251726302
A8-e003Coalescence-mBHI-p3,0.6666666666666666,0.7730696798493408
e004-inoculumn-fecal-BD,0.0,0.23038292529817953
B9-e003Coalescence-mGAM-p5,0.6666666666666666,0.7049591964846202
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.37037037037037035
B3-e003Coalescence-mBHI-p3,0.6666666666666666,0.6142498430634024
B3-e004Assembly-mBHI-p7,0.3333333333333333,0.5976145637162587
B5-e004Assembly-mBHI-p7,0.3333333333333333,0.6202134337727558
D4-e003Coalescence-mBHI-p3,0.0,0.0
C4-e003GlycerolRevival-mBHI-p2,0.3333333333333333,0.5963590709353421
C5-e004Assembly-mBHI-p3,0.3333333333333333,0.6465787821720025
C3-e004Assembly-mBHI-p5,0.6666666666666666,0.5655994978028877
B8-e003Assembly-mGAM-p5,0.3333333333333333,0.2460765850596359
B12-e003Coalescence-mBHI-p3,0.3333333333333333,0.2106089139987445
e004-inoculumn-fecal-AK,0.0,0.3013182674199623
D3-e004Assembly-mGAM-p7,0.3333333333333333,0.692090395480226
D4-e004Assembly-mGAM-p5,0.0,0.5288763339610797
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.012868801004394225
C3-e003Coalescence-mBHI-p7,0.3333333333333333,0.507532956685499
D11-e003Coalescence-mGAM-p5,0.0,0.0
A11-e003Coalescence-mGAM-p7,0.0,0.0
B8-e003Coalescence-mBHI-p5,0.6666666666666666,0.6051475204017577
B10-e003Assembly-mGAM-p5,0.3333333333333333,0.3625235404896422
C2-e003Coalescence-mGAM-p7,0.6666666666666666,0.7771500313873195
B11-e003Coalescence-mGAM-p3,0.3333333333333333,0.20056497175141244
B5-e003Assembly-mBHI-p5,0.0,0.10232266164469554
D8-e003Assembly-mGAM-p5,1.0,0.5307595731324545
D5-e003Coalescence-mGAM-p5,0.0,0.0025109855618330196
B5-e003Coalescence-mBHI-p5,0.0,0.209353421217828
D5-e003Coalescence-mBHI-p7,0.0,0.0006277463904582549
C9-e003Coalescence-mBHI-p5,0.3333333333333333,0.6064030131826742
A5-e003Coalescence-mGAM-p3,0.0,0.0006277463904582549
A2-e003Coalescence-Inoculumn-mGAM,0.3333333333333333,0.41964846202134337
E5-e004Assembly-mGAM-p5,0.6666666666666666,0.7112366603892027
D8-e003Coalescence-mGAM-p5,0.0,0.0
A12-e003Coalescence-mGAM-p3,0.0,0.0
C4-e004Assembly-mBHI-p5,0.0,0.26804770872567485
