,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.17471174377224197,0.31384937238493726
C9-e003Coalescence-mGAM-p3,0.831453143534994,0.8514853556485356
C11-e003Coalescence-mBHI-p3,0.19824317912218273,0.33116457461645743
D11-e003Coalescence-mBHI-p5,0.18501542111506522,0.41475732217573225
C9-e003Coalescence-mGAM-p7,0.8872775800711743,0.9077489539748954
C8-e003Coalescence-mGAM-p7,0.18817200474495852,0.28319246861924685
D10-e003Coalescence-mBHI-p3,0.19439383155397388,0.35569456066945604
A8-e003Coalescence-mBHI-p3,0.2479240806642942,0.3486750348675035
e004-inoculumn-fecal-BD,0.08158600237247925,0.12193723849372386
B9-e003Coalescence-mGAM-p5,0.9581530249110319,0.9751757322175733
A4-e003Coalescence-mBHI-inoculumn-redo,0.1221826809015421,0.17294281729428174
B3-e003Coalescence-mBHI-p3,0.2375421115065243,0.22914086471408646
B3-e004Assembly-mBHI-p7,0.13997627520759193,0.25383542538354253
B5-e004Assembly-mBHI-p7,0.1494661921708185,0.25383542538354253
D4-e003Coalescence-mBHI-p3,0.08540925266903915,0.2193486750348675
C4-e003GlycerolRevival-mBHI-p2,0.47216607354685647,0.5638563458856345
C5-e004Assembly-mBHI-p3,0.17976749703440092,0.29924965132496517
C3-e004Assembly-mBHI-p5,0.13048635824436536,0.24267782426778242
B8-e003Assembly-mGAM-p5,0.08066429418742586,0.10320781032078104
B12-e003Coalescence-mBHI-p3,0.2744223013048636,0.3053277545327755
e004-inoculumn-fecal-AK,0.066429418742586,0.15202231520223153
D3-e004Assembly-mGAM-p7,0.16583629893238436,0.2894002789400279
D4-e004Assembly-mGAM-p5,0.166073546856465,0.24267782426778242
D3-e003Coalescence-Inoculumn-mBHI,0.4680023724792408,0.6348675034867504
C3-e003Coalescence-mBHI-p7,0.7008446026097271,0.6750348675034867
D11-e003Coalescence-mGAM-p5,0.1920699881376038,0.43643654114365416
A11-e003Coalescence-mGAM-p7,0.15215539739027284,0.3486750348675035
B8-e003Coalescence-mBHI-p5,0.7531684460260973,0.8011464435146444
B10-e003Assembly-mGAM-p5,0.10320284697508897,0.14365411436541142
C2-e003Coalescence-mGAM-p7,0.24900237247924079,0.3500697350069735
B11-e003Coalescence-mGAM-p3,0.8918018979833926,0.9217740585774059
B5-e003Assembly-mBHI-p5,0.07512455516014235,0.25112691771269174
D8-e003Assembly-mGAM-p5,0.1708185053380783,0.24546722454672246
D5-e003Coalescence-mGAM-p5,0.08402846975088968,0.22734588563458857
B5-e003Coalescence-mBHI-p5,0.19671886120996443,0.19352859135285916
D5-e003Coalescence-mBHI-p7,0.08496559905100831,0.18828451882845187
C9-e003Coalescence-mBHI-p5,0.7285539739027284,0.7482329149232915
A5-e003Coalescence-mGAM-p3,0.17089798339264534,0.39142119944211995
A2-e003Coalescence-Inoculumn-mGAM,0.12336892052194544,0.17852161785216178
E5-e004Assembly-mGAM-p5,0.1657497034400949,0.30264993026499304
D8-e003Coalescence-mGAM-p5,0.1901708185053381,0.4347280334728033
A12-e003Coalescence-mGAM-p3,0.1387900355871886,0.3110181311018131
C4-e004Assembly-mBHI-p5,0.08422301304863583,0.15202231520223153
D9-e003Coalescence-mGAM-p7,0.536626334519573,0.6664100418410042
D8-e003Assembly-mGAM-p3,0.1055753262158956,0.13110181311018132
E4-e004Assembly-mGAM-p7,0.16963226571767498,0.25523012552301255
E3-e004Assembly-mGAM-p3,0.16844602609727166,0.28451882845188287
B10-e003Coalescence-mGAM-p3,0.7830664294187426,0.8505578800557879
A9-e003Coalescence-mGAM-p7,0.6732502965599051,0.768297071129707
B5-e003Coalescence-Inoculumn-mGAM,0.5840984578884935,0.7151408647140864
D10-e003Coalescence-mBHI-p5,0.17511743772241992,0.3595732217573222
D5-e003Coalescence-mBHI-p3,0.17995136417556346,0.42246443514644355
D9-e003Coalescence-mGAM-p5,0.6715670225385527,0.7491004184100418
C9-e003Coalescence-mBHI-p3,0.6801577698695137,0.7249735006973501
D10-e003Coalescence-mGAM-p5,0.18924911032028466,0.43687447698744775
C8-e003Coalescence-mBHI-p7,0.21216014234875444,0.3073068340306834
C3-e004Assembly-mBHI-p7,0.11150652431791222,0.1910739191073919
B5-e003Coalescence-mGAM-p5,0.09765480427046264,0.2709623430962343
BB-Fecal,0.26556227758007117,0.42055927475592747
B5-e003Coalescence-Inoculumn-mBHI,0.40366903914590746,0.5912942817294281
C2-e003Coalescence-mGAM-p3,0.15183867141162516,0.20362622036262204
D8-e003Coalescence-mBHI-p5,0.18798932384341635,0.4316304044630405
E5-e004Assembly-mGAM-p7,0.14472123368920523,0.2580195258019526
B10-e003Coalescence-mBHI-p5,0.7183321470937128,0.7521171548117155
D5-e003Coalescence-Inoculumn-mGAM,0.18514709371293003,0.43654114365411434
B3-e004Assembly-mBHI-p5,0.1542111506524318,0.26359832635983266
B5-e003Coalescence-mBHI-p3,0.029251482799525504,0.03066108786610879
C5-e003Coalescence-mBHI-inoculumn-redo,0.1438896797153025,0.4372161785216179
A10-e003Coalescence-mBHI-p5,0.20589679715302492,0.3039846582984658
BF-Fecal,0.16434994068801898,0.273323570432357
AM-Fecal,0.1221826809015421,0.18828451882845187
B8-e003Assembly-mGAM-p3,0.06761565836298933,0.1087866108786611
A4-e003Coalescence-mGAM-p5,0.17297627520759196,0.42714504881450494
D5-e003Coalescence-mBHI-p5,0.249135231316726,0.3500697350069735
D3-e003Assembly-mBHI-p3,0.04520877817319099,0.12011854951185495
e003-inoculumn-fecal-inoculumn,0.15776986951364175,0.2398884239888424
A8-e003Coalescence-mBHI-p7,0.24930367734282327,0.3500697350069735
e003-inoculumn-fecal-AC,0.6147307236061685,0.6183040446304044
B9-e003GlycerolRevival-mGAM-p2,0.5185314353499407,0.5720069735006974
B2-e003Coalescence-Inoculumn-mGAM,0.7235243179122183,0.767887029288703
C5-e003Coalescence-mBHI-p5,0.1056809015421115,0.3043542538354254
C5-e003Coalescence-mGAM-p3,0.17727164887307237,0.4344323570432358
A3-e003Coalescence-mBHI-inoculumn-redo,0.1631672597864769,0.16548675034867502
