,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.6595492289442467,0.5076708507670851
C9-e003Coalescence-mGAM-p3,0.0,0.0
C11-e003Coalescence-mBHI-p3,0.6725978647686833,0.4769874476987448
D11-e003Coalescence-mBHI-p5,0.7520759193357058,0.5258019525801952
C9-e003Coalescence-mGAM-p7,0.0,0.0
C8-e003Coalescence-mGAM-p7,0.7247924080664294,0.6471408647140865
D10-e003Coalescence-mBHI-p3,0.66429418742586,0.46443514644351463
A8-e003Coalescence-mBHI-p3,0.7425860023724793,0.6429567642956764
e004-inoculumn-fecal-BD,0.2586002372479241,0.21617852161785217
B9-e003Coalescence-mGAM-p5,0.0,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.39383155397390274,0.31520223152022314
B3-e003Coalescence-mBHI-p3,0.0,0.0
B3-e004Assembly-mBHI-p7,0.66429418742586,0.5620641562064156
B5-e004Assembly-mBHI-p7,0.6797153024911032,0.5634588563458857
D4-e003Coalescence-mBHI-p3,0.3416370106761566,0.22594142259414227
C4-e003GlycerolRevival-mBHI-p2,0.06405693950177936,0.0599721059972106
C5-e004Assembly-mBHI-p3,0.6986951364175563,0.5843793584379359
C3-e004Assembly-mBHI-p5,0.6571767497034401,0.5495118549511855
B8-e003Assembly-mGAM-p5,0.2538552787663108,0.21617852161785217
B12-e003Coalescence-mBHI-p3,0.03084223013048636,0.015341701534170154
e004-inoculumn-fecal-AK,0.3155397390272835,0.30404463040446306
D3-e004Assembly-mGAM-p7,0.767497034400949,0.6513249651324965
D4-e004Assembly-mGAM-p5,0.5622775800711743,0.45188284518828453
D3-e003Coalescence-Inoculumn-mBHI,0.0035587188612099642,0.002789400278940028
C3-e003Coalescence-mBHI-p7,0.0,0.0
D11-e003Coalescence-mGAM-p5,0.8054567022538552,0.5550906555090656
A11-e003Coalescence-mGAM-p7,0.6156583629893239,0.43793584379358436
B8-e003Coalescence-mBHI-p5,0.0,0.0
B10-e003Assembly-mGAM-p5,0.3997627520759193,0.37099023709902373
C2-e003Coalescence-mGAM-p7,0.7508896797153025,0.6499302649930265
B11-e003Coalescence-mGAM-p3,0.0,0.0
B5-e003Assembly-mBHI-p5,0.43534994068801897,0.2691771269177127
