,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.3333333333333333,0.383006905210295
C9-e003Coalescence-mGAM-p3,0.26766666666666666,0.2634030131826742
C11-e003Coalescence-mBHI-p3,0.6166666666666666,0.4436726302573761
D11-e003Coalescence-mBHI-p5,0.6033333333333334,0.9399912115505336
C9-e003Coalescence-mGAM-p7,0.20633333333333334,0.265653483992467
C8-e003Coalescence-mGAM-p7,0.263,0.24146829880728185
D10-e003Coalescence-mBHI-p3,0.572,0.531845260514752
A8-e003Coalescence-mBHI-p3,0.09533333333333334,0.22069554300062774
e004-inoculumn-fecal-BD,0.6666666666666666,0.07373069679849341
B9-e003Coalescence-mGAM-p5,0.25633333333333336,0.26847614563716254
A4-e003Coalescence-mBHI-inoculumn-redo,0.14300000000000002,0.10922787193973635
B3-e003Coalescence-mBHI-p3,0.24666666666666667,0.24219240426867544
B3-e004Assembly-mBHI-p7,0.0,0.19930947897049592
B5-e004Assembly-mBHI-p7,0.3333333333333333,0.19844036409290647
D4-e003Coalescence-mBHI-p3,1.0,0.39441305712492153
C4-e003GlycerolRevival-mBHI-p2,0.429,0.25466980539861894
C5-e004Assembly-mBHI-p3,0.3333333333333333,0.22963402385436285
C3-e004Assembly-mBHI-p5,0.0,0.1995053358443189
B8-e003Assembly-mGAM-p5,0.0,0.0674827369742624
B12-e003Coalescence-mBHI-p3,0.0,0.12503578154425612
e004-inoculumn-fecal-AK,0.3333333333333333,0.089924670433145
D3-e004Assembly-mGAM-p7,0.13333333333333333,0.2381271186440678
D4-e004Assembly-mGAM-p5,1.0,0.1938879472693032
D3-e003Coalescence-Inoculumn-mBHI,0.4633333333333334,0.41386597614563725
C3-e003Coalescence-mBHI-p7,0.15166666666666664,0.18418455743879472
D11-e003Coalescence-mGAM-p5,0.9293333333333335,0.995405524168236
A11-e003Coalescence-mGAM-p7,1.0,0.7383801004394224
B8-e003Coalescence-mBHI-p5,0.21866666666666668,0.25911550533584427
B10-e003Assembly-mGAM-p5,0.0,0.13214061519146264
C2-e003Coalescence-mGAM-p7,0.031999999999999994,0.22090552416823606
B11-e003Coalescence-mGAM-p3,0.28099999999999997,0.30486597614563715
B5-e003Assembly-mBHI-p5,1.0,0.18293722536095416
D8-e003Assembly-mGAM-p5,0.0,0.14469554300062776
D5-e003Coalescence-mGAM-p5,0.6666666666666666,0.42698305084745763
B5-e003Coalescence-mBHI-p5,0.0,0.06713119899560577
D5-e003Coalescence-mBHI-p7,0.0,0.41210546139359694
C9-e003Coalescence-mBHI-p5,0.337,0.2575787821720025
A5-e003Coalescence-mGAM-p3,1.0,0.8854020715630884
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.11801632140615191
E5-e004Assembly-mGAM-p5,0.3333333333333333,0.22661644695543
D8-e003Coalescence-mGAM-p5,1.0,0.9817806026365349
A12-e003Coalescence-mGAM-p3,1.0,0.7064240426867545
C4-e004Assembly-mBHI-p5,0.6666666666666666,0.09541745134965474
D9-e003Coalescence-mGAM-p7,0.291,0.323756120527307
D8-e003Assembly-mGAM-p3,0.0,0.08725674827369742
E4-e004Assembly-mGAM-p7,0.0,0.18895166352793472
E3-e004Assembly-mGAM-p3,0.04633333333333334,0.23952981795354678
B10-e003Coalescence-mGAM-p3,0.26899999999999996,0.2607746390458255
A9-e003Coalescence-mGAM-p7,0.421,0.18061550533584433
