,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C11-e003GlycerolRevival-mGAM-p2,0,0
B2-e003Coalescence-Inoculumn-mBHI,1,5
A11-e003Coalescence-mBHI-p5,1,8
C10-e003Coalescence-mGAM-p5,1,8
C4-e003Assembly-mBHI-p5,1,7
A5-e003Coalescence-Inoculumn-mGAM,1,7
D4-e003Coalescence-Inoculumn-mGAM,1,7
C10-e003Coalescence-mBHI-p5,1,8
B9-e003Coalescence-mBHI-p3,1,8
C3-e003Coalescence-mBHI-inoculumn-redo,1,8
e004-inoculumn-fecal-AR,1,8
B5-e003Coalescence-mGAM-p3,1,8
BK-Fecal,0,0
C3-e003Assembly-mBHI-p5,0,1
C9-e003Coalescence-mGAM-p5,1,8
A2-e003Coalescence-mBHI-inoculumn-redo,1,8
C2-e003Coalescence-mGAM-p5,1,8
C8-e003Coalescence-mBHI-p5,1,8
B8-e003Coalescence-mGAM-p7,1,8
B4-e003Coalescence-Inoculumn-mBHI,1,8
D2-e003Coalescence-Inoculumn-mGAM,1,7
B8-e003Coalescence-mBHI-p7,1,8
B3-e004Assembly-mBHI-p3,1,8
e003-inoculumn-fecal-AE,1,5
D3-e003Coalescence-Inoculumn-mGAM,1,8
B11-e003Coalescence-mBHI-p3,1,8
C5-e003Coalescence-Inoculumn-mGAM,1,8
e004-inoculumn-fecal-BE,1,8
BA-Fecal,0,0
A11-e003Coalescence-mBHI-p3,1,8
A4-e003Coalescence-Inoculumn-mGAM,1,8
B4-e003Coalescence-mBHI-p3,1,6
A5-e003Coalescence-Inoculumn-mBHI,1,8
A9-e003Coalescence-mGAM-p5,1,8
C10-e003Coalescence-mGAM-p7,1,8
A11-e003Coalescence-mGAM-p3,1,8
C10-e003Coalescence-mBHI-p3,1,6
D2-e003Coalescence-mBHI-p3,0,7
H5-e003Coalescence-mBHI-p5_S40,0,8
E2-e003Coalescence-mGAM-p7_S145,1,8
G5-e003Coalescence-mBHI-p7_S124,1,4
H111-e003Coalescence-mGAM-p7_S188,1,5
F5-e003Coalescence-mGAM-p5_S64,0,4
F8-e003Coalescence-mBHI-p3_S117,1,8
H3-e003Coalescence-mBHI-p3_S46,0,3
F100-e003Coalescence-mGAM-p7_S163,0,4
F9-e003Coalescence-mBHI-p5_S18,1,8
E3-e003Coalescence-mGAM-p3_S58,1,8
E8-e003Coalescence-mBHI-p5_S5,1,8
E9-e003Coalescence-mBHI-p5_S6,1,8
H111-e003Coalescence-mBHI-p3_S144,1,8
G111-e003Coalescence-mGAM-p5_S80,1,8
G100-e003Coalescence-mGAM-p3_S179,0,4
F111-e003Coalescence-mGAM-p5_S68,0,6
G111-e003Coalescence-mBHI-p5_S32,1,8
H2-e003Coalescence-mGAM-p7_S181,1,6
G8-e003Coalescence-mGAM-p3_S177,0,5
F2-e003Coalescence-mGAM-p7_S157,1,7
H3-e003Coalescence-mGAM-p3_S94,1,7
F3-e003Coalescence-mGAM-p3_S70,1,4
E100-e003Coalescence-mBHI-p7_S103,0,8
F9-e003Coalescence-mGAM-p5_S66,1,8
E100-e003Coalescence-mGAM-p3_S155,1,8
E3-e003Coalescence-mGAM-p5_S50,1,8
F5-e003Coalescence-mGAM-p3_S72,1,8
E9-e003Coalescence-mBHI-p7_S102,1,8
F111-e003Coalescence-mGAM-p7_S164,1,6
E111-e003Coalescence-mBHI-p5_S8,1,8
H100-e003Coalescence-mBHI-p5_S43,1,8
F2-e003Coalescence-mGAM-p5_S61,1,8
F8-e003Coalescence-mGAM-p5_S65,0,3
H8-e003Coalescence-mBHI-p7_S137,1,8
G9-e003Coalescence-mGAM-p5_S78,1,8
G8-e003Coalescence-mGAM-p5_S77,1,8
G3-e003Coalescence-mBHI-p3_S34,1,8
G100-e003Coalescence-mBHI-p5_S31,1,8
F9-e003Coalescence-mBHI-p3_S118,0,0
E111-e003Coalescence-mBHI-p3_S108,1,6
G3-e003Coalescence-mBHI-p5_S26,0,4
G5-e003Coalescence-mBHI-p5_S28,1,8
H111-e003Coalescence-mGAM-p5_S92,1,8
H9-e003Coalescence-mGAM-p5_S90,1,8
H2-e003Coalescence-mBHI-p3_S45,1,7
E8-e003Coalescence-mBHI-p7_S101,1,8
H2-e003Coalescence-mGAM-p3_S93,0,0
E4-e003Coalescence-mGAM-p5_S51,0,4
G9-e003Coalescence-mGAM-p7_S174,1,8
E8-e003Coalescence-mGAM-p3_S153,1,8
G111-e003Coalescence-mGAM-p3_S180,1,8
G5-e003Coalescence-mGAM-p3_S84,1,6
H8-e003Coalescence-mBHI-p5_S41,1,8
E100-e003Coalescence-mBHI-p5_S7,1,8
G100-e003Coalescence-mGAM-p7_S175,0,0
F9-e003Coalescence-mGAM-p7_S162,1,7
F8-e003Coalescence-mGAM-p7_S161,1,7
F3-e003Coalescence-mBHI-p3_S22,1,8
G3-e003Coalescence-mBHI-p7_S122,1,8
G5-e003Coalescence-mGAM-p5_S76,0,0
G5-e003Coalescence-mGAM-p7_S172,1,2
G8-e003Coalescence-mBHI-p3_S129,1,8
E5-e003Coalescence-mGAM-p3_S60,1,8
G2-e003Coalescence-mGAM-p5_S73,1,8
E5-e003Coalescence-mGAM-p7_S148,1,6
H9-e003Coalescence-mGAM-p7_S186,1,8
E100-e003Coalescence-mGAM-p5_S55,1,8
H5-e003Coalescence-mGAM-p3_S96,0,4
H5-e003Coalescence-mGAM-p5_S88,1,6
H8-e003Coalescence-mGAM-p5_S89,1,8
F3-e003Coalescence-mBHI-p5_S14,1,8
F100-e003Coalescence-mBHI-p7_S115,1,8
E3-e003Coalescence-mGAM-p7_S146,1,6
F100-e003Coalescence-mGAM-p3_S167,0,4
G100-e003Coalescence-mBHI-p3_S131,0,1
E9-e003Coalescence-mGAM-p3_S154,1,8
G111-e003Coalescence-mBHI-p7_S128,1,8
F111-e003Coalescence-mGAM-p3_S168,1,8
F8-e003Coalescence-mBHI-p7_S113,1,8
H4-e003Coalescence-mBHI-p3_S47,0,5
G8-e003Coalescence-mBHI-p7_S125,1,8
F4-e003Coalescence-mBHI-p5_S15,0,5
H111-e003Coalescence-mBHI-p5_S44,1,8
E111-e003Coalescence-mBHI-p7_S104,1,8
E2-e003Coalescence-mGAM-p3_S57,1,8
F4-e003Coalescence-mBHI-p3_S23,0,7
F2-e003Coalescence-mGAM-p3_S69,1,7
E9-e003Coalescence-mGAM-p5_S54,1,8
G3-e003Coalescence-mGAM-p5_S74,1,4
E111-e003Coalescence-mGAM-p5_S56,1,8
G100-e003Coalescence-mGAM-p5_S79,1,8
G9-e003Coalescence-mBHI-p3_S130,1,8
E4-e003Coalescence-mGAM-p3_S59,0,4
H100-e003Coalescence-mBHI-p7_S139,1,8
G8-e003Coalescence-mBHI-p5_S29,1,8
G8-e003Coalescence-mGAM-p7_S173,1,8
E2-e003Coalescence-mGAM-p5_S49,1,8
H9-e003Coalescence-mBHI-p5_S42,1,8
H111-e003Coalescence-mGAM-p3_S192,1,8
F5-e003Coalescence-mBHI-p3_S24,1,7
E8-e003Coalescence-mBHI-p3_S105,1,8
E8-e003Coalescence-mGAM-p7_S149,0,0
G9-e003Coalescence-mBHI-p5_S30,1,8
F111-e003Coalescence-mBHI-p7_S116,1,5
F5-e003Coalescence-mBHI-p7_S112,1,4
F111-e003Coalescence-mBHI-p3_S120,1,8
H3-e003Coalescence-mGAM-p5_S86,0,0
E100-e003Coalescence-mGAM-p7_S151,1,8
G9-e003Coalescence-mGAM-p3_S178,1,7
H9-e003Coalescence-mBHI-p7_S138,0,0
H8-e003Coalescence-mGAM-p7_S185,1,8
G2-e003Coalescence-mGAM-p3_S81,1,8
F111-e003Coalescence-mBHI-p5_S20,1,7
F8-e003Coalescence-mBHI-p5_S17,1,8
G100-e003Coalescence-mBHI-p7_S127,1,8
