,index,fixed_diffs,num_int_sites,sample1,species_id
0,BF-Fecal,0,1050114,BF-Fecal,100031
1,e003-inoculumn-fecal-inoculumn,8024,2347650,BF-Fecal,100031
2,e003-inoculumn-fecal-AC,3208,1340749,BF-Fecal,100031
3,BG-Fecal,2535,1095671,BF-Fecal,100031
4,BC-Fecal,5341,1551954,BF-Fecal,100031
5,e004-inoculumn-fecal-BE,2791,1425205,BF-Fecal,100031
6,e003-inoculumn-fecal-AF,6327,1933185,BF-Fecal,100031
0,BF-Fecal,8304,1050114,e003-inoculumn-fecal-inoculumn,100031
1,e003-inoculumn-fecal-inoculumn,0,2347650,e003-inoculumn-fecal-inoculumn,100031
2,e003-inoculumn-fecal-AC,10595,1340749,e003-inoculumn-fecal-inoculumn,100031
3,BG-Fecal,6661,1095671,e003-inoculumn-fecal-inoculumn,100031
4,BC-Fecal,5562,1551954,e003-inoculumn-fecal-inoculumn,100031
5,e004-inoculumn-fecal-BE,8473,1425205,e003-inoculumn-fecal-inoculumn,100031
6,e003-inoculumn-fecal-AF,6361,1933185,e003-inoculumn-fecal-inoculumn,100031
0,BF-Fecal,3330,1050114,e003-inoculumn-fecal-AC,100031
1,e003-inoculumn-fecal-inoculumn,10282,2347650,e003-inoculumn-fecal-AC,100031
2,e003-inoculumn-fecal-AC,0,1340749,e003-inoculumn-fecal-AC,100031
3,BG-Fecal,3565,1095671,e003-inoculumn-fecal-AC,100031
4,BC-Fecal,7075,1551954,e003-inoculumn-fecal-AC,100031
5,e004-inoculumn-fecal-BE,4608,1425205,e003-inoculumn-fecal-AC,100031
6,e003-inoculumn-fecal-AF,8157,1933185,e003-inoculumn-fecal-AC,100031
0,BF-Fecal,1883,1050114,BG-Fecal,100031
1,e003-inoculumn-fecal-inoculumn,5940,2347650,BG-Fecal,100031
2,e003-inoculumn-fecal-AC,2648,1340749,BG-Fecal,100031
3,BG-Fecal,0,1095671,BG-Fecal,100031
4,BC-Fecal,3902,1551954,BG-Fecal,100031
5,e004-inoculumn-fecal-BE,2357,1425205,BG-Fecal,100031
6,e003-inoculumn-fecal-AF,4549,1933185,BG-Fecal,100031
0,BF-Fecal,5502,1050114,BC-Fecal,100031
1,e003-inoculumn-fecal-inoculumn,5643,2347650,BC-Fecal,100031
2,e003-inoculumn-fecal-AC,7225,1340749,BC-Fecal,100031
3,BG-Fecal,4424,1095671,BC-Fecal,100031
4,BC-Fecal,0,1551954,BC-Fecal,100031
5,e004-inoculumn-fecal-BE,5906,1425205,BC-Fecal,100031
6,e003-inoculumn-fecal-AF,4569,1933185,BC-Fecal,100031
0,BF-Fecal,2103,1050114,e004-inoculumn-fecal-BE,100031
1,e003-inoculumn-fecal-inoculumn,7639,2347650,e004-inoculumn-fecal-BE,100031
2,e003-inoculumn-fecal-AC,3229,1340749,e004-inoculumn-fecal-BE,100031
3,BG-Fecal,2418,1095671,e004-inoculumn-fecal-BE,100031
4,BC-Fecal,5258,1551954,e004-inoculumn-fecal-BE,100031
5,e004-inoculumn-fecal-BE,0,1425205,e004-inoculumn-fecal-BE,100031
6,e003-inoculumn-fecal-AF,6588,1933185,e004-inoculumn-fecal-BE,100031
0,BF-Fecal,6279,1050114,e003-inoculumn-fecal-AF,100031
1,e003-inoculumn-fecal-inoculumn,5880,2347650,e003-inoculumn-fecal-AF,100031
2,e003-inoculumn-fecal-AC,8055,1340749,e003-inoculumn-fecal-AF,100031
3,BG-Fecal,4945,1095671,e003-inoculumn-fecal-AF,100031
4,BC-Fecal,4230,1551954,e003-inoculumn-fecal-AF,100031
5,e004-inoculumn-fecal-BE,7089,1425205,e003-inoculumn-fecal-AF,100031
6,e003-inoculumn-fecal-AF,0,1933185,e003-inoculumn-fecal-AF,100031
