,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.046452579301505925,0.8791340992955384
C9-e003Coalescence-mGAM-p3,0.2613832105094521,0.47804629319020464
B5-e004Assembly-mBHI-p3,0.31222556872797175,0.34603530694397855
C11-e003Coalescence-mBHI-p3,0.04961430631207946,0.8758202784300569
D11-e003Coalescence-mBHI-p5,0.027354694008330665,0.9290108185172761
C9-e003Coalescence-mGAM-p7,0.3451406600448575,0.34885130828581007
C8-e003Coalescence-mGAM-p7,0.49814154117270104,0.2592168735323717
D10-e003Coalescence-mBHI-p3,0.06198646267222044,0.8602788493794029
F3-e004Assembly-epsilon-p3,0.2504248638256969,0.32179545454545455
B2-e003Coalescence-mBHI-p3,0.22326986542774752,0.10000083864475007
A8-e003Coalescence-mBHI-p3,0.9911160685677668,0.000299480040254948
A4-e003Coalescence-mBHI-p7,0.28058226529958347,0.33489877557866493
B9-e003Coalescence-mGAM-p5,0.03239842999038769,0.9238137370010064
A4-e003Coalescence-mBHI-inoculumn-redo,0.3976051746235181,0.31705434417980544
B3-e003Coalescence-mBHI-p3,0.2920531079782121,0.35037479033881247
D4-e003Coalescence-mBHI-p5,0.21591116629285484,0.5753284971486078
C2-e003Coalescence-mBHI-p5,0.174511694969561,0.20681625293525666
B3-e004Assembly-mBHI-p7,0.26955294777314964,0.34276786313317675
B5-e004Assembly-mBHI-p7,0.31269240628003847,0.3548490439449849
D4-e003Coalescence-mBHI-p3,0.26642125921179105,0.47964701442468965
C4-e003GlycerolRevival-mBHI-p2,0.29085773790451774,0.34968559208319355
C5-e004Assembly-mBHI-p3,0.309721964114066,0.34106608520630666
D10-e003Assembly-mGAM-p5,0.2865178628644665,0.34248280778262324
C3-e004Assembly-mBHI-p5,0.2653707946171099,0.34105174438108016
B8-e003Assembly-mGAM-p5,0.9775041653316245,0.0003290003354579
F4-e004Assembly-epsilon-p5,0.23707000961230373,0.1860648272391815
C4-e003Coalescence-mGAM-p7,0.31188056712592116,0.347920664206642
B12-e003Coalescence-mBHI-p3,0.019902835629605896,0.9002307950352232
D3-e004Assembly-mGAM-p7,0.2688115187439923,0.3430445320362295
C8-e003Assembly-mGAM-p3,0.9604770906760653,0.0002543609527004361
C3-e003Coalescence-mGAM-p3,0.3399440083306633,0.34595010063737003
B4-e003Assembly-mBHI-p5,0.35421163088753604,0.33817208990271724
D4-e004Assembly-mGAM-p5,0.3168554950336431,0.24938267359946328
D3-e003Coalescence-Inoculumn-mBHI,0.2789941525152195,0.40477398523985236
C8-e003Assembly-mGAM-p5,0.8319029958346683,0.00019364307279436433
C3-e003Coalescence-mBHI-p7,0.35291845562319774,0.3400050318685005
D11-e003Coalescence-mGAM-p5,0.02642141941685357,0.9315057027843006
A11-e003Coalescence-mGAM-p7,0.045377443127202814,0.8929525327071451
B8-e003Coalescence-mBHI-p5,0.013778035885933999,0.9678120597115061
B10-e003Assembly-mGAM-p5,0.2868381928868952,0.3422577993961758
C2-e003Coalescence-mGAM-p7,0.3583913809676385,0.34009770211338475
D3-e003Coalescence-mBHI-p5,0.110800064082025,0.7405280945991278
B11-e003Coalescence-mGAM-p3,0.0058574975969240654,0.9830652465615565
C4-e003Coalescence-mBHI-inoculumn-redo,0.3580662447933355,0.3393586044951359
B5-e003Assembly-mBHI-p5,0.11618752002563282,0.7339371855082187
D2-e003Coalescence-mBHI-p5,0.10073966677347004,0.7335282623280779
D8-e003Assembly-mGAM-p5,0.9581069368792053,0.0002518450184501845
D5-e003Coalescence-mGAM-p5,0.267494312720282,0.43807321368668234
B5-e003Coalescence-mBHI-p5,0.1211912848446011,0.715269540422677
D5-e003Coalescence-mBHI-p7,0.04581408202499199,0.8956867661858436
C9-e003Coalescence-mBHI-p5,0.1581988945850689,0.6819636028178464
A10-e003Coalescence-mBHI-p3,0.829388176866389,0.04431222744045622
A5-e003Coalescence-mGAM-p3,0.2744731656520346,0.5591883596108688
A2-e003Coalescence-Inoculumn-mGAM,0.9996867190003204,0.0003712680308621268
E5-e004Assembly-mGAM-p5,0.3141285645626402,0.3524662026165716
D8-e003Coalescence-mGAM-p5,0.031374959948734384,0.9261319188191882
A12-e003Coalescence-mGAM-p3,0.2454654758090356,0.6266417309627642
C2-e003Coalescence-mBHI-p3,0.2960379685998077,0.31402247567930225
C4-e004Assembly-mBHI-p5,0.31582617750720926,0.24687889969808793
D9-e003Coalescence-mGAM-p7,0.20821443447612942,0.5027510063737001
D4-e003Coalescence-mBHI-p7,0.3584855815443769,0.30536053337806107
D8-e003Assembly-mGAM-p3,0.9383139218199296,0.00026148943307614895
