,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.07235476799415419,0.8601068674698795
C9-e003Coalescence-mGAM-p3,0.31432320058458163,0.4909360240963856
B5-e004Assembly-mBHI-p3,0.32711494336865177,0.40069638554216863
C11-e003Coalescence-mBHI-p3,0.07935374497625136,0.8642506024096385
D11-e003Coalescence-mBHI-p5,0.004232151991231276,0.9826903614457831
C9-e003Coalescence-mGAM-p7,0.33865590062111806,0.4245707228915663
C8-e003Coalescence-mGAM-p7,0.2552151260504202,0.5193369879518073
D10-e003Coalescence-mBHI-p3,0.09866890756302522,0.8443838554216867
F3-e004Assembly-epsilon-p3,0.4404952868103763,0.27764156626506026
B2-e003Coalescence-mBHI-p3,0.08974373401534527,0.2745304819277108
A8-e003Coalescence-mBHI-p3,0.11046715381804896,0.7514997590361446
A4-e003Coalescence-mBHI-p7,0.9236670807453417,0.13624120481927712
B9-e003Coalescence-mGAM-p5,0.06739123127511876,0.8914492771084337
A4-e003Coalescence-mBHI-inoculumn-redo,0.29453993423456337,0.4712814457831326
B3-e003Coalescence-mBHI-p3,0.9689465107782242,0.14365518072289157
D4-e003Coalescence-mBHI-p5,0.15540913408841797,0.7006265060240964
C2-e003Coalescence-mBHI-p5,0.5786678845451224,0.0898533734939759
B3-e004Assembly-mBHI-p7,0.48360000000000003,0.3023153012048193
B5-e004Assembly-mBHI-p7,0.3567639020825722,0.38307289156626506
D4-e003Coalescence-mBHI-p3,0.20225699671172817,0.6183140963855421
C4-e003GlycerolRevival-mBHI-p2,0.965333065400073,0.14282168674698795
C5-e004Assembly-mBHI-p3,0.3266819145049324,0.3864692771084337
D10-e003Assembly-mGAM-p5,0.5012821337230544,0.27525746987951805
C3-e004Assembly-mBHI-p5,0.48104435513335775,0.30089060240963855
B8-e003Assembly-mGAM-p5,0.10935944464742417,0.7455898795180723
F4-e004Assembly-epsilon-p5,0.08900854950675921,0.5386746987951807
C4-e003Coalescence-mGAM-p7,0.7478240409207161,0.23672698795180722
B12-e003Coalescence-mBHI-p3,0.02528052612349288,0.8947593975903614
D3-e004Assembly-mGAM-p7,0.48340789185239313,0.3024784337349398
C8-e003Assembly-mGAM-p3,0.10777383997077092,0.7326915662650603
