,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
D3-e003Assembly-mBHI-p5,5187,3428
A10-e003Coalescence-mGAM-p3,13382,8189
A9-e003Coalescence-mBHI-p3,13675,8266
A2-e003Coalescence-Inoculumn-mBHI,12267,7223
D3-e003Coalescence-mBHI-p7,13668,8256
C3-e003Coalescence-mBHI-p5,12975,7957
D11-e003Assembly-mGAM-p3,13569,8063
D2-e003Assembly-mBHI-p3,12869,7639
A9-e003Coalescence-mBHI-p5,13634,8154
D5-e003Coalescence-Inoculumn-mBHI,13685,8300
B2-e003Coalescence-mGAM-p3,13086,8190
B4-e003Assembly-mBHI-p3,13381,8216
C11-e003Coalescence-mGAM-p5,13680,8296
G4-e004Assembly-epsilon-p3,13231,7894
B3-e003Coalescence-Inoculumn-mBHI,13685,8300
A8-e003Coalescence-mBHI-p5,13519,8146
D5-e004Assembly-mGAM-p7,13172,8072
D9-e003Coalescence-mBHI-p3,12884,7546
D5-e003Assembly-mBHI-p5,13651,8139
A5-e003Coalescence-mBHI-p7,13561,8039
BG-Fecal,7516,4358
D2-e003Coalescence-mGAM-p5,13685,8290
B9-e003Assembly-mGAM-p5,13445,7969
D3-e003Coalescence-mGAM-p3,13625,8231
D9-e003Coalescence-mGAM-p3,13674,8267
D3-e003Coalescence-mGAM-p5,13684,8274
C10-e003Coalescence-mGAM-p3,13445,8213
A5-e003Coalescence-mBHI-inoculumn-redo,13672,8264
B11-e003Assembly-mGAM-p3,13264,7866
B9-e003Coalescence-mGAM-p7,13679,8277
B11-e003Coalescence-mGAM-p7,13071,8054
C3-e003Coalescence-Inoculumn-mGAM,13684,8299
B5-e003Coalescence-mBHI-p7,13665,8253
A3-e003Coalescence-mGAM-p7,13238,8211
D4-e003Coalescence-Inoculumn-mBHI,13683,8295
A4-e003Coalescence-mBHI-p5,13027,8149
B3-e003Coalescence-mBHI-p7,11716,7540
D10-e003Coalescence-mGAM-p7,13683,8299
C12-e003Coalescence-mGAM-p3,13671,8284
C11-e003Coalescence-mGAM-p3,13684,8298
D5-e004Assembly-mGAM-p3,13410,8190
A10-e003Coalescence-mBHI-p7,13572,8226
C10-e003Coalescence-mBHI-p7,13591,8245
B9-e003Coalescence-mBHI-p5,13664,8236
F4-e004Assembly-epsilon-p3,8875,5029
B10-e003Coalescence-mBHI-p3,13670,8246
C11-e003Coalescence-mBHI-p5,13678,8291
A2-e003Coalescence-mGAM-p7,13420,8035
C5-e003Assembly-mBHI-p3,13631,8127
E3-e004Assembly-mGAM-p5,12159,7818
C3-e003GlycerolRevival-mBHI-p2,6698,4598
D10-e003Coalescence-mGAM-p3,13577,8249
B10-e003Coalescence-mGAM-p7,13225,8082
C4-e004Assembly-mBHI-p3,13586,8216
A9-e003Coalescence-mBHI-p7,13673,8273
C2-e003Coalescence-Inoculumn-mGAM,13669,8282
B3-e003Coalescence-Inoculumn-mGAM,13670,8212
D11-e003Coalescence-mGAM-p7,13647,8187
D5-e003Coalescence-mGAM-p3,13681,8279
D4-e004Assembly-mGAM-p3,13553,8162
E4-e004Assembly-mGAM-p5,13607,8220
E5-e004Assembly-mGAM-p3,12671,7765
D2-e003Coalescence-Inoculumn-mBHI,13673,8244
B4-e003Coalescence-Inoculumn-mGAM,13685,8299
A10-e003Coalescence-mGAM-p7,13436,8193
B2-e003Assembly-mBHI-p3,12337,7260
F4-e004Assembly-epsilon-p7,10755,6230
D9-e003Coalescence-mBHI-p5,13663,8219
C4-e003Coalescence-Inoculumn-mGAM,13663,8290
D4-e003Coalescence-mGAM-p3,13522,8231
B9-e003Coalescence-mBHI-p7,13575,8119
A2-e003Coalescence-mGAM-p5,13509,8136
D11-e003Assembly-mGAM-p5,11125,6300
C3-e003Coalescence-mGAM-p7,13391,8199
B11-e003GlycerolRevival-mGAM-p2,13222,7790
C5-e004Assembly-mBHI-p7,7238,4450
B3-e003Coalescence-mGAM-p5,13390,8276
D9-e003Coalescence-mBHI-p7,13656,8186
B10-e003Assembly-mGAM-p3,12517,7848
D3-e004Assembly-mGAM-p5,12169,7828
C5-e003Coalescence-mBHI-p7,13680,8296
D12-e003Coalescence-mBHI-p3,11883,6777
D4-e004Assembly-mGAM-p7,13608,8232
C11-e003Coalescence-mGAM-p7,13681,8297
C11-e003Assembly-mGAM-p3,13635,8164
D10-e003Coalescence-mBHI-p7,13683,8291
C9-e003Coalescence-mBHI-p7,13430,8162
A2-e003Coalescence-mBHI-p3,8583,4970
B8-e003Coalescence-mGAM-p5,13680,8287
C3-e004Assembly-mBHI-p3,12107,7800
C11-e003Assembly-mGAM-p5,13606,8114
B10-e003GlycerolRevival-mGAM-p2,13567,8277
B3-e003Coalescence-mBHI-p5,12887,8096
C2-e003Coalescence-mBHI-inoculumn-redo,13404,8185
A8-e003Coalescence-mGAM-p7,13526,8178
C11-e003GlycerolRevival-mGAM-p2,13665,8233
B2-e003Coalescence-Inoculumn-mBHI,10102,6478
A11-e003Coalescence-mBHI-p5,13659,8238
C10-e003Coalescence-mGAM-p5,13451,8217
C4-e003Assembly-mBHI-p5,13158,8232
C9-e003Assembly-mGAM-p5,11106,7230
A5-e003Coalescence-Inoculumn-mGAM,13549,8196
D4-e003Coalescence-Inoculumn-mGAM,13495,8235
A2-e003Coalescence-mBHI-p5,9739,5718
B5-e004Assembly-mBHI-p5,13207,8090
C5-e003Assembly-mBHI-p5,13367,7838
C10-e003Coalescence-mBHI-p5,13324,8144
B9-e003Coalescence-mBHI-p3,13517,8073
C3-e003Coalescence-mBHI-inoculumn-redo,13423,8211
B5-e003Coalescence-mGAM-p3,13556,8178
BK-Fecal,11764,7280
A5-e003Coalescence-mBHI-p3,8198,4584
C4-e004Assembly-mBHI-p7,13571,8173
A4-e003Coalescence-mBHI-p3,5525,3827
C9-e003GlycerolRevival-mGAM-p2,12054,7801
B4-e004Assembly-mBHI-p3,13587,8197
F3-e004Assembly-epsilon-p5,7578,5029
C9-e003Coalescence-mGAM-p5,13505,8239
A2-e003Coalescence-mBHI-inoculumn-redo,12793,7658
C2-e003Coalescence-mGAM-p5,13398,8167
B8-e003GlycerolRevival-mGAM-p2,13504,8142
C8-e003Coalescence-mBHI-p5,13546,8210
B8-e003Coalescence-mGAM-p7,13678,8283
B4-e003Coalescence-Inoculumn-mBHI,13380,8185
D2-e003Coalescence-Inoculumn-mGAM,13555,8180
B8-e003Coalescence-mBHI-p7,13657,8223
B3-e004Assembly-mBHI-p3,12090,7783
D3-e003Coalescence-Inoculumn-mGAM,13671,8243
B11-e003Coalescence-mBHI-p3,13636,8201
C5-e003Coalescence-Inoculumn-mGAM,13683,8298
C4-e003Coalescence-mBHI-p5,13374,8166
G3-e004Assembly-epsilon-p5,11870,7667
BC-Fecal,4398,2894
e004-inoculumn-fecal-BE,7164,4069
A11-e003Coalescence-mBHI-p3,13684,8278
B4-e004Assembly-mBHI-p7,13569,8175
A4-e003Coalescence-Inoculumn-mGAM,13669,8294
B4-e003Coalescence-mBHI-p3,9692,6110
A5-e003Coalescence-Inoculumn-mBHI,13527,7993
A9-e003Coalescence-mGAM-p5,13675,8268
C10-e003Coalescence-mGAM-p7,13453,8214
F3-e004Assembly-epsilon-p7,9168,6065
A11-e003Coalescence-mGAM-p3,13674,8256
C10-e003Coalescence-mBHI-p3,13527,8245
D2-e003Coalescence-mBHI-p3,13668,8198
C5-e003GlycerolRevival-mBHI-p2,13653,8198
H5-e003Coalescence-mBHI-p5_S40,13679,8178
E2-e003Coalescence-mGAM-p7_S145,13461,8081
G5-e003Coalescence-mBHI-p7_S124,13683,8270
H111-e003Coalescence-mGAM-p7_S188,13653,8180
H4-e003Coalescence-mGAM-p7_S183,13682,8276
F5-e003Coalescence-mGAM-p5_S64,13622,8108
F5-e003Coalescence-mGAM-p7_S160,13604,8236
F8-e003Coalescence-mBHI-p3_S117,13594,8075
H3-e003Coalescence-mBHI-p3_S46,13433,8264
H2-e003Coalescence-mBHI-p7_S133,13549,7958
E5-e003Coalescence-mBHI-p3_S12,13622,8034
F100-e003Coalescence-mGAM-p7_S163,13005,8067
F9-e003Coalescence-mBHI-p5_S18,13605,8021
H3-e003Coalescence-mBHI-p7_S134,13575,8117
E3-e003Coalescence-mGAM-p3_S58,12738,8171
G4-e003Coalescence-mBHI-p5_S27,13222,8091
E8-e003Coalescence-mBHI-p5_S5,13475,8123
G2-e003Coalescence-mBHI-p3_S33,7374,5186
E9-e003Coalescence-mBHI-p5_S6,13630,8062
H111-e003Coalescence-mBHI-p3_S144,13676,8224
G111-e003Coalescence-mGAM-p5_S80,13682,8280
G100-e003Coalescence-mGAM-p3_S179,13304,8185
F111-e003Coalescence-mGAM-p5_S68,13537,8041
G111-e003Coalescence-mBHI-p5_S32,13674,8276
G5-e003Coalescence-mBHI-p3_S36,13557,8162
H2-e003Coalescence-mGAM-p7_S181,13682,8265
H9-e003Coalescence-mGAM-p3_S190,13185,7640
E3-e003Coalescence-mBHI-p3_S10,3113,2068
H2-e003Coalescence-mGAM-p5_S85,13417,7677
G8-e003Coalescence-mGAM-p3_S177,13651,8283
F2-e003Coalescence-mGAM-p7_S157,12890,8217
H3-e003Coalescence-mGAM-p3_S94,13581,8151
H4-e003Coalescence-mGAM-p3_S95,13164,7952
E5-e003Coalescence-mBHI-p7_S100,13618,8065
G111-e003Coalescence-mBHI-p3_S132,5403,2762
F3-e003Coalescence-mGAM-p3_S70,12892,8178
E100-e003Coalescence-mBHI-p7_S103,13471,8053
F9-e003Coalescence-mGAM-p5_S66,13659,8132
G111-e003Coalescence-mGAM-p7_S176,12874,7793
H100-e003Coalescence-mGAM-p7_S187,13643,8257
E100-e003Coalescence-mGAM-p3_S155,13281,8145
E3-e003Coalescence-mGAM-p5_S50,13024,8226
F5-e003Coalescence-mGAM-p3_S72,13224,7899
E9-e003Coalescence-mBHI-p7_S102,13649,8121
E5-e003Coalescence-mBHI-p5_S4,13570,8012
F111-e003Coalescence-mGAM-p7_S164,13228,7917
E111-e003Coalescence-mBHI-p5_S8,13664,8185
H100-e003Coalescence-mBHI-p5_S43,13672,8269
F2-e003Coalescence-mGAM-p5_S61,13009,8237
F5-e003Coalescence-mBHI-p5_S16,13635,8137
F8-e003Coalescence-mGAM-p5_S65,13658,8185
H8-e003Coalescence-mBHI-p7_S137,13642,8173
G9-e003Coalescence-mGAM-p5_S78,13345,8202
E2-e003Coalescence-mBHI-p5_S1,7140,3783
E2-e003Coalescence-mBHI-p3_S9,10154,5679
G8-e003Coalescence-mGAM-p5_S77,13587,8239
G3-e003Coalescence-mBHI-p3_S34,13098,7975
G100-e003Coalescence-mBHI-p5_S31,13522,8211
F9-e003Coalescence-mBHI-p3_S118,9712,4930
E111-e003Coalescence-mBHI-p3_S108,13523,7970
F8-e003Coalescence-mGAM-p3_S165,10891,5974
G3-e003Coalescence-mBHI-p5_S26,13217,8081
G5-e003Coalescence-mBHI-p5_S28,13683,8278
H111-e003Coalescence-mGAM-p5_S92,13628,8109
G4-e003Coalescence-mBHI-p3_S35,13236,8110
H9-e003Coalescence-mGAM-p5_S90,13626,8036
H2-e003Coalescence-mBHI-p3_S45,13654,8132
E8-e003Coalescence-mBHI-p7_S101,13499,8132
E4-e003Coalescence-mBHI-p5_S3,12900,8210
H2-e003Coalescence-mGAM-p3_S93,13659,8173
E4-e003Coalescence-mGAM-p5_S51,13178,8027
G9-e003Coalescence-mGAM-p7_S174,13401,8233
E8-e003Coalescence-mGAM-p3_S153,13575,8244
G111-e003Coalescence-mGAM-p3_S180,13676,8285
G5-e003Coalescence-mGAM-p3_S84,13338,8115
H8-e003Coalescence-mBHI-p5_S41,13666,8222
E100-e003Coalescence-mBHI-p5_S7,13520,8169
G100-e003Coalescence-mGAM-p7_S175,13020,7982
F9-e003Coalescence-mGAM-p7_S162,13646,8103
F8-e003Coalescence-mGAM-p7_S161,13651,8145
F3-e003Coalescence-mBHI-p3_S22,12397,8037
G3-e003Coalescence-mBHI-p7_S122,13027,8062
G5-e003Coalescence-mGAM-p5_S76,13651,8230
G5-e003Coalescence-mGAM-p7_S172,13397,8142
G4-e003Coalescence-mGAM-p5_S75,13270,8263
G8-e003Coalescence-mBHI-p3_S129,13514,8160
E5-e003Coalescence-mGAM-p3_S60,13604,8052
G2-e003Coalescence-mGAM-p5_S73,13157,8008
E5-e003Coalescence-mGAM-p7_S148,13677,8219
H9-e003Coalescence-mGAM-p7_S186,13642,8208
E100-e003Coalescence-mGAM-p5_S55,13637,8247
E8-e003Coalescence-mGAM-p5_S53,13473,8104
H5-e003Coalescence-mGAM-p3_S96,13644,8094
G4-e003Coalescence-mGAM-p3_S83,13240,8175
F4-e003Coalescence-mBHI-p7_S111,12535,7760
H3-e003Coalescence-mGAM-p7_S182,13671,8211
H5-e003Coalescence-mGAM-p5_S88,13673,8187
F4-e003Coalescence-mGAM-p5_S63,13166,8072
G4-e003Coalescence-mGAM-p7_S171,13191,8248
H8-e003Coalescence-mGAM-p5_S89,13649,8123
F3-e003Coalescence-mBHI-p5_S14,11887,7837
F100-e003Coalescence-mBHI-p7_S115,13668,8226
E3-e003Coalescence-mGAM-p7_S146,12353,7961
F100-e003Coalescence-mGAM-p3_S167,12032,7809
G100-e003Coalescence-mBHI-p3_S131,13435,7931
G4-e003Coalescence-mBHI-p7_S123,13204,8079
E9-e003Coalescence-mGAM-p3_S154,13648,8208
F3-e003Coalescence-mGAM-p5_S62,12124,7900
H4-e003Coalescence-mBHI-p7_S135,13679,8272
E3-e003Coalescence-mBHI-p5_S2,6521,3483
G111-e003Coalescence-mBHI-p7_S128,13671,8260
H3-e003Coalescence-mBHI-p5_S38,13654,8282
G3-e003Coalescence-mGAM-p3_S82,13159,8116
F111-e003Coalescence-mGAM-p3_S168,13605,8206
F3-e003Coalescence-mGAM-p7_S158,10844,7178
F8-e003Coalescence-mBHI-p7_S113,13613,7950
G2-e003Coalescence-mBHI-p7_S121,3567,2665
H4-e003Coalescence-mBHI-p3_S47,13433,8161
F3-e003Coalescence-mBHI-p7_S110,4481,3046
F100-e003Coalescence-mGAM-p5_S67,12700,7979
G8-e003Coalescence-mBHI-p7_S125,13519,8147
F4-e003Coalescence-mBHI-p5_S15,13184,8066
H111-e003Coalescence-mBHI-p5_S44,13656,8170
E111-e003Coalescence-mBHI-p7_S104,13645,8168
E2-e003Coalescence-mGAM-p3_S57,13380,7990
F2-e003Coalescence-mBHI-p5_S13,13065,7759
F4-e003Coalescence-mBHI-p3_S23,7788,4806
F2-e003Coalescence-mGAM-p3_S69,12795,8175
E9-e003Coalescence-mGAM-p5_S54,13668,8204
G3-e003Coalescence-mGAM-p5_S74,13478,8274
E111-e003Coalescence-mGAM-p5_S56,13636,8139
G100-e003Coalescence-mGAM-p5_S79,13248,8158
H100-e003Coalescence-mGAM-p5_S91,13565,8288
G9-e003Coalescence-mBHI-p3_S130,13338,8101
E4-e003Coalescence-mGAM-p7_S147,13245,8121
E4-e003Coalescence-mGAM-p3_S59,13210,8123
H4-e003Coalescence-mBHI-p5_S39,13677,8255
F4-e003Coalescence-mGAM-p3_S71,13382,8247
H100-e003Coalescence-mBHI-p7_S139,13678,8258
G8-e003Coalescence-mBHI-p5_S29,13545,8186
G2-e003Coalescence-mBHI-p5_S25,11900,7815
G8-e003Coalescence-mGAM-p7_S173,13421,8184
E2-e003Coalescence-mGAM-p5_S49,13409,8027
H9-e003Coalescence-mBHI-p5_S42,13643,8112
H111-e003Coalescence-mGAM-p3_S192,13630,8136
F5-e003Coalescence-mBHI-p3_S24,13670,8258
E8-e003Coalescence-mBHI-p3_S105,13420,7915
E8-e003Coalescence-mGAM-p7_S149,13486,8119
E9-e003Coalescence-mGAM-p7_S150,9947,5406
H5-e003Coalescence-mBHI-p7_S136,13606,8002
G9-e003Coalescence-mBHI-p5_S30,13402,8150
F111-e003Coalescence-mBHI-p7_S116,13605,8054
F5-e003Coalescence-mBHI-p7_S112,13633,8068
F4-e003Coalescence-mGAM-p7_S159,13186,8065
F111-e003Coalescence-mBHI-p3_S120,13232,7727
H3-e003Coalescence-mGAM-p5_S86,13642,8142
E4-e003Coalescence-mBHI-p7_S99,12868,8220
H4-e003Coalescence-mGAM-p5_S87,13335,8157
E100-e003Coalescence-mGAM-p7_S151,13385,8142
G9-e003Coalescence-mGAM-p3_S178,13543,8243
H9-e003Coalescence-mBHI-p7_S138,13376,7895
H8-e003Coalescence-mGAM-p7_S185,13671,8216
G2-e003Coalescence-mGAM-p3_S81,13341,8204
F111-e003Coalescence-mBHI-p5_S20,13402,7738
F8-e003Coalescence-mBHI-p5_S17,13655,8134
G100-e003Coalescence-mBHI-p7_S127,13330,8163
E5-e003Coalescence-mGAM-p5_S52,13641,8159
