,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.629,0.182
C9-e003Coalescence-mGAM-p3,0.172,0.783
B5-e004Assembly-mBHI-p3,0.02021601116529292,0.9688600315553945
C11-e003Coalescence-mBHI-p3,0.656,0.182
D11-e003Coalescence-mBHI-p5,0.833,0.027
C9-e003Coalescence-mGAM-p7,0.0012678687515400974,0.9985258186797061
C8-e003Coalescence-mGAM-p7,0.217,0.765
D10-e003Coalescence-mBHI-p3,0.641,0.21349999999999997
F3-e004Assembly-epsilon-p3,0.04296296761135958,0.9512715171126475
B2-e003Coalescence-mBHI-p3,0.7987483554806483,0.19466443349111046
A8-e003Coalescence-mBHI-p3,0.9998975564377992,6.86511416876452e-05
A4-e003Coalescence-mBHI-p7,0.03475153642964207,0.9845909575371391
B9-e003Coalescence-mGAM-p5,0.786,0.117
A4-e003Coalescence-mBHI-inoculumn-redo,0.06000000000000005,0.9339999999999999
B3-e003Coalescence-mBHI-p3,0.00459797189082837,0.9982218578681438
D4-e003Coalescence-mBHI-p5,0.20699999999999996,0.594
C2-e003Coalescence-mBHI-p5,0.12649783452524788,0.9046364300867865
B3-e004Assembly-mBHI-p7,0.004153435894734682,0.9955360842437305
B5-e004Assembly-mBHI-p7,0.010859947774320247,0.9882442929135706
D4-e003Coalescence-mBHI-p3,0.135,0.737
C4-e003GlycerolRevival-mBHI-p2,0.004637852949715375,0.9982282362197639
C5-e004Assembly-mBHI-p3,0.015923261696811655,0.9776941416452252
D10-e003Assembly-mGAM-p5,0.004218244290351015,0.9985622076548027
C3-e004Assembly-mBHI-p5,0.006527160171991401,0.9929328843622979
B8-e003Assembly-mGAM-p5,0.9995872816280993,0.0001026914105644995
F4-e004Assembly-epsilon-p5,0.11893942789997763,0.06319962488815059
C4-e003Coalescence-mGAM-p7,0.0020170422261460634,0.9994199660069203
B12-e003Coalescence-mBHI-p3,0.5,0.038881479351701546
D3-e004Assembly-mGAM-p7,0.0019832317999080224,0.9977629136337945
C8-e003Assembly-mGAM-p3,0.9985897121470675,0.0005186567572177361
C3-e003Coalescence-mGAM-p3,0.002838574341007253,0.9994131539223116
B4-e003Assembly-mBHI-p5,0.001832858595924792,0.9995611140096192
D4-e004Assembly-mGAM-p5,0.0057877402497204045,0.0020100640609693487
D3-e003Coalescence-Inoculumn-mBHI,0.574,0.155
C8-e003Assembly-mGAM-p5,0.9824782557932485,0.01011495144716933
C3-e003Coalescence-mBHI-p7,0.004528845017596771,0.9993896151938515
D11-e003Coalescence-mGAM-p5,0.7865,0.011675841097195999
A11-e003Coalescence-mGAM-p7,0.772,0.005275178184018698
B8-e003Coalescence-mBHI-p5,0.9105000000000001,0.024
B10-e003Assembly-mGAM-p5,0.00453450726249053,0.9986876407543528
C2-e003Coalescence-mGAM-p7,1.7924525312394634e-05,0.9999361345233797
D3-e003Coalescence-mBHI-p5,0.4705,0.366
B11-e003Coalescence-mGAM-p3,0.953,0.0024449410844555723
C4-e003Coalescence-mBHI-inoculumn-redo,0.00040783794634519256,0.9996825106987393
B5-e003Assembly-mBHI-p5,0.488,0.016116025869593553
D2-e003Coalescence-mBHI-p5,0.5,0.04680360359976734
D8-e003Assembly-mGAM-p5,0.9983889752575681,0.0005186567572177361
D5-e003Coalescence-mGAM-p5,0.63,0.005594587385092239
B5-e003Coalescence-mBHI-p5,0.439,0.45
D5-e003Coalescence-mBHI-p7,0.759,0.008284484729796536
C9-e003Coalescence-mBHI-p5,0.32249999999999995,0.493
A10-e003Coalescence-mBHI-p3,0.9429252388527918,0.05396041226325437
A5-e003Coalescence-mGAM-p3,0.576,0.013212232957352665
A2-e003Coalescence-Inoculumn-mGAM,0.999946776564144,3.918422789651252e-05
E5-e004Assembly-mGAM-p5,0.011429958813910363,0.9863515019226016
D8-e003Coalescence-mGAM-p5,0.82,0.0075085661190059895
A12-e003Coalescence-mGAM-p3,0.643,0.02276505021620458
C2-e003Coalescence-mBHI-p3,0.03368726528725488,0.9846250215923644
C4-e004Assembly-mBHI-p5,0.01084808560864746,0.003798844545336688
D9-e003Coalescence-mGAM-p7,0.20749999999999996,0.743
D4-e003Coalescence-mBHI-p7,0.21249999999999997,0.587
D8-e003Assembly-mGAM-p3,0.9966034192684423,0.001727731460010337
E4-e004Assembly-mGAM-p7,0.009138537236400637,0.003184997882248528
E3-e004Assembly-mGAM-p3,0.003134611250734139,0.9966167896902167
B10-e003Coalescence-mGAM-p3,0.074,0.908
A9-e003Coalescence-mGAM-p7,0.9955446685515307,0.0023875325455871644
D5-e004Assembly-mGAM-p5,0.018240763145531302,0.864
B5-e003Coalescence-Inoculumn-mGAM,0.879,0.029
D10-e003Coalescence-mBHI-p5,0.612,0.228
D5-e003Coalescence-mBHI-p3,0.495,0.0069828463230915145
C5-e003Coalescence-mBHI-p3,0.008867087313086558,0.9871363784098789
D9-e003Coalescence-mGAM-p5,0.426,0.518
C9-e003Coalescence-mBHI-p3,0.2465,0.591
D10-e003Coalescence-mGAM-p5,0.505,0.339
C8-e003Coalescence-mBHI-p7,0.729,0.244
B11-e003Assembly-mGAM-p5,0.524,0.02942925245836643
G3-e004Assembly-epsilon-p7,0.019629782698947773,0.978457894523744
B4-e003Coalescence-mGAM-p5,0.002195978810540514,0.9988643680396241
D4-e003Coalescence-mGAM-p5,0.29100000000000004,0.552
C3-e004Assembly-mBHI-p7,0.0023181659041623557,0.9974404376631872
B5-e003Coalescence-mGAM-p5,0.491,0.025
B5-e003Coalescence-Inoculumn-mBHI,0.5505,0.167
G3-e004Assembly-epsilon-p3,0.050627551259916734,0.9420743023969951
C2-e003Coalescence-mGAM-p3,0.0017085901956946509,0.9997867801322363
B5-e003Coalescence-mGAM-p7,0.485,0.075
D8-e003Coalescence-mBHI-p5,0.714,0.008659982508833394
E5-e004Assembly-mGAM-p7,0.02672124645510304,0.9667429706627472
C10-e003Assembly-mGAM-p3,0.018592091327077433,0.9946783062134443
B10-e003Coalescence-mBHI-p5,0.32699999999999996,0.509
D5-e003Coalescence-Inoculumn-mGAM,0.805,0.00816480306285762
B3-e004Assembly-mBHI-p5,0.007549296887115399,0.9918029795470137
B5-e003Coalescence-mBHI-p3,0.4215,0.395
G4-e004Assembly-epsilon-p5,0.09093452697382289,0.03930967547867405
