,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.8552727826139891,0.1401245784566554
C9-e003Coalescence-mGAM-p3,0.28299391246119193,0.7315867883356477
B5-e004Assembly-mBHI-p3,0.21800767029889814,0.666073199761952
C11-e003Coalescence-mBHI-p3,0.8538148779448469,0.14829775838127354
D11-e003Coalescence-mBHI-p5,0.9412679734583307,0.02941301329101369
C9-e003Coalescence-mGAM-p7,0.056063493029768076,0.9616480856972822
C8-e003Coalescence-mGAM-p7,0.11346837523589212,0.8174796667327912
D10-e003Coalescence-mBHI-p3,0.8237418274791501,0.181885736956953
F3-e004Assembly-epsilon-p3,0.2914029341937055,0.5823352509422733
B2-e003Coalescence-mBHI-p3,0.22991337432276127,0.11944634001190238
A8-e003Coalescence-mBHI-p3,0.493721312473367,0.24385776631620706
A4-e003Coalescence-mBHI-p7,0.31670311073233093,0.8217766316207101
B9-e003Coalescence-mGAM-p5,0.9143719486211724,0.08143146201150565
A4-e003Coalescence-mBHI-inoculumn-redo,0.03984379375418519,0.9442517357667132
B3-e003Coalescence-mBHI-p3,0.3322299872161685,0.8639553659988097
D4-e003Coalescence-mBHI-p5,0.4054407378097035,0.5365798452687959
C2-e003Coalescence-mBHI-p5,0.19675759420466304,0.5126401507637374
B3-e004Assembly-mBHI-p7,0.31600353077250865,0.6323656020630828
B5-e004Assembly-mBHI-p7,0.21713167346441833,0.7016984725252925
D4-e003Coalescence-mBHI-p3,0.26565471479880687,0.6795000991866693
C4-e003GlycerolRevival-mBHI-p2,0.3303673220916783,0.8552414203531046
C5-e004Assembly-mBHI-p3,0.20540938698484204,0.6737825828208689
D10-e003Assembly-mGAM-p5,0.2979269495343033,0.8790196389605237
C3-e004Assembly-mBHI-p5,0.31448925549400375,0.6263687760365008
B8-e003Assembly-mGAM-p5,0.4888245571315517,0.23983177940884745
F4-e004Assembly-epsilon-p5,0.3295929871552931,0.19515294584407855
C4-e003Coalescence-mGAM-p7,0.21962957326352955,0.918747272366594
B12-e003Coalescence-mBHI-p3,0.8924965605405735,0.04088295973021226
D3-e004Assembly-mGAM-p7,0.3159813112558592,0.6329396945050585
C8-e003Assembly-mGAM-p3,0.4824762281609546,0.23869728228526088
C3-e003Coalescence-mGAM-p3,0.10653199001643636,0.9850912517357667
B4-e003Assembly-mBHI-p5,0.014062397272782615,0.9873540964094426
D4-e004Assembly-mGAM-p5,0.45806769343154563,0.25625272763340606
D3-e003Coalescence-Inoculumn-mBHI,0.5292573811408047,0.31043066851815115
C8-e003Assembly-mGAM-p5,0.4187740914348329,0.2062069033921841
C3-e003Coalescence-mBHI-p7,0.0326909356547148,0.9908726443166037
D11-e003Coalescence-mGAM-p5,0.9401759298715529,0.02702717714739139
A11-e003Coalescence-mGAM-p7,0.9177468801363609,0.04102023408053958
B8-e003Coalescence-mBHI-p5,0.9681592500152189,0.01788395159690538
B10-e003Assembly-mGAM-p5,0.29711596761429354,0.879757786153541
C2-e003Coalescence-mGAM-p7,0.007198514640530834,0.99357925014878
