,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.0,0.14739139059710374
C9-e003Coalescence-mGAM-p3,0.0,0.0
B5-e004Assembly-mBHI-p3,0.6429658489072868,0.21384645903590557
C11-e003Coalescence-mBHI-p3,0.0,0.053560801428288035
D11-e003Coalescence-mBHI-p5,0.0,0.6219004165840111
C9-e003Coalescence-mGAM-p7,0.39270712850794426,0.0
C8-e003Coalescence-mGAM-p7,0.4932123942290132,0.00019837333862328903
D10-e003Coalescence-mBHI-p3,0.0,0.004562586788335648
F3-e004Assembly-epsilon-p3,0.583125342424058,0.2479666732791113
B2-e003Coalescence-mBHI-p3,0.13216046752298047,0.23963499305693314
A8-e003Coalescence-mBHI-p3,0.4933341450051744,0.7379488196786352
A4-e003Coalescence-mBHI-p7,0.6190418213916113,0.028169014084507043
B9-e003Coalescence-mGAM-p5,0.0,0.27415195397738545
A4-e003Coalescence-mBHI-inoculumn-redo,0.5276069884945517,0.0
B3-e003Coalescence-mBHI-p3,0.6337736653071163,0.03094624082523309
D4-e003Coalescence-mBHI-p5,0.0023132647470627626,0.0011902400317397343
C2-e003Coalescence-mBHI-p5,0.4071345954830462,0.02023408053957548
B3-e004Assembly-mBHI-p7,0.6085712546417483,0.2535211267605634
B5-e004Assembly-mBHI-p7,0.5978571863395629,0.13033128347550088
D4-e003Coalescence-mBHI-p3,0.03202045413039508,0.0009918666931164452
C4-e003GlycerolRevival-mBHI-p2,0.6369391854873074,0.029954374132116643
C5-e004Assembly-mBHI-p3,0.6956230595970049,0.22713747272366594
D10-e003Assembly-mGAM-p5,0.5977963109514823,0.00019837333862328903
C3-e004Assembly-mBHI-p5,0.6072928714920558,0.25411624677643324
B8-e003Assembly-mGAM-p5,0.492177512631643,0.7397341797262448
F4-e004Assembly-epsilon-p5,0.41072624337980157,0.5625867883356477
C4-e003Coalescence-mGAM-p7,0.640956961100627,0.0
B12-e003Coalescence-mBHI-p3,0.0004261277165641931,0.8097599682602659
D3-e004Assembly-mGAM-p7,0.5965788031898703,0.2513390200357072
C8-e003Assembly-mGAM-p3,0.4866987277043891,0.7335846062289229
C3-e003Coalescence-mGAM-p3,0.6332866622024715,0.0
B4-e003Assembly-mBHI-p5,0.8604736105192671,0.0
D4-e004Assembly-mGAM-p5,0.5302246301820174,0.7310057528268201
D3-e003Coalescence-Inoculumn-mBHI,0.0,0.052370561396548304
C8-e003Assembly-mGAM-p5,0.44183356668898766,0.6677246578059909
C3-e003Coalescence-mBHI-p7,0.7066415048395933,0.0
D11-e003Coalescence-mGAM-p5,0.0,0.7393374330489982
A11-e003Coalescence-mGAM-p7,0.0,0.6695100178536004
B8-e003Coalescence-mBHI-p5,0.0,0.5976988692719698
B10-e003Assembly-mGAM-p5,0.5076398612041152,0.0
C2-e003Coalescence-mGAM-p7,0.9788153649479515,0.0
D3-e003Coalescence-mBHI-p5,0.0,0.10414600277722674
B11-e003Coalescence-mGAM-p3,0.0,0.7468756199166832
C4-e003Coalescence-mBHI-inoculumn-redo,0.9700493090643453,0.0
B5-e003Assembly-mBHI-p5,0.00024350155232239604,0.6788335647688951
D2-e003Coalescence-mBHI-p5,0.005417909539173312,0.636183296964888
D8-e003Assembly-mGAM-p5,0.4877944846898399,0.7331878595516762
D5-e003Coalescence-mGAM-p5,0.0,0.6679230311446142
B5-e003Coalescence-mBHI-p5,0.00012175077616119802,0.10989882959730213
D5-e003Coalescence-mBHI-p7,0.0,0.6859750049593335
C9-e003Coalescence-mBHI-p5,0.0,0.0
A10-e003Coalescence-mBHI-p3,0.4748889024167529,0.38643126363816704
A5-e003Coalescence-mGAM-p3,0.0006087538808059902,0.5812338821662368
A2-e003Coalescence-Inoculumn-mGAM,0.4921166372435624,0.7355683396151558
E5-e004Assembly-mGAM-p5,0.6766299385158581,0.18468557825828208
D8-e003Coalescence-mGAM-p5,0.0,0.7022416187264432
A12-e003Coalescence-mGAM-p3,0.0012175077616119803,0.6449117238643126
C2-e003Coalescence-mBHI-p3,0.6575759420466305,0.0013886133703630231
C4-e004Assembly-mBHI-p5,0.5309551348389846,0.729617139456457
D9-e003Coalescence-mGAM-p7,0.0,0.18885141836937117
D4-e003Coalescence-mBHI-p7,0.5378949290801729,0.0005951200158698671
D8-e003Assembly-mGAM-p3,0.4818895720460218,0.7206903392184091
E4-e004Assembly-mGAM-p7,0.5301637547939368,0.7300138861337037
E3-e004Assembly-mGAM-p3,0.6077798745967006,0.25451299345367984
B10-e003Coalescence-mGAM-p3,0.0018262616424179704,0.0
A9-e003Coalescence-mGAM-p7,0.0,0.9131124776829994
D5-e004Assembly-mGAM-p5,0.5263894807329397,0.19500099186669312
B5-e003Coalescence-Inoculumn-mGAM,0.0,0.5953183892084903
D10-e003Coalescence-mBHI-p5,0.0,0.018250347153342592
D5-e003Coalescence-mBHI-p3,0.0,0.6409442570918469
C5-e003Coalescence-mBHI-p3,0.5279722408230353,0.0
D9-e003Coalescence-mGAM-p5,0.0,0.19301725848046022
C9-e003Coalescence-mBHI-p3,0.0,0.0
D10-e003Coalescence-mGAM-p5,0.0,0.0007934933544931561
C8-e003Coalescence-mBHI-p7,0.48024593656784564,0.00813330688355485
B11-e003Assembly-mGAM-p5,0.0005478784927253911,0.7595715135885737
G3-e004Assembly-epsilon-p7,0.6057709867900408,0.2543146201150565
B4-e003Coalescence-mGAM-p5,0.7286783953247702,0.0
D4-e003Coalescence-mGAM-p5,0.0,0.0005951200158698671
C3-e004Assembly-mBHI-p7,0.6063797406708468,0.2529260067446935
B5-e003Coalescence-mGAM-p5,0.0,0.6199166831977783
B5-e003Coalescence-Inoculumn-mBHI,0.0015827600900955743,0.10791509621106923
G3-e004Assembly-epsilon-p3,0.5641322213429111,0.2386431263638167
C2-e003Coalescence-mGAM-p3,0.7308090339075911,0.0
B5-e003Coalescence-mGAM-p7,0.00018262616424179705,0.6056338028169014
D8-e003Coalescence-mBHI-p5,0.008522554331283861,0.5707200952192025
E5-e004Assembly-mGAM-p7,0.6859438728921897,0.20154731204126167
C10-e003Assembly-mGAM-p3,0.5437389663359103,0.00019837333862328903
B10-e003Coalescence-mBHI-p5,0.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.0,0.7730609006149574
B3-e004Assembly-mBHI-p5,0.6078407499847811,0.2535211267605634
B5-e003Coalescence-mBHI-p3,0.0004261277165641931,0.0866891489783773
G4-e004Assembly-epsilon-p5,0.469714494429902,0.6540368974409839
C4-e003Coalescence-mGAM-p5,0.6537407925975528,0.0
C5-e003Coalescence-mGAM-p7,6.087538808059901e-05,0.0007934933544931561
C5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.00019837333862328903
A2-e003Coalescence-mBHI-p7,0.19948864674012295,0.2888315810355088
A10-e003Coalescence-mBHI-p5,0.47811529798502467,0.12894267010513788
B8-e003Assembly-mGAM-p3,0.4722103853412066,0.7093830589168816
A4-e003Coalescence-mGAM-p5,0.0,0.7113667923031145
D5-e003Coalescence-mBHI-p5,0.9584829853290314,0.0
D4-e003Coalescence-mGAM-p7,0.0,0.0005951200158698671
E4-e004Assembly-mGAM-p3,0.3706702380227674,0.6929180718111486
A8-e003Coalescence-mBHI-p7,0.4929688926766908,0.739139059710375
E3-e004Assembly-mGAM-p7,0.6089365069702319,0.25451299345367984
B9-e003GlycerolRevival-mGAM-p2,0.0,0.8174965284665741
C4-e003Coalescence-mGAM-p3,0.652340658671699,0.0
B2-e003Coalescence-Inoculumn-mGAM,0.0,0.4818488395159691
D5-e003Coalescence-mGAM-p7,0.14780544225969441,0.650664550684388
C5-e003Coalescence-mBHI-p5,0.00012175077616119802,0.00019837333862328903
C5-e003Coalescence-mGAM-p3,0.1410482741827479,0.0
D9-e003Assembly-mGAM-p5,0.42527546113106474,0.12973616345963102
B12-e003Coalescence-mGAM-p3,0.0,0.9710374925609998
A11-e003Coalescence-mBHI-p7,0.1738601083581908,0.5772664153937711
A3-e003Coalescence-Inoculumn-mGAM,0.0,0.631422336837929
D10-e003Assembly-mGAM-p3,0.5316856394959518,0.0
C3-e003Coalescence-mGAM-p5,0.6394350763986121,0.0
B4-e004Assembly-mBHI-p5,0.5312595117793876,0.7300138861337037
C10-e003GlycerolRevival-mGAM-p2,0.5297376270773726,0.0
D3-e003Assembly-mBHI-p5,0.27229561088451937,0.08510216226939099
A10-e003Coalescence-mGAM-p3,0.4925427649601266,0.0
