,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.4371780965710287,0.2562623640549337
C9-e003Coalescence-mGAM-p3,0.3261733729881036,0.4096301500357228
B5-e004Assembly-mBHI-p3,0.2993766620013996,0.39400095260776374
C11-e003Coalescence-mBHI-p3,0.4374315080475857,0.2612653806461856
D11-e003Coalescence-mBHI-p5,0.48734280965710286,0.203799237913789
C9-e003Coalescence-mGAM-p7,0.32377221833449965,0.40365182186234816
C8-e003Coalescence-mGAM-p7,0.4889575752274318,0.2786470588235294
D10-e003Coalescence-mBHI-p3,0.43095451364590626,0.274092641105025
F3-e004Assembly-epsilon-p3,0.2192791287613716,0.5002937207271573
B2-e003Coalescence-mBHI-p3,0.2891262246326102,0.08722529173612766
A8-e003Coalescence-mBHI-p3,0.9964996501049685,0.00029118043978725093
A4-e003Coalescence-mBHI-p7,0.00045355143456962915,0.9585034532031436
B9-e003Coalescence-mGAM-p5,0.45220232680195943,0.2555127411288402
A4-e003Coalescence-mBHI-inoculumn-redo,0.3827498250524842,0.34545621973485746
B3-e003Coalescence-mBHI-p3,0.0006977781665500353,0.997628959276018
D4-e003Coalescence-mBHI-p5,0.4090145206438068,0.2866875446534889
C2-e003Coalescence-mBHI-p5,0.0012244576627011895,0.6178278955306818
B3-e004Assembly-mBHI-p7,0.23481989153254026,0.5337759784075574
B5-e004Assembly-mBHI-p7,0.28627370538838354,0.42462205286973087
D4-e003Coalescence-mBHI-p3,0.38547428271518547,0.31081114551083594
C4-e003GlycerolRevival-mBHI-p2,0.0005906228131560534,0.997781217750258
C5-e004Assembly-mBHI-p3,0.29096483554933517,0.3964565372707788
D10-e003Assembly-mGAM-p5,0.19853682645206436,0.5665149638802889
C3-e004Assembly-mBHI-p5,0.2334826801959412,0.5316529332380725
B8-e003Assembly-mGAM-p5,0.9919290587823653,0.0003019766611097881
F4-e004Assembly-epsilon-p5,0.3833763121063681,0.11518186869889656
C4-e003Coalescence-mGAM-p7,0.10787123862841147,0.7868686988965627
B12-e003Coalescence-mBHI-p3,0.4505806508047585,0.2180970072239422
D3-e004Assembly-mGAM-p7,0.23462963610916726,0.5336580931967929
C8-e003Assembly-mGAM-p3,0.9756207137858642,0.0003136461062157657
C3-e003Coalescence-mGAM-p3,0.23462167599720085,0.5593929507025482
B4-e003Assembly-mBHI-p5,0.33285855493351996,0.37668198777486706
D4-e004Assembly-mGAM-p5,0.514776766969909,0.14952591886957212
D3-e003Coalescence-Inoculumn-mBHI,0.4428036214135759,0.27459752321981423
C8-e003Assembly-mGAM-p5,0.8506822953114066,0.00032229896006985787
C3-e003Coalescence-mBHI-p7,0.3152638208537439,0.4136516630943875
D11-e003Coalescence-mGAM-p5,0.4868256648005598,0.2024380408033659
A11-e003Coalescence-mGAM-p7,0.4899794436668999,0.20192053663570692
B8-e003Coalescence-mBHI-p5,0.48473512946116165,0.21038810827974916
B10-e003Assembly-mGAM-p5,0.17211975157452766,0.6140585853774708
C2-e003Coalescence-mGAM-p7,0.3438202414275717,0.3647450980392156
D3-e003Coalescence-mBHI-p5,0.3127245451364591,0.4645071842502183
B11-e003Coalescence-mGAM-p3,0.489576189643107,0.20317670874017624
C4-e003Coalescence-mBHI-inoculumn-redo,0.3424207487753674,0.36699396681749624
B5-e003Assembly-mBHI-p5,0.48771588523442977,0.20041875049614988
D2-e003Coalescence-mBHI-p5,0.45665421623512953,0.21347939985710881
D8-e003Assembly-mGAM-p5,0.9741350594821554,0.0003574660633484163
