,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.868,0.14
C9-e003Coalescence-mGAM-p3,0.234,0.764
B5-e004Assembly-mBHI-p3,0.02103160325115816,0.9685449642498014
C11-e003Coalescence-mBHI-p3,0.864,0.14600000000000002
D11-e003Coalescence-mBHI-p5,0.959,0.004749753010156098
C9-e003Coalescence-mGAM-p7,0.008000000000000007,0.993
C8-e003Coalescence-mGAM-p7,0.07,0.781
D10-e003Coalescence-mBHI-p3,0.831,0.182
F3-e004Assembly-epsilon-p3,0.049032101832573456,0.9507965640563906
B2-e003Coalescence-mBHI-p3,0.6,0.20409119651255295
A8-e003Coalescence-mBHI-p3,0.659,0.003453190986539074
A4-e003Coalescence-mBHI-p7,0.036890957365389415,0.9848345952050848
B9-e003Coalescence-mGAM-p5,0.891,0.101
A4-e003Coalescence-mBHI-inoculumn-redo,0.006458622347543988,0.948
B3-e003Coalescence-mBHI-p3,0.004903907344800505,0.9983104224106844
D4-e003Coalescence-mBHI-p5,0.403,0.5449999999999999
C2-e003Coalescence-mBHI-p5,0.12837306382523747,0.9044228310462796
B3-e004Assembly-mBHI-p7,0.004821759947320574,0.9955239049206619
B5-e004Assembly-mBHI-p7,0.012247699342462514,0.9865051702316968
D4-e003Coalescence-mBHI-p3,0.257,0.686
C4-e003GlycerolRevival-mBHI-p2,0.004956935144617062,0.9982426360670996
C5-e004Assembly-mBHI-p3,0.016497606654294828,0.9766361525035753
D10-e003Assembly-mGAM-p5,0.004720231194428332,0.9987021155047632
C3-e004Assembly-mBHI-p5,0.007556729002747384,0.9928709161669453
B8-e003Assembly-mGAM-p5,0.014467669990408013,0.006152334161302246
F4-e004Assembly-epsilon-p5,0.1112285451142218,0.07190123330382658
C4-e003Coalescence-mGAM-p7,0.002180357684727649,0.9994074145454387
B12-e003Coalescence-mBHI-p3,0.979940949613193,0.015072672193774336
D3-e004Assembly-mGAM-p7,0.00227552395102439,0.9977807259003193
C8-e003Assembly-mGAM-p3,0.02880439905092581,0.012392493685422425
C3-e003Coalescence-mGAM-p3,0.0031077013365326846,0.9994901524057365
B4-e003Assembly-mBHI-p5,0.002030707181263637,0.9996524361903516
D4-e004Assembly-mGAM-p5,0.005287121097455428,0.0026111162454932817
D3-e003Coalescence-Inoculumn-mBHI,0.314,0.125
C8-e003Assembly-mGAM-p5,0.08168220137681842,0.04038793793318795
C3-e003Coalescence-mBHI-p7,0.0049604543853882304,0.9994717479354213
D11-e003Coalescence-mGAM-p5,0.9888495476903962,0.0061632827470076
A11-e003Coalescence-mGAM-p7,0.922,0.003315778105586783
B8-e003Coalescence-mBHI-p5,0.9950686631557395,0.0044367949564856
B10-e003Assembly-mGAM-p5,0.004985169245986871,0.99875878743655
C2-e003Coalescence-mGAM-p7,2.7989869015409562e-05,0.9999400412681694
D3-e003Coalescence-mBHI-p5,0.688,0.315
B11-e003Coalescence-mGAM-p3,0.997745190087159,0.0012472504865326365
C4-e003Coalescence-mBHI-inoculumn-redo,0.0005962426409757464,0.9997573449521481
B5-e003Assembly-mBHI-p5,0.795,0.009932802554628
D2-e003Coalescence-mBHI-p5,0.9505427860095921,0.030151236959298392
D8-e003Assembly-mGAM-p5,0.02871444399052517,0.012414132852842243
D5-e003Coalescence-mGAM-p5,0.32599999999999996,0.0035094116080135337
B5-e003Coalescence-mBHI-p5,0.636,0.383
D5-e003Coalescence-mBHI-p7,0.937,0.005025521171191934
C9-e003Coalescence-mBHI-p5,0.532,0.449
A10-e003Coalescence-mBHI-p3,0.06205619932940722,0.231
A5-e003Coalescence-mGAM-p3,0.69,0.011304209418156621
A2-e003Coalescence-Inoculumn-mGAM,0.747,0.001377183082497242
E5-e004Assembly-mGAM-p5,0.012600992746545253,0.9851176642907752
D8-e003Coalescence-mGAM-p5,0.969,0.0044184718494351335
A12-e003Coalescence-mGAM-p3,0.8,0.018276743074113564
C2-e003Coalescence-mBHI-p3,0.03810863821712395,0.9848673507580921
C4-e004Assembly-mBHI-p5,0.009891839892788875,0.004925552326849445
D9-e003Coalescence-mGAM-p7,0.268,0.722
