,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.4532925465429906,0.05274698501644536
C9-e003Coalescence-mGAM-p3,6.578514571409775e-05,0.03898160555487879
B5-e004Assembly-mBHI-p3,0.3766199592132097,0.5562187842611768
C11-e003Coalescence-mBHI-p3,0.30764423393197815,0.04629065659641857
D11-e003Coalescence-mBHI-p5,0.6940661798565884,0.0056036057985138265
C9-e003Coalescence-mGAM-p7,3.2892572857048876e-05,0.3672798148373736
C8-e003Coalescence-mGAM-p7,3.2892572857048876e-05,0.27579485930076747
D10-e003Coalescence-mBHI-p3,0.06489704624695744,0.04616883907905957
F3-e004Assembly-epsilon-p3,0.583415564765476,0.5374588865878913
B2-e003Coalescence-mBHI-p3,0.3574764818104072,0.08173955414788647
A8-e003Coalescence-mBHI-p3,0.7992566278534307,0.2740894140577415
A4-e003Coalescence-mBHI-p7,0.6374580619696073,0.5216226093312218
B9-e003Coalescence-mGAM-p5,0.6191368988882311,0.05189426239493239
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.32939456693872576
B3-e003Coalescence-mBHI-p3,0.6508124465495692,0.5344134486539164
D4-e003Coalescence-mBHI-p5,0.0005920663114268798,0.019856255329516386
C2-e003Coalescence-mBHI-p5,0.40852575488454707,0.3384090632232915
B3-e004Assembly-mBHI-p7,0.6099598710611144,0.5599951272993057
B5-e004Assembly-mBHI-p7,0.3430037497533057,0.5353879887927884
D4-e003Coalescence-mBHI-p3,9.867771857114664e-05,0.039956145693750764
C4-e003GlycerolRevival-mBHI-p2,0.6442668245510164,0.5379461566573274
C5-e004Assembly-mBHI-p3,0.38523781330175644,0.6285783895724205
D10-e003Assembly-mGAM-p5,0.21409775672653114,0.5258862224387867
C3-e004Assembly-mBHI-p5,0.6095980527596868,0.5595078572298696
B8-e003Assembly-mGAM-p5,0.798105387803434,0.2737239615056645
F4-e004Assembly-epsilon-p5,0.6072626800868364,0.2513095383116092
C4-e003Coalescence-mGAM-p7,0.0,0.5433061274211232
B12-e003Coalescence-mBHI-p3,0.7941582790605881,0.07430868558898769
D3-e004Assembly-mGAM-p7,0.6051904479968423,0.5428188573516872
C8-e003Assembly-mGAM-p3,0.7913295177948819,0.2704348885369716
C3-e003Coalescence-mGAM-p3,0.0,0.5340479961018394
B4-e003Assembly-mBHI-p5,0.0,0.8275063954196613
D4-e004Assembly-mGAM-p5,0.7834353003091902,0.3203800706541601
D3-e003Coalescence-Inoculumn-mBHI,0.4305308861259128,0.0
C8-e003Assembly-mGAM-p5,0.7243931320307875,0.24302594713119746
C3-e003Coalescence-mBHI-p7,0.0,0.6222438786697527
D11-e003Coalescence-mGAM-p5,0.740214459575028,0.029236204166159095
A11-e003Coalescence-mGAM-p7,0.7183080060522334,0.00012181751735899622
B8-e003Coalescence-mBHI-p5,0.7320242089336227,0.06894871482519187
B10-e003Assembly-mGAM-p5,0.09785540424972042,0.41771226702399805
C2-e003Coalescence-mGAM-p7,0.0,0.9873309781946644
D3-e003Coalescence-mBHI-p5,0.5879876323926058,0.03374345230844195
B11-e003Coalescence-mGAM-p3,0.7630419051378199,0.026799853818979168
C4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9758801315629188
B5-e003Assembly-mBHI-p5,0.7240642063022169,0.00036545255207698867
D2-e003Coalescence-mBHI-p5,0.7116308137622525,0.024241685954440248
D8-e003Assembly-mGAM-p5,0.7915268732320242,0.2712876111584846
D5-e003Coalescence-mGAM-p5,0.7209065193079403,0.0
B5-e003Coalescence-mBHI-p5,0.6114729294125386,0.05091972225606042
D5-e003Coalescence-mBHI-p7,0.7264324715479245,0.0019490802777439396
C9-e003Coalescence-mBHI-p5,0.0001315702914281955,0.05871604336703618
A10-e003Coalescence-mBHI-p3,0.48292875468719165,0.26336947253014986
A5-e003Coalescence-mGAM-p3,0.6468653378067233,0.00024363503471799245
A2-e003Coalescence-Inoculumn-mGAM,0.7972830734820078,0.2736021439883055
E5-e004Assembly-mGAM-p5,0.3693178080389448,0.6229747837739067
D8-e003Coalescence-mGAM-p5,0.7356094993750412,0.005116335729077841
A12-e003Coalescence-mGAM-p3,0.6837708045523321,0.014739919600438543
C2-e003Coalescence-mBHI-p3,0.04289191500559174,0.5882567913265928
C4-e004Assembly-mBHI-p5,0.7830405894349056,0.3196491655500061
D9-e003Coalescence-mGAM-p7,0.5725939082955068,0.03605798513826288
D4-e003Coalescence-mBHI-p7,0.0,0.0
D8-e003Assembly-mGAM-p3,0.7795868692849155,0.26909489584602264
E4-e004Assembly-mGAM-p7,0.7829090191434774,0.31977098306736507
E3-e004Assembly-mGAM-p3,0.6095651601868298,0.5598733097819466
B10-e003Coalescence-mGAM-p3,3.2892572857048876e-05,0.03959069314167377
A9-e003Coalescence-mGAM-p7,0.8152424182619564,0.08344499939091242
D5-e004Assembly-mGAM-p5,0.35997631734754293,0.38786697527104397
B5-e003Coalescence-Inoculumn-mGAM,0.7290309848036314,0.05262516749908637
D10-e003Coalescence-mBHI-p5,0.11387408723110322,0.04385430624923864
D5-e003Coalescence-mBHI-p3,0.7075521347279784,0.0
C5-e003Coalescence-mBHI-p3,0.0,0.4943354854428067
D9-e003Coalescence-mGAM-p5,0.5200315768699427,0.02034352539895237
C9-e003Coalescence-mBHI-p3,0.00023024800999934216,0.05420879522475332
D10-e003Coalescence-mGAM-p5,3.2892572857048876e-05,0.0872213424290413
C8-e003Coalescence-mBHI-p7,0.014768765212814946,0.2667803630162017
B11-e003Assembly-mGAM-p5,0.7558055391092692,0.025703496162748203
G3-e004Assembly-epsilon-p7,0.6067035063482665,0.5590205871604337
B4-e003Coalescence-mGAM-p5,0.0,0.6537946156657327
D4-e003Coalescence-mGAM-p5,0.0,0.043001583627725666
C3-e004Assembly-mBHI-p7,0.608315242418262,0.5596296747472287
B5-e003Coalescence-mGAM-p5,0.6945266758765871,0.0
B5-e003Coalescence-Inoculumn-mBHI,0.49309255970001975,0.0
G3-e004Assembly-epsilon-p3,0.5667719228998093,0.5201607991229139
C2-e003Coalescence-mGAM-p3,0.0,0.6567182360823487
B5-e003Coalescence-mGAM-p7,0.6925202289323071,0.0
D8-e003Coalescence-mBHI-p5,0.6396289717781725,0.0
E5-e004Assembly-mGAM-p7,0.37306756134464836,0.6341819953709343
C10-e003Assembly-mGAM-p3,0.22883362936648904,0.44975027408941404
B10-e003Coalescence-mBHI-p5,0.0009538846128544175,0.0450724814228286
D5-e003Coalescence-Inoculumn-mGAM,0.7685678573778041,0.02460713850651724
B3-e004Assembly-mBHI-p5,0.6088415235839747,0.5593860397125107
B5-e003Coalescence-mBHI-p3,0.5418722452470233,0.0
G4-e004Assembly-epsilon-p5,0.6915663443194526,0.2807893775124863
