,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.871,0.9305
C9-e003Coalescence-mGAM-p3,0.292,0.65
B5-e004Assembly-mBHI-p3,0.026648370854067745,0.5
C11-e003Coalescence-mBHI-p3,0.872,0.8140000000000001
D11-e003Coalescence-mBHI-p5,0.899,0.882
C9-e003Coalescence-mGAM-p7,0.030000000000000027,0.7115
C8-e003Coalescence-mGAM-p7,0.152,0.8240000000000001
D10-e003Coalescence-mBHI-p3,0.8534999999999999,0.808
F3-e004Assembly-epsilon-p3,0.0500362848027726,0.06301338005090412
B2-e003Coalescence-mBHI-p3,0.33299999999999996,0.7855
A8-e003Coalescence-mBHI-p3,0.004698105429060696,0.8905000000000001
A4-e003Coalescence-mBHI-p7,0.03888835128193438,0.05331901388922656
B9-e003Coalescence-mGAM-p5,0.887,0.7435
A4-e003Coalescence-mBHI-inoculumn-redo,0.041,0.6875
B3-e003Coalescence-mBHI-p3,0.004974446472560354,0.007453195489891885
D4-e003Coalescence-mBHI-p5,0.389,0.6615
C2-e003Coalescence-mBHI-p5,0.1167000547432618,0.09902102579427789
B3-e004Assembly-mBHI-p7,0.005123518681159891,0.006729584277281022
B5-e004Assembly-mBHI-p7,0.016252875418403753,0.5235
D4-e003Coalescence-mBHI-p3,0.271,0.681
C4-e003GlycerolRevival-mBHI-p2,0.005037699381187659,0.007617001984175223
C5-e004Assembly-mBHI-p3,0.022979480302961222,0.5
D10-e003Assembly-mGAM-p5,0.006655119658515291,0.8009999999999999
C3-e004Assembly-mBHI-p5,0.008132295365179315,0.01050223000848402
B8-e003Assembly-mGAM-p5,0.008766584891576017,0.887
F4-e004Assembly-epsilon-p5,0.08864344023829832,0.9133566024300068
C4-e003Coalescence-mGAM-p7,0.20249999999999999,0.30100000000000005
B12-e003Coalescence-mBHI-p3,0.9735447294073647,1.0
D3-e004Assembly-mGAM-p7,0.002384434578269719,0.0030535118086341202
C8-e003Assembly-mGAM-p3,0.01734543940299443,0.8215
C3-e003Coalescence-mGAM-p3,0.16950000000000004,0.5860000000000001
B4-e003Assembly-mBHI-p5,0.007131384110263092,0.644
D4-e004Assembly-mGAM-p5,0.0038551960162342747,0.868
D3-e003Coalescence-Inoculumn-mBHI,0.191,0.4245
C8-e003Assembly-mGAM-p5,0.05549968420791281,0.706
C3-e003Coalescence-mBHI-p7,0.00990210257942779,0.7344999999999999
D11-e003Coalescence-mGAM-p5,0.9,0.798
A11-e003Coalescence-mGAM-p7,0.836,0.7635000000000001
B8-e003Coalescence-mBHI-p5,0.9951357226940352,0.8474999999999999
B10-e003Assembly-mGAM-p5,0.05,0.7525
C2-e003Coalescence-mGAM-p7,0.0006102405940973287,0.771
D3-e003Coalescence-mBHI-p5,0.64,0.5905
B11-e003Coalescence-mGAM-p3,0.983,0.883
C4-e003Coalescence-mBHI-inoculumn-redo,0.008988836150746606,0.75
B5-e003Assembly-mBHI-p5,0.597,0.6114999999999999
D2-e003Coalescence-mBHI-p5,0.667,0.8
D8-e003Assembly-mGAM-p5,0.016858617978184224,0.8335
D5-e003Coalescence-mGAM-p5,0.20499999999999996,0.40549999999999997
B5-e003Coalescence-mBHI-p5,0.5925,0.757
D5-e003Coalescence-mBHI-p7,0.851,0.7785
C9-e003Coalescence-mBHI-p5,0.577,0.7275
A10-e003Coalescence-mBHI-p3,0.04858633851196009,0.778
A5-e003Coalescence-mGAM-p3,0.4675,0.3615
A2-e003Coalescence-Inoculumn-mGAM,0.0019262899537543716,0.9055
E5-e004Assembly-mGAM-p5,0.01731391916457532,0.4445
D8-e003Coalescence-mGAM-p5,0.8865000000000001,0.8165
A12-e003Coalescence-mGAM-p3,0.625,0.794
C2-e003Coalescence-mBHI-p3,0.06398050716045464,0.9369866199490959
C4-e004Assembly-mBHI-p5,0.007228492530439265,0.89
D9-e003Coalescence-mGAM-p7,0.25,0.15000000000000002
D4-e003Coalescence-mBHI-p7,0.006483806312284118,0.544
D8-e003Assembly-mGAM-p3,0.025268391746307343,0.853
E4-e004Assembly-mGAM-p7,0.006031982153790486,0.873
E3-e004Assembly-mGAM-p3,0.0038519884975143706,0.0050594684712404765
B10-e003Coalescence-mGAM-p3,0.237,0.348
A9-e003Coalescence-mGAM-p7,0.9983128078865928,0.8845000000000001
D5-e004Assembly-mGAM-p5,0.01881663398866128,0.5835
