,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.21249999999999997,0.105
C9-e003Coalescence-mGAM-p3,0.219,0.311
B5-e004Assembly-mBHI-p3,0.025443281630030755,0.03298811140048798
C11-e003Coalescence-mBHI-p3,0.194,0.109
D11-e003Coalescence-mBHI-p5,0.14300000000000002,0.0046710238823898555
C9-e003Coalescence-mGAM-p7,0.008000000000000007,0.148
C8-e003Coalescence-mGAM-p7,0.246,0.0006851081425606008
D10-e003Coalescence-mBHI-p3,0.19599999999999998,0.125
F3-e004Assembly-epsilon-p3,0.034393293168978704,0.9370371229968106
B2-e003Coalescence-mBHI-p3,0.7776014724107139,0.17279596991127036
A8-e003Coalescence-mBHI-p3,0.9999441980958331,9.02448932725035e-06
A4-e003Coalescence-mBHI-p7,0.002371045966099347,0.9966743939150334
B9-e003Coalescence-mGAM-p5,0.145,0.11099999999999999
A4-e003Coalescence-mBHI-inoculumn-redo,0.084,0.006868456187011254
B3-e003Coalescence-mBHI-p3,0.0001696954931151217,0.999715436084751
D4-e003Coalescence-mBHI-p5,0.395,0.1
C2-e003Coalescence-mBHI-p5,0.06439089696602926,0.9306970151797623
B3-e004Assembly-mBHI-p7,0.003259250132739715,0.9938906427979386
B5-e004Assembly-mBHI-p7,0.011966163638250529,0.139
D4-e003Coalescence-mBHI-p3,0.273,0.097
C4-e003GlycerolRevival-mBHI-p2,0.000131513844798682,0.9997333404977801
C5-e004Assembly-mBHI-p3,0.021888479554580953,0.029360663598078703
D10-e003Assembly-mGAM-p5,0.004490887993019903,0.949
C3-e004Assembly-mBHI-p5,0.005108670782599252,0.990393312932794
B8-e003Assembly-mGAM-p5,0.9998026794895286,4.5412763825825565e-05
F4-e004Assembly-epsilon-p5,0.8801075710255244,0.05281481020386987
C4-e003Coalescence-mGAM-p7,0.002142651683465761,0.705
B12-e003Coalescence-mBHI-p3,0.21399999999999997,0.02823404669055214
D3-e004Assembly-mGAM-p7,0.0015621264969280825,0.9969941396945583
C8-e003Assembly-mGAM-p3,0.9990009222911425,0.0004213589357857895
C3-e003Coalescence-mGAM-p3,0.0031489192145529223,0.348
B4-e003Assembly-mBHI-p5,0.006172908570674882,0.051000000000000045
D4-e004Assembly-mGAM-p5,0.9944453182767703,0.0014077682986328084
D3-e003Coalescence-Inoculumn-mBHI,0.5325,0.123
C8-e003Assembly-mGAM-p5,0.9838283448876943,0.009756723006789514
C3-e003Coalescence-mBHI-p7,0.0064175322664688185,0.116
D11-e003Coalescence-mGAM-p5,0.18,0.0074648440783861595
A11-e003Coalescence-mGAM-p7,0.2015,0.003518960245839587
B8-e003Coalescence-mBHI-p5,0.068,0.00534799082736712
B10-e003Assembly-mGAM-p5,0.004082892722535483,0.94
C2-e003Coalescence-mGAM-p7,0.0006010961234078031,0.0006490631186841943
D3-e003Coalescence-mBHI-p5,0.13,0.362
B11-e003Coalescence-mGAM-p3,0.04,0.0017089065816683867
C4-e003Coalescence-mBHI-inoculumn-redo,0.00882989219489061,0.010622667901928172
B5-e003Assembly-mBHI-p5,0.45799999999999996,0.010657388097979868
D2-e003Coalescence-mBHI-p5,0.429,0.0335296548209169
D8-e003Assembly-mGAM-p5,0.9989327027153408,0.0003860756649843619
D5-e003Coalescence-mGAM-p5,0.596,0.003655135846356054
B5-e003Coalescence-mBHI-p5,0.0161197018734871,0.444
D5-e003Coalescence-mBHI-p7,0.222,0.005517804787433308
C9-e003Coalescence-mBHI-p5,0.42900000000000005,0.114
A10-e003Coalescence-mBHI-p3,0.9627925494870434,0.019164500177773682
A5-e003Coalescence-mGAM-p3,0.564,0.008731932225767255
A2-e003Coalescence-Inoculumn-mGAM,0.9999280344754389,2.1767647158951384e-05
E5-e004Assembly-mGAM-p5,0.014394065571795915,0.09999999999999998
D8-e003Coalescence-mGAM-p5,0.159,0.0050148441880724735
A12-e003Coalescence-mGAM-p3,0.571,0.015705848896287653
C2-e003Coalescence-mBHI-p3,0.044864618235686514,0.538
C4-e004Assembly-mBHI-p5,0.9895529969965309,0.002660140243120085
D9-e003Coalescence-mGAM-p7,0.18000000000000005,0.729
D4-e003Coalescence-mBHI-p7,0.417,0.008990257579453147
D8-e003Assembly-mGAM-p3,0.9972346084893553,0.0014896420272328481
E4-e004Assembly-mGAM-p7,0.9912002774536852,0.002228977306421304
E3-e004Assembly-mGAM-p3,0.0024655854347050295,0.9953817857622665
B10-e003Coalescence-mGAM-p3,0.10399999999999998,0.637
A9-e003Coalescence-mGAM-p7,0.052,0.0014991811846561064
D5-e004Assembly-mGAM-p5,0.079,0.01973227960647419
B5-e003Coalescence-Inoculumn-mGAM,0.073,0.006090576808997059
D10-e003Coalescence-mBHI-p5,0.189,0.152
D5-e003Coalescence-mBHI-p3,0.483,0.004603533404067827
C5-e003Coalescence-mBHI-p3,0.017893125935372397,0.018246983180620006
D9-e003Coalescence-mGAM-p5,0.404,0.504
C9-e003Coalescence-mBHI-p3,0.378,0.222
D10-e003Coalescence-mGAM-p5,0.378,0.01
C8-e003Coalescence-mBHI-p7,0.796,0.010623465481871805
B11-e003Assembly-mGAM-p5,0.4,0.019863336319579865
G3-e004Assembly-epsilon-p7,0.015459899176423068,0.9709275455361384
B4-e003Coalescence-mGAM-p5,0.003499652707645435,0.04
D4-e003Coalescence-mGAM-p5,0.44,0.013
C3-e004Assembly-mBHI-p7,0.001819346846101048,0.9965524153234123
B5-e003Coalescence-mGAM-p5,0.4925,0.0055922228911804844
B5-e003Coalescence-Inoculumn-mBHI,0.4975,0.128
G3-e004Assembly-epsilon-p3,0.04093213793199395,0.9273845990193351
C2-e003Coalescence-mGAM-p3,0.0026342791932233577,0.043
B5-e003Coalescence-mGAM-p7,0.469,0.013458757428902016
D8-e003Coalescence-mBHI-p5,0.714,0.00576941080173993
E5-e004Assembly-mGAM-p7,0.034303287231421245,0.057156418781172884
C10-e003Assembly-mGAM-p3,0.013434178896213629,0.88
B10-e003Coalescence-mBHI-p5,0.384,0.255
D5-e003Coalescence-Inoculumn-mGAM,0.135,0.005491879057026021
B3-e004Assembly-mBHI-p5,0.005921754145774085,0.9888895903982751
B5-e003Coalescence-mBHI-p3,0.324,0.352
G4-e004Assembly-epsilon-p5,0.908689777610426,0.03146889752759216
C4-e003Coalescence-mGAM-p5,0.00246150712821373,0.146
C5-e003Coalescence-mGAM-p7,0.405,0.003793358802192524
C5-e003Coalescence-mBHI-inoculumn-redo,0.439,0.138
A2-e003Coalescence-mBHI-p7,0.8315965478906461,0.15277467060110875
A10-e003Coalescence-mBHI-p5,0.891,0.01073542581863037
B8-e003Assembly-mGAM-p3,0.9953327825372466,0.002950324277363049
A4-e003Coalescence-mGAM-p5,0.095,0.0031367939670027354
D5-e003Coalescence-mBHI-p5,0.0006134203309988988,0.0006579585960696112
D4-e003Coalescence-mGAM-p7,0.454,0.0012429561286225919
E4-e004Assembly-mGAM-p3,0.92,0.003891234570847191
A8-e003Coalescence-mBHI-p7,0.9999545857880093,7.800047012714607e-06
E3-e004Assembly-mGAM-p7,0.0022412823984346787,0.9957959655090899
B9-e003GlycerolRevival-mGAM-p2,0.059,0.0067826297736878465
C4-e003Coalescence-mGAM-p3,0.0013312054703789086,0.547
B2-e003Coalescence-Inoculumn-mGAM,0.733,0.0028575937747234654
D5-e003Coalescence-mGAM-p7,0.476,0.020853686840216486
C5-e003Coalescence-mBHI-p5,0.21599999999999997,0.035
C5-e003Coalescence-mGAM-p3,0.15050000000000002,0.029000000000000026
D9-e003Assembly-mGAM-p5,0.07874157200014116,0.8907627289333931
B12-e003Coalescence-mGAM-p3,0.059,0.007187181987018218
A11-e003Coalescence-mBHI-p7,0.767,0.014310789854106984
A3-e003Coalescence-Inoculumn-mGAM,0.766,0.0035815656267553257
D10-e003Assembly-mGAM-p3,0.006793287604666998,0.887
C3-e003Coalescence-mGAM-p5,0.002099488019209561,0.103
B4-e004Assembly-mBHI-p5,0.9836883191824409,0.004145528352990216
C10-e003GlycerolRevival-mGAM-p2,0.010182483233108481,0.9788009335320785
D3-e003Assembly-mBHI-p5,0.15080532288511225,0.8104871310096851
A10-e003Coalescence-mGAM-p3,0.053,0.001986264019703458
A9-e003Coalescence-mBHI-p3,0.14,0.067
A2-e003Coalescence-Inoculumn-mBHI,0.9999825037179153,4.7641735060235526e-05
D3-e003Coalescence-mBHI-p7,0.005024983821440749,0.034
C3-e003Coalescence-mBHI-p5,0.02729432186507375,0.231
D11-e003Assembly-mGAM-p3,0.32,0.013246252888942678
D2-e003Assembly-mBHI-p3,0.9932934917085584,0.0037119925060934075
A9-e003Coalescence-mBHI-p5,0.1355,0.008574837762298608
D5-e003Coalescence-Inoculumn-mBHI,0.621,0.05
B2-e003Coalescence-mGAM-p3,0.007127619749498432,0.9896666889249673
B4-e003Assembly-mBHI-p3,0.016697939654951952,0.65
C11-e003Coalescence-mGAM-p5,0.35,0.039
G4-e004Assembly-epsilon-p3,0.9414172876322938,0.016251995373535253
B3-e003Coalescence-Inoculumn-mBHI,0.00851702466647289,0.9951739300168503
A8-e003Coalescence-mBHI-p5,0.999530492050657,0.00017533464140613382
D5-e004Assembly-mGAM-p7,0.006760517700584568,0.006987864269582342
D9-e003Coalescence-mBHI-p3,0.273,0.03463627781397801
D5-e003Assembly-mBHI-p5,0.2985,0.01201410199025507
A5-e003Coalescence-mBHI-p7,0.34299999999999997,0.016361715944893534
BG-Fecal,0.1598863200993028,0.14929415804473165
D2-e003Coalescence-mGAM-p5,0.452,0.0015301221487373682
B9-e003Assembly-mGAM-p5,0.25,0.115
D3-e003Coalescence-mGAM-p3,0.381,0.14600000000000002
D9-e003Coalescence-mGAM-p3,0.108,0.057
D3-e003Coalescence-mGAM-p5,0.545,0.014
C10-e003Coalescence-mGAM-p3,0.0013374306752465001,0.247
A5-e003Coalescence-mBHI-inoculumn-redo,0.567,0.047
B11-e003Assembly-mGAM-p3,0.471,0.026657724023837964
B9-e003Coalescence-mGAM-p7,0.362,0.302
B11-e003Coalescence-mGAM-p7,0.20399999999999996,0.683
C3-e003Coalescence-Inoculumn-mGAM,0.371,0.318
B5-e003Coalescence-mBHI-p7,0.011922693706673818,0.066
A3-e003Coalescence-mGAM-p7,0.007519333848135147,0.9888150489203015
D4-e003Coalescence-Inoculumn-mBHI,0.438,0.131
A4-e003Coalescence-mBHI-p5,0.00039742149136388373,0.9991940778602805
B3-e003Coalescence-mBHI-p7,0.008589869387821775,0.9890724374371367
D10-e003Coalescence-mGAM-p7,0.285,0.003
C12-e003Coalescence-mGAM-p3,0.41,0.099
C11-e003Coalescence-mGAM-p3,0.376,0.073
D5-e004Assembly-mGAM-p3,0.26,0.209
A10-e003Coalescence-mBHI-p7,0.816,0.008762374431440654
C10-e003Coalescence-mBHI-p7,0.0056030306662819785,0.475
B9-e003Coalescence-mBHI-p5,0.08299999999999999,0.007844169945413851
F4-e004Assembly-epsilon-p3,0.16364746633033342,0.08442614339478392
B10-e003Coalescence-mBHI-p3,0.397,0.167
C11-e003Coalescence-mBHI-p5,0.171,0.096
A2-e003Coalescence-mGAM-p7,0.9995518435788302,0.00013766283083191058
C5-e003Assembly-mBHI-p3,0.4455,0.014257765288875648
E3-e004Assembly-mGAM-p5,0.0022765351597564343,0.9957391542321856
C3-e003GlycerolRevival-mBHI-p2,0.11125142227471307,0.8500918186789481
D10-e003Coalescence-mGAM-p3,0.3025,0.118
B10-e003Coalescence-mGAM-p7,0.013439710497099274,0.016547817475932588
C4-e004Assembly-mBHI-p3,0.9929675398032893,0.0018205922710859393
A9-e003Coalescence-mBHI-p7,0.053,0.005338071036511708
C2-e003Coalescence-Inoculumn-mGAM,0.5429999999999999,0.28
B3-e003Coalescence-Inoculumn-mGAM,0.058,0.027
D11-e003Coalescence-mGAM-p7,0.065,0.00438225705903157
D5-e003Coalescence-mGAM-p3,0.5954999999999999,0.002907241093467783
D4-e004Assembly-mGAM-p3,0.933,0.004172812941229543
E4-e004Assembly-mGAM-p5,0.9955789107546806,0.0011237379408191902
E5-e004Assembly-mGAM-p3,0.035571752200991395,0.051035573786497646
D2-e003Coalescence-Inoculumn-mBHI,0.573,0.03500000000000003
B4-e003Coalescence-Inoculumn-mGAM,0.371,0.327
A10-e003Coalescence-mGAM-p7,0.19899999999999995,0.001877024625497084
B2-e003Assembly-mBHI-p3,0.9896515762611972,0.0070189772574518255
F4-e004Assembly-epsilon-p7,0.8838735932801728,0.0485579397438614
D9-e003Coalescence-mBHI-p5,0.091,0.006160146327356066
C4-e003Coalescence-Inoculumn-mGAM,0.0025316554044686915,0.568
D4-e003Coalescence-mGAM-p3,0.236,0.071
B9-e003Coalescence-mBHI-p7,0.103,0.013626343934282885
A2-e003Coalescence-mGAM-p5,0.9998110619139418,4.691663385327796e-05
D11-e003Assembly-mGAM-p5,0.45499999999999996,0.05972607071396711
C3-e003Coalescence-mGAM-p7,0.0005702342745817382,0.103
B11-e003GlycerolRevival-mGAM-p2,0.19999999999999996,0.018663920337774108
C5-e004Assembly-mBHI-p7,0.13246299287598004,0.158690342857555
B3-e003Coalescence-mGAM-p5,0.0014982748199557552,0.9977421229999305
D9-e003Coalescence-mBHI-p7,0.086,0.006825701417985042
B10-e003Assembly-mGAM-p3,0.00550934325029236,0.9881575916375452
D3-e004Assembly-mGAM-p5,0.0028713464252620065,0.9946153095573554
C5-e003Coalescence-mBHI-p7,0.46,0.006119305353818526
D12-e003Coalescence-mBHI-p3,0.4,0.04886049882262348
D4-e004Assembly-mGAM-p7,0.9985966608049981,0.00035778502210956267
C11-e003Coalescence-mGAM-p7,0.43500000000000005,0.025
C11-e003Assembly-mGAM-p3,0.33299999999999996,0.00883057125637119
D10-e003Coalescence-mBHI-p7,0.21299999999999997,0.17
C9-e003Coalescence-mBHI-p7,0.15500000000000003,0.014495221767081802
A2-e003Coalescence-mBHI-p3,0.928223672712983,0.060567575334564756
B8-e003Coalescence-mGAM-p5,0.264,0.00069962080207018
C3-e004Assembly-mBHI-p3,0.0024846164428713575,0.9953092648025643
C11-e003Assembly-mGAM-p5,0.45499999999999996,0.012981174303914841
B10-e003GlycerolRevival-mGAM-p2,0.010836828181595896,0.583
B3-e003Coalescence-mBHI-p5,0.0009585746893598294,0.9984911738126017
C2-e003Coalescence-mBHI-inoculumn-redo,0.086,0.008132681689066779
A8-e003Coalescence-mGAM-p7,0.9999229193808822,1.8913537548217896e-05
C11-e003GlycerolRevival-mGAM-p2,0.485,0.004607180975319109
B2-e003Coalescence-Inoculumn-mBHI,0.263,0.667
A11-e003Coalescence-mBHI-p5,0.7805,0.00821816056614876
C10-e003Coalescence-mGAM-p5,0.0007993118266444431,0.254
C4-e003Assembly-mBHI-p5,0.0013894543584954849,0.9967283269763432
C9-e003Assembly-mGAM-p5,0.03189714368326996,0.9502643338209009
A5-e003Coalescence-Inoculumn-mGAM,0.912,0.001771442800717477
D4-e003Coalescence-Inoculumn-mGAM,0.15900000000000003,0.5
A2-e003Coalescence-mBHI-p5,0.9540271127919583,0.03735391131991841
B5-e004Assembly-mBHI-p5,0.012945764929025234,0.019845594318365686
C5-e003Assembly-mBHI-p5,0.385,0.02377111336439316
C10-e003Coalescence-mBHI-p5,0.005286653445916378,0.538
B9-e003Coalescence-mBHI-p3,0.143,0.017592678440002868
C3-e003Coalescence-mBHI-inoculumn-redo,0.003787308165336509,0.131
B5-e003Coalescence-mGAM-p3,0.42600000000000005,0.271
BK-Fecal,0.9220095879192463,0.031382051819704646
A5-e003Coalescence-mBHI-p3,0.444,0.10736874585665165
C4-e004Assembly-mBHI-p7,0.9836466406967309,0.004150118593693034
A4-e003Coalescence-mBHI-p3,0.10567150286948647,0.8825963906255149
C9-e003GlycerolRevival-mGAM-p2,0.012975841922567283,0.9790149378351277
B4-e004Assembly-mBHI-p3,0.990081797007526,0.0025311995367048026
F3-e004Assembly-epsilon-p5,0.10517488070357169,0.8432593718649637
C9-e003Coalescence-mGAM-p5,0.14600000000000002,0.519
A2-e003Coalescence-mBHI-inoculumn-redo,0.9939843000763904,0.004262432842100404
C2-e003Coalescence-mGAM-p5,0.003370878740765798,0.0038947356051747444
B8-e003GlycerolRevival-mGAM-p2,0.9998490981993469,2.9650319923056748e-05
C8-e003Coalescence-mBHI-p5,0.887,0.02
