,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.6572412688240948,0.0
C9-e003Coalescence-mGAM-p3,0.42053828900993273,0.0
B5-e004Assembly-mBHI-p3,0.5801826337712271,0.5464609191546461
C11-e003Coalescence-mBHI-p3,0.5623197693047101,0.0
D11-e003Coalescence-mBHI-p5,0.6489907081063762,0.0
C9-e003Coalescence-mGAM-p7,0.48221723806472283,0.2697920161019792
C8-e003Coalescence-mGAM-p7,0.0,0.642150285139215
D10-e003Coalescence-mBHI-p3,0.4700416533162448,0.0
F3-e004Assembly-epsilon-p3,0.637375841076578,0.5357262663535727
B2-e003Coalescence-mBHI-p3,0.07161166292854854,0.23381415632338143
A8-e003Coalescence-mBHI-p3,0.0,0.9980711170748071
A4-e003Coalescence-mBHI-p7,0.6518743992310158,0.5922509225092251
B9-e003Coalescence-mGAM-p5,0.7067446331304069,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.07713873758410766,0.6154813820865481
B3-e003Coalescence-mBHI-p3,0.6669336751041333,0.607849714860785
D4-e003Coalescence-mBHI-p5,0.49399231015700096,0.0014256960751425696
C2-e003Coalescence-mBHI-p5,0.4182954181352131,0.3898020798389802
B3-e004Assembly-mBHI-p7,0.6672540852290932,0.5592083193559209
B5-e004Assembly-mBHI-p7,0.5527074655559115,0.48364642737336466
D4-e003Coalescence-mBHI-p3,0.5069689202178789,0.023230459577323045
C4-e003GlycerolRevival-mBHI-p2,0.6694168535725729,0.6072626635357262
C5-e004Assembly-mBHI-p3,0.6034924703620634,0.5734652801073465
D10-e003Assembly-mGAM-p5,0.5365267542454342,0.471569942972157
C3-e004Assembly-mBHI-p5,0.6653316244793336,0.5577826232807782
B8-e003Assembly-mGAM-p5,0.0,0.9961422341496142
F4-e004Assembly-epsilon-p5,0.518503684716437,0.577910097282791
C4-e003Coalescence-mGAM-p7,0.4766901634091637,0.4657832941965783
B12-e003Coalescence-mBHI-p3,0.893784043575777,0.0001677289500167729
D3-e004Assembly-mGAM-p7,0.6584428067926946,0.5538409929553841
C8-e003Assembly-mGAM-p3,0.0,0.9864978195236498
C3-e003Coalescence-mGAM-p3,0.46916052547260495,0.45580342167058036
B4-e003Assembly-mBHI-p5,0.5609580262736302,0.573549144582355
D4-e004Assembly-mGAM-p5,0.6664530599166933,0.7409426366990942
D3-e003Coalescence-Inoculumn-mBHI,0.3701537968599808,0.0
C8-e003Assembly-mGAM-p5,0.0,0.9028849379402885
C3-e003Coalescence-mBHI-p7,0.5020826658122397,0.4975679302247568
D11-e003Coalescence-mGAM-p5,0.7495193848125601,0.0
A11-e003Coalescence-mGAM-p7,0.6292854854213393,0.0
B8-e003Coalescence-mBHI-p5,0.6784684396026914,0.0
B10-e003Assembly-mGAM-p5,0.4428067926946492,0.3860281784636028
C2-e003Coalescence-mGAM-p7,0.6135052867670618,0.6391311640389131
D3-e003Coalescence-mBHI-p5,0.6099807753925024,0.0
B11-e003Coalescence-mGAM-p3,0.75032041012496,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.612784363985902,0.6357765850385777
B5-e003Assembly-mBHI-p5,0.6387375841076578,0.0001677289500167729
D2-e003Coalescence-mBHI-p5,0.6604453700736943,0.005618919825561892
D8-e003Assembly-mGAM-p5,0.0,0.9880073800738007
D5-e003Coalescence-mGAM-p5,0.6305671259211791,0.0
B5-e003Coalescence-mBHI-p5,0.6876802306952899,0.0
D5-e003Coalescence-mBHI-p7,0.6447452739506568,0.0
C9-e003Coalescence-mBHI-p5,0.5100128164049984,0.0
A10-e003Coalescence-mBHI-p3,0.004165331624479333,0.8175947668567595
A5-e003Coalescence-mGAM-p3,0.0744152515219481,0.0001677289500167729
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9964776920496478
E5-e004Assembly-mGAM-p5,0.5950817045818648,0.5402549480040255
D8-e003Coalescence-mGAM-p5,0.6673341877603333,0.0
A12-e003Coalescence-mGAM-p3,0.15347644985581543,0.0015095605501509561
C2-e003Coalescence-mBHI-p3,0.5007209227811599,0.4693894666219389
C4-e004Assembly-mBHI-p5,0.6662127523229734,0.7411942301241194
D9-e003Coalescence-mGAM-p7,0.631127843639859,8.386447500838645e-05
D4-e003Coalescence-mBHI-p7,0.4348766421018904,0.5042770882254277
D8-e003Assembly-mGAM-p3,0.0,0.9746729285474673
E4-e004Assembly-mGAM-p7,0.6659724447292534,0.7409426366990942
E3-e004Assembly-mGAM-p3,0.6657321371355335,0.559040590405904
B10-e003Coalescence-mGAM-p3,0.4298301826337712,0.0012579671251257967
A9-e003Coalescence-mGAM-p7,0.6595642422300545,0.0
D5-e004Assembly-mGAM-p5,0.5139378404357577,0.5033545790003354
B5-e003Coalescence-Inoculumn-mGAM,0.7912528035885934,0.0
D10-e003Coalescence-mBHI-p5,0.49535405318808073,0.0
D5-e003Coalescence-mBHI-p3,0.6227170778596604,8.386447500838645e-05
C5-e003Coalescence-mBHI-p3,0.5857097084267863,0.3618752096611875
D9-e003Coalescence-mGAM-p5,0.5615187439923102,0.0
C9-e003Coalescence-mBHI-p3,0.481095802627363,8.386447500838645e-05
