,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C3-e004Assembly-mBHI-p3,344,1
C11-e003Assembly-mGAM-p5,372,2
B10-e003GlycerolRevival-mGAM-p2,369,1
B3-e003Coalescence-mBHI-p5,358,1
C2-e003Coalescence-mBHI-inoculumn-redo,370,2
A8-e003Coalescence-mGAM-p7,375,2
C11-e003GlycerolRevival-mGAM-p2,378,2
B2-e003Coalescence-Inoculumn-mBHI,291,1
A11-e003Coalescence-mBHI-p5,377,2
C10-e003Coalescence-mGAM-p5,372,2
C4-e003Assembly-mBHI-p5,359,1
C9-e003Assembly-mGAM-p5,305,1
A5-e003Coalescence-Inoculumn-mGAM,376,2
D4-e003Coalescence-Inoculumn-mGAM,361,1
A2-e003Coalescence-mBHI-p5,261,0
B5-e004Assembly-mBHI-p5,365,2
C5-e003Assembly-mBHI-p5,328,2
C10-e003Coalescence-mBHI-p5,367,2
B9-e003Coalescence-mBHI-p3,360,2
C3-e003Coalescence-mBHI-inoculumn-redo,371,2
B5-e003Coalescence-mGAM-p3,374,2
BK-Fecal,319,2
A5-e003Coalescence-mBHI-p3,144,1
C4-e004Assembly-mBHI-p7,362,1
A4-e003Coalescence-mBHI-p3,163,1
C9-e003GlycerolRevival-mGAM-p2,339,1
B4-e004Assembly-mBHI-p3,367,2
F3-e004Assembly-epsilon-p5,217,0
C9-e003Coalescence-mGAM-p5,375,1
A2-e003Coalescence-mBHI-inoculumn-redo,356,2
C2-e003Coalescence-mGAM-p5,367,2
B8-e003GlycerolRevival-mGAM-p2,368,2
C8-e003Coalescence-mBHI-p5,376,2
B8-e003Coalescence-mGAM-p7,377,2
B4-e003Coalescence-Inoculumn-mBHI,372,2
D2-e003Coalescence-Inoculumn-mGAM,375,2
B8-e003Coalescence-mBHI-p7,364,2
B3-e004Assembly-mBHI-p3,344,1
D3-e003Coalescence-Inoculumn-mGAM,376,2
B11-e003Coalescence-mBHI-p3,365,2
C5-e003Coalescence-Inoculumn-mGAM,378,2
C4-e003Coalescence-mBHI-p5,371,2
G3-e004Assembly-epsilon-p5,332,1
BC-Fecal,122,0
e004-inoculumn-fecal-BE,203,1
A11-e003Coalescence-mBHI-p3,378,2
B4-e004Assembly-mBHI-p7,364,2
A4-e003Coalescence-Inoculumn-mGAM,378,2
B4-e003Coalescence-mBHI-p3,282,1
A5-e003Coalescence-Inoculumn-mBHI,371,2
A9-e003Coalescence-mGAM-p5,378,2
C10-e003Coalescence-mGAM-p7,372,2
F3-e004Assembly-epsilon-p7,247,0
A11-e003Coalescence-mGAM-p3,377,2
C10-e003Coalescence-mBHI-p3,371,2
D2-e003Coalescence-mBHI-p3,377,2
C5-e003GlycerolRevival-mBHI-p2,377,2
H5-e003Coalescence-mBHI-p5_S40,377,2
E2-e003Coalescence-mGAM-p7_S145,370,2
G5-e003Coalescence-mBHI-p7_S124,374,2
H111-e003Coalescence-mGAM-p7_S188,370,2
H4-e003Coalescence-mGAM-p7_S183,375,2
F5-e003Coalescence-mGAM-p5_S64,375,2
F5-e003Coalescence-mGAM-p7_S160,378,2
F8-e003Coalescence-mBHI-p3_S117,349,2
H3-e003Coalescence-mBHI-p3_S46,370,1
H2-e003Coalescence-mBHI-p7_S133,351,1
E5-e003Coalescence-mBHI-p3_S12,369,2
F100-e003Coalescence-mGAM-p7_S163,356,1
F9-e003Coalescence-mBHI-p5_S18,355,2
H3-e003Coalescence-mBHI-p7_S134,359,2
E3-e003Coalescence-mGAM-p3_S58,353,1
G4-e003Coalescence-mBHI-p5_S27,369,2
E8-e003Coalescence-mBHI-p5_S5,366,2
G2-e003Coalescence-mBHI-p3_S33,218,0
E9-e003Coalescence-mBHI-p5_S6,352,2
H111-e003Coalescence-mBHI-p3_S144,378,2
G111-e003Coalescence-mGAM-p5_S80,372,2
G100-e003Coalescence-mGAM-p3_S179,369,2
F111-e003Coalescence-mGAM-p5_S68,364,2
G111-e003Coalescence-mBHI-p5_S32,376,2
G5-e003Coalescence-mBHI-p3_S36,378,2
H2-e003Coalescence-mGAM-p7_S181,378,2
H9-e003Coalescence-mGAM-p3_S190,335,1
E3-e003Coalescence-mBHI-p3_S10,108,0
H2-e003Coalescence-mGAM-p5_S85,364,1
G8-e003Coalescence-mGAM-p3_S177,377,2
F2-e003Coalescence-mGAM-p7_S157,362,1
H3-e003Coalescence-mGAM-p3_S94,373,1
H4-e003Coalescence-mGAM-p3_S95,365,2
E5-e003Coalescence-mBHI-p7_S100,375,2
G111-e003Coalescence-mBHI-p3_S132,84,1
F3-e003Coalescence-mGAM-p3_S70,359,1
E100-e003Coalescence-mBHI-p7_S103,369,2
F9-e003Coalescence-mGAM-p5_S66,368,2
G111-e003Coalescence-mGAM-p7_S176,355,2
H100-e003Coalescence-mGAM-p7_S187,377,2
E100-e003Coalescence-mGAM-p3_S155,368,1
E3-e003Coalescence-mGAM-p5_S50,362,1
F5-e003Coalescence-mGAM-p3_S72,359,2
E9-e003Coalescence-mBHI-p7_S102,365,2
E5-e003Coalescence-mBHI-p5_S4,369,2
F111-e003Coalescence-mGAM-p7_S164,355,1
E111-e003Coalescence-mBHI-p5_S8,378,2
H100-e003Coalescence-mBHI-p5_S43,378,2
F2-e003Coalescence-mGAM-p5_S61,357,1
F5-e003Coalescence-mBHI-p5_S16,363,2
F8-e003Coalescence-mGAM-p5_S65,377,2
H8-e003Coalescence-mBHI-p7_S137,376,2
G9-e003Coalescence-mGAM-p5_S78,368,2
E2-e003Coalescence-mBHI-p5_S1,163,1
E2-e003Coalescence-mBHI-p3_S9,278,1
G8-e003Coalescence-mGAM-p5_S77,377,2
G3-e003Coalescence-mBHI-p3_S34,359,2
G100-e003Coalescence-mBHI-p5_S31,367,2
F9-e003Coalescence-mBHI-p3_S118,180,0
E111-e003Coalescence-mBHI-p3_S108,370,2
F8-e003Coalescence-mGAM-p3_S165,252,2
G3-e003Coalescence-mBHI-p5_S26,365,2
G5-e003Coalescence-mBHI-p5_S28,378,2
H111-e003Coalescence-mGAM-p5_S92,365,2
G4-e003Coalescence-mBHI-p3_S35,370,2
H9-e003Coalescence-mGAM-p5_S90,364,2
H2-e003Coalescence-mBHI-p3_S45,376,2
E8-e003Coalescence-mBHI-p7_S101,370,2
E4-e003Coalescence-mBHI-p5_S3,359,1
H2-e003Coalescence-mGAM-p3_S93,378,2
E4-e003Coalescence-mGAM-p5_S51,363,1
G9-e003Coalescence-mGAM-p7_S174,368,1
E8-e003Coalescence-mGAM-p3_S153,368,2
G111-e003Coalescence-mGAM-p3_S180,378,2
G5-e003Coalescence-mGAM-p3_S84,371,2
H8-e003Coalescence-mBHI-p5_S41,374,2
E100-e003Coalescence-mBHI-p5_S7,377,2
G100-e003Coalescence-mGAM-p7_S175,362,1
F9-e003Coalescence-mGAM-p7_S162,361,2
F8-e003Coalescence-mGAM-p7_S161,376,2
F3-e003Coalescence-mBHI-p3_S22,359,1
G3-e003Coalescence-mBHI-p7_S122,357,1
G5-e003Coalescence-mGAM-p5_S76,378,2
G5-e003Coalescence-mGAM-p7_S172,374,2
G4-e003Coalescence-mGAM-p5_S75,369,1
G8-e003Coalescence-mBHI-p3_S129,370,2
E5-e003Coalescence-mGAM-p3_S60,372,2
G2-e003Coalescence-mGAM-p5_S73,365,2
E5-e003Coalescence-mGAM-p7_S148,378,2
H9-e003Coalescence-mGAM-p7_S186,374,2
E100-e003Coalescence-mGAM-p5_S55,378,2
E8-e003Coalescence-mGAM-p5_S53,372,2
H5-e003Coalescence-mGAM-p3_S96,377,2
G4-e003Coalescence-mGAM-p3_S83,370,2
F4-e003Coalescence-mBHI-p7_S111,355,2
H3-e003Coalescence-mGAM-p7_S182,378,2
H5-e003Coalescence-mGAM-p5_S88,377,2
F4-e003Coalescence-mGAM-p5_S63,368,1
G4-e003Coalescence-mGAM-p7_S171,363,1
H8-e003Coalescence-mGAM-p5_S89,375,2
F3-e003Coalescence-mBHI-p5_S14,337,0
F100-e003Coalescence-mBHI-p7_S115,374,2
E3-e003Coalescence-mGAM-p7_S146,349,1
F100-e003Coalescence-mGAM-p3_S167,336,1
G100-e003Coalescence-mBHI-p3_S131,368,2
G4-e003Coalescence-mBHI-p7_S123,367,2
E9-e003Coalescence-mGAM-p3_S154,376,2
F3-e003Coalescence-mGAM-p5_S62,348,1
H4-e003Coalescence-mBHI-p7_S135,376,2
E3-e003Coalescence-mBHI-p5_S2,185,1
G111-e003Coalescence-mBHI-p7_S128,377,2
H3-e003Coalescence-mBHI-p5_S38,371,2
G3-e003Coalescence-mGAM-p3_S82,363,1
F111-e003Coalescence-mGAM-p3_S168,371,2
F3-e003Coalescence-mGAM-p7_S158,287,1
F8-e003Coalescence-mBHI-p7_S113,347,2
G2-e003Coalescence-mBHI-p7_S121,101,1
H4-e003Coalescence-mBHI-p3_S47,372,2
F3-e003Coalescence-mBHI-p7_S110,149,0
F100-e003Coalescence-mGAM-p5_S67,353,1
G8-e003Coalescence-mBHI-p7_S125,371,2
F4-e003Coalescence-mBHI-p5_S15,367,1
H111-e003Coalescence-mBHI-p5_S44,374,2
E111-e003Coalescence-mBHI-p7_S104,375,2
E2-e003Coalescence-mGAM-p3_S57,364,2
F2-e003Coalescence-mBHI-p5_S13,354,2
F4-e003Coalescence-mBHI-p3_S23,223,0
F2-e003Coalescence-mGAM-p3_S69,362,1
E9-e003Coalescence-mGAM-p5_S54,377,2
G3-e003Coalescence-mGAM-p5_S74,369,1
E111-e003Coalescence-mGAM-p5_S56,373,2
G100-e003Coalescence-mGAM-p5_S79,369,2
H100-e003Coalescence-mGAM-p5_S91,374,1
G9-e003Coalescence-mBHI-p3_S130,362,2
E4-e003Coalescence-mGAM-p7_S147,371,1
E4-e003Coalescence-mGAM-p3_S59,370,2
H4-e003Coalescence-mBHI-p5_S39,378,2
F4-e003Coalescence-mGAM-p3_S71,375,1
H100-e003Coalescence-mBHI-p7_S139,376,2
G8-e003Coalescence-mBHI-p5_S29,375,2
G2-e003Coalescence-mBHI-p5_S25,333,1
G8-e003Coalescence-mGAM-p7_S173,372,2
E2-e003Coalescence-mGAM-p5_S49,370,2
H9-e003Coalescence-mBHI-p5_S42,358,2
H111-e003Coalescence-mGAM-p3_S192,374,2
F5-e003Coalescence-mBHI-p3_S24,378,2
E8-e003Coalescence-mBHI-p3_S105,365,2
E8-e003Coalescence-mGAM-p7_S149,375,2
E9-e003Coalescence-mGAM-p7_S150,210,1
H5-e003Coalescence-mBHI-p7_S136,344,2
G9-e003Coalescence-mBHI-p5_S30,372,2
F111-e003Coalescence-mBHI-p7_S116,363,2
F5-e003Coalescence-mBHI-p7_S112,353,2
F4-e003Coalescence-mGAM-p7_S159,374,2
F111-e003Coalescence-mBHI-p3_S120,337,2
H3-e003Coalescence-mGAM-p5_S86,378,2
E4-e003Coalescence-mBHI-p7_S99,365,1
H4-e003Coalescence-mGAM-p5_S87,373,2
E100-e003Coalescence-mGAM-p7_S151,375,2
G9-e003Coalescence-mGAM-p3_S178,377,2
H9-e003Coalescence-mBHI-p7_S138,343,2
H8-e003Coalescence-mGAM-p7_S185,375,2
G2-e003Coalescence-mGAM-p3_S81,372,1
F111-e003Coalescence-mBHI-p5_S20,336,2
F8-e003Coalescence-mBHI-p5_S17,362,2
G100-e003Coalescence-mBHI-p7_S127,371,2
E5-e003Coalescence-mGAM-p5_S52,373,2
