,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.6579996809698516,0.0
C9-e003Coalescence-mGAM-p3,0.4208805232094433,0.0
B5-e004Assembly-mBHI-p3,0.5811931727548253,0.5461507128309573
C11-e003Coalescence-mBHI-p3,0.5625299090764078,0.0
D11-e003Coalescence-mBHI-p5,0.6499441697240389,0.0
C9-e003Coalescence-mGAM-p7,0.48269261445206574,0.26883910386965376
C8-e003Coalescence-mGAM-p7,0.0,0.6393482688391039
D10-e003Coalescence-mBHI-p3,0.4704897112777157,0.0
F3-e004Assembly-epsilon-p3,0.6375817514755144,0.5367820773930754
B2-e003Coalescence-mBHI-p3,0.07170202584144202,0.23568228105906314
A8-e003Coalescence-mBHI-p3,0.0,0.9969042769857434
A4-e003Coalescence-mBHI-p7,0.6524166533737438,0.5914460285132382
B9-e003Coalescence-mGAM-p5,0.707289838889775,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.07752432604881161,0.6139307535641548
B3-e003Coalescence-mBHI-p3,0.6672515552719732,0.6076578411405296
D4-e003Coalescence-mBHI-p5,0.4948157600893284,0.001384928716904277
C2-e003Coalescence-mBHI-p5,0.4180890094113894,0.39160896130346234
B3-e004Assembly-mBHI-p7,0.6676503429574094,0.5608146639511201
B5-e004Assembly-mBHI-p7,0.5534375498484607,0.4824439918533605
D4-e003Coalescence-mBHI-p3,0.5078959961716382,0.022810590631364563
C4-e003GlycerolRevival-mBHI-p2,0.6699633115329399,0.6073319755600814
C5-e004Assembly-mBHI-p3,0.6038443132876057,0.5727902240325865
D10-e003Assembly-mGAM-p5,0.53660870952305,0.4716089613034623
C3-e004Assembly-mBHI-p5,0.6656564045302281,0.5588594704684318
B8-e003Assembly-mGAM-p5,0.0,0.995030549898167
F4-e004Assembly-epsilon-p5,0.5183442335300686,0.5757230142566191
C4-e003Coalescence-mGAM-p7,0.4771095868559579,0.465091649694501
B12-e003Coalescence-mBHI-p3,0.8946402935077364,8.146639511201629e-05
D3-e004Assembly-mGAM-p7,0.6587972563407242,0.5554378818737271
C8-e003Assembly-mGAM-p3,0.0,0.985010183299389
C3-e003Coalescence-mGAM-p3,0.46953262083266867,0.45588594704684315
B4-e003Assembly-mBHI-p5,0.5616525761684479,0.5724643584521385
D4-e004Assembly-mGAM-p5,0.6666932525123624,0.740040733197556
D3-e003Coalescence-Inoculumn-mBHI,0.3704737597702983,0.0
C8-e003Assembly-mGAM-p5,0.0,0.8994704684317719
C3-e003Coalescence-mBHI-p7,0.5027117562609666,0.4969450101832994
D11-e003Coalescence-mGAM-p5,0.7502791513798054,0.0
A11-e003Coalescence-mGAM-p7,0.6292869676184399,0.0
B8-e003Coalescence-mBHI-p5,0.6792151858350615,0.0
B10-e003Assembly-mGAM-p5,0.44313287605678736,0.38672097759674134
C2-e003Coalescence-mGAM-p7,0.6142127931089488,0.6372301425661915
D3-e003Coalescence-mBHI-p5,0.6105439464029351,0.0
B11-e003Coalescence-mGAM-p3,0.7514755144361143,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.6135747328122507,0.6341344195519348
B5-e003Assembly-mBHI-p5,0.6388578720689105,0.00032586558044806515
D2-e003Coalescence-mBHI-p5,0.6608709523049928,0.005702647657841141
D8-e003Assembly-mGAM-p5,0.0,0.9861507128309572
D5-e003Coalescence-mGAM-p5,0.6307226032860105,0.0
B5-e003Coalescence-mBHI-p5,0.688148029988834,8.146639511201629e-05
D5-e003Coalescence-mBHI-p7,0.6450789599617164,0.0
C9-e003Coalescence-mBHI-p5,0.5107672675067794,0.0
A10-e003Coalescence-mBHI-p3,0.0041473919285372465,0.8162118126272913
A5-e003Coalescence-mGAM-p3,0.07481256978784495,0.000814663951120163
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.995030549898167
E5-e004Assembly-mGAM-p5,0.5959483171159674,0.5396334012219959
D8-e003Coalescence-mGAM-p5,0.6677301004944968,0.0
A12-e003Coalescence-mGAM-p3,0.1538522890413144,0.0015478615071283096
C2-e003Coalescence-mBHI-p3,0.5013558781304833,0.4685132382892057
C4-e004Assembly-mBHI-p5,0.6665337374381879,0.740366598778004
D9-e003Coalescence-mGAM-p7,0.6319189663423194,0.0
D4-e003Coalescence-mBHI-p7,0.43491784973680014,0.5061507128309573
D8-e003Assembly-mGAM-p3,0.0,0.9736863543788188
E4-e004Assembly-mGAM-p7,0.6662147072898389,0.740040733197556
E3-e004Assembly-mGAM-p3,0.6662147072898389,0.5605702647657841
B10-e003Coalescence-mGAM-p3,0.43045142765991384,0.000814663951120163
A9-e003Coalescence-mGAM-p7,0.6598341043228585,0.0
D5-e004Assembly-mGAM-p5,0.5143563566757059,0.5025661914460285
B5-e003Coalescence-Inoculumn-mGAM,0.7916733131280906,0.0
D10-e003Coalescence-mBHI-p5,0.496251395756899,0.0
D5-e003Coalescence-mBHI-p3,0.6227468495772851,0.0
C5-e003Coalescence-mBHI-p3,0.5862178975913224,0.36268839103869654
D9-e003Coalescence-mGAM-p5,0.5620513638538842,0.0
C9-e003Coalescence-mBHI-p3,0.4820545541553677,0.0
D10-e003Coalescence-mGAM-p5,0.6041633434359547,0.0
C8-e003Coalescence-mBHI-p7,0.0,0.6405702647657842
B11-e003Assembly-mGAM-p5,0.7392726112617642,0.0002443991853360489
G3-e004Assembly-epsilon-p7,0.6651778593077046,0.5573116089613035
B4-e003Coalescence-mGAM-p5,0.48157600893284414,0.5234215885947047
D4-e003Coalescence-mGAM-p5,0.5219333226989951,0.0
C3-e004Assembly-mBHI-p7,0.6648588291593556,0.5586150712830957
B5-e003Coalescence-mGAM-p5,0.6171638219811773,0.0
B5-e003Coalescence-Inoculumn-mBHI,0.4241505822300207,0.0012219959266802445
