,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A9-e003Coalescence-mBHI-p5,10546,2902
D5-e003Coalescence-Inoculumn-mBHI,10620,2948
B2-e003Coalescence-mGAM-p3,10237,2897
B4-e003Assembly-mBHI-p3,10462,2915
C11-e003Coalescence-mGAM-p5,10617,2946
G4-e004Assembly-epsilon-p3,10138,2819
B3-e003Coalescence-Inoculumn-mBHI,9924,2815
A8-e003Coalescence-mBHI-p5,10397,2945
D5-e004Assembly-mGAM-p7,10252,2861
D9-e003Coalescence-mBHI-p3,9946,2713
D5-e003Assembly-mBHI-p5,10550,2906
A5-e003Coalescence-mBHI-p7,10504,2872
BG-Fecal,6116,1612
D2-e003Coalescence-mGAM-p5,10619,2948
B9-e003Assembly-mGAM-p5,10466,2865
D3-e003Coalescence-mGAM-p3,10559,2923
D9-e003Coalescence-mGAM-p3,10605,2938
D3-e003Coalescence-mGAM-p5,10607,2942
C10-e003Coalescence-mGAM-p3,10455,2901
A5-e003Coalescence-mBHI-inoculumn-redo,10601,2939
B11-e003Assembly-mGAM-p3,10203,2823
B9-e003Coalescence-mGAM-p7,10617,2943
B11-e003Coalescence-mGAM-p7,10206,2842
C3-e003Coalescence-Inoculumn-mGAM,10617,2948
B5-e003Coalescence-mBHI-p7,10589,2933
A3-e003Coalescence-mGAM-p7,10324,2894
D4-e003Coalescence-Inoculumn-mBHI,10619,2947
A4-e003Coalescence-mBHI-p5,10201,2857
B3-e003Coalescence-mBHI-p7,9336,2658
D10-e003Coalescence-mGAM-p7,10617,2946
C12-e003Coalescence-mGAM-p3,10606,2941
C11-e003Coalescence-mGAM-p3,10619,2946
D5-e004Assembly-mGAM-p3,10424,2898
A10-e003Coalescence-mBHI-p7,10556,2947
C10-e003Coalescence-mBHI-p7,10577,2928
B9-e003Coalescence-mBHI-p5,10587,2929
F4-e004Assembly-epsilon-p3,6659,1846
B10-e003Coalescence-mBHI-p3,10592,2926
C11-e003Coalescence-mBHI-p5,10608,2944
A2-e003Coalescence-mGAM-p7,10311,2928
C5-e003Assembly-mBHI-p3,10561,2891
E3-e004Assembly-mGAM-p5,9945,2770
C3-e003GlycerolRevival-mBHI-p2,5805,1581
D10-e003Coalescence-mGAM-p3,10515,2927
B10-e003Coalescence-mGAM-p7,10257,2851
C4-e004Assembly-mBHI-p3,10467,2922
A9-e003Coalescence-mBHI-p7,10599,2936
C2-e003Coalescence-Inoculumn-mGAM,10610,2947
B3-e003Coalescence-Inoculumn-mGAM,10600,2914
D11-e003Coalescence-mGAM-p7,10579,2915
D5-e003Coalescence-mGAM-p3,10611,2942
D4-e004Assembly-mGAM-p3,10400,2906
E4-e004Assembly-mGAM-p5,10459,2921
E5-e004Assembly-mGAM-p3,9941,2765
D2-e003Coalescence-Inoculumn-mBHI,10599,2933
B4-e003Coalescence-Inoculumn-mGAM,10620,2948
A10-e003Coalescence-mGAM-p7,10409,2903
B2-e003Assembly-mBHI-p3,9224,2735
F4-e004Assembly-epsilon-p7,8164,2209
D9-e003Coalescence-mBHI-p5,10588,2924
C4-e003Coalescence-Inoculumn-mGAM,10599,2942
D4-e003Coalescence-mGAM-p3,10478,2917
B9-e003Coalescence-mBHI-p7,10539,2890
A2-e003Coalescence-mGAM-p5,10411,2935
D11-e003Assembly-mGAM-p5,8157,2302
C3-e003Coalescence-mGAM-p7,10409,2898
B11-e003GlycerolRevival-mGAM-p2,10251,2766
C5-e004Assembly-mBHI-p7,5652,1561
B3-e003Coalescence-mGAM-p5,10341,2921
D9-e003Coalescence-mBHI-p7,10569,2909
B10-e003Assembly-mGAM-p3,10274,2818
D3-e004Assembly-mGAM-p5,9937,2776
C5-e003Coalescence-mBHI-p7,10616,2945
D12-e003Coalescence-mBHI-p3,8857,2421
D4-e004Assembly-mGAM-p7,10462,2924
C11-e003Coalescence-mGAM-p7,10605,2947
C11-e003Assembly-mGAM-p3,10553,2914
D10-e003Coalescence-mBHI-p7,10607,2941
C9-e003Coalescence-mBHI-p7,10410,2896
A2-e003Coalescence-mBHI-p3,6227,1925
B8-e003Coalescence-mGAM-p5,10610,2946
C3-e004Assembly-mBHI-p3,9912,2778
C11-e003Assembly-mGAM-p5,10553,2886
B10-e003GlycerolRevival-mGAM-p2,10543,2929
B3-e003Coalescence-mBHI-p5,10136,2859
C2-e003Coalescence-mBHI-inoculumn-redo,10415,2893
A8-e003Coalescence-mGAM-p7,10434,2946
C11-e003GlycerolRevival-mGAM-p2,10606,2925
B2-e003Coalescence-Inoculumn-mBHI,8052,2384
A11-e003Coalescence-mBHI-p5,10548,2945
C10-e003Coalescence-mGAM-p5,10468,2911
C4-e003Assembly-mBHI-p5,10266,2904
C9-e003Assembly-mGAM-p5,9132,2484
A5-e003Coalescence-Inoculumn-mGAM,10556,2947
D4-e003Coalescence-Inoculumn-mGAM,10517,2934
A2-e003Coalescence-mBHI-p5,6969,2183
B5-e004Assembly-mBHI-p5,10269,2864
C5-e003Assembly-mBHI-p5,10227,2793
C10-e003Coalescence-mBHI-p5,10506,2895
B9-e003Coalescence-mBHI-p3,10496,2898
C3-e003Coalescence-mBHI-inoculumn-redo,10438,2899
B5-e003Coalescence-mGAM-p3,10522,2901
BK-Fecal,9415,2631
A5-e003Coalescence-mBHI-p3,5992,1579
C4-e004Assembly-mBHI-p7,10430,2917
A4-e003Coalescence-mBHI-p3,4731,1366
C9-e003GlycerolRevival-mGAM-p2,9799,2743
B4-e004Assembly-mBHI-p3,10454,2917
F3-e004Assembly-epsilon-p5,6434,1755
C9-e003Coalescence-mGAM-p5,10535,2917
A2-e003Coalescence-mBHI-inoculumn-redo,9794,2811
C2-e003Coalescence-mGAM-p5,10379,2894
B8-e003GlycerolRevival-mGAM-p2,10369,2944
C8-e003Coalescence-mBHI-p5,10557,2948
B8-e003Coalescence-mGAM-p7,10603,2944
B4-e003Coalescence-Inoculumn-mBHI,10411,2900
D2-e003Coalescence-Inoculumn-mGAM,10505,2947
B8-e003Coalescence-mBHI-p7,10576,2918
B3-e004Assembly-mBHI-p3,9924,2768
D3-e003Coalescence-Inoculumn-mGAM,10595,2926
B11-e003Coalescence-mBHI-p3,10588,2922
C5-e003Coalescence-Inoculumn-mGAM,10614,2945
C4-e003Coalescence-mBHI-p5,10388,2893
G3-e004Assembly-epsilon-p5,9760,2727
BC-Fecal,3865,999
e004-inoculumn-fecal-BE,5545,1452
A11-e003Coalescence-mBHI-p3,10620,2948
B4-e004Assembly-mBHI-p7,10461,2913
A4-e003Coalescence-Inoculumn-mGAM,10613,2948
B4-e003Coalescence-mBHI-p3,8025,2223
A5-e003Coalescence-Inoculumn-mBHI,10508,2886
A9-e003Coalescence-mGAM-p5,10603,2944
C10-e003Coalescence-mGAM-p7,10462,2911
F3-e004Assembly-epsilon-p7,7728,2102
A11-e003Coalescence-mGAM-p3,10604,2945
C10-e003Coalescence-mBHI-p3,10522,2917
D2-e003Coalescence-mBHI-p3,10601,2912
C5-e003GlycerolRevival-mBHI-p2,10588,2920
H5-e003Coalescence-mBHI-p5_S40,10615,2919
E2-e003Coalescence-mGAM-p7_S145,10202,2943
G5-e003Coalescence-mBHI-p7_S124,10614,2939
H111-e003Coalescence-mGAM-p7_S188,10583,2909
H4-e003Coalescence-mGAM-p7_S183,10612,2942
F5-e003Coalescence-mGAM-p5_S64,10508,2901
F5-e003Coalescence-mGAM-p7_S160,10564,2923
F8-e003Coalescence-mBHI-p3_S117,10561,2855
H3-e003Coalescence-mBHI-p3_S46,10396,2913
H2-e003Coalescence-mBHI-p7_S133,10456,2855
E5-e003Coalescence-mBHI-p3_S12,10552,2863
F100-e003Coalescence-mGAM-p7_S163,10231,2838
F9-e003Coalescence-mBHI-p5_S18,10534,2853
H3-e003Coalescence-mBHI-p7_S134,10533,2894
E3-e003Coalescence-mGAM-p3_S58,10155,2857
G4-e003Coalescence-mBHI-p5_S27,10270,2871
E8-e003Coalescence-mBHI-p5_S5,10287,2945
G2-e003Coalescence-mBHI-p3_S33,6436,1906
E9-e003Coalescence-mBHI-p5_S6,10554,2885
H111-e003Coalescence-mBHI-p3_S144,10609,2929
G111-e003Coalescence-mGAM-p5_S80,10607,2940
G100-e003Coalescence-mGAM-p3_S179,10390,2890
F111-e003Coalescence-mGAM-p5_S68,10522,2875
G111-e003Coalescence-mBHI-p5_S32,10604,2936
G5-e003Coalescence-mBHI-p3_S36,10504,2902
H2-e003Coalescence-mGAM-p7_S181,10617,2940
H9-e003Coalescence-mGAM-p3_S190,10153,2719
E3-e003Coalescence-mBHI-p3_S10,2675,826
H2-e003Coalescence-mGAM-p5_S85,10397,2805
G8-e003Coalescence-mGAM-p3_S177,10529,2945
F2-e003Coalescence-mGAM-p7_S157,10227,2892
H3-e003Coalescence-mGAM-p3_S94,10517,2895
H4-e003Coalescence-mGAM-p3_S95,10157,2815
E5-e003Coalescence-mBHI-p7_S100,10556,2892
G111-e003Coalescence-mBHI-p3_S132,4488,1054
F3-e003Coalescence-mGAM-p3_S70,10237,2897
E100-e003Coalescence-mBHI-p7_S103,10230,2943
F9-e003Coalescence-mGAM-p5_S66,10568,2902
G111-e003Coalescence-mGAM-p7_S176,10011,2794
H100-e003Coalescence-mGAM-p7_S187,10594,2916
E100-e003Coalescence-mGAM-p3_S155,10278,2894
E3-e003Coalescence-mGAM-p5_S50,10215,2886
F5-e003Coalescence-mGAM-p3_S72,10270,2821
E9-e003Coalescence-mBHI-p7_S102,10551,2908
E5-e003Coalescence-mBHI-p5_S4,10446,2848
F111-e003Coalescence-mGAM-p7_S164,10333,2812
E111-e003Coalescence-mBHI-p5_S8,10596,2938
H100-e003Coalescence-mBHI-p5_S43,10606,2938
F2-e003Coalescence-mGAM-p5_S61,10245,2899
F5-e003Coalescence-mBHI-p5_S16,10556,2890
F8-e003Coalescence-mGAM-p5_S65,10586,2939
H8-e003Coalescence-mBHI-p7_S137,10565,2947
G9-e003Coalescence-mGAM-p5_S78,10414,2893
E2-e003Coalescence-mBHI-p5_S1,4658,1524
E2-e003Coalescence-mBHI-p3_S9,7313,2242
G8-e003Coalescence-mGAM-p5_S77,10435,2935
G3-e003Coalescence-mBHI-p3_S34,10147,2853
G100-e003Coalescence-mBHI-p5_S31,10556,2916
F9-e003Coalescence-mBHI-p3_S118,7701,1824
E111-e003Coalescence-mBHI-p3_S108,10444,2909
F8-e003Coalescence-mGAM-p3_S165,8053,2144
G3-e003Coalescence-mBHI-p5_S26,10308,2864
G5-e003Coalescence-mBHI-p5_S28,10620,2948
H111-e003Coalescence-mGAM-p5_S92,10552,2876
G4-e003Coalescence-mBHI-p3_S35,10305,2876
H9-e003Coalescence-mGAM-p5_S90,10538,2872
H2-e003Coalescence-mBHI-p3_S45,10573,2912
E8-e003Coalescence-mBHI-p7_S101,10359,2946
E4-e003Coalescence-mBHI-p5_S3,10227,2890
H2-e003Coalescence-mGAM-p3_S93,10586,2946
E4-e003Coalescence-mGAM-p5_S51,10201,2848
G9-e003Coalescence-mGAM-p7_S174,10507,2906
E8-e003Coalescence-mGAM-p3_S153,10566,2932
G111-e003Coalescence-mGAM-p3_S180,10602,2945
G5-e003Coalescence-mGAM-p3_S84,10319,2879
H8-e003Coalescence-mBHI-p5_S41,10610,2947
E100-e003Coalescence-mBHI-p5_S7,10441,2948
G100-e003Coalescence-mGAM-p7_S175,10171,2840
F9-e003Coalescence-mGAM-p7_S162,10543,2889
F8-e003Coalescence-mGAM-p7_S161,10569,2932
F3-e003Coalescence-mBHI-p3_S22,9945,2812
G3-e003Coalescence-mBHI-p7_S122,10247,2845
G5-e003Coalescence-mGAM-p5_S76,10557,2927
G5-e003Coalescence-mGAM-p7_S172,10374,2887
G4-e003Coalescence-mGAM-p5_S75,10309,2905
G8-e003Coalescence-mBHI-p3_S129,10394,2945
E5-e003Coalescence-mGAM-p3_S60,10537,2897
G2-e003Coalescence-mGAM-p5_S73,10220,2843
E5-e003Coalescence-mGAM-p7_S148,10617,2941
H9-e003Coalescence-mGAM-p7_S186,10589,2916
E100-e003Coalescence-mGAM-p5_S55,10497,2945
E8-e003Coalescence-mGAM-p5_S53,10224,2944
H5-e003Coalescence-mGAM-p3_S96,10588,2904
G4-e003Coalescence-mGAM-p3_S83,10326,2888
F4-e003Coalescence-mBHI-p7_S111,9829,2753
H3-e003Coalescence-mGAM-p7_S182,10603,2925
H5-e003Coalescence-mGAM-p5_S88,10598,2905
F4-e003Coalescence-mGAM-p5_S63,10242,2860
G4-e003Coalescence-mGAM-p7_S171,10316,2910
H8-e003Coalescence-mGAM-p5_S89,10589,2904
F3-e003Coalescence-mBHI-p5_S14,9647,2738
F100-e003Coalescence-mBHI-p7_S115,10580,2927
E3-e003Coalescence-mGAM-p7_S146,9841,2797
F100-e003Coalescence-mGAM-p3_S167,9891,2761
G100-e003Coalescence-mBHI-p3_S131,10079,2938
G4-e003Coalescence-mBHI-p7_S123,10252,2875
E9-e003Coalescence-mGAM-p3_S154,10590,2946
F3-e003Coalescence-mGAM-p5_S62,9794,2737
H4-e003Coalescence-mBHI-p7_S135,10614,2941
E3-e003Coalescence-mBHI-p5_S2,4411,1399
G111-e003Coalescence-mBHI-p7_S128,10600,2941
H3-e003Coalescence-mBHI-p5_S38,10582,2934
G3-e003Coalescence-mGAM-p3_S82,10268,2870
F111-e003Coalescence-mGAM-p3_S168,10547,2910
F3-e003Coalescence-mGAM-p7_S158,9185,2560
F8-e003Coalescence-mBHI-p7_S113,10525,2850
G2-e003Coalescence-mBHI-p7_S121,3197,888
H4-e003Coalescence-mBHI-p3_S47,10419,2901
F3-e003Coalescence-mBHI-p7_S110,3822,1052
F100-e003Coalescence-mGAM-p5_S67,10111,2798
G8-e003Coalescence-mBHI-p7_S125,10411,2942
F4-e003Coalescence-mBHI-p5_S15,10275,2860
H111-e003Coalescence-mBHI-p5_S44,10588,2915
E111-e003Coalescence-mBHI-p7_S104,10573,2945
E2-e003Coalescence-mGAM-p3_S57,10057,2918
F2-e003Coalescence-mBHI-p5_S13,9805,2858
F4-e003Coalescence-mBHI-p3_S23,6312,1719
F2-e003Coalescence-mGAM-p3_S69,10185,2874
E9-e003Coalescence-mGAM-p5_S54,10594,2940
G3-e003Coalescence-mGAM-p5_S74,10527,2917
E111-e003Coalescence-mGAM-p5_S56,10551,2924
G100-e003Coalescence-mGAM-p5_S79,10340,2882
H100-e003Coalescence-mGAM-p5_S91,10526,2929
G9-e003Coalescence-mBHI-p3_S130,10392,2878
E4-e003Coalescence-mGAM-p7_S147,10301,2874
E4-e003Coalescence-mGAM-p3_S59,10278,2882
H4-e003Coalescence-mBHI-p5_S39,10612,2940
F4-e003Coalescence-mGAM-p3_S71,10449,2906
H100-e003Coalescence-mBHI-p7_S139,10613,2939
G8-e003Coalescence-mBHI-p5_S29,10458,2946
G2-e003Coalescence-mBHI-p5_S25,9683,2719
G8-e003Coalescence-mGAM-p7_S173,10324,2907
E2-e003Coalescence-mGAM-p5_S49,10162,2937
H9-e003Coalescence-mBHI-p5_S42,10551,2884
H111-e003Coalescence-mGAM-p3_S192,10571,2897
F5-e003Coalescence-mBHI-p3_S24,10605,2936
E8-e003Coalescence-mBHI-p3_S105,10047,2935
E8-e003Coalescence-mGAM-p7_S149,10276,2943
E9-e003Coalescence-mGAM-p7_S150,7353,1854
H5-e003Coalescence-mBHI-p7_S136,10509,2871
G9-e003Coalescence-mBHI-p5_S30,10405,2890
F111-e003Coalescence-mBHI-p7_S116,10530,2897
F5-e003Coalescence-mBHI-p7_S112,10550,2884
F4-e003Coalescence-mGAM-p7_S159,10250,2856
F111-e003Coalescence-mBHI-p3_S120,10369,2775
H3-e003Coalescence-mGAM-p5_S86,10543,2911
E4-e003Coalescence-mBHI-p7_S99,10225,2895
H4-e003Coalescence-mGAM-p5_S87,10366,2887
E100-e003Coalescence-mGAM-p7_S151,10315,2909
G9-e003Coalescence-mGAM-p3_S178,10503,2924
H9-e003Coalescence-mBHI-p7_S138,10313,2805
H8-e003Coalescence-mGAM-p7_S185,10596,2924
G2-e003Coalescence-mGAM-p3_S81,10407,2893
F111-e003Coalescence-mBHI-p5_S20,10374,2777
F8-e003Coalescence-mBHI-p5_S17,10581,2891
G100-e003Coalescence-mBHI-p7_S127,10376,2899
E5-e003Coalescence-mGAM-p5_S52,10595,2938
