,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.1572228051766352,0.0
C9-e003Coalescence-mGAM-p3,0.00017488632388947185,0.0
B5-e004Assembly-mBHI-p3,0.22385449457852397,0.5254709472008491
C11-e003Coalescence-mBHI-p3,0.0584120321790836,0.0
D11-e003Coalescence-mBHI-p5,0.6292409933543197,0.0
C9-e003Coalescence-mGAM-p7,0.0005246589716684155,0.2714690015034934
C8-e003Coalescence-mGAM-p7,0.0019237495627841903,0.3434155832670027
D10-e003Coalescence-mBHI-p3,0.006470793983910458,0.0
F3-e004Assembly-epsilon-p3,0.28419027632039173,0.5527991509684267
B2-e003Coalescence-mBHI-p3,0.23697096887023436,0.12036791368179005
A8-e003Coalescence-mBHI-p3,0.739069604756908,0.448483240470505
A4-e003Coalescence-mBHI-p7,0.026932493878978662,0.6448217918103829
B9-e003Coalescence-mGAM-p5,0.34802378454004895,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.0006995452955578874,0.3660122048288671
B3-e003Coalescence-mBHI-p3,0.02938090241343127,0.658309012116388
D4-e003Coalescence-mBHI-p5,0.015739769150052464,0.0011055098611479615
C2-e003Coalescence-mBHI-p5,0.019237495627841904,0.4228354116918723
B3-e004Assembly-mBHI-p7,0.2925848198670864,0.5765012823914389
B5-e004Assembly-mBHI-p7,0.14078349073102484,0.4892986645440877
D4-e003Coalescence-mBHI-p3,0.010143406785589367,0.019103210400636773
C4-e003GlycerolRevival-mBHI-p2,0.028681357117873382,0.6593260811886442
C5-e004Assembly-mBHI-p3,0.23802028681357118,0.5700893251967808
D10-e003Assembly-mGAM-p5,0.0005246589716684155,0.4874856283718051
C3-e004Assembly-mBHI-p5,0.2929345925148653,0.5754842133191828
B8-e003Assembly-mGAM-p5,0.7406435816719132,0.4475103917926948
F4-e004Assembly-epsilon-p5,0.5631339629240993,0.37127443176793135
C4-e003Coalescence-mGAM-p7,0.0,0.4517997700539489
B12-e003Coalescence-mBHI-p3,0.8282616299405386,0.0002653223666755107
D3-e004Assembly-mGAM-p7,0.28996152500874434,0.5648270982577165
C8-e003Assembly-mGAM-p3,0.7350472193074502,0.4428672503758734
C3-e003Coalescence-mGAM-p3,0.0,0.44454762536481823
B4-e003Assembly-mBHI-p5,0.0005246589716684155,0.6016626868311665
D4-e004Assembly-mGAM-p5,0.7324239244491081,0.47665163173255504
D3-e003Coalescence-Inoculumn-mBHI,0.05421476040573627,0.0
C8-e003Assembly-mGAM-p5,0.6696397341727877,0.4047934907579376
C3-e003Coalescence-mBHI-p7,0.00017488632388947185,0.49376492438312547
D11-e003Coalescence-mGAM-p5,0.7495627841902763,0.0
A11-e003Coalescence-mGAM-p7,0.6752360965372508,0.0
B8-e003Coalescence-mBHI-p5,0.6295907660020986,0.0
B10-e003Assembly-mGAM-p5,0.0,0.3791014415848589
C2-e003Coalescence-mGAM-p7,0.0005246589716684155,0.6862120810117627
D3-e003Coalescence-mBHI-p5,0.10405736271423574,0.0
B11-e003Coalescence-mGAM-p3,0.7555089192025184,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.0008744316194473592,0.6802865481560095
B5-e003Assembly-mBHI-p5,0.683455753760056,4.422039444591846e-05
D2-e003Coalescence-mBHI-p5,0.6481287163343826,0.0038913947112408243
D8-e003Assembly-mGAM-p5,0.7346974466596712,0.44361899708145397
D5-e003Coalescence-mGAM-p5,0.6720881427072403,0.0
B5-e003Coalescence-mBHI-p5,0.10912906610703044,4.422039444591846e-05
D5-e003Coalescence-mBHI-p7,0.6902763203917454,0.0
C9-e003Coalescence-mBHI-p5,0.0017488632388947185,0.0
A10-e003Coalescence-mBHI-p3,0.39786638684854847,0.3928982046519855
A5-e003Coalescence-mGAM-p3,0.5876180482686254,8.844078889183692e-05
A2-e003Coalescence-Inoculumn-mGAM,0.7360965372507869,0.4476430529760326
E5-e004Assembly-mGAM-p5,0.19534802378454005,0.5532413549128858
D8-e003Coalescence-mGAM-p5,0.7074151801329136,0.0
A12-e003Coalescence-mGAM-p3,0.6481287163343826,0.0007075263111346954
C2-e003Coalescence-mBHI-p3,0.0013990905911157748,0.47059343769346423
C4-e004Assembly-mBHI-p5,0.7310248338579923,0.477226496860352
D9-e003Coalescence-mGAM-p7,0.2626792584819867,0.0
D4-e003Coalescence-mBHI-p7,0.012941587967820916,0.37193773768462013
D8-e003Assembly-mGAM-p3,0.7236796082546345,0.4382241089590519
E4-e004Assembly-mGAM-p7,0.7313746065057712,0.47665163173255504
E3-e004Assembly-mGAM-p3,0.2931094788387548,0.575926417263642
B10-e003Coalescence-mGAM-p3,0.0019237495627841903,0.0007959671000265323
A9-e003Coalescence-mGAM-p7,0.9104582021685904,0.0
D5-e004Assembly-mGAM-p5,0.20531654424623993,0.42416202352524984
B5-e003Coalescence-Inoculumn-mGAM,0.6318642882126617,0.0
D10-e003Coalescence-mBHI-p5,0.020111927247289264,0.0
D5-e003Coalescence-mBHI-p3,0.6476040573627142,0.0
C5-e003Coalescence-mBHI-p3,0.0005246589716684155,0.3661006456177589
D9-e003Coalescence-mGAM-p5,0.25673312346974464,0.0
C9-e003Coalescence-mBHI-p3,0.0003497726477789437,0.0
D10-e003Coalescence-mGAM-p5,0.015040223854494578,0.0
C8-e003Coalescence-mBHI-p7,0.02378454004896817,0.33841867869461395
B11-e003Assembly-mGAM-p5,0.7660020986358866,8.844078889183692e-05
G3-e004Assembly-epsilon-p7,0.2925848198670864,0.5731847528079951
B4-e003Coalescence-mGAM-p5,0.0,0.5079596710002653
D4-e003Coalescence-mGAM-p5,0.014865337530605106,0.0
C3-e004Assembly-mBHI-p7,0.29153550192374955,0.57486512779694
B5-e003Coalescence-mGAM-p5,0.630465197621546,0.0
B5-e003Coalescence-Inoculumn-mBHI,0.12067156348373557,0.00030954276112142923
G3-e004Assembly-epsilon-p3,0.2756208464498076,0.5349783320067215
C2-e003Coalescence-mGAM-p3,0.00017488632388947185,0.5100822499336695
B5-e003Coalescence-mGAM-p7,0.6159496327387198,4.422039444591846e-05
D8-e003Coalescence-mBHI-p5,0.5764253235396992,0.0050411249668347044
E5-e004Assembly-mGAM-p7,0.21231199720181881,0.5642080127354736
C10-e003Assembly-mGAM-p3,0.00017488632388947185,0.44317679313699476
B10-e003Coalescence-mBHI-p5,0.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.779468345575376,0.0
B3-e004Assembly-mBHI-p5,0.292060160895418,0.575926417263642
B5-e003Coalescence-mBHI-p3,0.090066456803078,8.844078889183692e-05
G4-e004Assembly-epsilon-p5,0.6551241692899615,0.42416202352524984
C4-e003Coalescence-mGAM-p5,0.0,0.4575926417263642
C5-e003Coalescence-mGAM-p7,0.015215110178384051,0.0
C5-e003Coalescence-mBHI-inoculumn-redo,0.008919202518363064,0.0
A2-e003Coalescence-mBHI-p7,0.28961175236096537,0.18148049880604936
A10-e003Coalescence-mBHI-p5,0.15040223854494578,0.35080038913947115
B8-e003Assembly-mGAM-p3,0.7114375655823715,0.43176793136994784
A4-e003Coalescence-mGAM-p5,0.7212311997201819,0.0
D5-e003Coalescence-mBHI-p5,0.0003497726477789437,0.6719288936057309
D4-e003Coalescence-mGAM-p7,0.017488632388947184,0.0
E4-e004Assembly-mGAM-p3,0.692724728926198,0.32639073140532415
A8-e003Coalescence-mBHI-p7,0.7401189227002448,0.448483240470505
E3-e004Assembly-mGAM-p7,0.29345925148653373,0.5768108251525603
B9-e003GlycerolRevival-mGAM-p2,0.8375306051066806,0.0
C4-e003Coalescence-mGAM-p3,0.0,0.45940567789864684
B2-e003Coalescence-Inoculumn-mGAM,0.5104931794333684,0.0
D5-e003Coalescence-mGAM-p7,0.65564882826163,0.12726629521535332
C5-e003Coalescence-mBHI-p5,0.0013990905911157748,0.0
C5-e003Coalescence-mGAM-p3,0.001049317943336831,0.09286282833642875
D9-e003Assembly-mGAM-p5,0.18677859391395593,0.4059874414079774
B12-e003Coalescence-mGAM-p3,0.9728926197971318,0.0
A11-e003Coalescence-mBHI-p7,0.5825463448758307,0.14623684443265234
A3-e003Coalescence-Inoculumn-mGAM,0.6439314445610353,0.0
D10-e003Assembly-mGAM-p3,0.0,0.38710533297957017
C3-e003Coalescence-mGAM-p5,0.0,0.4470681878482356
B4-e004Assembly-mBHI-p5,0.7315494928296608,0.4774918192270275
C10-e003GlycerolRevival-mGAM-p2,0.0,0.4946935526664898
D3-e003Assembly-mBHI-p5,0.1248688352570829,0.2630671265587689
A10-e003Coalescence-mGAM-p3,0.0008744316194473592,0.34177942867250377
A9-e003Coalescence-mBHI-p3,0.39471843301853793,0.0
A2-e003Coalescence-Inoculumn-mBHI,0.682756208464498,0.408905987441408
D3-e003Coalescence-mBHI-p7,0.4144805876180483,0.0
C3-e003Coalescence-mBHI-p5,0.0005246589716684155,0.5826036968249757
D11-e003Assembly-mGAM-p3,0.7488632388947184,0.0
D2-e003Assembly-mBHI-p3,0.7102133613151451,0.42831874060316616
A9-e003Coalescence-mBHI-p5,0.8775795732773697,0.0
D5-e003Coalescence-Inoculumn-mBHI,0.2740468695348024,0.0
B2-e003Coalescence-mGAM-p3,0.020636586218957677,0.5027858848500929
B4-e003Assembly-mBHI-p3,0.0,0.43366940833112233
C11-e003Coalescence-mGAM-p5,0.0036726128016789086,0.0
G4-e004Assembly-epsilon-p3,0.7114375655823715,0.46577341469885913
B3-e003Coalescence-Inoculumn-mBHI,0.028156698146204966,0.5578402759352613
A8-e003Coalescence-mBHI-p5,0.7397691500524659,0.4381356681701601
D5-e004Assembly-mGAM-p7,0.21528506470793984,0.47399840806579996
D9-e003Coalescence-mBHI-p3,0.8401538999650228,0.0011055098611479615
D5-e003Assembly-mBHI-p5,0.7504372158097237,0.0
A5-e003Coalescence-mBHI-p7,0.7904861839804127,8.844078889183692e-05
BG-Fecal,0.18048268625393493,0.3172813301494649
D2-e003Coalescence-mGAM-p5,0.5757257782441413,0.0
B9-e003Assembly-mGAM-p5,0.546694648478489,0.0
D3-e003Coalescence-mGAM-p3,0.015914655473941938,0.06310250287432564
D9-e003Coalescence-mGAM-p3,0.3426023084994753,0.0
D3-e003Coalescence-mGAM-p5,0.18957677509618748,0.0
C10-e003Coalescence-mGAM-p3,0.0,0.45095958255947644
A5-e003Coalescence-mBHI-inoculumn-redo,0.39769150052465896,0.0008844078889183692
B11-e003Assembly-mGAM-p3,0.6727876880027982,0.03537631555673477
B9-e003Coalescence-mGAM-p7,0.3534452605806226,0.0
B11-e003Coalescence-mGAM-p7,0.2700244840853445,0.0010170690722561245
C3-e003Coalescence-Inoculumn-mGAM,0.0,0.0
B5-e003Coalescence-mBHI-p7,0.5050717033927947,0.0
A3-e003Coalescence-mGAM-p7,0.032004197271773345,0.49677191120544795
D4-e003Coalescence-Inoculumn-mBHI,0.0062959076600209865,0.0
A4-e003Coalescence-mBHI-p5,0.027806925498426022,0.6568939594941187
B3-e003Coalescence-mBHI-p7,0.024833857992305003,0.6087821703369594
D10-e003Coalescence-mGAM-p7,0.01626442812172088,0.0
C12-e003Coalescence-mGAM-p3,0.006995452955578874,0.0
C11-e003Coalescence-mGAM-p3,0.0,0.0
D5-e004Assembly-mGAM-p3,0.20339279468345575,0.35853895816750686
A10-e003Coalescence-mBHI-p7,0.024134312696747113,0.34633412930043334
C10-e003Coalescence-mBHI-p7,0.0,0.4684266383656142
B9-e003Coalescence-mBHI-p5,0.6948233648128717,0.0
F4-e004Assembly-epsilon-p3,0.4830360265827212,0.30941009993809143
B10-e003Coalescence-mBHI-p3,0.0062959076600209865,0.0
C11-e003Coalescence-mBHI-p5,0.004372158097236796,0.0
A2-e003Coalescence-mGAM-p7,0.7353969919552291,0.44600689838153357
C5-e003Assembly-mBHI-p3,0.6935991605456453,8.844078889183692e-05
E3-e004Assembly-mGAM-p5,0.29275970619097585,0.5762359600247634
C3-e003GlycerolRevival-mBHI-p2,0.14393144456103532,0.34248695498363846
D10-e003Coalescence-mGAM-p3,0.0017488632388947185,0.00039798355001326613
B10-e003Coalescence-mGAM-p7,0.0005246589716684155,0.5941894401698063
C4-e004Assembly-mBHI-p3,0.7275271073802029,0.47528079950473157
A9-e003Coalescence-mBHI-p7,0.6425323539699196,0.0
C2-e003Coalescence-Inoculumn-mGAM,0.0,0.21296541965154328
B3-e003Coalescence-Inoculumn-mGAM,0.4167541098286114,0.0
D11-e003Coalescence-mGAM-p7,0.9475341028331584,0.0
D5-e003Coalescence-mGAM-p3,0.6699895068205667,0.0
D4-e004Assembly-mGAM-p3,0.7061909758656874,0.41505262226939066
E4-e004Assembly-mGAM-p5,0.7317243791535502,0.4773591580436897
E5-e004Assembly-mGAM-p3,0.24676460300804476,0.6018395684089503
D2-e003Coalescence-Inoculumn-mBHI,0.4447359216509269,0.003847174316794906
B4-e003Coalescence-Inoculumn-mGAM,0.0,0.0
A10-e003Coalescence-mGAM-p7,0.0015739769150052466,0.34438843194481294
B2-e003Assembly-mBHI-p3,0.6813571178733823,0.41576014858052535
F4-e004Assembly-epsilon-p7,0.5750262329485835,0.3760944547625365
D9-e003Coalescence-mBHI-p5,0.8098985659321442,0.0
C4-e003Coalescence-Inoculumn-mGAM,0.0,0.3828159547183161
D4-e003Coalescence-mGAM-p3,0.004896817068905212,0.0
B9-e003Coalescence-mBHI-p7,0.8894718433018538,0.0
A2-e003Coalescence-mGAM-p5,0.7397691500524659,0.4470239674537897
D11-e003Assembly-mGAM-p5,0.6404337180832459,0.022773503139648005
C3-e003Coalescence-mGAM-p7,0.0,0.4100999380914478
B11-e003GlycerolRevival-mGAM-p2,0.9260230849947534,0.0
C5-e004Assembly-mBHI-p7,0.14690451206715635,0.3636685239232334
B3-e003Coalescence-mGAM-p5,0.018537950332284014,0.4983196250110551
D9-e003Coalescence-mBHI-p7,0.9055613850996852,0.0
B10-e003Assembly-mGAM-p3,0.0,0.4708145396656938
D3-e004Assembly-mGAM-p5,0.2925848198670864,0.5763686212081012
C5-e003Coalescence-mBHI-p7,0.01888772298006296,0.0
D12-e003Coalescence-mBHI-p3,0.7367960825463449,0.00601397364464491
D4-e004Assembly-mGAM-p7,0.7311997201818817,0.47647475015477136
C11-e003Coalescence-mGAM-p7,0.0031479538300104933,0.0
C11-e003Assembly-mGAM-p3,0.6887023434767401,0.0
D10-e003Coalescence-mBHI-p7,0.0019237495627841903,0.0
C9-e003Coalescence-mBHI-p7,0.002098635886673662,0.060183956840895024
A2-e003Coalescence-mBHI-p3,0.47604057362714236,0.2887149553374016
B8-e003Coalescence-mGAM-p5,0.7310248338579923,0.0
C3-e004Assembly-mBHI-p3,0.2913606155998601,0.5749977889802778
C11-e003Assembly-mGAM-p5,0.6815320041972718,0.0
B10-e003GlycerolRevival-mGAM-p2,0.0,0.38255063235164055
B3-e003Coalescence-mBHI-p5,0.028681357117873382,0.6530467851773237
C2-e003Coalescence-mBHI-inoculumn-redo,0.0013990905911157748,0.42473688865304676
A8-e003Coalescence-mGAM-p7,0.7381951731374606,0.44662598390377645
C11-e003GlycerolRevival-mGAM-p2,0.6773347324239245,0.0
B2-e003Coalescence-Inoculumn-mBHI,0.08342077649527807,0.38003006986822324
A11-e003Coalescence-mBHI-p5,0.5779993004547045,0.13836561422127885
C10-e003Coalescence-mGAM-p5,0.0,0.41094012558592025
C4-e003Assembly-mBHI-p5,0.020461699895068207,0.6319094366321748
C9-e003Assembly-mGAM-p5,0.24676460300804476,0.5392677102679756
A5-e003Coalescence-Inoculumn-mGAM,0.6852046169989506,4.422039444591846e-05
D4-e003Coalescence-Inoculumn-mGAM,0.0,0.04382241089590519
A2-e003Coalescence-mBHI-p5,0.5412731724379154,0.33050322808879457
B5-e004Assembly-mBHI-p5,0.24309199020636585,0.6135579729371186
C5-e003Assembly-mBHI-p5,0.8296607205316544,0.00057486512779694
C10-e003Coalescence-mBHI-p5,0.0,0.44025824710356415
B9-e003Coalescence-mBHI-p3,0.8705841203217909,0.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.0,0.41049792164146104
B5-e003Coalescence-mGAM-p3,0.24956278419027633,0.07084107190236137
BK-Fecal,0.6420076949982512,0.45967100026532237
A5-e003Coalescence-mBHI-p3,0.5514165792235047,0.007473246661360219
C4-e004Assembly-mBHI-p7,0.7317243791535502,0.47713805607146015
A4-e003Coalescence-mBHI-p3,0.013466246939489331,0.31458388608826393
C9-e003GlycerolRevival-mGAM-p2,0.26128016789087094,0.5764128416025471
B4-e004Assembly-mBHI-p3,0.7306750612102134,0.4774033784381357
F3-e004Assembly-epsilon-p5,0.18835257082896117,0.379057221190413
C9-e003Coalescence-mGAM-p5,0.001049317943336831,0.0
A2-e003Coalescence-mBHI-inoculumn-redo,0.7088142707240294,0.426771026797559
C2-e003Coalescence-mGAM-p5,0.001049317943336831,0.6793579198726453
B8-e003GlycerolRevival-mGAM-p2,0.7397691500524659,0.4481736977093836
C8-e003Coalescence-mBHI-p5,0.006121021336131515,0.2910144158485894
B8-e003Coalescence-mGAM-p7,0.7444910807974816,0.0
B4-e003Coalescence-Inoculumn-mBHI,0.0,0.3972318033076855
D2-e003Coalescence-Inoculumn-mGAM,0.6944735921650926,0.0002653223666755107
B8-e003Coalescence-mBHI-p7,0.9118572927597062,0.0
B3-e004Assembly-mBHI-p3,0.2929345925148653,0.5754399929247369
D3-e003Coalescence-Inoculumn-mGAM,0.3721580972367961,0.0
B11-e003Coalescence-mBHI-p3,0.5926897516614201,0.0
C5-e003Coalescence-Inoculumn-mGAM,0.0,0.0
C4-e003Coalescence-mBHI-p5,0.0,0.45922879632086316
G3-e004Assembly-epsilon-p5,0.29118572927597064,0.5668612364022287
BC-Fecal,0.07222805176635187,0.21575130450163615
e004-inoculumn-fecal-BE,0.3389296956977964,0.2623596002476342
A11-e003Coalescence-mBHI-p3,0.5750262329485835,0.0
B4-e004Assembly-mBHI-p7,0.7285764253235397,0.47643052976032546
A4-e003Coalescence-Inoculumn-mGAM,0.0,0.21137348545149023
B4-e003Coalescence-mBHI-p3,0.001049317943336831,0.4814716547271602
A5-e003Coalescence-Inoculumn-mBHI,0.5412731724379154,0.03732201291235518
A9-e003Coalescence-mGAM-p5,0.7404686953480237,0.0
C10-e003Coalescence-mGAM-p7,0.0,0.4686477403378438
F3-e004Assembly-epsilon-p7,0.23557187827911857,0.45962677987087647
A11-e003Coalescence-mGAM-p3,0.5806225953130465,0.0
C10-e003Coalescence-mBHI-p3,0.0,0.46758645087114176
D2-e003Coalescence-mBHI-p3,0.6528506470793984,0.0
C5-e003GlycerolRevival-mBHI-p2,0.6719132563833509,0.005527549305739807
H5-e003Coalescence-mBHI-p5_S40,0.6682406435816719,0.0
E2-e003Coalescence-mGAM-p7_S145,0.732773697096887,0.44605111877597947
G5-e003Coalescence-mBHI-p7_S124,0.015739769150052464,0.0
H111-e003Coalescence-mGAM-p7_S188,0.9401888772298006,0.0
H4-e003Coalescence-mGAM-p7_S183,0.01713885974116824,0.0
F5-e003Coalescence-mGAM-p5_S64,0.3697096887023435,0.2103564163792341
F5-e003Coalescence-mGAM-p7_S160,0.09881077299755159,0.13053860440435128
F8-e003Coalescence-mBHI-p3_S117,0.5800979363413781,0.0
H3-e003Coalescence-mBHI-p3_S46,0.037250786988457504,0.006677279561333687
H2-e003Coalescence-mBHI-p7_S133,0.74833857992305,0.0013266118333775537
E5-e003Coalescence-mBHI-p3_S12,0.633788037775446,0.0003537631555673477
F100-e003Coalescence-mGAM-p7_S163,0.005596362364463099,0.11019722295922879
F9-e003Coalescence-mBHI-p5_S18,0.6033578174186779,0.0
H3-e003Coalescence-mBHI-p7_S134,0.2166841552990556,0.00030954276112142923
E3-e003Coalescence-mGAM-p3_S58,0.021336131514515563,0.5720350225524011
G4-e003Coalescence-mBHI-p5_S27,0.00017488632388947185,0.5947200849031573
E8-e003Coalescence-mBHI-p5_S5,0.7401189227002448,0.44737773060935704
G2-e003Coalescence-mBHI-p3_S33,0.014865337530605106,0.41766162554169983
E9-e003Coalescence-mBHI-p5_S6,0.9366911507520111,0.0
H111-e003Coalescence-mBHI-p3_S144,0.677159846100035,0.0
G111-e003Coalescence-mGAM-p5_S80,0.004896817068905212,0.0
G100-e003Coalescence-mGAM-p3_S179,0.0,0.4601132042097816
F111-e003Coalescence-mGAM-p5_S68,0.6311647429171039,0.0
G111-e003Coalescence-mBHI-p5_S32,0.001049317943336831,0.0
G5-e003Coalescence-mBHI-p3_S36,0.010842952081147255,0.020164499867338818
H2-e003Coalescence-mGAM-p7_S181,0.5746764603008044,0.0
H9-e003Coalescence-mGAM-p3_S190,0.9478838754809374,0.0
E3-e003Coalescence-mBHI-p3_S10,0.05124169289961525,0.15136641018837887
H2-e003Coalescence-mGAM-p5_S85,0.6395592864637986,0.004510480233483683
G8-e003Coalescence-mGAM-p3_S177,0.011717383700594613,0.345980366144866
