,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.4948258595749416,0.5524288325933664
C9-e003Coalescence-mGAM-p3,0.4334038054968288,0.00013058239749281798
B5-e004Assembly-mBHI-p3,0.7369533771002559,0.440454426743275
C11-e003Coalescence-mBHI-p3,0.4745743852231,0.3887437973361191
D11-e003Coalescence-mBHI-p5,0.4192722821853789,0.7798380778271089
C9-e003Coalescence-mGAM-p7,0.6962278847223767,6.529119874640899e-05
C8-e003Coalescence-mGAM-p7,0.00022254367419606097,6.529119874640899e-05
D10-e003Coalescence-mBHI-p3,0.4840324913764326,0.07756594411073388
F3-e004Assembly-epsilon-p3,0.7451874930455101,0.703382084095064
B2-e003Coalescence-mBHI-p3,0.060865694892622675,0.4977800992426221
A8-e003Coalescence-mBHI-p3,0.00022254367419606097,0.9990206320188039
A4-e003Coalescence-mBHI-p7,0.9711805941916101,0.9690519717942021
B9-e003Coalescence-mGAM-p5,0.47668855012796263,0.7433402977278663
A4-e003Coalescence-mBHI-inoculumn-redo,0.12818515633693112,0.0
B3-e003Coalescence-mBHI-p3,0.9897629909869812,0.9889657874118569
D4-e003Coalescence-mBHI-p5,0.45131857126961167,0.00013058239749281798
C2-e003Coalescence-mBHI-p5,0.63502837431846,0.633781666231392
B3-e004Assembly-mBHI-p7,0.7781239568265272,0.73563593627579
B5-e004Assembly-mBHI-p7,0.7639924335150773,0.42778793418647165
D4-e003Coalescence-mBHI-p3,0.4791365305441193,6.529119874640899e-05
C4-e003GlycerolRevival-mBHI-p2,0.9965505730499611,0.9762992948550535
C5-e004Assembly-mBHI-p3,0.7757872482474686,0.44626534343170543
D10-e003Assembly-mGAM-p5,0.8063870034494269,0.2630582397492818
C3-e004Assembly-mBHI-p5,0.7765661511071548,0.7347218594933403
B8-e003Assembly-mGAM-p5,0.00022254367419606097,0.9981065552363542
F4-e004Assembly-epsilon-p5,0.43273617447424056,0.6509532515016976
C4-e003Coalescence-mGAM-p7,0.9933236897741182,0.0
B12-e003Coalescence-mBHI-p3,0.5223100033381551,0.8412770958474798
D3-e004Assembly-mGAM-p7,0.7636586180037832,0.729563854792374
C8-e003Assembly-mGAM-p3,0.00022254367419606097,0.9898145729955602
C3-e003Coalescence-mGAM-p3,0.9760765550239234,0.0
B4-e003Assembly-mBHI-p5,0.9919884277289418,0.0
D4-e004Assembly-mGAM-p5,0.554467564259486,0.8341603551841211
D3-e003Coalescence-Inoculumn-mBHI,0.3317013463892289,0.6555236354139462
C8-e003Assembly-mGAM-p5,0.00022254367419606097,0.9075476625750849
C3-e003Coalescence-mBHI-p7,0.9988872816290197,0.0
D11-e003Coalescence-mGAM-p5,0.4613330366084344,0.796291459911204
A11-e003Coalescence-mGAM-p7,0.4028040502948704,0.8049751893444763
B8-e003Coalescence-mBHI-p5,0.4255035050628686,0.8358579263515278
B10-e003Assembly-mGAM-p5,0.8093913430510737,0.1258161399843301
C2-e003Coalescence-mGAM-p7,0.9902080783353733,0.0
D3-e003Coalescence-mBHI-p5,0.49426950038945144,0.8557717419691826
B11-e003Coalescence-mGAM-p3,0.45376655168576835,0.8289370592844084
C4-e003Coalescence-mBHI-inoculumn-redo,0.9995549126516079,0.0
B5-e003Assembly-mBHI-p5,0.4080338266384778,0.8088926612692608
D2-e003Coalescence-mBHI-p5,0.4218315344386336,0.7974667014886393
D8-e003Assembly-mGAM-p5,0.00022254367419606097,0.9896839905980673
D5-e003Coalescence-mGAM-p5,0.4059196617336152,0.8036693653695481
B5-e003Coalescence-mBHI-p5,0.5487927005674864,0.8813658918777749
D5-e003Coalescence-mBHI-p7,0.40970290419494826,0.8100026116479498
C9-e003Coalescence-mBHI-p5,0.5287637698898409,0.00013058239749281798
A10-e003Coalescence-mBHI-p3,0.0062312228774897074,0.6124967354400627
A5-e003Coalescence-mGAM-p3,0.049404695671525535,0.8024288325933664
A2-e003Coalescence-Inoculumn-mGAM,0.00022254367419606097,0.9964742752676939
E5-e004Assembly-mGAM-p5,0.8036052075219762,0.4399320971533037
D8-e003Coalescence-mGAM-p5,0.41982864137086906,0.8146382867589449
A12-e003Coalescence-mGAM-p3,0.09702904194948259,0.8265865761295378
C2-e003Coalescence-mBHI-p3,0.9195504617781239,0.05536693653695482
C4-e004Assembly-mBHI-p5,0.554690107933682,0.8340950639853748
D9-e003Coalescence-mGAM-p7,0.4390786691888283,0.7067119352311308
D4-e003Coalescence-mBHI-p7,0.5625904083676422,0.0
D8-e003Assembly-mGAM-p3,0.00022254367419606097,0.975907547662575
E4-e004Assembly-mGAM-p7,0.5543562924223879,0.8336380255941499
E3-e004Assembly-mGAM-p3,0.7764548792700567,0.7346565682945939
B10-e003Coalescence-mGAM-p3,0.4424168243017692,6.529119874640899e-05
A9-e003Coalescence-mGAM-p7,0.37609880939134305,0.8867850613737268
D5-e004Assembly-mGAM-p5,0.5811728051630133,0.42922434055889264
B5-e003Coalescence-Inoculumn-mGAM,0.4909313452765105,0.8056933925306868
D10-e003Coalescence-mBHI-p5,0.514409702904195,0.1452076260120136
D5-e003Coalescence-mBHI-p3,0.40313786580616445,0.7954426743275006
C5-e003Coalescence-mBHI-p3,0.7943696450428397,0.0
D9-e003Coalescence-mGAM-p5,0.4108156225659286,0.6454034996082528
C9-e003Coalescence-mBHI-p3,0.5455658172916434,0.00013058239749281798
D10-e003Coalescence-mGAM-p5,0.5537999332368977,6.529119874640899e-05
C8-e003Coalescence-mBHI-p7,0.00022254367419606097,0.01286236615304257
B11-e003Assembly-mGAM-p5,0.4470902414598865,0.8192086706711935
G3-e004Assembly-epsilon-p7,0.7750083453877824,0.7316531731522591
B4-e003Coalescence-mGAM-p5,0.9179926560587516,0.0
D4-e003Coalescence-mGAM-p5,0.4715700456214532,0.0
C3-e004Assembly-mBHI-p7,0.7760097919216646,0.7341342387046226
B5-e003Coalescence-mGAM-p5,0.40347168131745853,0.7819926873857403
B5-e003Coalescence-Inoculumn-mBHI,0.3559586068765995,0.7103682423609298
G3-e004Assembly-epsilon-p3,0.7198175141871592,0.6844476364586054
C2-e003Coalescence-mGAM-p3,0.9983309224435295,0.0
B5-e003Coalescence-mGAM-p7,0.3990208078335373,0.7878036040741708
D8-e003Coalescence-mBHI-p5,0.000667631022588183,0.8072603813006006
E5-e004Assembly-mGAM-p7,0.7980416156670747,0.4365369548184905
C10-e003Assembly-mGAM-p3,0.8508957382886392,0.32952468007312613
B10-e003Coalescence-mBHI-p5,0.47679982196506066,0.0003917471924784539
D5-e003Coalescence-Inoculumn-mGAM,0.45053966840992543,0.8326586576129538
B3-e004Assembly-mBHI-p5,0.7764548792700567,0.7350483154870724
B5-e003Coalescence-mBHI-p3,0.40781128296428176,0.8039958213632802
G4-e004Assembly-epsilon-p5,0.4901524424168243,0.7375946722381823
C4-e003Coalescence-mGAM-p5,0.9988872816290197,0.0
C5-e003Coalescence-mGAM-p7,0.5470123511739179,0.0
C5-e003Coalescence-mBHI-inoculumn-redo,0.3517302770668744,0.0
