,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.37689273394903755,0.13567511099503787
C9-e003Coalescence-mGAM-p3,0.12692110826749747,0.5701241838600157
B5-e004Assembly-mBHI-p3,0.14552731723600754,0.46355654217811443
C11-e003Coalescence-mBHI-p3,0.37707544230555246,0.14039468529642204
D11-e003Coalescence-mBHI-p5,0.43556069878713694,0.11067243405588927
C9-e003Coalescence-mGAM-p7,0.024231556693001005,0.870580308174458
C8-e003Coalescence-mGAM-p7,0.2179998887281629,0.7551774614781928
D10-e003Coalescence-mBHI-p3,0.3595015021698008,0.1730895795246801
F3-e004Assembly-epsilon-p3,0.15872081896072104,0.17546141290154088
B2-e003Coalescence-mBHI-p3,0.24030833426059864,0.007871180464873336
A8-e003Coalescence-mBHI-p3,0.987590297095805,3.316792896317576e-05
A4-e003Coalescence-mBHI-p7,0.00024379659508178477,0.0004381692347871507
B9-e003Coalescence-mGAM-p5,0.404111160565261,0.11720468790807
A4-e003Coalescence-mBHI-inoculumn-redo,0.05873550684321798,0.9157794463306346
B3-e003Coalescence-mBHI-p3,0.0004844775787248249,0.00044633063463045186
D4-e003Coalescence-mBHI-p5,0.19824713475019473,0.5547298250195872
C2-e003Coalescence-mBHI-p5,0.0005746077667742294,0.0014412379211282318
B3-e004Assembly-mBHI-p7,0.17269678424390789,0.19029962131104727
B5-e004Assembly-mBHI-p7,0.13699599421386446,0.47407371376338464
D4-e003Coalescence-mBHI-p3,0.13284077000111275,0.6786753721598329
C4-e003GlycerolRevival-mBHI-p2,0.00023589629464782465,0.000894946461217028
C5-e004Assembly-mBHI-p3,0.13766952264381885,0.48144502481065554
D10-e003Assembly-mGAM-p5,0.14960810058974075,0.1870789370592844
C3-e004Assembly-mBHI-p5,0.17091220652052963,0.1892054061112562
B8-e003Assembly-mGAM-p5,0.9807854678980752,3.963175763907025e-05
F4-e004Assembly-epsilon-p5,0.31947157004562143,0.11323308957952469
C4-e003Coalescence-mGAM-p7,0.00023033270279292314,0.3065016322799686
B12-e003Coalescence-mBHI-p3,0.40212573717592076,0.10652572473230608
D3-e004Assembly-mGAM-p7,0.17266996773116722,0.19030073126142594
