,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.8449285714285716,0.9305
C9-e003Coalescence-mGAM-p3,0.45435978835978835,0.325
B5-e004Assembly-mBHI-p3,0.3138095238095238,0.5
C11-e003Coalescence-mBHI-p3,0.8395661375661375,0.8140000000000001
D11-e003Coalescence-mBHI-p5,0.8796931216931217,0.882
C9-e003Coalescence-mGAM-p7,0.3389629629629629,0.7115
C8-e003Coalescence-mGAM-p7,0.33884391534391534,0.8240000000000001
D10-e003Coalescence-mBHI-p3,0.8419444444444444,0.808
F3-e004Assembly-epsilon-p3,0.29183068783068783,0.0
B2-e003Coalescence-mBHI-p3,0.1528015873015873,0.7855
A8-e003Coalescence-mBHI-p3,0.3309312169312169,0.8905000000000001
A4-e003Coalescence-mBHI-p7,0.33116931216931217,0.0
B9-e003Coalescence-mGAM-p5,0.9025846560846561,0.7435
A4-e003Coalescence-mBHI-inoculumn-redo,0.3535291005291006,0.6875
B3-e003Coalescence-mBHI-p3,0.3385846560846561,0.0
D4-e003Coalescence-mBHI-p5,0.5030555555555556,0.6615
C2-e003Coalescence-mBHI-p5,0.1953915343915344,0.0
B3-e004Assembly-mBHI-p7,0.3331772486772487,0.0
B5-e004Assembly-mBHI-p7,0.34348412698412695,0.5235
D4-e003Coalescence-mBHI-p3,0.4257910052910053,0.681
C4-e003GlycerolRevival-mBHI-p2,0.3381111111111111,0.0
C5-e004Assembly-mBHI-p3,0.30546825396825394,0.5
D10-e003Assembly-mGAM-p5,0.36654497354497356,0.8009999999999999
C3-e004Assembly-mBHI-p5,0.33215608465608465,0.0
B8-e003Assembly-mGAM-p5,0.32076190476190475,0.887
F4-e004Assembly-epsilon-p5,0.2328042328042328,0.5
C4-e003Coalescence-mGAM-p7,0.3326984126984127,0.15050000000000002
B12-e003Coalescence-mBHI-p3,0.8431058201058201,1.0
D3-e004Assembly-mGAM-p7,0.3281031746031746,0.0
C8-e003Assembly-mGAM-p3,0.3251878306878307,0.8215
C3-e003Coalescence-mGAM-p3,0.33821693121693125,0.29300000000000004
B4-e003Assembly-mBHI-p5,0.33076455026455026,0.644
D4-e004Assembly-mGAM-p5,0.3547857142857143,0.868
D3-e003Coalescence-Inoculumn-mBHI,0.20250793650793653,0.4245
C8-e003Assembly-mGAM-p5,0.2619047619047619,0.353
C3-e003Coalescence-mBHI-p7,0.33057936507936514,0.7344999999999999
D11-e003Coalescence-mGAM-p5,0.884089947089947,0.798
A11-e003Coalescence-mGAM-p7,0.8286269841269841,0.7635000000000001
B8-e003Coalescence-mBHI-p5,0.9538730158730158,0.8474999999999999
B10-e003Assembly-mGAM-p5,0.36605291005291,0.7525
C2-e003Coalescence-mGAM-p7,0.33585185185185185,0.771
D3-e003Coalescence-mBHI-p5,0.6964074074074075,0.5905
B11-e003Coalescence-mGAM-p3,0.9763994708994709,0.883
C4-e003Coalescence-mBHI-inoculumn-redo,0.3471534391534391,0.75
B5-e003Assembly-mBHI-p5,0.5922936507936508,0.6114999999999999
D2-e003Coalescence-mBHI-p5,0.6235079365079366,0.8
D8-e003Assembly-mGAM-p5,0.3152910052910053,0.8335
D5-e003Coalescence-mGAM-p5,0.21480158730158727,0.40549999999999997
B5-e003Coalescence-mBHI-p5,0.6622037037037036,0.757
D5-e003Coalescence-mBHI-p7,0.834190476190476,0.7785
C9-e003Coalescence-mBHI-p5,0.6563915343915343,0.7275
A10-e003Coalescence-mBHI-p3,0.283021164021164,0.778
A5-e003Coalescence-mGAM-p3,0.46615608465608466,0.3615
A2-e003Coalescence-Inoculumn-mGAM,0.33355555555555555,0.9055
E5-e004Assembly-mGAM-p5,0.3333015873015873,0.4445
D8-e003Coalescence-mGAM-p5,0.8703333333333333,0.8165
A12-e003Coalescence-mGAM-p3,0.6116746031746032,0.794
C2-e003Coalescence-mBHI-p3,0.31208201058201057,0.5
C4-e004Assembly-mBHI-p5,0.3306878306878307,0.89
D9-e003Coalescence-mGAM-p7,0.45678306878306874,0.07500000000000001
D4-e003Coalescence-mBHI-p7,0.1854074074074074,0.544
D8-e003Assembly-mGAM-p3,0.31392063492063493,0.853
E4-e004Assembly-mGAM-p7,0.34932539682539687,0.873
E3-e004Assembly-mGAM-p3,0.3312063492063492,0.0
B10-e003Coalescence-mGAM-p3,0.383994708994709,0.174
A9-e003Coalescence-mGAM-p7,0.9724391534391534,0.8845000000000001
D5-e004Assembly-mGAM-p5,0.32355555555555554,0.5835
B5-e003Coalescence-Inoculumn-mGAM,0.9372645502645505,0.915
D10-e003Coalescence-mBHI-p5,0.8172142857142857,0.759
D5-e003Coalescence-mBHI-p3,0.31267460317460316,0.5529999999999999
C5-e003Coalescence-mBHI-p3,0.3664047619047619,0.6735
D9-e003Coalescence-mGAM-p5,0.616037037037037,0.15050000000000002
C9-e003Coalescence-mBHI-p3,0.5977037037037037,0.77
D10-e003Coalescence-mGAM-p5,0.7482671957671958,0.868
C8-e003Coalescence-mBHI-p7,0.31812433862433864,0.898
B11-e003Assembly-mGAM-p5,0.702505291005291,0.5
G3-e004Assembly-epsilon-p7,0.32485185185185184,0.0
B4-e003Coalescence-mGAM-p5,0.3457724867724868,0.7829999999999999
D4-e003Coalescence-mGAM-p5,0.607994708994709,0.804
C3-e004Assembly-mBHI-p7,0.3226851851851852,0.0
B5-e003Coalescence-mGAM-p5,0.35682010582010587,0.4885
B5-e003Coalescence-Inoculumn-mBHI,0.20250793650793653,0.40750000000000003
G3-e004Assembly-epsilon-p3,0.284031746031746,0.0
C2-e003Coalescence-mGAM-p3,0.35255820105820107,0.777
B5-e003Coalescence-mGAM-p7,0.5119417989417989,0.721
D8-e003Coalescence-mBHI-p5,0.2636296296296296,0.6
E5-e004Assembly-mGAM-p7,0.3180343915343915,0.5
C10-e003Assembly-mGAM-p3,0.32151322751322753,0.121
B10-e003Coalescence-mBHI-p5,0.6515291005291005,0.8465
D5-e003Coalescence-Inoculumn-mGAM,0.7583835978835979,0.894
B3-e004Assembly-mBHI-p5,0.3176931216931217,0.0
B5-e003Coalescence-mBHI-p3,0.4502328042328042,0.4505
