,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
E5-e003Coalescence-mBHI-p3_S12,12394,11686
F100-e003Coalescence-mGAM-p7_S163,12022,11427
F9-e003Coalescence-mBHI-p5_S18,12405,11582
H3-e003Coalescence-mBHI-p7_S134,12399,11726
E3-e003Coalescence-mGAM-p3_S58,11875,11314
G4-e003Coalescence-mBHI-p5_S27,12059,11701
E8-e003Coalescence-mBHI-p5_S5,12093,11900
G2-e003Coalescence-mBHI-p3_S33,7572,7423
E9-e003Coalescence-mBHI-p5_S6,12453,11653
H111-e003Coalescence-mBHI-p3_S144,12478,11849
G111-e003Coalescence-mGAM-p5_S80,12478,11908
G100-e003Coalescence-mGAM-p3_S179,12223,11757
F111-e003Coalescence-mGAM-p5_S68,12417,11601
G111-e003Coalescence-mBHI-p5_S32,12481,11873
G5-e003Coalescence-mBHI-p3_S36,12333,11810
H2-e003Coalescence-mGAM-p7_S181,12480,11903
H9-e003Coalescence-mGAM-p3_S190,12004,11161
E3-e003Coalescence-mBHI-p3_S10,3131,3455
H2-e003Coalescence-mGAM-p5_S85,12206,11575
G8-e003Coalescence-mGAM-p3_S177,12395,11908
F2-e003Coalescence-mGAM-p7_S157,11990,11394
H3-e003Coalescence-mGAM-p3_S94,12323,11709
H4-e003Coalescence-mGAM-p3_S95,11964,11551
E5-e003Coalescence-mBHI-p7_S100,12393,11772
G111-e003Coalescence-mBHI-p3_S132,5343,4238
F3-e003Coalescence-mGAM-p3_S70,11986,11356
E100-e003Coalescence-mBHI-p7_S103,12061,11898
F9-e003Coalescence-mGAM-p5_S66,12463,11729
G111-e003Coalescence-mGAM-p7_S176,11762,11370
H100-e003Coalescence-mGAM-p7_S187,12461,11870
E100-e003Coalescence-mGAM-p3_S155,12087,11725
E3-e003Coalescence-mGAM-p5_S50,11974,11412
F5-e003Coalescence-mGAM-p3_S72,12033,11438
E9-e003Coalescence-mBHI-p7_S102,12450,11722
E5-e003Coalescence-mBHI-p5_S4,12248,11676
F111-e003Coalescence-mGAM-p7_S164,12158,11400
E111-e003Coalescence-mBHI-p5_S8,12441,11894
H100-e003Coalescence-mBHI-p5_S43,12477,11853
F2-e003Coalescence-mGAM-p5_S61,12000,11417
F5-e003Coalescence-mBHI-p5_S16,12441,11707
F8-e003Coalescence-mGAM-p5_S65,12469,11897
H8-e003Coalescence-mBHI-p7_S137,12431,11918
G9-e003Coalescence-mGAM-p5_S78,12249,11764
E2-e003Coalescence-mBHI-p5_S1,5522,6416
E2-e003Coalescence-mBHI-p3_S9,8607,9075
G8-e003Coalescence-mGAM-p5_S77,12266,11886
G3-e003Coalescence-mBHI-p3_S34,11913,11585
G100-e003Coalescence-mBHI-p5_S31,12406,11817
F9-e003Coalescence-mBHI-p3_S118,9180,7448
E111-e003Coalescence-mBHI-p3_S108,12278,11837
F8-e003Coalescence-mGAM-p3_S165,9534,8767
G3-e003Coalescence-mBHI-p5_S26,12104,11674
G5-e003Coalescence-mBHI-p5_S28,12484,11918
H111-e003Coalescence-mGAM-p5_S92,12452,11672
G4-e003Coalescence-mBHI-p3_S35,12110,11724
H9-e003Coalescence-mGAM-p5_S90,12436,11643
H2-e003Coalescence-mBHI-p3_S45,12430,11809
E8-e003Coalescence-mBHI-p7_S101,12232,11913
E4-e003Coalescence-mBHI-p5_S3,11965,11379
H2-e003Coalescence-mGAM-p3_S93,12443,11901
E4-e003Coalescence-mGAM-p5_S51,11967,11645
G9-e003Coalescence-mGAM-p7_S174,12343,11787
E8-e003Coalescence-mGAM-p3_S153,12413,11839
G111-e003Coalescence-mGAM-p3_S180,12469,11901
G5-e003Coalescence-mGAM-p3_S84,12148,11753
H8-e003Coalescence-mBHI-p5_S41,12478,11913
E100-e003Coalescence-mBHI-p5_S7,12297,11914
G100-e003Coalescence-mGAM-p7_S175,11933,11589
F9-e003Coalescence-mGAM-p7_S162,12459,11681
F8-e003Coalescence-mGAM-p7_S161,12468,11863
F3-e003Coalescence-mBHI-p3_S22,11631,11129
G3-e003Coalescence-mBHI-p7_S122,12013,11546
G5-e003Coalescence-mGAM-p5_S76,12421,11878
G5-e003Coalescence-mGAM-p7_S172,12206,11759
G4-e003Coalescence-mGAM-p5_S75,12092,11488
G8-e003Coalescence-mBHI-p3_S129,12251,11915
E5-e003Coalescence-mGAM-p3_S60,12364,11763
G2-e003Coalescence-mGAM-p5_S73,11982,11629
E5-e003Coalescence-mGAM-p7_S148,12479,11890
H9-e003Coalescence-mGAM-p7_S186,12461,11765
E100-e003Coalescence-mGAM-p5_S55,12339,11913
E8-e003Coalescence-mGAM-p5_S53,12062,11899
H5-e003Coalescence-mGAM-p3_S96,12424,11746
G4-e003Coalescence-mGAM-p3_S83,12151,11755
F4-e003Coalescence-mBHI-p7_S111,11528,11244
H3-e003Coalescence-mGAM-p7_S182,12436,11803
H5-e003Coalescence-mGAM-p5_S88,12411,11716
F4-e003Coalescence-mGAM-p5_S63,12037,11669
G4-e003Coalescence-mGAM-p7_S171,12099,11479
H8-e003Coalescence-mGAM-p5_S89,12453,11821
F3-e003Coalescence-mBHI-p5_S14,11301,10904
F100-e003Coalescence-mBHI-p7_S115,12453,11881
E3-e003Coalescence-mGAM-p7_S146,11513,11056
F100-e003Coalescence-mGAM-p3_S167,11600,10883
G100-e003Coalescence-mBHI-p3_S131,11863,11877
G4-e003Coalescence-mBHI-p7_S123,12036,11705
E9-e003Coalescence-mGAM-p3_S154,12480,11920
F3-e003Coalescence-mGAM-p5_S62,11489,10885
H4-e003Coalescence-mBHI-p7_S135,12480,11899
E3-e003Coalescence-mBHI-p5_S2,5192,5799
G111-e003Coalescence-mBHI-p7_S128,12474,11853
H3-e003Coalescence-mBHI-p5_S38,12436,11815
G3-e003Coalescence-mGAM-p3_S82,12063,11705
F111-e003Coalescence-mGAM-p3_S168,12412,11715
F3-e003Coalescence-mGAM-p7_S158,10749,10149
F8-e003Coalescence-mBHI-p7_S113,12432,11522
G2-e003Coalescence-mBHI-p7_S121,3721,3646
H4-e003Coalescence-mBHI-p3_S47,12262,11781
F3-e003Coalescence-mBHI-p7_S110,4451,4399
F100-e003Coalescence-mGAM-p5_S67,11866,11161
G8-e003Coalescence-mBHI-p7_S125,12262,11903
F4-e003Coalescence-mBHI-p5_S15,12082,11675
H111-e003Coalescence-mBHI-p5_S44,12468,11818
E111-e003Coalescence-mBHI-p7_S104,12414,11911
E2-e003Coalescence-mGAM-p3_S57,11837,11819
F2-e003Coalescence-mBHI-p5_S13,11522,11610
F4-e003Coalescence-mBHI-p3_S23,7384,7220
F2-e003Coalescence-mGAM-p3_S69,11926,11349
E9-e003Coalescence-mGAM-p5_S54,12475,11894
G3-e003Coalescence-mGAM-p5_S74,12382,11866
E111-e003Coalescence-mGAM-p5_S56,12442,11800
G100-e003Coalescence-mGAM-p5_S79,12151,11723
H100-e003Coalescence-mGAM-p5_S91,12366,11821
G9-e003Coalescence-mBHI-p3_S130,12217,11698
E4-e003Coalescence-mGAM-p7_S147,12119,11723
E4-e003Coalescence-mGAM-p3_S59,12080,11721
H4-e003Coalescence-mBHI-p5_S39,12479,11896
F4-e003Coalescence-mGAM-p3_S71,12290,11822
H100-e003Coalescence-mBHI-p7_S139,12479,11875
G8-e003Coalescence-mBHI-p5_S29,12341,11916
G2-e003Coalescence-mBHI-p5_S25,11323,10782
G8-e003Coalescence-mGAM-p7_S173,12151,11806
E2-e003Coalescence-mGAM-p5_S49,11948,11867
H9-e003Coalescence-mBHI-p5_S42,12448,11644
H111-e003Coalescence-mGAM-p3_S192,12440,11739
F5-e003Coalescence-mBHI-p3_S24,12462,11879
E8-e003Coalescence-mBHI-p3_S105,11815,11861
E8-e003Coalescence-mGAM-p7_S149,12122,11905
E9-e003Coalescence-mGAM-p7_S150,8753,7771
H5-e003Coalescence-mBHI-p7_S136,12401,11568
G9-e003Coalescence-mBHI-p5_S30,12227,11759
F111-e003Coalescence-mBHI-p7_S116,12416,11775
F5-e003Coalescence-mBHI-p7_S112,12444,11601
F4-e003Coalescence-mGAM-p7_S159,12030,11673
F111-e003Coalescence-mBHI-p3_S120,12223,11248
H3-e003Coalescence-mGAM-p5_S86,12344,11702
E4-e003Coalescence-mBHI-p7_S99,11977,11404
H4-e003Coalescence-mGAM-p5_S87,12186,11761
E100-e003Coalescence-mGAM-p7_S151,12122,11812
G9-e003Coalescence-mGAM-p3_S178,12351,11840
H9-e003Coalescence-mBHI-p7_S138,12193,11367
H8-e003Coalescence-mGAM-p7_S185,12473,11848
G2-e003Coalescence-mGAM-p3_S81,12250,11795
F111-e003Coalescence-mBHI-p5_S20,12226,11307
F8-e003Coalescence-mBHI-p5_S17,12461,11694
G100-e003Coalescence-mBHI-p7_S127,12195,11748
E5-e003Coalescence-mGAM-p5_S52,12435,11857
