,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mGAM-p7,11375,12510
D4-e003Coalescence-Inoculumn-mBHI,11428,12589
A4-e003Coalescence-mBHI-p5,11348,12440
B3-e003Coalescence-mBHI-p7,10499,11297
D10-e003Coalescence-mGAM-p7,11428,12596
C12-e003Coalescence-mGAM-p3,11418,12579
C11-e003Coalescence-mGAM-p3,11430,12596
D5-e004Assembly-mGAM-p3,11309,12433
A10-e003Coalescence-mBHI-p7,11410,12593
C10-e003Coalescence-mBHI-p7,11394,12535
B9-e003Coalescence-mBHI-p5,11378,12573
F4-e004Assembly-epsilon-p3,7243,8206
B10-e003Coalescence-mBHI-p3,11405,12582
C11-e003Coalescence-mBHI-p5,11419,12587
A2-e003Coalescence-mGAM-p7,11258,12541
C5-e003Assembly-mBHI-p3,11316,12528
E3-e004Assembly-mGAM-p5,10868,11418
C3-e003GlycerolRevival-mBHI-p2,6493,6518
D10-e003Coalescence-mGAM-p3,11354,12512
B10-e003Coalescence-mGAM-p7,11152,12295
C4-e004Assembly-mBHI-p3,11299,12528
A9-e003Coalescence-mBHI-p7,11400,12584
C2-e003Coalescence-Inoculumn-mGAM,11432,12597
B3-e003Coalescence-Inoculumn-mGAM,11389,12579
D11-e003Coalescence-mGAM-p7,11353,12550
D5-e003Coalescence-mGAM-p3,11354,12531
D4-e004Assembly-mGAM-p3,11260,12503
E4-e004Assembly-mGAM-p5,11302,12528
E5-e004Assembly-mGAM-p3,10809,11885
D2-e003Coalescence-Inoculumn-mBHI,11351,12528
B4-e003Coalescence-Inoculumn-mGAM,11432,12597
A10-e003Coalescence-mGAM-p7,11269,12393
B2-e003Assembly-mBHI-p3,10208,11667
F4-e004Assembly-epsilon-p7,8834,10042
D9-e003Coalescence-mBHI-p5,11388,12572
C4-e003Coalescence-Inoculumn-mGAM,11423,12591
D4-e003Coalescence-mGAM-p3,11306,12458
B9-e003Coalescence-mBHI-p7,11310,12496
A2-e003Coalescence-mGAM-p5,11340,12582
D11-e003Assembly-mGAM-p5,8646,9961
C3-e003Coalescence-mGAM-p7,11269,12376
B11-e003GlycerolRevival-mGAM-p2,10985,12172
C5-e004Assembly-mBHI-p7,6326,6939
B3-e003Coalescence-mGAM-p5,11432,12594
D9-e003Coalescence-mBHI-p7,11367,12569
B10-e003Assembly-mGAM-p3,11029,11738
D3-e004Assembly-mGAM-p5,10863,11417
C5-e003Coalescence-mBHI-p7,11430,12594
D12-e003Coalescence-mBHI-p3,9399,10726
D4-e004Assembly-mGAM-p7,11309,12532
C11-e003Coalescence-mGAM-p7,11424,12597
C11-e003Assembly-mGAM-p3,11340,12559
D10-e003Coalescence-mBHI-p7,11424,12591
C9-e003Coalescence-mBHI-p7,11261,12388
A2-e003Coalescence-mBHI-p3,6975,8269
B8-e003Coalescence-mGAM-p5,11415,12591
C3-e004Assembly-mBHI-p3,10842,11396
C11-e003Assembly-mGAM-p5,11327,12544
B10-e003GlycerolRevival-mGAM-p2,11404,12565
B3-e003Coalescence-mBHI-p5,11293,12376
C2-e003Coalescence-mBHI-inoculumn-redo,11260,12376
A8-e003Coalescence-mGAM-p7,11381,12594
C11-e003GlycerolRevival-mGAM-p2,11378,12556
B2-e003Coalescence-Inoculumn-mBHI,9654,10417
A11-e003Coalescence-mBHI-p5,11390,12590
C10-e003Coalescence-mGAM-p5,11312,12422
C4-e003Assembly-mBHI-p5,11415,12518
C9-e003Assembly-mGAM-p5,10076,10551
A5-e003Coalescence-Inoculumn-mGAM,11404,12595
D4-e003Coalescence-Inoculumn-mGAM,11353,12522
A2-e003Coalescence-mBHI-p5,7914,9347
B5-e004Assembly-mBHI-p5,11208,12293
C5-e003Assembly-mBHI-p5,10957,12247
C10-e003Coalescence-mBHI-p5,11310,12314
B9-e003Coalescence-mBHI-p3,11262,12448
C3-e003Coalescence-mBHI-inoculumn-redo,11280,12380
B5-e003Coalescence-mGAM-p3,11308,12476
BK-Fecal,10256,11106
A5-e003Coalescence-mBHI-p3,6475,7418
C4-e004Assembly-mBHI-p7,11273,12519
A4-e003Coalescence-mBHI-p3,5538,5680
C9-e003GlycerolRevival-mGAM-p2,10791,11417
B4-e004Assembly-mBHI-p3,11307,12528
F3-e004Assembly-epsilon-p5,7200,7296
C9-e003Coalescence-mGAM-p5,11382,12478
A2-e003Coalescence-mBHI-inoculumn-redo,10701,12027
C2-e003Coalescence-mGAM-p5,11231,12361
B8-e003GlycerolRevival-mGAM-p2,11348,12587
C8-e003Coalescence-mBHI-p5,11418,12597
B8-e003Coalescence-mGAM-p7,11416,12587
B4-e003Coalescence-Inoculumn-mBHI,11262,12375
D2-e003Coalescence-Inoculumn-mGAM,11386,12596
B8-e003Coalescence-mBHI-p7,11370,12552
B3-e004Assembly-mBHI-p3,10839,11387
D3-e003Coalescence-Inoculumn-mGAM,11394,12574
B11-e003Coalescence-mBHI-p3,11366,12551
C5-e003Coalescence-Inoculumn-mGAM,11431,12596
C4-e003Coalescence-mBHI-p5,11239,12356
G3-e004Assembly-epsilon-p5,10662,11227
BC-Fecal,4322,4296
e004-inoculumn-fecal-BE,6007,6856
A11-e003Coalescence-mBHI-p3,11423,12596
B4-e004Assembly-mBHI-p7,11287,12514
A4-e003Coalescence-Inoculumn-mGAM,11432,12597
B4-e003Coalescence-mBHI-p3,8727,9288
A5-e003Coalescence-Inoculumn-mBHI,11205,12445
A9-e003Coalescence-mGAM-p5,11402,12583
C10-e003Coalescence-mGAM-p7,11308,12416
F3-e004Assembly-epsilon-p7,8564,8793
A11-e003Coalescence-mGAM-p3,11412,12594
C10-e003Coalescence-mBHI-p3,11357,12481
D2-e003Coalescence-mBHI-p3,11382,12570
C5-e003GlycerolRevival-mBHI-p2,11325,12508
H5-e003Coalescence-mBHI-p5_S40,11390,12585
E2-e003Coalescence-mGAM-p7_S145,11263,12577
G5-e003Coalescence-mBHI-p7_S124,11422,12595
H111-e003Coalescence-mGAM-p7_S188,11360,12565
H4-e003Coalescence-mGAM-p7_S183,11418,12596
F5-e003Coalescence-mGAM-p5_S64,11272,12475
F5-e003Coalescence-mGAM-p7_S160,11375,12519
F8-e003Coalescence-mBHI-p3_S117,11320,12515
H3-e003Coalescence-mBHI-p3_S46,11429,12595
H2-e003Coalescence-mBHI-p7_S133,11168,12454
E5-e003Coalescence-mBHI-p3_S12,11301,12523
F100-e003Coalescence-mGAM-p7_S163,11182,12106
F9-e003Coalescence-mBHI-p5_S18,11268,12506
H3-e003Coalescence-mBHI-p7_S134,11313,12521
E3-e003Coalescence-mGAM-p3_S58,11405,12500
G4-e003Coalescence-mBHI-p5_S27,11155,12313
E8-e003Coalescence-mBHI-p5_S5,11307,12588
G2-e003Coalescence-mBHI-p3_S33,7388,7521
E9-e003Coalescence-mBHI-p5_S6,11301,12540
H111-e003Coalescence-mBHI-p3_S144,11387,12583
G111-e003Coalescence-mGAM-p5_S80,11418,12593
G100-e003Coalescence-mGAM-p3_S179,11268,12375
F111-e003Coalescence-mGAM-p5_S68,11286,12481
G111-e003Coalescence-mBHI-p5_S32,11421,12579
G5-e003Coalescence-mBHI-p3_S36,11299,12489
H2-e003Coalescence-mGAM-p7_S181,11411,12591
H9-e003Coalescence-mGAM-p3_S190,10862,12112
E3-e003Coalescence-mBHI-p3_S10,2993,3221
H2-e003Coalescence-mGAM-p5_S85,11066,12406
G8-e003Coalescence-mGAM-p3_S177,11398,12576
F2-e003Coalescence-mGAM-p7_S157,11427,12564
H3-e003Coalescence-mGAM-p3_S94,11290,12482
H4-e003Coalescence-mGAM-p3_S95,11052,12249
E5-e003Coalescence-mBHI-p7_S100,11304,12512
G111-e003Coalescence-mBHI-p3_S132,4495,4971
F3-e003Coalescence-mGAM-p3_S70,11290,12346
E100-e003Coalescence-mBHI-p7_S103,11278,12584
F9-e003Coalescence-mGAM-p5_S66,11346,12562
G111-e003Coalescence-mGAM-p7_S176,10882,12059
H100-e003Coalescence-mGAM-p7_S187,11407,12569
E100-e003Coalescence-mGAM-p3_S155,11199,12335
E3-e003Coalescence-mGAM-p5_S50,11431,12567
F5-e003Coalescence-mGAM-p3_S72,11041,12195
E9-e003Coalescence-mBHI-p7_S102,11337,12554
E5-e003Coalescence-mBHI-p5_S4,11208,12491
F111-e003Coalescence-mGAM-p7_S164,11133,12305
E111-e003Coalescence-mBHI-p5_S8,11374,12588
H100-e003Coalescence-mBHI-p5_S43,11411,12579
F2-e003Coalescence-mGAM-p5_S61,11430,12585
F5-e003Coalescence-mBHI-p5_S16,11341,12542
F8-e003Coalescence-mGAM-p5_S65,11389,12588
H8-e003Coalescence-mBHI-p7_S137,11392,12596
G9-e003Coalescence-mGAM-p5_S78,11300,12388
E2-e003Coalescence-mBHI-p5_S1,5389,7029
E2-e003Coalescence-mBHI-p3_S9,8143,9714
G8-e003Coalescence-mGAM-p5_S77,11334,12550
G3-e003Coalescence-mBHI-p3_S34,11035,12213
G100-e003Coalescence-mBHI-p5_S31,11380,12513
F9-e003Coalescence-mBHI-p3_S118,7843,9019
E111-e003Coalescence-mBHI-p3_S108,11225,12525
F8-e003Coalescence-mGAM-p3_S165,8774,10085
G3-e003Coalescence-mBHI-p5_S26,11163,12289
G5-e003Coalescence-mBHI-p5_S28,11425,12597
H111-e003Coalescence-mGAM-p5_S92,11337,12551
G4-e003Coalescence-mBHI-p3_S35,11189,12313
H9-e003Coalescence-mGAM-p5_S90,11291,12538
H2-e003Coalescence-mBHI-p3_S45,11328,12572
E8-e003Coalescence-mBHI-p7_S101,11344,12591
E4-e003Coalescence-mBHI-p5_S3,11413,12492
H2-e003Coalescence-mGAM-p3_S93,11381,12592
E4-e003Coalescence-mGAM-p5_S51,11105,12288
G9-e003Coalescence-mGAM-p7_S174,11374,12436
E8-e003Coalescence-mGAM-p3_S153,11399,12548
G111-e003Coalescence-mGAM-p3_S180,11422,12591
G5-e003Coalescence-mGAM-p3_S84,11205,12344
H8-e003Coalescence-mBHI-p5_S41,11398,12594
E100-e003Coalescence-mBHI-p5_S7,11369,12594
G100-e003Coalescence-mGAM-p7_S175,11073,12214
F9-e003Coalescence-mGAM-p7_S162,11341,12549
F8-e003Coalescence-mGAM-p7_S161,11354,12582
F3-e003Coalescence-mBHI-p3_S22,11254,12169
G3-e003Coalescence-mBHI-p7_S122,11184,12247
G5-e003Coalescence-mGAM-p5_S76,11369,12562
G5-e003Coalescence-mGAM-p7_S172,11236,12364
G4-e003Coalescence-mGAM-p5_S75,11431,12581
G8-e003Coalescence-mBHI-p3_S129,11358,12594
E5-e003Coalescence-mGAM-p3_S60,11257,12520
G2-e003Coalescence-mGAM-p5_S73,11109,12283
E5-e003Coalescence-mGAM-p7_S148,11397,12592
H9-e003Coalescence-mGAM-p7_S186,11393,12561
E100-e003Coalescence-mGAM-p5_S55,11386,12589
E8-e003Coalescence-mGAM-p5_S53,11284,12585
H5-e003Coalescence-mGAM-p3_S96,11324,12526
G4-e003Coalescence-mGAM-p3_S83,11245,12344
F4-e003Coalescence-mBHI-p7_S111,10734,11783
H3-e003Coalescence-mGAM-p7_S182,11365,12536
H5-e003Coalescence-mGAM-p5_S88,11332,12512
F4-e003Coalescence-mGAM-p5_S63,11152,12288
G4-e003Coalescence-mGAM-p7_S171,11430,12570
H8-e003Coalescence-mGAM-p5_S89,11368,12572
F3-e003Coalescence-mBHI-p5_S14,10958,11675
F100-e003Coalescence-mBHI-p7_S115,11397,12591
E3-e003Coalescence-mGAM-p7_S146,11261,12259
F100-e003Coalescence-mGAM-p3_S167,10860,11498
G100-e003Coalescence-mBHI-p3_S131,11172,12574
G4-e003Coalescence-mBHI-p7_S123,11141,12302
E9-e003Coalescence-mGAM-p3_S154,11392,12590
F3-e003Coalescence-mGAM-p5_S62,11024,11874
H4-e003Coalescence-mBHI-p7_S135,11417,12592
E3-e003Coalescence-mBHI-p5_S2,5616,7016
G111-e003Coalescence-mBHI-p7_S128,11417,12576
H3-e003Coalescence-mBHI-p5_S38,11428,12586
G3-e003Coalescence-mGAM-p3_S82,11190,12303
F111-e003Coalescence-mGAM-p3_S168,11388,12551
F3-e003Coalescence-mGAM-p7_S158,10253,10771
F8-e003Coalescence-mBHI-p7_S113,11263,12514
G2-e003Coalescence-mBHI-p7_S121,3761,3761
H4-e003Coalescence-mBHI-p3_S47,11254,12393
F3-e003Coalescence-mBHI-p7_S110,4509,4574
F100-e003Coalescence-mGAM-p5_S67,11039,11800
G8-e003Coalescence-mBHI-p7_S125,11363,12593
F4-e003Coalescence-mBHI-p5_S15,11158,12310
H111-e003Coalescence-mBHI-p5_S44,11371,12565
E111-e003Coalescence-mBHI-p7_S104,11377,12589
E2-e003Coalescence-mGAM-p3_S57,11160,12524
F2-e003Coalescence-mBHI-p5_S13,11073,12382
F4-e003Coalescence-mBHI-p3_S23,7017,7539
F2-e003Coalescence-mGAM-p3_S69,11404,12494
E9-e003Coalescence-mGAM-p5_S54,11380,12589
G3-e003Coalescence-mGAM-p5_S74,11415,12564
E111-e003Coalescence-mGAM-p5_S56,11336,12568
G100-e003Coalescence-mGAM-p5_S79,11234,12342
H100-e003Coalescence-mGAM-p5_S91,11432,12588
G9-e003Coalescence-mBHI-p3_S130,11237,12371
E4-e003Coalescence-mGAM-p7_S147,11194,12334
E4-e003Coalescence-mGAM-p3_S59,11200,12323
H4-e003Coalescence-mBHI-p5_S39,11410,12587
F4-e003Coalescence-mGAM-p3_S71,11345,12458
H100-e003Coalescence-mBHI-p7_S139,11416,12584
G8-e003Coalescence-mBHI-p5_S29,11391,12595
G2-e003Coalescence-mBHI-p5_S25,10929,11667
G8-e003Coalescence-mGAM-p7_S173,11242,12404
E2-e003Coalescence-mGAM-p5_S49,11213,12557
H9-e003Coalescence-mBHI-p5_S42,11331,12533
H111-e003Coalescence-mGAM-p3_S192,11335,12538
F5-e003Coalescence-mBHI-p3_S24,11419,12583
E8-e003Coalescence-mBHI-p3_S105,11125,12567
E8-e003Coalescence-mGAM-p7_S149,11324,12586
E9-e003Coalescence-mGAM-p7_S150,7873,9238
H5-e003Coalescence-mBHI-p7_S136,11272,12525
G9-e003Coalescence-mBHI-p5_S30,11239,12384
F111-e003Coalescence-mBHI-p7_S116,11294,12543
F5-e003Coalescence-mBHI-p7_S112,11321,12527
F4-e003Coalescence-mGAM-p7_S159,11150,12292
F111-e003Coalescence-mBHI-p3_S120,11069,12225
H3-e003Coalescence-mGAM-p5_S86,11279,12480
E4-e003Coalescence-mBHI-p7_S99,11415,12520
H4-e003Coalescence-mGAM-p5_S87,11226,12369
E100-e003Coalescence-mGAM-p7_S151,11234,12407
G9-e003Coalescence-mGAM-p3_S178,11332,12479
H9-e003Coalescence-mBHI-p7_S138,11046,12312
H8-e003Coalescence-mGAM-p7_S185,11392,12584
G2-e003Coalescence-mGAM-p3_S81,11302,12422
F111-e003Coalescence-mBHI-p5_S20,11075,12348
F8-e003Coalescence-mBHI-p5_S17,11354,12552
G100-e003Coalescence-mBHI-p7_S127,11246,12349
E5-e003Coalescence-mGAM-p5_S52,11353,12581
