,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.009512518920572437,0.889
C9-e003Coalescence-mGAM-p3,0.138,0.394
B5-e004Assembly-mBHI-p3,0.02584152829350627,0.02880287192860963
C11-e003Coalescence-mBHI-p3,0.008102971473601894,0.886
D11-e003Coalescence-mBHI-p5,0.0043086881251369405,0.933
C9-e003Coalescence-mGAM-p7,0.07,0.11599999999999999
C8-e003Coalescence-mGAM-p7,0.248,0.0006212582658576698
D10-e003Coalescence-mBHI-p3,0.038,0.864
F3-e004Assembly-epsilon-p3,0.04091570659660409,0.05656028015899103
B2-e003Coalescence-mBHI-p3,0.583,0.20646723538379802
A8-e003Coalescence-mBHI-p3,0.9998778973680276,3.523323496651376e-05
A4-e003Coalescence-mBHI-p7,0.03285168324900932,0.04039883421875997
B9-e003Coalescence-mGAM-p5,0.0005820415816768265,0.899
A4-e003Coalescence-mBHI-inoculumn-redo,0.088,0.00492801147885376
B3-e003Coalescence-mBHI-p3,0.0043504103207717216,0.005356379749543634
D4-e003Coalescence-mBHI-p5,0.0545,0.465
C2-e003Coalescence-mBHI-p5,0.12458013256436602,0.13392735496696578
B3-e004Assembly-mBHI-p7,0.00392223962304716,0.0056151921876824405
B5-e004Assembly-mBHI-p7,0.014085865736532498,0.055
D4-e003Coalescence-mBHI-p3,0.01737124575153064,0.316
C4-e003GlycerolRevival-mBHI-p2,0.004401454142884713,0.005479996983119588
C5-e004Assembly-mBHI-p3,0.022929039715027598,0.025328896839252726
D10-e003Assembly-mGAM-p5,0.005710881744781007,0.006895459711777218
C3-e004Assembly-mBHI-p5,0.006166388646703272,0.008816018665799855
B8-e003Assembly-mGAM-p5,0.9994957435872446,0.0001016701812171694
F4-e004Assembly-epsilon-p5,0.0821394642424456,0.06901607649648339
C4-e003Coalescence-mGAM-p7,0.17800000000000005,0.248
B12-e003Coalescence-mBHI-p3,0.007952396299192177,0.9798593841275233
D3-e004Assembly-mGAM-p7,0.0018384997591140533,0.0025903017619597923
C8-e003Assembly-mGAM-p3,0.9983489047679844,0.0006041319795389813
C3-e003Coalescence-mGAM-p3,0.221,0.241
B4-e003Assembly-mBHI-p5,0.0077955650286340005,0.007537902722574643
D4-e004Assembly-mGAM-p5,0.003378543584456314,0.0025087504119772684
D3-e003Coalescence-Inoculumn-mBHI,0.066,0.241
C8-e003Assembly-mGAM-p5,0.9814483041861158,0.01059490572235843
C3-e003Coalescence-mBHI-p7,0.009824833176011481,0.009989655750018839
D11-e003Coalescence-mGAM-p5,0.005863468160448212,0.948
A11-e003Coalescence-mGAM-p7,0.0038278338677189576,0.881
B8-e003Coalescence-mBHI-p5,0.0033346317743150316,0.979
B10-e003Assembly-mGAM-p5,0.036,0.08049999999999999
C2-e003Coalescence-mGAM-p7,0.0006371422775093643,0.0005890514998003422
D3-e003Coalescence-mBHI-p5,0.009674607916512347,0.69
B11-e003Coalescence-mGAM-p3,0.0012210113357860142,0.988
C4-e003Coalescence-mBHI-inoculumn-redo,0.009577513889705474,0.008931261348958438
B5-e003Assembly-mBHI-p5,0.01148905825055151,0.697
D2-e003Coalescence-mBHI-p5,0.027613112613104448,0.75
D8-e003Assembly-mGAM-p5,0.9982190291179408,0.0005578433316224985
D5-e003Coalescence-mGAM-p5,0.0040077315438557075,0.264
B5-e003Coalescence-mBHI-p5,0.008691890798252718,0.649
D5-e003Coalescence-mBHI-p7,0.005845100681781419,0.889
C9-e003Coalescence-mBHI-p5,0.008193185825820836,0.596
A10-e003Coalescence-mBHI-p3,0.9634268972241331,0.01692344861695486
A5-e003Coalescence-mGAM-p3,0.211,0.511
A2-e003Coalescence-Inoculumn-mGAM,0.9999424065940152,2.234008466206861e-05
E5-e004Assembly-mGAM-p5,0.01669681715887856,0.019898879245084704
D8-e003Coalescence-mGAM-p5,0.005048390353350292,0.925
A12-e003Coalescence-mGAM-p3,0.25,0.636
C2-e003Coalescence-mBHI-p3,0.06276719040694555,0.06892644735899701
C4-e004Assembly-mBHI-p5,0.006338508153632464,0.004697028307840449
D9-e003Coalescence-mGAM-p7,0.0038249509239055993,0.284
D4-e003Coalescence-mBHI-p7,0.375,0.009457233369430936
D8-e003Assembly-mGAM-p3,0.9961717047343881,0.0015685908994189843
E4-e004Assembly-mGAM-p7,0.005343990487868521,0.003961184861016739
E3-e004Assembly-mGAM-p3,0.002964549467722683,0.004224822507009062
B10-e003Coalescence-mGAM-p3,0.135,0.316
A9-e003Coalescence-mGAM-p7,0.002717430278717196,0.9968493367710699
D5-e004Assembly-mGAM-p5,0.018467748689542676,0.019111886762585628
B5-e003Coalescence-Inoculumn-mGAM,0.0022680238416167738,0.9941478234709662
D10-e003Coalescence-mBHI-p5,0.035,0.848
D5-e003Coalescence-mBHI-p3,0.004832807997356993,0.384
C5-e003Coalescence-mBHI-p3,0.01405430841123767,0.10199999999999998
D9-e003Coalescence-mGAM-p5,0.0021104836575344004,0.507
C9-e003Coalescence-mBHI-p3,0.05600000000000005,0.529
D10-e003Coalescence-mGAM-p5,0.0011941011408918103,0.689
C8-e003Coalescence-mBHI-p7,0.8,0.009279092930650108
B11-e003Assembly-mGAM-p5,0.015899396524109533,0.85
G3-e004Assembly-epsilon-p7,0.018531855294596427,0.026574125177351058
B4-e003Coalescence-mGAM-p5,0.016,0.0042036885902552
D4-e003Coalescence-mGAM-p5,0.002664817350620208,0.486
C3-e004Assembly-mBHI-p7,0.002194519074412719,0.0031306163730019185
B5-e003Coalescence-mGAM-p5,0.005422705354757927,0.422
B5-e003Coalescence-Inoculumn-mBHI,0.065,0.254
G3-e004Assembly-epsilon-p3,0.048313783966667134,0.06573790759839171
C2-e003Coalescence-mGAM-p3,0.003988555588010219,0.0039594466440736765
B5-e003Coalescence-mGAM-p7,0.01230901202158774,0.615
D8-e003Coalescence-mBHI-p5,0.444,0.18300000000000005
E5-e004Assembly-mGAM-p7,0.03944576262519342,0.046035900925792
C10-e003Assembly-mGAM-p3,0.023586715429105867,0.129
B10-e003Coalescence-mBHI-p5,0.086,0.642
D5-e003Coalescence-Inoculumn-mGAM,0.004390271537887916,0.953
B3-e004Assembly-mBHI-p5,0.00714002895934063,0.010177359456116314
B5-e003Coalescence-mBHI-p3,0.1215,0.5449999999999999
G4-e004Assembly-epsilon-p5,0.05819740856632093,0.04632621584557599
C4-e003Coalescence-mGAM-p5,0.07349999999999998,0.07999999999999996
C5-e003Coalescence-mGAM-p7,0.002836720531485731,0.45199999999999996
