,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
E3-e003Coalescence-mGAM-p3_S58,11916,11629
G4-e003Coalescence-mBHI-p5_S27,12113,12044
E8-e003Coalescence-mBHI-p5_S5,12134,12245
G2-e003Coalescence-mBHI-p3_S33,7596,7625
E9-e003Coalescence-mBHI-p5_S6,12508,12050
H111-e003Coalescence-mBHI-p3_S144,12534,12228
G111-e003Coalescence-mGAM-p5_S80,12532,12254
G100-e003Coalescence-mGAM-p3_S179,12273,12094
F111-e003Coalescence-mGAM-p5_S68,12479,11966
G111-e003Coalescence-mBHI-p5_S32,12537,12252
G5-e003Coalescence-mBHI-p3_S36,12387,12149
H2-e003Coalescence-mGAM-p7_S181,12534,12256
H9-e003Coalescence-mGAM-p3_S190,12052,11474
E3-e003Coalescence-mBHI-p3_S10,3135,3522
H2-e003Coalescence-mGAM-p5_S85,12239,11887
G8-e003Coalescence-mGAM-p3_S177,12448,12259
F2-e003Coalescence-mGAM-p7_S157,12036,11733
H3-e003Coalescence-mGAM-p3_S94,12374,12064
H4-e003Coalescence-mGAM-p3_S95,12009,11876
E5-e003Coalescence-mBHI-p7_S100,12436,12116
G111-e003Coalescence-mBHI-p3_S132,5359,4310
F3-e003Coalescence-mGAM-p3_S70,12039,11684
E100-e003Coalescence-mBHI-p7_S103,12100,12239
F9-e003Coalescence-mGAM-p5_S66,12523,12126
G111-e003Coalescence-mGAM-p7_S176,11805,11674
H100-e003Coalescence-mGAM-p7_S187,12514,12217
E100-e003Coalescence-mGAM-p3_S155,12138,12059
E3-e003Coalescence-mGAM-p5_S50,12021,11748
F5-e003Coalescence-mGAM-p3_S72,12078,11769
E9-e003Coalescence-mBHI-p7_S102,12515,12116
E5-e003Coalescence-mBHI-p5_S4,12300,12012
F111-e003Coalescence-mGAM-p7_S164,12210,11713
E111-e003Coalescence-mBHI-p5_S8,12487,12243
H100-e003Coalescence-mBHI-p5_S43,12534,12238
F2-e003Coalescence-mGAM-p5_S61,12049,11757
F5-e003Coalescence-mBHI-p5_S16,12493,12072
F8-e003Coalescence-mGAM-p5_S65,12523,12258
H8-e003Coalescence-mBHI-p7_S137,12474,12267
G9-e003Coalescence-mGAM-p5_S78,12302,12100
E2-e003Coalescence-mBHI-p5_S1,5533,6598
E2-e003Coalescence-mBHI-p3_S9,8624,9328
G8-e003Coalescence-mGAM-p5_S77,12317,12237
G3-e003Coalescence-mBHI-p3_S34,11963,11923
G100-e003Coalescence-mBHI-p5_S31,12459,12163
F9-e003Coalescence-mBHI-p3_S118,9201,7600
E111-e003Coalescence-mBHI-p3_S108,12311,12160
F8-e003Coalescence-mGAM-p3_S165,9551,8941
G3-e003Coalescence-mBHI-p5_S26,12155,12010
G5-e003Coalescence-mBHI-p5_S28,12537,12269
H111-e003Coalescence-mGAM-p5_S92,12509,12041
G4-e003Coalescence-mBHI-p3_S35,12161,12066
H9-e003Coalescence-mGAM-p5_S90,12488,12020
H2-e003Coalescence-mBHI-p3_S45,12481,12164
E8-e003Coalescence-mBHI-p7_S101,12273,12257
E4-e003Coalescence-mBHI-p5_S3,12014,11707
H2-e003Coalescence-mGAM-p3_S93,12493,12250
E4-e003Coalescence-mGAM-p5_S51,12018,11985
G9-e003Coalescence-mGAM-p7_S174,12398,12129
E8-e003Coalescence-mGAM-p3_S153,12467,12186
G111-e003Coalescence-mGAM-p3_S180,12521,12257
G5-e003Coalescence-mGAM-p3_S84,12201,12095
H8-e003Coalescence-mBHI-p5_S41,12526,12264
E100-e003Coalescence-mBHI-p5_S7,12342,12263
G100-e003Coalescence-mGAM-p7_S175,11984,11926
F9-e003Coalescence-mGAM-p7_S162,12517,12094
F8-e003Coalescence-mGAM-p7_S161,12521,12244
F3-e003Coalescence-mBHI-p3_S22,11675,11444
G3-e003Coalescence-mBHI-p7_S122,12054,11847
G5-e003Coalescence-mGAM-p5_S76,12473,12232
G5-e003Coalescence-mGAM-p7_S172,12258,12107
G4-e003Coalescence-mGAM-p5_S75,12147,11830
G8-e003Coalescence-mBHI-p3_S129,12297,12258
E5-e003Coalescence-mGAM-p3_S60,12414,12123
G2-e003Coalescence-mGAM-p5_S73,12034,11968
E5-e003Coalescence-mGAM-p7_S148,12532,12246
H9-e003Coalescence-mGAM-p7_S186,12521,12140
E100-e003Coalescence-mGAM-p5_S55,12391,12263
E8-e003Coalescence-mGAM-p5_S53,12105,12245
H5-e003Coalescence-mGAM-p3_S96,12478,12092
G4-e003Coalescence-mGAM-p3_S83,12201,12096
F4-e003Coalescence-mBHI-p7_S111,11572,11541
H3-e003Coalescence-mGAM-p7_S182,12488,12163
H5-e003Coalescence-mGAM-p5_S88,12462,12077
F4-e003Coalescence-mGAM-p5_S63,12087,12000
G4-e003Coalescence-mGAM-p7_S171,12149,11820
H8-e003Coalescence-mGAM-p5_S89,12511,12194
F3-e003Coalescence-mBHI-p5_S14,11338,11195
F100-e003Coalescence-mBHI-p7_S115,12504,12236
E3-e003Coalescence-mGAM-p7_S146,11557,11365
F100-e003Coalescence-mGAM-p3_S167,11646,11187
G100-e003Coalescence-mBHI-p3_S131,11896,12212
G4-e003Coalescence-mBHI-p7_S123,12087,12043
E9-e003Coalescence-mGAM-p3_S154,12529,12267
F3-e003Coalescence-mGAM-p5_S62,11530,11204
H4-e003Coalescence-mBHI-p7_S135,12536,12249
E3-e003Coalescence-mBHI-p5_S2,5209,5951
G111-e003Coalescence-mBHI-p7_S128,12531,12217
H3-e003Coalescence-mBHI-p5_S38,12488,12155
G3-e003Coalescence-mGAM-p3_S82,12113,12050
F111-e003Coalescence-mGAM-p3_S168,12468,12061
F3-e003Coalescence-mGAM-p7_S158,10791,10406
F8-e003Coalescence-mBHI-p7_S113,12487,11899
G2-e003Coalescence-mBHI-p7_S121,3734,3742
H4-e003Coalescence-mBHI-p3_S47,12315,12123
F3-e003Coalescence-mBHI-p7_S110,4462,4545
F100-e003Coalescence-mGAM-p5_S67,11922,11495
G8-e003Coalescence-mBHI-p7_S125,12309,12250
F4-e003Coalescence-mBHI-p5_S15,12134,12008
H111-e003Coalescence-mBHI-p5_S44,12525,12202
E111-e003Coalescence-mBHI-p7_S104,12453,12254
E2-e003Coalescence-mGAM-p3_S57,11880,12163
F2-e003Coalescence-mBHI-p5_S13,11562,11943
F4-e003Coalescence-mBHI-p3_S23,7397,7459
F2-e003Coalescence-mGAM-p3_S69,11970,11674
E9-e003Coalescence-mGAM-p5_S54,12529,12256
G3-e003Coalescence-mGAM-p5_S74,12435,12207
E111-e003Coalescence-mGAM-p5_S56,12496,12170
G100-e003Coalescence-mGAM-p5_S79,12204,12063
H100-e003Coalescence-mGAM-p5_S91,12420,12161
G9-e003Coalescence-mBHI-p3_S130,12265,12028
E4-e003Coalescence-mGAM-p7_S147,12170,12061
E4-e003Coalescence-mGAM-p3_S59,12133,12063
H4-e003Coalescence-mBHI-p5_S39,12535,12250
F4-e003Coalescence-mGAM-p3_S71,12343,12175
H100-e003Coalescence-mBHI-p7_S139,12536,12246
G8-e003Coalescence-mBHI-p5_S29,12387,12263
G2-e003Coalescence-mBHI-p5_S25,11364,11090
G8-e003Coalescence-mGAM-p7_S173,12202,12154
E2-e003Coalescence-mGAM-p5_S49,11991,12209
H9-e003Coalescence-mBHI-p5_S42,12510,12028
H111-e003Coalescence-mGAM-p3_S192,12501,12116
F5-e003Coalescence-mBHI-p3_S24,12510,12231
E8-e003Coalescence-mBHI-p3_S105,11848,12194
E8-e003Coalescence-mGAM-p7_S149,12164,12251
E9-e003Coalescence-mGAM-p7_S150,8788,7980
H5-e003Coalescence-mBHI-p7_S136,12455,11929
G9-e003Coalescence-mBHI-p5_S30,12280,12104
F111-e003Coalescence-mBHI-p7_S116,12464,12124
F5-e003Coalescence-mBHI-p7_S112,12497,11987
F4-e003Coalescence-mGAM-p7_S159,12083,12014
F111-e003Coalescence-mBHI-p3_S120,12272,11553
H3-e003Coalescence-mGAM-p5_S86,12392,12057
E4-e003Coalescence-mBHI-p7_S99,12026,11732
H4-e003Coalescence-mGAM-p5_S87,12239,12106
E100-e003Coalescence-mGAM-p7_S151,12169,12161
G9-e003Coalescence-mGAM-p3_S178,12404,12188
H9-e003Coalescence-mBHI-p7_S138,12244,11698
H8-e003Coalescence-mGAM-p7_S185,12528,12224
G2-e003Coalescence-mGAM-p3_S81,12303,12143
F111-e003Coalescence-mBHI-p5_S20,12277,11659
F8-e003Coalescence-mBHI-p5_S17,12524,12111
G100-e003Coalescence-mBHI-p7_S127,12248,12096
E5-e003Coalescence-mGAM-p5_S52,12487,12209
