,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
D5-e003Coalescence-mGAM-p5,15799,5872
B5-e003Coalescence-mBHI-p5,15858,5925
D5-e003Coalescence-mBHI-p7,15897,5969
C9-e003Coalescence-mBHI-p5,15926,5969
A10-e003Coalescence-mBHI-p3,14600,5608
A5-e003Coalescence-mGAM-p3,15810,5961
A2-e003Coalescence-Inoculumn-mGAM,15934,5977
E5-e004Assembly-mGAM-p5,15618,5721
D8-e003Coalescence-mGAM-p5,15865,5970
A12-e003Coalescence-mGAM-p3,15412,5885
C2-e003Coalescence-mBHI-p3,14523,5326
C4-e004Assembly-mBHI-p5,15660,5895
D9-e003Coalescence-mGAM-p7,15302,5508
D4-e003Coalescence-mBHI-p7,15904,5962
D8-e003Assembly-mGAM-p3,15049,5818
E4-e004Assembly-mGAM-p7,15645,5913
E3-e004Assembly-mGAM-p3,15024,5307
B10-e003Coalescence-mGAM-p3,15709,5783
A9-e003Coalescence-mGAM-p7,15885,5974
D5-e004Assembly-mGAM-p5,15444,5669
B5-e003Coalescence-Inoculumn-mGAM,15813,5948
D10-e003Coalescence-mBHI-p5,15898,5963
D5-e003Coalescence-mBHI-p3,15832,5907
C5-e003Coalescence-mBHI-p3,15850,5862
D9-e003Coalescence-mGAM-p5,15834,5948
C9-e003Coalescence-mBHI-p3,15918,5969
D10-e003Coalescence-mGAM-p5,15930,5976
C8-e003Coalescence-mBHI-p7,15895,5969
B11-e003Assembly-mGAM-p5,15349,5781
G3-e004Assembly-epsilon-p7,14943,5235
B4-e003Coalescence-mGAM-p5,15840,5862
D4-e003Coalescence-mGAM-p5,15932,5975
C3-e004Assembly-mBHI-p7,15001,5285
B5-e003Coalescence-mGAM-p5,15874,5931
B5-e003Coalescence-Inoculumn-mBHI,15812,5894
G3-e004Assembly-epsilon-p3,13772,4770
C2-e003Coalescence-mGAM-p3,15873,5921
B5-e003Coalescence-mGAM-p7,15818,5943
D8-e003Coalescence-mBHI-p5,15867,5964
E5-e004Assembly-mGAM-p7,15103,5489
C10-e003Assembly-mGAM-p3,15273,5264
B10-e003Coalescence-mBHI-p5,15930,5975
D5-e003Coalescence-Inoculumn-mGAM,15661,5922
B3-e004Assembly-mBHI-p5,14985,5266
B5-e003Coalescence-mBHI-p3,15866,5945
G4-e004Assembly-epsilon-p5,13524,5214
C4-e003Coalescence-mGAM-p5,15910,5928
C5-e003Coalescence-mGAM-p7,15928,5975
C5-e003Coalescence-mBHI-inoculumn-redo,15927,5967
A2-e003Coalescence-mBHI-p7,5435,2383
A10-e003Coalescence-mBHI-p5,15776,5966
B8-e003Assembly-mGAM-p3,14857,5751
A4-e003Coalescence-mGAM-p5,15853,5963
D5-e003Coalescence-mBHI-p5,15857,5881
D4-e003Coalescence-mGAM-p7,15934,5972
E4-e004Assembly-mGAM-p3,15655,5909
A8-e003Coalescence-mBHI-p7,15840,5972
E3-e004Assembly-mGAM-p7,15042,5316
B9-e003GlycerolRevival-mGAM-p2,15698,5946
C4-e003Coalescence-mGAM-p3,15913,5941
B2-e003Coalescence-Inoculumn-mGAM,15908,5975
D5-e003Coalescence-mGAM-p7,14941,5642
C5-e003Coalescence-mBHI-p5,15923,5961
C5-e003Coalescence-mGAM-p3,15912,5938
D9-e003Assembly-mGAM-p5,10215,3400
B12-e003Coalescence-mGAM-p3,15625,5919
A11-e003Coalescence-mBHI-p7,15620,5910
A3-e003Coalescence-Inoculumn-mGAM,15866,5973
D10-e003Assembly-mGAM-p3,15642,5407
C3-e003Coalescence-mGAM-p5,15887,5905
B4-e004Assembly-mBHI-p5,15663,5918
C10-e003GlycerolRevival-mGAM-p2,15464,5314
D3-e003Assembly-mBHI-p5,6577,2198
A10-e003Coalescence-mGAM-p3,15892,5930
A9-e003Coalescence-mBHI-p3,15892,5966
A2-e003Coalescence-Inoculumn-mBHI,13843,5507
D3-e003Coalescence-mBHI-p7,15872,5968
C3-e003Coalescence-mBHI-p5,15547,5714
D11-e003Assembly-mGAM-p3,15623,5908
D2-e003Assembly-mBHI-p3,14528,5705
A9-e003Coalescence-mBHI-p5,15734,5941
D5-e003Coalescence-Inoculumn-mBHI,15808,5879
B2-e003Coalescence-mGAM-p3,15395,5278
B4-e003Assembly-mBHI-p3,15749,5586
C11-e003Coalescence-mGAM-p5,15929,5977
G4-e004Assembly-epsilon-p3,15165,5733
B3-e003Coalescence-Inoculumn-mBHI,14961,5186
A8-e003Coalescence-mBHI-p5,15702,5964
D5-e004Assembly-mGAM-p7,15628,5721
D9-e003Coalescence-mBHI-p3,14642,5563
D5-e003Assembly-mBHI-p5,15726,5938
A5-e003Coalescence-mBHI-p7,15582,5880
BG-Fecal,8989,3053
D2-e003Coalescence-mGAM-p5,15922,5976
B9-e003Assembly-mGAM-p5,15536,5874
D3-e003Coalescence-mGAM-p3,15879,5943
D9-e003Coalescence-mGAM-p3,15896,5971
D3-e003Coalescence-mGAM-p5,15824,5898
C10-e003Coalescence-mGAM-p3,15919,5934
A5-e003Coalescence-mBHI-inoculumn-redo,15808,5895
B11-e003Assembly-mGAM-p3,15158,5737
B9-e003Coalescence-mGAM-p7,15908,5972
B11-e003Coalescence-mGAM-p7,15402,5623
C3-e003Coalescence-Inoculumn-mGAM,15933,5975
B5-e003Coalescence-mBHI-p7,15862,5969
A3-e003Coalescence-mGAM-p7,15502,5463
D4-e003Coalescence-Inoculumn-mBHI,15934,5972
A4-e003Coalescence-mBHI-p5,15309,5194
B3-e003Coalescence-mBHI-p7,14063,4673
D10-e003Coalescence-mGAM-p7,15929,5977
C12-e003Coalescence-mGAM-p3,15910,5965
C11-e003Coalescence-mGAM-p3,15932,5976
D5-e004Assembly-mGAM-p3,15769,5838
A10-e003Coalescence-mBHI-p7,15912,5971
C10-e003Coalescence-mBHI-p7,15885,5886
B9-e003Coalescence-mBHI-p5,15827,5961
F4-e004Assembly-epsilon-p3,9764,3842
B10-e003Coalescence-mBHI-p3,15890,5945
C11-e003Coalescence-mBHI-p5,15910,5974
A2-e003Coalescence-mGAM-p7,15470,5931
C5-e003Assembly-mBHI-p3,15720,5928
E3-e004Assembly-mGAM-p5,15033,5298
C3-e003GlycerolRevival-mBHI-p2,8695,2795
D10-e003Coalescence-mGAM-p3,15895,5948
B10-e003Coalescence-mGAM-p7,15780,5820
C4-e004Assembly-mBHI-p3,15688,5917
A9-e003Coalescence-mBHI-p7,15889,5969
C2-e003Coalescence-Inoculumn-mGAM,15929,5975
B3-e003Coalescence-Inoculumn-mGAM,15824,5956
D11-e003Coalescence-mGAM-p7,15797,5948
D5-e003Coalescence-mGAM-p3,15805,5896
D4-e004Assembly-mGAM-p3,15583,5899
E4-e004Assembly-mGAM-p5,15705,5921
E5-e004Assembly-mGAM-p3,15005,5468
D2-e003Coalescence-Inoculumn-mBHI,15792,5888
B4-e003Coalescence-Inoculumn-mGAM,15934,5976
A10-e003Coalescence-mGAM-p7,15912,5958
B2-e003Assembly-mBHI-p3,13837,5508
F4-e004Assembly-epsilon-p7,11927,4606
D9-e003Coalescence-mBHI-p5,15839,5960
C4-e003Coalescence-Inoculumn-mGAM,15934,5977
D4-e003Coalescence-mGAM-p3,15923,5971
B9-e003Coalescence-mBHI-p7,15705,5905
A2-e003Coalescence-mGAM-p5,15736,5968
D11-e003Assembly-mGAM-p5,11783,4521
C3-e003Coalescence-mGAM-p7,15902,5917
B11-e003GlycerolRevival-mGAM-p2,15179,5759
C5-e004Assembly-mBHI-p7,8724,3109
B3-e003Coalescence-mGAM-p5,15582,5368
D9-e003Coalescence-mBHI-p7,15790,5952
B10-e003Assembly-mGAM-p3,15151,5192
D3-e004Assembly-mGAM-p5,15047,5302
C5-e003Coalescence-mBHI-p7,15930,5966
D12-e003Coalescence-mBHI-p3,12957,4894
D4-e004Assembly-mGAM-p7,15727,5925
C11-e003Coalescence-mGAM-p7,15932,5977
C11-e003Assembly-mGAM-p3,15777,5951
D10-e003Coalescence-mBHI-p7,15918,5970
C9-e003Coalescence-mBHI-p7,15887,5922
A2-e003Coalescence-mBHI-p3,9281,3872
B8-e003Coalescence-mGAM-p5,15912,5976
C3-e004Assembly-mBHI-p3,14993,5272
C11-e003Assembly-mGAM-p5,15707,5920
B10-e003GlycerolRevival-mGAM-p2,15857,5788
B3-e003Coalescence-mBHI-p5,15198,5180
C2-e003Coalescence-mBHI-inoculumn-redo,15891,5912
A8-e003Coalescence-mGAM-p7,15828,5973
C11-e003GlycerolRevival-mGAM-p2,15850,5930
B2-e003Coalescence-Inoculumn-mBHI,12147,4250
A11-e003Coalescence-mBHI-p5,15822,5954
C10-e003Coalescence-mGAM-p5,15920,5936
C4-e003Assembly-mBHI-p5,15449,5249
C9-e003Assembly-mGAM-p5,13765,4801
A5-e003Coalescence-Inoculumn-mGAM,15882,5975
D4-e003Coalescence-Inoculumn-mGAM,15753,5818
A2-e003Coalescence-mBHI-p5,10607,4384
B5-e004Assembly-mBHI-p5,15617,5713
C5-e003Assembly-mBHI-p5,15219,5756
C10-e003Coalescence-mBHI-p5,15714,5669
B9-e003Coalescence-mBHI-p3,15621,5878
C3-e003Coalescence-mBHI-inoculumn-redo,15910,5945
B5-e003Coalescence-mGAM-p3,15641,5863
BK-Fecal,14045,5354
A5-e003Coalescence-mBHI-p3,8698,3379
C4-e004Assembly-mBHI-p7,15614,5904
A4-e003Coalescence-mBHI-p3,7079,2427
C9-e003GlycerolRevival-mGAM-p2,14803,5164
B4-e004Assembly-mBHI-p3,15694,5919
F3-e004Assembly-epsilon-p5,9637,3173
C9-e003Coalescence-mGAM-p5,15892,5946
A2-e003Coalescence-mBHI-inoculumn-redo,14699,5726
C2-e003Coalescence-mGAM-p5,15871,5935
B8-e003GlycerolRevival-mGAM-p2,15700,5966
C8-e003Coalescence-mBHI-p5,15919,5977
B8-e003Coalescence-mGAM-p7,15903,5971
B4-e003Coalescence-Inoculumn-mBHI,15897,5908
D2-e003Coalescence-Inoculumn-mGAM,15839,5975
B8-e003Coalescence-mBHI-p7,15801,5950
B3-e004Assembly-mBHI-p3,14996,5263
D3-e003Coalescence-Inoculumn-mGAM,15855,5962
B11-e003Coalescence-mBHI-p3,15810,5935
C5-e003Coalescence-Inoculumn-mGAM,15931,5973
C4-e003Coalescence-mBHI-p5,15882,5894
G3-e004Assembly-epsilon-p5,14719,5188
BC-Fecal,5814,1904
e004-inoculumn-fecal-BE,8088,3063
A11-e003Coalescence-mBHI-p3,15918,5976
B4-e004Assembly-mBHI-p7,15659,5902
A4-e003Coalescence-Inoculumn-mGAM,15933,5975
B4-e003Coalescence-mBHI-p3,12345,4478
A5-e003Coalescence-Inoculumn-mBHI,15475,5821
A9-e003Coalescence-mGAM-p5,15880,5974
C10-e003Coalescence-mGAM-p7,15917,5957
F3-e004Assembly-epsilon-p7,11665,3943
A11-e003Coalescence-mGAM-p3,15883,5974
C10-e003Coalescence-mBHI-p3,15911,5922
D2-e003Coalescence-mBHI-p3,15817,5955
C5-e003GlycerolRevival-mBHI-p2,15719,5856
H5-e003Coalescence-mBHI-p5_S40,15818,5967
E2-e003Coalescence-mGAM-p7_S145,15466,5959
G5-e003Coalescence-mBHI-p7_S124,15921,5973
H111-e003Coalescence-mGAM-p7_S188,15771,5960
H4-e003Coalescence-mGAM-p7_S183,15930,5975
F5-e003Coalescence-mGAM-p5_S64,15554,5814
F5-e003Coalescence-mGAM-p7_S160,15762,5883
F8-e003Coalescence-mBHI-p3_S117,15621,5899
H3-e003Coalescence-mBHI-p3_S46,15610,5482
H2-e003Coalescence-mBHI-p7_S133,15473,5878
E5-e003Coalescence-mBHI-p3_S12,15639,5933
F100-e003Coalescence-mGAM-p7_S163,15555,5548
F9-e003Coalescence-mBHI-p5_S18,15615,5903
H3-e003Coalescence-mBHI-p7_S134,15636,5908
E3-e003Coalescence-mGAM-p3_S58,15261,5115
G4-e003Coalescence-mBHI-p5_S27,15830,5801
E8-e003Coalescence-mBHI-p5_S5,15551,5975
G2-e003Coalescence-mBHI-p3_S33,9600,3254
E9-e003Coalescence-mBHI-p5_S6,15638,5940
H111-e003Coalescence-mBHI-p3_S144,15849,5970
G111-e003Coalescence-mGAM-p5_S80,15926,5966
G100-e003Coalescence-mGAM-p3_S179,15884,5810
F111-e003Coalescence-mGAM-p5_S68,15560,5906
G111-e003Coalescence-mBHI-p5_S32,15895,5963
G5-e003Coalescence-mBHI-p3_S36,15882,5917
H2-e003Coalescence-mGAM-p7_S181,15869,5973
H9-e003Coalescence-mGAM-p3_S190,14967,5721
E3-e003Coalescence-mBHI-p3_S10,3911,1178
H2-e003Coalescence-mGAM-p5_S85,15216,5851
G8-e003Coalescence-mGAM-p3_S177,15934,5977
F2-e003Coalescence-mGAM-p7_S157,15389,5166
H3-e003Coalescence-mGAM-p3_S94,15623,5844
H4-e003Coalescence-mGAM-p3_S95,15570,5748
E5-e003Coalescence-mBHI-p7_S100,15613,5902
G111-e003Coalescence-mBHI-p3_S132,6040,2124
F3-e003Coalescence-mGAM-p3_S70,15360,5327
E100-e003Coalescence-mBHI-p7_S103,15567,5963
F9-e003Coalescence-mGAM-p5_S66,15702,5947
G111-e003Coalescence-mGAM-p7_S176,15370,5646
H100-e003Coalescence-mGAM-p7_S187,15909,5948
E100-e003Coalescence-mGAM-p3_S155,15853,5873
E3-e003Coalescence-mGAM-p5_S50,15404,5209
F5-e003Coalescence-mGAM-p3_S72,15211,5741
E9-e003Coalescence-mBHI-p7_S102,15664,5949
E5-e003Coalescence-mBHI-p5_S4,15497,5888
F111-e003Coalescence-mGAM-p7_S164,15267,5746
E111-e003Coalescence-mBHI-p5_S8,15779,5967
H100-e003Coalescence-mBHI-p5_S43,15898,5966
F2-e003Coalescence-mGAM-p5_S61,15430,5205
F5-e003Coalescence-mBHI-p5_S16,15656,5934
F8-e003Coalescence-mGAM-p5_S65,15748,5970
H8-e003Coalescence-mBHI-p7_S137,15794,5973
G9-e003Coalescence-mGAM-p5_S78,15880,5821
E2-e003Coalescence-mBHI-p5_S1,6978,3200
E2-e003Coalescence-mBHI-p3_S9,10967,4470
G8-e003Coalescence-mGAM-p5_S77,15916,5973
G3-e003Coalescence-mBHI-p3_S34,15720,5705
G100-e003Coalescence-mBHI-p5_S31,15889,5819
F9-e003Coalescence-mBHI-p3_S118,10446,4111
E111-e003Coalescence-mBHI-p3_S108,15423,5921
F8-e003Coalescence-mGAM-p3_S165,11812,4648
G3-e003Coalescence-mBHI-p5_S26,15815,5760
G5-e003Coalescence-mBHI-p5_S28,15931,5973
H111-e003Coalescence-mGAM-p5_S92,15675,5937
G4-e003Coalescence-mBHI-p3_S35,15836,5791
H9-e003Coalescence-mGAM-p5_S90,15622,5925
H2-e003Coalescence-mBHI-p3_S45,15728,5942
E8-e003Coalescence-mBHI-p7_S101,15647,5968
E4-e003Coalescence-mBHI-p5_S3,15361,5182
H2-e003Coalescence-mGAM-p3_S93,15764,5972
E4-e003Coalescence-mGAM-p5_S51,15790,5747
G9-e003Coalescence-mGAM-p7_S174,15886,5859
E8-e003Coalescence-mGAM-p3_S153,15896,5826
G111-e003Coalescence-mGAM-p3_S180,15911,5964
G5-e003Coalescence-mGAM-p3_S84,15849,5879
H8-e003Coalescence-mBHI-p5_S41,15818,5971
E100-e003Coalescence-mBHI-p5_S7,15827,5974
G100-e003Coalescence-mGAM-p7_S175,15700,5664
F9-e003Coalescence-mGAM-p7_S162,15673,5943
F8-e003Coalescence-mGAM-p7_S161,15685,5965
F3-e003Coalescence-mBHI-p3_S22,14939,4979
G3-e003Coalescence-mBHI-p7_S122,15572,5573
G5-e003Coalescence-mGAM-p5_S76,15919,5956
G5-e003Coalescence-mGAM-p7_S172,15890,5925
G4-e003Coalescence-mGAM-p5_S75,15593,5267
G8-e003Coalescence-mBHI-p3_S129,15760,5969
E5-e003Coalescence-mGAM-p3_S60,15647,5908
G2-e003Coalescence-mGAM-p5_S73,15781,5700
E5-e003Coalescence-mGAM-p7_S148,15854,5974
H9-e003Coalescence-mGAM-p7_S186,15800,5947
E100-e003Coalescence-mGAM-p5_S55,15915,5975
E8-e003Coalescence-mGAM-p5_S53,15534,5968
H5-e003Coalescence-mGAM-p3_S96,15675,5888
G4-e003Coalescence-mGAM-p3_S83,15870,5780
F4-e003Coalescence-mBHI-p7_S111,15166,5475
H3-e003Coalescence-mGAM-p7_S182,15772,5905
H5-e003Coalescence-mGAM-p5_S88,15721,5861
F4-e003Coalescence-mGAM-p5_S63,15805,5731
G4-e003Coalescence-mGAM-p7_S171,15581,5256
H8-e003Coalescence-mGAM-p5_S89,15703,5962
F3-e003Coalescence-mBHI-p5_S14,14518,4775
F100-e003Coalescence-mBHI-p7_S115,15880,5954
E3-e003Coalescence-mGAM-p7_S146,14806,4987
F100-e003Coalescence-mGAM-p3_S167,14908,5105
G100-e003Coalescence-mBHI-p3_S131,15148,5957
G4-e003Coalescence-mBHI-p7_S123,15810,5782
E9-e003Coalescence-mGAM-p3_S154,15800,5972
F3-e003Coalescence-mGAM-p5_S62,14729,4953
H4-e003Coalescence-mBHI-p7_S135,15928,5965
E3-e003Coalescence-mBHI-p5_S2,6664,2937
G111-e003Coalescence-mBHI-p7_S128,15869,5956
H3-e003Coalescence-mBHI-p5_S38,15822,5890
G3-e003Coalescence-mGAM-p3_S82,15815,5748
F111-e003Coalescence-mGAM-p3_S168,15786,5919
F3-e003Coalescence-mGAM-p7_S158,13684,4646
F8-e003Coalescence-mBHI-p7_S113,15524,5924
G2-e003Coalescence-mBHI-p7_S121,4754,1427
H4-e003Coalescence-mBHI-p3_S47,15897,5944
F3-e003Coalescence-mBHI-p7_S110,5634,1791
F100-e003Coalescence-mGAM-p5_S67,15295,5406
G8-e003Coalescence-mBHI-p7_S125,15770,5967
F4-e003Coalescence-mBHI-p5_S15,15799,5765
H111-e003Coalescence-mBHI-p5_S44,15779,5955
E111-e003Coalescence-mBHI-p7_S104,15743,5963
E2-e003Coalescence-mGAM-p3_S57,15231,5939
F2-e003Coalescence-mBHI-p5_S13,14729,5811
F4-e003Coalescence-mBHI-p3_S23,10028,3404
F2-e003Coalescence-mGAM-p3_S69,15326,5152
E9-e003Coalescence-mGAM-p5_S54,15776,5970
G3-e003Coalescence-mGAM-p5_S74,15903,5773
E111-e003Coalescence-mGAM-p5_S56,15673,5958
G100-e003Coalescence-mGAM-p5_S79,15866,5769
H100-e003Coalescence-mGAM-p5_S91,15827,5781
G9-e003Coalescence-mBHI-p3_S130,15824,5825
E4-e003Coalescence-mGAM-p7_S147,15852,5792
E4-e003Coalescence-mGAM-p3_S59,15837,5776
H4-e003Coalescence-mBHI-p5_S39,15919,5969
F4-e003Coalescence-mGAM-p3_S71,15890,5817
H100-e003Coalescence-mBHI-p7_S139,15906,5961
G8-e003Coalescence-mBHI-p5_S29,15872,5977
G2-e003Coalescence-mBHI-p5_S25,14566,4794
G8-e003Coalescence-mGAM-p7_S173,15904,5957
E2-e003Coalescence-mGAM-p5_S49,15336,5955
H9-e003Coalescence-mBHI-p5_S42,15656,5934
H111-e003Coalescence-mGAM-p3_S192,15684,5929
F5-e003Coalescence-mBHI-p3_S24,15863,5951
E8-e003Coalescence-mBHI-p3_S105,15100,5956
E8-e003Coalescence-mGAM-p7_S149,15581,5969
E9-e003Coalescence-mGAM-p7_S150,10714,4297
H5-e003Coalescence-mBHI-p7_S136,15546,5909
G9-e003Coalescence-mBHI-p5_S30,15889,5916
F111-e003Coalescence-mBHI-p7_S116,15562,5940
F5-e003Coalescence-mBHI-p7_S112,15667,5941
F4-e003Coalescence-mGAM-p7_S159,15801,5740
F111-e003Coalescence-mBHI-p3_S120,15227,5742
H3-e003Coalescence-mGAM-p5_S86,15636,5825
E4-e003Coalescence-mBHI-p7_S99,15378,5187
H4-e003Coalescence-mGAM-p5_S87,15880,5897
E100-e003Coalescence-mGAM-p7_S151,15876,5931
G9-e003Coalescence-mGAM-p3_S178,15926,5968
H9-e003Coalescence-mBHI-p7_S138,15276,5815
H8-e003Coalescence-mGAM-p7_S185,15816,5970
G2-e003Coalescence-mGAM-p3_S81,15893,5792
F111-e003Coalescence-mBHI-p5_S20,15193,5827
F8-e003Coalescence-mBHI-p5_S17,15720,5945
G100-e003Coalescence-mBHI-p7_S127,15874,5843
E5-e003Coalescence-mGAM-p5_S52,15724,5963
