,sample,boot_med,boot_low,boot_high,actual_med
0,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,0.167,0.158,0.176,0.167
1,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,0.073,0.071,0.074,0.073
2,B5-e003Coalescence-Inoculumn-mBHI,0.085,0.084,0.086,0.085
3,B5-e003Coalescence-mBHI-p1_S741,0.094,0.093,0.095,0.094
4,B5-e003Coalescence-mBHI-p3,0.279,0.277,0.281,0.279
5,B5-e003Coalescence-mBHI-p5,0.4,0.4,0.405,0.4
6,B5-e003Coalescence-mBHI-p7,0.05,0.049,0.051,0.05
7,B5-e003Coalescence-mGAM-p1_S745,0.263,0.262,0.265,0.263
8,B5-e003Coalescence-mGAM-p3,0.167,0.163,0.174,0.167
9,B5-e003Coalescence-mGAM-p5,0.0,0.0,0.0,0.0
10,B5-e003Coalescence-mGAM-p7,0.0,0.0,0.0,0.0
11,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,0.395,0.391,0.396,0.394
12,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,0.235,0.23,0.24,0.235
13,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,0.0,0.0,0.0,0.0
14,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,0.431,0.43,0.432,0.431
15,D3-e003Coalescence-Inoculumn-mBHI,0.088,0.087,0.089,0.088
16,D3-e003Coalescence-mBHI-p1_S727,0.143,0.141,0.14300000000000002,0.143
17,D3-e003Coalescence-mBHI-p5,0.316,0.314,0.318,0.316
18,D3-e003Coalescence-mBHI-p7,0.026,0.025000000000000022,0.026,0.026
19,D3-e003Coalescence-mGAM-p1_S731,0.268,0.267,0.27,0.268
20,D3-e003Coalescence-mGAM-p3,0.0,0.0,0.0,0.0
21,D3-e003Coalescence-mGAM-p5,0.0,0.0,0.0,0.0
22,F5-e003Coalescence-mBHI-p1_S805,0.102,0.101,0.103,0.102
23,F5-e003Coalescence-mBHI-p3_S24,0.21449999999999997,0.213,0.217,0.214
24,F5-e003Coalescence-mBHI-p5_S16,0.095,0.094,0.097,0.095
25,F5-e003Coalescence-mBHI-p7_S112,0.0,0.0,0.0,0.0
26,F5-e003Coalescence-mGAM-p1_S809,0.259,0.257,0.26,0.259
27,F5-e003Coalescence-mGAM-p3_S72,0.0,0.0,0.111,0.0
28,F5-e003Coalescence-mGAM-p5_S64,0.0,0.0,0.0,0.0
29,F5-e003Coalescence-mGAM-p7_S160,0.259,0.25,0.265,0.259
30,H3-e003Coalescence-mBHI-p1_S791,0.125,0.122,0.125,0.125
31,H3-e003Coalescence-mBHI-p3_S46,0.705,0.704,0.707,0.705
32,H3-e003Coalescence-mBHI-p5_S38,0.422,0.42,0.424,0.422
33,H3-e003Coalescence-mBHI-p7_S134,0.231,0.229,0.233,0.231
34,H3-e003Coalescence-mGAM-p1_S795,0.0,0.0,0.0,0.0
35,H3-e003Coalescence-mGAM-p3_S94,0.136,0.129,0.143,0.136
36,H3-e003Coalescence-mGAM-p5_S86,0.0,0.0,0.0,0.0
37,H3-e003Coalescence-mGAM-p7_S182,0.04,0.038,0.043,0.04
