,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-mBHI-p1_S724,0.571,0.571,0.583,0.571
1,A3-e003Coalescence-mGAM-p1_S728,0.667,0.663,0.672,0.667
2,A3-e003Coalescence-mGAM-p7,,,,1.0
3,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,,,,
4,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,0.872,0.87,0.875,0.872
5,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,,,,1.0
6,B2-e003Coalescence-Inoculumn-mBHI,0.667,0.643,0.667,0.667
7,B2-e003Coalescence-mBHI-p1_S717,0.571,0.571,0.583,0.571
8,B2-e003Coalescence-mBHI-p3,0.0,0.0,0.0,0.0
9,B2-e003Coalescence-mGAM-p3,,,,
10,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,,,,
11,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,,,,
12,Coalescence-A6-B2-AA-ACPP-mBHI-mGAM-7_S625,,,,
13,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,0.0,0.0,0.0,0.0
14,Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648,0.974,0.973,0.974,0.974
15,Coalescence-D1-B2-AA-ACPP-mBHI-mGAM-5_S656,0.979,0.978,0.98,0.979
16,Coalescence-D7-A3-AA-ACPP-mBHI-mGAM-3_S662,,,,
17,E3-e003Coalescence-mBHI-p1_S788,0.571,0.571,0.571,0.571
18,E3-e003Coalescence-mBHI-p3_S10,0.5,0.5,0.5,0.5
19,E3-e003Coalescence-mBHI-p5_S2,0.0,0.0,0.0,0.0
20,E3-e003Coalescence-mGAM-p1_S792,0.841,0.839,0.842,0.841
21,E3-e003Coalescence-mGAM-p3_S58,,,,
22,E3-e003Coalescence-mGAM-p5_S50,,,,
23,E3-e003Coalescence-mGAM-p7_S146,,,,
24,F2-e003Coalescence-mBHI-p1_S781,0.6,0.6,0.625,0.6
25,F2-e003Coalescence-mBHI-p5_S13,0.0,0.0,0.0,0.0
26,F2-e003Coalescence-mGAM-p1_S785,0.854,0.852,0.855,0.854
27,F2-e003Coalescence-mGAM-p3_S69,,,,
28,F2-e003Coalescence-mGAM-p5_S61,,,,
29,F2-e003Coalescence-mGAM-p7_S157,,,,
