,sample,boot_med,boot_low,boot_high,actual_med
0,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0.884,0.883,0.885,0.884
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.574,0.573,0.576,0.574
2,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0.503,0.5,0.504,0.503
3,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0.627,0.626,0.629,0.627
4,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.489,0.487,0.491,0.489
5,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0.443,0.441,0.444,0.443
6,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.471,0.47,0.473,0.471
7,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,0.607,0.606,0.609,0.607
8,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,0.825,0.824,0.828,0.825
9,B_G4_G5_AF_AE_mBHI_mGAM_2_S172,0.423,0.42,0.424,0.423
10,B_H3_H4_AE_AF_mBHI_mGAM_2_S183,0.6,0.6,0.6,0.6
11,C5-e003Coalescence-mBHI-inoculumn-redo,0.424,0.423,0.425,0.424
12,C5-e003Coalescence-mBHI-p1_S742,0.701,0.7,0.703,0.701
13,C5-e003Coalescence-mBHI-p3,0.907,0.906,0.909,0.907
14,C5-e003Coalescence-mBHI-p5,0.747,0.746,0.748,0.747
15,C5-e003Coalescence-mBHI-p7,0.383,0.381975,0.384,0.383
16,C5-e003Coalescence-mGAM-p1_S746,0.887,0.886,0.887,0.887
17,C5-e003Coalescence-mGAM-p3,0.818,0.817,0.819,0.818
18,C5-e003Coalescence-mGAM-p7,0.564,0.562,0.565,0.564
19,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,0.318,0.316,0.32,0.318
20,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,0.595,0.594,0.596,0.595
21,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,0.46,0.459,0.461,0.46
22,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,0.227,0.22699999999999998,0.228,0.227
23,C_G12_G5_AF_AE_mBHI_mGAM_4_S276,0.451,0.449,0.453,0.451
24,C_G4_C5_AF_AE_mBHI_mGAM_6_S268,0.757,0.756,0.759,0.757
25,C_H11_H4_AE_AF_mBHI_mGAM_4_S287,0.477,0.475,0.478,0.477
26,C_H3_D4_AE_AF_mBHI_mGAM_6_S279,0.525,0.524,0.526,0.525
27,Coalescence-D2-C5-AE-AF-mBHI-mGAM-5_S657,0.861,0.86,0.862,0.861
28,D4-e003Coalescence-Inoculumn-mBHI,0.443,0.442,0.444,0.443
29,D4-e003Coalescence-mBHI-p1_S735,0.737,0.736,0.738,0.737
30,D4-e003Coalescence-mBHI-p3,0.656,0.654,0.657,0.656
31,D4-e003Coalescence-mBHI-p5,0.51,0.508,0.511,0.51
32,D4-e003Coalescence-mBHI-p7,0.542,0.541,0.543,0.542
33,D4-e003Coalescence-mGAM-p1_S739,0.869,0.868,0.869,0.869
34,D4-e003Coalescence-mGAM-p3,0.715,0.714,0.716,0.715
35,D4-e003Coalescence-mGAM-p5,0.52,0.519,0.52,0.52
36,D4-e003Coalescence-mGAM-p7,0.407,0.406,0.40700000000000003,0.407
37,D_C4_C5_AF_AE_mBHI_mBHI_6_S316,0.292,0.29,0.294,0.292
38,D_D3_D4_AE_AF_mBHI_mBHI_6_S327,0.224,0.222,0.225,0.224
39,D_G4_C5_AF_AE_mBHI_mGAM_6_S364,0.574,0.571,0.576,0.574
40,D_H3_D4_AE_AF_mBHI_mGAM_6_S375,0.721,0.721,0.722,0.721
41,G5-e003Coalescence-mBHI-p1_S806,0.702,0.7,0.704,0.702
42,G5-e003Coalescence-mBHI-p3_S36,0.611,0.61,0.614,0.611
43,G5-e003Coalescence-mBHI-p5_S28,0.314,0.313,0.315,0.314
44,G5-e003Coalescence-mBHI-p7_S124,0.317,0.316,0.318,0.317
45,G5-e003Coalescence-mGAM-p1_S810,0.87,0.869,0.871,0.87
46,G5-e003Coalescence-mGAM-p3_S84,0.816,0.814975,0.817,0.816
47,G5-e003Coalescence-mGAM-p5_S76,0.543,0.542,0.544,0.543
48,G5-e003Coalescence-mGAM-p7_S172,0.787,0.786,0.788,0.787
49,H4-e003Coalescence-mBHI-p1_S799,0.711,0.71,0.713,0.711
50,H4-e003Coalescence-mBHI-p3_S47,0.744,0.743,0.745,0.744
51,H4-e003Coalescence-mBHI-p5_S39,0.279,0.278,0.28,0.279
52,H4-e003Coalescence-mBHI-p7_S135,0.41100000000000003,0.41,0.413,0.41100000000000003
53,H4-e003Coalescence-mGAM-p1_S803,0.87,0.87,0.871,0.871
54,H4-e003Coalescence-mGAM-p3_S95,0.762,0.76,0.765,0.762
55,H4-e003Coalescence-mGAM-p5_S87,0.8,0.799,0.8,0.8
56,H4-e003Coalescence-mGAM-p7_S183,0.448,0.447,0.448,0.448
