,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A4-e003Coalescence-mBHI-inoculumn-redo,0.057318321392016425,0.057259713701431486,0.05828220858895705,0.05828220858895705,0.020999999999999908,0.02299999999999991,0.02199999999999991
1,A4-e003Coalescence-mBHI-p1_S732,0.008509029982165902,0.008081167759705278,0.00899541417447955,0.008508662742717821,0.07767232822202977,0.08026696758610272,0.07897141420276582
2,A4-e003Coalescence-mBHI-p5,0.30728815512222496,0.293564461736591,0.3211762924854117,0.10507893108052296,0.9965935931237085,0.9968864451580971,0.9967457255233131
3,A4-e003Coalescence-mBHI-p7,0.5195123107974375,0.5,0.5622384805080086,0.5473531526049096,0.9977116058267861,0.998,0.9979118163708034
4,A4-e003Coalescence-mGAM-p1_S736,0.0010449320794148381,0.0010449320794148381,0.0020876826722338207,0.0010449320794148381,0.04200000000000004,0.04300000000000004,0.04300000000000004
5,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.030303030303030304,0.029411764705882353,0.030303030303030304,0.016945256127224213,0.966,0.967,0.967
6,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,0.003083436509316086,0.002453065365168675,0.0038275026038623564,0.003084279579246484,0.33043724681854886,0.33135978183904125,0.33093698667763577
7,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.003737832008379699,0.0035055226298727617,0.003973606188748451,0.0037349682917609465,0.1870539769003974,0.1912012003761126,0.18907449362748868
8,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.132,0.12550607287449392,0.136,0.13279678068410464,0.75,0.755,0.752
9,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.00027944496575398774,0.02100000000000002,0.02100000000000002,0.02100000000000002
10,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,0.0010117233800555957,0.0010112387832592695,0.0010122283972751546,0.0004178755887438519,0.011113876806460666,0.012080670042523764,0.011587534979127567
11,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,0.00025628578325176095,0.01100000000000001,0.01100000000000001,0.01100000000000001
12,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0.001002004008016032,0.001002004008016032,0.001002004008016032,0.0002385772307242947,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
13,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.0014184397163120568,0.0014144271570014145,0.001422475106685633,0.0008076105526548235,0.29300000000000004,0.29700000000000004,0.29500000000000004
14,B_E3_E4_AE_AA_mBHI_mGAM_2_S147,0.001026694045174538,0.0010204081632653062,0.00102880658436214,0.00047476697554529933,0.020000000000000018,0.028000000000000025,0.026000000000000023
15,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0.0010559662090813095,0.0010559662090813095,0.0010570824524312897,0.0002626035213076656,0.05300000000000005,0.05400000000000005,0.05300000000000005
16,C2-e003Coalescence-mBHI-inoculumn-redo,0.05612244897959183,0.055102040816326574,0.05708460754332313,0.05612244897959183,0.018999999999999906,0.02199999999999991,0.019999999999999907
17,C2-e003Coalescence-mBHI-p1_S718,0.007527967817843085,0.00700491269810216,0.008107840373707442,0.00751489733936529,0.05927993643124218,0.06412580037361333,0.059988117761623994
18,C2-e003Coalescence-mBHI-p3,0.014180960347577563,0.013117081747965812,0.015259387813332158,0.014082653329823638,0.39084600762381355,0.40369105218027557,0.391473700995976
19,C2-e003Coalescence-mBHI-p5,0.17436936267124953,0.13913859704120024,0.2117791376162502,0.17360962228494756,0.989663743870641,0.9912467104258538,0.9904432406890518
20,C2-e003Coalescence-mGAM-p1_S722,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.0009675097693416525,0.04600000000000004,0.04600000000000004,0.04600000000000004
21,C2-e003Coalescence-mGAM-p3,0.00102880658436214,0.00102880658436214,0.0010298661174047373,9.847479224799738e-05,0.028000000000000025,0.029000000000000026,0.028000000000000025
22,C2-e003Coalescence-mGAM-p5,0.001001585000014924,0.0010014833719917198,0.0010016812367948176,0.0003317035229079033,0.001481174858418699,0.0016784149817309524,0.0015824917654520543
23,C2-e003Coalescence-mGAM-p7,0.001,0.001,0.001,9.492123268272783e-05,0.0,0.0,0.0
24,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0.012987012987012988,0.01282051282051282,0.013157894736842106,0.003595009734305904,0.922,0.924,0.923
25,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,0.9880691171812231,0.9863861112374807,0.9894932045602108,0.9881455959609743,0.7973340137844025,0.8156148947951273,0.797646115440267
26,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0.02829564797891654,0.02708599585012856,0.029521276703839774,0.006028934375679743,0.9630805525604689,0.9661261259232248,0.9646588760698148
27,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,0.0010309278350515464,0.0010309278350515464,0.0010319917440660476,0.00018309355127560828,0.030000000000000027,0.031000000000000028,0.030000000000000027
28,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,0.009443861490031479,0.008403361344537823,0.009443861490031479,0.009443861490031479,0.04600000000000004,0.04700000000000004,0.04700000000000004
29,C_G1_C2_AA_AE_mBHI_mGAM_6_S265,0.002867766858425831,0.0025919867921983847,0.003123680625188268,0.00287110324539255,0.012690850630445135,0.01408775435910853,0.013398307314609392
30,C_G9_G2_AA_AE_mBHI_mGAM_4_S273,0.001075268817204301,0.001072961373390558,0.001075268817204301,0.000546684488415327,0.06799999999999995,0.06999999999999995,0.06999999999999995
31,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,0.001,0.001,0.001,0.00010892679008652925,0.0,0.0,0.0
32,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,0.0011235955056179776,0.0011235955056179776,0.0011248593925759281,0.00020195773780230583,0.10999999999999999,0.11099999999999999,0.10999999999999999
33,D_A3_A4_AE_AA_mBHI_mBHI_6_S291,0.3525848738514061,0.3370739500567788,0.36946932322590287,0.048445448528109336,0.9970332919481728,0.9972934153465292,0.9971638034579401
34,D_E3_A4_AE_AA_mBHI_mGAM_6_S339,0.0010152284263959391,0.0010152284263959391,0.0010152284263959391,0.00013880811262219684,0.015000000000000013,0.015000000000000013,0.015000000000000013
35,D_G1_C2_AA_AE_mBHI_mGAM_6_S361,0.001,0.001,0.001,0.00016053940341041143,0.0,0.0,0.0
36,E4-e003Coalescence-mBHI-p1_S796,0.009922790423505704,0.009315811971976194,0.010648125622322199,0.00996147631544152,0.08168239698884908,0.09142834810088121,0.09050924406041211
37,E4-e003Coalescence-mBHI-p5_S3,0.21909978611664233,0.2034013796152942,0.23542615789766452,0.21950426786739824,0.9925466892372247,0.9931033768355663,0.9928350542260629
38,E4-e003Coalescence-mBHI-p7_S99,0.28074000136023,0.2716700586197431,0.2924199679066301,0.09266248275295691,0.9963190643639616,0.9965802608683948,0.9964379853388506
39,E4-e003Coalescence-mGAM-p1_S800,0.0010438413361169103,0.0010438413361169103,0.001100977918547482,0.0010240905158681347,0.04193974446693702,0.042999889191953675,0.04200000000000004
40,E4-e003Coalescence-mGAM-p3_S59,0.0010570824524312897,0.0010570824524312897,0.0010582010582010583,0.00039463275499773345,0.05400000000000005,0.05500000000000005,0.05400000000000005
41,E4-e003Coalescence-mGAM-p5_S51,0.0010002782139275023,0.0010002253095100604,0.0010003292252771172,0.00036273651865648533,0.00022525875712014475,0.0003291169234928143,0.000278136546040586
42,E4-e003Coalescence-mGAM-p7_S147,0.0011098779134295228,0.0011086474501108647,0.0011098779134295228,0.0002448165861851386,0.09799999999999998,0.09899999999999998,0.09899999999999998
43,G2-e003Coalescence-mBHI-p1_S782,0.006994684172491043,0.006576547301012228,0.007400605919032223,0.006983096934749805,0.07942909659924871,0.08432938371283531,0.08059257421119864
44,G2-e003Coalescence-mBHI-p3_S33,0.06704975220379916,0.05757122495248291,0.07808378500179919,0.06746440626247414,0.9376569909507341,0.9432766124406572,0.9406119426773054
45,G2-e003Coalescence-mBHI-p5_S25,0.599784958685669,0.5735271435732698,0.6263188082836015,0.5996839801857199,0.9893709756520712,0.9904841027687272,0.9899416098185614
46,G2-e003Coalescence-mGAM-p1_S786,0.001049317943336831,0.001049317943336831,0.001050420168067227,0.0008245378796540885,0.04700000000000004,0.04800000000000004,0.04700000000000004
47,G2-e003Coalescence-mGAM-p3_S81,0.0014367816091954025,0.0014347202295552368,0.0014388489208633094,0.0007141948121032406,0.30300000000000005,0.30500000000000005,0.30400000000000005
48,G2-e003Coalescence-mGAM-p5_S73,0.001,0.001,0.001,0.0003730395991832641,0.0,0.0,0.0
