,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0.37791932059447986,0.376458112407211,0.379746835443038,0.3781779661016949,0.05300000000000005,0.05900000000000005,0.05600000000000005
1,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0.4236401673640168,0.42287363488457774,0.425130890052356,0.42408376963350786,0.04299999999999993,0.04700000000000004,0.04499999999999993
2,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0.12124352331606217,0.11941848390446522,0.12227979274611399,0.12045690550363448,0.03400000000000003,0.038000000000000034,0.03600000000000003
3,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,0.3329775880469584,0.330117899249732,0.33581296493092455,0.3329775880469584,0.05900000000000005,0.07299999999999995,0.06699999999999995
4,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0.19499478623566213,0.19331243469174503,0.19624217118997908,0.19499478623566213,0.038999999999999924,0.04399999999999993,0.040999999999999925
5,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0.4989451476793249,0.49736008447729674,0.5,0.49841938883034775,0.04800000000000004,0.05400000000000005,0.051000000000000045
6,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,0.2265135699373695,0.22408376963350785,0.22916666666666666,0.2265135699373695,0.03700000000000003,0.04500000000000004,0.041000000000000036
7,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,0.33472803347280333,0.33298429319371725,0.33612565445026177,0.33437990580847726,0.042487499999999984,0.04800000000000004,0.04499999999999993
8,B_H11_D10_AE_AF_mGAM_mGAM_4_S191,0.3582718651211802,0.3565400843881857,0.3603819491934149,0.3582718651211802,0.04800000000000004,0.05499999999999994,0.052000000000000046
9,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,0.3651626442812172,0.3634453781512605,0.36649214659685864,0.36477987421383645,0.04400000000000004,0.049000000000000044,0.04600000000000004
10,C11-e003Coalescence-mBHI-p1_S774,0.7817418677859391,0.7790575916230367,0.7842182338691918,0.7828810020876827,0.039000000000000035,0.050000000000000044,0.04400000000000004
11,C11-e003Coalescence-mBHI-p3,0.14803312629399584,0.1453790238836968,0.14922279792746115,0.1481865284974093,0.03300000000000003,0.039000000000000035,0.03600000000000003
12,C11-e003Coalescence-mBHI-p5,0.12695109261186263,0.12526096033402923,0.12812500000000002,0.12708333333333333,0.038987500000000036,0.04200000000000004,0.040000000000000036
13,C11-e003Coalescence-mGAM-p1_S778,0.9523326572008113,0.9513677811550152,0.9533468559837728,0.9523326572008113,0.01200000000000001,0.016000000000000014,0.014000000000000012
14,C11-e003Coalescence-mGAM-p3,0.3619441571871768,0.36082474226804123,0.3628865979381443,0.3622291021671826,0.029000000000000026,0.03300000000000003,0.031000000000000028
15,C11-e003Coalescence-mGAM-p5,0.29771784232365145,0.29637305699481864,0.2991718426501035,0.2974093264248705,0.03299999999999992,0.03699999999999992,0.03499999999999992
16,C11-e003Coalescence-mGAM-p7,0.5390218522372529,0.5379792974823948,0.5400624349635795,0.5390218522372529,0.03600000000000003,0.040999999999999925,0.038999999999999924
17,C5-e003Coalescence-Inoculumn-mGAM,0.8693415637860082,0.868448098663926,0.870236869207003,0.869475847893114,0.025000000000000022,0.029000000000000026,0.027000000000000024
18,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0.10669456066945607,0.10493179433368312,0.10774058577405857,0.10669456066945607,0.04200000000000004,0.04600000000000004,0.04400000000000004
19,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0.20621761658031085,0.2049689440993789,0.2074303405572755,0.2060041407867495,0.03200000000000003,0.03600000000000003,0.03400000000000003
20,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,0.4629049111807732,0.46137787056367435,0.46409989594172735,0.4629822732012513,0.039000000000000035,0.04400000000000004,0.04200000000000004
21,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,0.26625386996904027,0.2654958677685951,0.2672858617131063,0.26625386996904027,0.029000000000000026,0.03200000000000003,0.031000000000000028
22,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,0.08465608465608467,0.0835978835978836,0.08571428571428572,0.08465608465608467,0.05300000000000005,0.05700000000000005,0.05500000000000005
23,Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687,0.3184296619411123,0.3139407244785949,0.3234323432343234,0.3205268935236004,0.08099999999999996,0.09899999999999998,0.08899999999999997
24,D10-e003Coalescence-mBHI-p3,0.1816305469556244,0.1799379524301965,0.18350988903428983,0.18163054695562433,0.028000000000000025,0.03399999999999992,0.030999999999999917
25,D10-e003Coalescence-mBHI-p5,0.1916666666666667,0.18952879581151835,0.19395203336809175,0.19206680584551147,0.038999999999999924,0.04499999999999993,0.041999999999999926
