,index,fixed_diffs,num_int_sites,sample1,species_id
0,B3-e004Assembly-mBHI-p7,0,1314967,B3-e004Assembly-mBHI-p7,100106
1,C3-e004Assembly-mBHI-p5,5,2319249,B3-e004Assembly-mBHI-p7,100106
2,E3-e004Assembly-mGAM-p3,5,2567508,B3-e004Assembly-mBHI-p7,100106
3,G3-e004Assembly-epsilon-p7,264,2641031,B3-e004Assembly-mBHI-p7,100106
4,C3-e004Assembly-mBHI-p7,7,2823834,B3-e004Assembly-mBHI-p7,100106
5,E3-e004Assembly-mGAM-p7,2,1842434,B3-e004Assembly-mBHI-p7,100106
6,E3-e004Assembly-mGAM-p5,4,2851934,B3-e004Assembly-mBHI-p7,100106
7,F2-e004Assembly-epsilon-p5,552,1621857,B3-e004Assembly-mBHI-p7,100106
8,F3-e004Assembly-epsilon-p5,172,1298813,B3-e004Assembly-mBHI-p7,100106
9,G3-e004Assembly-epsilon-p5,362,2696911,B3-e004Assembly-mBHI-p7,100106
0,B3-e004Assembly-mBHI-p7,4,1314967,C3-e004Assembly-mBHI-p5,100106
1,C3-e004Assembly-mBHI-p5,0,2319249,C3-e004Assembly-mBHI-p5,100106
2,E3-e004Assembly-mGAM-p3,8,2567508,C3-e004Assembly-mBHI-p5,100106
3,G3-e004Assembly-epsilon-p7,480,2641031,C3-e004Assembly-mBHI-p5,100106
4,C3-e004Assembly-mBHI-p7,17,2823834,C3-e004Assembly-mBHI-p5,100106
5,E3-e004Assembly-mGAM-p7,2,1842434,C3-e004Assembly-mBHI-p5,100106
6,E3-e004Assembly-mGAM-p5,6,2851934,C3-e004Assembly-mBHI-p5,100106
7,F2-e004Assembly-epsilon-p5,947,1621857,C3-e004Assembly-mBHI-p5,100106
8,F3-e004Assembly-epsilon-p5,301,1298813,C3-e004Assembly-mBHI-p5,100106
9,G3-e004Assembly-epsilon-p5,668,2696911,C3-e004Assembly-mBHI-p5,100106
0,B3-e004Assembly-mBHI-p7,5,1314967,E3-e004Assembly-mGAM-p3,100106
1,C3-e004Assembly-mBHI-p5,7,2319249,E3-e004Assembly-mGAM-p3,100106
2,E3-e004Assembly-mGAM-p3,0,2567508,E3-e004Assembly-mGAM-p3,100106
3,G3-e004Assembly-epsilon-p7,537,2641031,E3-e004Assembly-mGAM-p3,100106
4,C3-e004Assembly-mBHI-p7,10,2823834,E3-e004Assembly-mGAM-p3,100106
5,E3-e004Assembly-mGAM-p7,2,1842434,E3-e004Assembly-mGAM-p3,100106
6,E3-e004Assembly-mGAM-p5,6,2851934,E3-e004Assembly-mGAM-p3,100106
7,F2-e004Assembly-epsilon-p5,1026,1621857,E3-e004Assembly-mGAM-p3,100106
8,F3-e004Assembly-epsilon-p5,319,1298813,E3-e004Assembly-mGAM-p3,100106
9,G3-e004Assembly-epsilon-p5,742,2696911,E3-e004Assembly-mGAM-p3,100106
0,B3-e004Assembly-mBHI-p7,261,1314967,G3-e004Assembly-epsilon-p7,100106
1,C3-e004Assembly-mBHI-p5,485,2319249,G3-e004Assembly-epsilon-p7,100106
2,E3-e004Assembly-mGAM-p3,554,2567508,G3-e004Assembly-epsilon-p7,100106
3,G3-e004Assembly-epsilon-p7,0,2641031,G3-e004Assembly-epsilon-p7,100106
