,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-Inoculumn-mGAM,0.538,0.538,0.545,0.542
1,A9-e003Coalescence-mBHI-p1_S756,0.688,0.6859999999999999,0.689,0.688
2,A9-e003Coalescence-mBHI-p3,1.0,1.0,1.0,1.0
3,A9-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
4,A9-e003Coalescence-mBHI-p7,1.0,1.0,1.0,1.0
5,A9-e003Coalescence-mGAM-p1_S760,0.727,0.725,0.73,0.727
6,A9-e003Coalescence-mGAM-p5,1.0,1.0,1.0,1.0
7,A9-e003Coalescence-mGAM-p7,1.0,1.0,1.0,1.0
8,B2-e003Coalescence-Inoculumn-mGAM,0.5529999999999999,0.55,0.556,0.5529999999999999
9,B8-e003Coalescence-mBHI-p1_S749,0.609,0.606,0.611,0.609
10,B8-e003Coalescence-mBHI-p5,0.974,0.973,0.974,0.974
11,B8-e003Coalescence-mBHI-p7,1.0,1.0,1.0,1.0
12,B8-e003Coalescence-mGAM-p1_S753,0.694,0.692,0.696,0.694
13,B8-e003Coalescence-mGAM-p5,1.0,1.0,1.0,1.0
14,B8-e003Coalescence-mGAM-p7,1.0,1.0,1.0,1.0
15,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,0.982,0.982,0.983,0.982
16,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,1.0,1.0,1.0,1.0
17,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,1.0,1.0,1.0,1.0
18,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,1.0,1.0,1.0,1.0
19,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,1.0,1.0,1.0,1.0
20,Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,1.0,1.0,1.0,1.0
21,E9-e003Coalescence-mBHI-p1_S820,0.6599999999999999,0.657,0.661,0.6599999999999999
22,E9-e003Coalescence-mBHI-p5_S6,1.0,1.0,1.0,1.0
23,E9-e003Coalescence-mBHI-p7_S102,0.958,0.957,0.96,0.958
24,E9-e003Coalescence-mGAM-p1_S824,0.667,0.667,0.676,0.667
25,E9-e003Coalescence-mGAM-p3_S154,1.0,1.0,1.0,1.0
26,E9-e003Coalescence-mGAM-p5_S54,1.0,1.0,1.0,1.0
27,F8-e003Coalescence-mBHI-p1_S813,0.667,0.667,0.667,0.667
28,F8-e003Coalescence-mBHI-p3_S117,1.0,1.0,1.0,1.0
29,F8-e003Coalescence-mBHI-p5_S17,1.0,1.0,1.0,1.0
30,F8-e003Coalescence-mBHI-p7_S113,1.0,1.0,1.0,1.0
31,F8-e003Coalescence-mGAM-p1_S817,0.732,0.731,0.733,0.732
32,F8-e003Coalescence-mGAM-p5_S65,1.0,1.0,1.0,1.0
33,F8-e003Coalescence-mGAM-p7_S161,1.0,1.0,1.0,1.0
