,index,fixed_diffs,comparisons,sample1,species_id
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,0,1567735,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
1,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,6,1405369,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,71,1646417,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
3,B11-e003Coalescence-mGAM-p3,8,1437149,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
4,D9-e003Coalescence-mGAM-p7,49,1220057,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
5,F100-e003Coalescence-mBHI-p7_S115,5,1102357,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
6,H9-e003Coalescence-mGAM-p1_S827,58,1098499,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
7,B9-e003Coalescence-mBHI-p1_S757,6,2114765,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
8,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,16,2150192,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
9,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,18,1220082,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
10,D11-e003Assembly-mGAM-p5,7000,1220016,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
11,D3-e003Assembly-mBHI-p5,20,1247840,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
12,Assembly-G4-B9-ACPP-mGAM-3_S695,4,1272416,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
13,D_B6_e003Assembly_S306,12,1445924,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
14,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,11299,1985777,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100229
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,6,1567735,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
1,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0,1405369,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,18,1646417,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
3,B11-e003Coalescence-mGAM-p3,9,1437149,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
4,D9-e003Coalescence-mGAM-p7,32,1220057,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
5,F100-e003Coalescence-mBHI-p7_S115,8,1102357,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
6,H9-e003Coalescence-mGAM-p1_S827,51,1098499,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
7,B9-e003Coalescence-mBHI-p1_S757,5,2114765,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
8,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,9,2150192,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
9,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,2,1220082,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
10,D11-e003Assembly-mGAM-p5,6235,1220016,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
11,D3-e003Assembly-mBHI-p5,7,1247840,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
12,Assembly-G4-B9-ACPP-mGAM-3_S695,12,1272416,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
13,D_B6_e003Assembly_S306,2,1445924,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
14,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,10137,1985777,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,100229
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,71,1567735,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
1,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,18,1405369,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,0,1646417,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
3,B11-e003Coalescence-mGAM-p3,62,1437149,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
4,D9-e003Coalescence-mGAM-p7,10,1220057,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
5,F100-e003Coalescence-mBHI-p7_S115,2,1102357,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
6,H9-e003Coalescence-mGAM-p1_S827,20,1098499,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
7,B9-e003Coalescence-mBHI-p1_S757,37,2114765,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
8,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,16,2150192,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
9,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,2,1220082,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
10,D11-e003Assembly-mGAM-p5,7302,1220016,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
11,D3-e003Assembly-mBHI-p5,41,1247840,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
12,Assembly-G4-B9-ACPP-mGAM-3_S695,66,1272416,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
13,D_B6_e003Assembly_S306,8,1445924,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
14,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,11988,1985777,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,100229
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,8,1567735,B11-e003Coalescence-mGAM-p3,100229
1,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,9,1405369,B11-e003Coalescence-mGAM-p3,100229
2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,62,1646417,B11-e003Coalescence-mGAM-p3,100229
3,B11-e003Coalescence-mGAM-p3,0,1437149,B11-e003Coalescence-mGAM-p3,100229
4,D9-e003Coalescence-mGAM-p7,1,1220057,B11-e003Coalescence-mGAM-p3,100229
5,F100-e003Coalescence-mBHI-p7_S115,4,1102357,B11-e003Coalescence-mGAM-p3,100229
6,H9-e003Coalescence-mGAM-p1_S827,7,1098499,B11-e003Coalescence-mGAM-p3,100229
7,B9-e003Coalescence-mBHI-p1_S757,10,2114765,B11-e003Coalescence-mGAM-p3,100229
8,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,20,2150192,B11-e003Coalescence-mGAM-p3,100229
9,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,11,1220082,B11-e003Coalescence-mGAM-p3,100229
10,D11-e003Assembly-mGAM-p5,6283,1220016,B11-e003Coalescence-mGAM-p3,100229
11,D3-e003Assembly-mBHI-p5,21,1247840,B11-e003Coalescence-mGAM-p3,100229
12,Assembly-G4-B9-ACPP-mGAM-3_S695,18,1272416,B11-e003Coalescence-mGAM-p3,100229
13,D_B6_e003Assembly_S306,20,1445924,B11-e003Coalescence-mGAM-p3,100229
14,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,10241,1985777,B11-e003Coalescence-mGAM-p3,100229
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,49,1567735,D9-e003Coalescence-mGAM-p7,100229
1,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,32,1405369,D9-e003Coalescence-mGAM-p7,100229
2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,10,1646417,D9-e003Coalescence-mGAM-p7,100229
3,B11-e003Coalescence-mGAM-p3,1,1437149,D9-e003Coalescence-mGAM-p7,100229
4,D9-e003Coalescence-mGAM-p7,0,1220057,D9-e003Coalescence-mGAM-p7,100229
5,F100-e003Coalescence-mBHI-p7_S115,6,1102357,D9-e003Coalescence-mGAM-p7,100229
6,H9-e003Coalescence-mGAM-p1_S827,16,1098499,D9-e003Coalescence-mGAM-p7,100229
7,B9-e003Coalescence-mBHI-p1_S757,43,2114765,D9-e003Coalescence-mGAM-p7,100229
8,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,44,2150192,D9-e003Coalescence-mGAM-p7,100229
9,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,17,1220082,D9-e003Coalescence-mGAM-p7,100229
10,D11-e003Assembly-mGAM-p5,5434,1220016,D9-e003Coalescence-mGAM-p7,100229
11,D3-e003Assembly-mBHI-p5,84,1247840,D9-e003Coalescence-mGAM-p7,100229
12,Assembly-G4-B9-ACPP-mGAM-3_S695,45,1272416,D9-e003Coalescence-mGAM-p7,100229
13,D_B6_e003Assembly_S306,12,1445924,D9-e003Coalescence-mGAM-p7,100229
14,C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,8704,1985777,D9-e003Coalescence-mGAM-p7,100229
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,5,1567735,F100-e003Coalescence-mBHI-p7_S115,100229
1,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,8,1405369,F100-e003Coalescence-mBHI-p7_S115,100229
2,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,2,1646417,F100-e003Coalescence-mBHI-p7_S115,100229
3,B11-e003Coalescence-mGAM-p3,4,1437149,F100-e003Coalescence-mBHI-p7_S115,100229
4,D9-e003Coalescence-mGAM-p7,6,1220057,F100-e003Coalescence-mBHI-p7_S115,100229
5,F100-e003Coalescence-mBHI-p7_S115,0,1102357,F100-e003Coalescence-mBHI-p7_S115,100229
6,H9-e003Coalescence-mGAM-p1_S827,17,1098499,F100-e003Coalescence-mBHI-p7_S115,100229
7,B9-e003Coalescence-mBHI-p1_S757,5,2114765,F100-e003Coalescence-mBHI-p7_S115,100229
8,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,2,2150192,F100-e003Coalescence-mBHI-p7_S115,100229
9,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,1,1220082,F100-e003Coalescence-mBHI-p7_S115,100229
