,index,fixed_diffs,comparisons,sample1,species_id
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,0,2288374,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
1,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,7797,1081690,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
2,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,6238,1345279,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
3,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,9251,1316301,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
4,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,1,2311488,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
5,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,7197,1636717,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
6,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,7518,1276636,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
7,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,3,2105784,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
8,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,7,2097131,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
9,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,9596,1757155,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
10,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,12,2246243,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
11,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,206,2364822,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
12,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,0,2322258,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
13,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,9030,1231421,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
14,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0,1643910,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
15,C_G11_G4_AE_AE_mBHI_mGAM_4_S275,14734,1960810,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
16,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,11504,2280677,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
17,D_E1_A2_AA_AA_mBHI_mGAM_6_S337,1,1312189,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
18,D_E4_A5_AF_AA_mBHI_mGAM_6_S340,0,2354919,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
19,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,12452,1681952,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
20,D_H3_D4_AE_AF_mBHI_mGAM_6_S375,7250,1175760,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
21,C4-e003Coalescence-mGAM-p7,10204,1355190,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
22,C3-e003Coalescence-mGAM-p3,14661,1931726,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
23,B4-e003Coalescence-mGAM-p5,8467,1156511,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
24,D4-e003Coalescence-mGAM-p5,8153,1469553,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
25,A2-e003Coalescence-mBHI-p7,1,1178753,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
26,C4-e003Coalescence-mGAM-p3,17231,2236550,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
27,C5-e003Coalescence-mGAM-p3,15657,2050064,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
28,D2-e003Coalescence-mGAM-p5,25,1203027,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
29,C3-e003Coalescence-mGAM-p7,9275,1217117,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
30,C5-e003Coalescence-mBHI-p7,8942,1162356,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
31,A2-e003Coalescence-mBHI-p5,1,1329910,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
32,H4-e003Coalescence-mGAM-p7_S183,8852,1993884,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
33,H2-e003Coalescence-mGAM-p7_S181,2,2318707,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
34,E2-e003Coalescence-mBHI-p5_S1,1,1962086,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
35,E2-e003Coalescence-mBHI-p3_S9,1,1605928,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
36,G5-e003Coalescence-mGAM-p3_S84,9082,1230599,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
37,E5-e003Coalescence-mGAM-p7_S148,8,2315648,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
38,G4-e003Coalescence-mGAM-p3_S83,16138,2140317,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
39,G3-e003Coalescence-mGAM-p3_S82,14780,1962031,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
40,G3-e003Coalescence-mGAM-p5_S74,13455,1798830,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
41,F4-e003Coalescence-mGAM-p7_S159,9241,1233914,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
42,A4-e003Coalescence-mBHI-inoculumn-redo,78,1546723,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
43,D3-e003Coalescence-Inoculumn-mBHI,7365,1476155,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
44,C5-e003Coalescence-mBHI-inoculumn-redo,11288,1977962,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
45,A2-e003Coalescence-Inoculumn-mBHI,6,2345121,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
46,D5-e003Coalescence-Inoculumn-mBHI,7490,1180214,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
47,A5-e003Coalescence-mBHI-inoculumn-redo,4,2345860,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
48,D2-e003Coalescence-Inoculumn-mBHI,16,1327195,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
49,C2-e003Coalescence-mBHI-inoculumn-redo,88,1821346,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
50,C3-e003Coalescence-mBHI-inoculumn-redo,5767,1273060,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
51,A2-e003Coalescence-mBHI-inoculumn-redo,1,2362261,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
52,A5-e003Coalescence-Inoculumn-mBHI,33,1716676,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
53,C4-e003Coalescence-mGAM-p1_S738,15910,2097816,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
54,D4-e003Coalescence-mGAM-p1_S739,14734,2133232,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
55,F4-e003Coalescence-mGAM-p1_S801,8544,1169621,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
56,B4-e003Coalescence-mGAM-p1_S737,16139,2127377,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
57,Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,15324,2032006,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
58,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,8220,1192165,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
59,Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,10261,2260729,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
60,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,10896,1946037,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
61,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,10273,1379346,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
62,e003-inoculumn-fecal-AC,15375,2253036,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
63,e003-inoculumn-fecal-AE,14271,2278555,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
64,e003-inoculumn-fecal-AF,8028,2122156,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
65,e003-inoculumn-fecal-inoculumn,100,2388382,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
66,Assembly-G7-C3-ACPP-mBHI-3_S698,9245,1458828,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102528
