,index,fixed_diffs,num_int_sites,sample1,species_id
0,B5-e004Assembly-mBHI-p3,0,598901,B5-e004Assembly-mBHI-p3,101300
1,e004-inoculumn-fecal-BD,4373,1246132,B5-e004Assembly-mBHI-p3,101300
2,B5-e004Assembly-mBHI-p7,13,1339702,B5-e004Assembly-mBHI-p3,101300
3,BF-Fecal,3900,1169319,B5-e004Assembly-mBHI-p3,101300
4,AM-Fecal,5269,1498246,B5-e004Assembly-mBHI-p3,101300
5,B5-e004Assembly-mBHI-p5,18,1184185,B5-e004Assembly-mBHI-p3,101300
6,e003-inoculumn-fecal-AE,5068,1489852,B5-e004Assembly-mBHI-p3,101300
7,e004-inoculumn-fecal-BE,4861,1596739,B5-e004Assembly-mBHI-p3,101300
8,BA-Fecal,5370,1796601,B5-e004Assembly-mBHI-p3,101300
0,B5-e004Assembly-mBHI-p3,4386,598901,e004-inoculumn-fecal-BD,101300
1,e004-inoculumn-fecal-BD,0,1246132,e004-inoculumn-fecal-BD,101300
2,B5-e004Assembly-mBHI-p7,10554,1339702,e004-inoculumn-fecal-BD,101300
3,BF-Fecal,6271,1169319,e004-inoculumn-fecal-BD,101300
4,AM-Fecal,8528,1498246,e004-inoculumn-fecal-BD,101300
5,B5-e004Assembly-mBHI-p5,9149,1184185,e004-inoculumn-fecal-BD,101300
6,e003-inoculumn-fecal-AE,8555,1489852,e004-inoculumn-fecal-BD,101300
7,e004-inoculumn-fecal-BE,8658,1596739,e004-inoculumn-fecal-BD,101300
8,BA-Fecal,8749,1796601,e004-inoculumn-fecal-BD,101300
0,B5-e004Assembly-mBHI-p3,37,598901,B5-e004Assembly-mBHI-p7,101300
1,e004-inoculumn-fecal-BD,10564,1246132,B5-e004Assembly-mBHI-p7,101300
2,B5-e004Assembly-mBHI-p7,0,1339702,B5-e004Assembly-mBHI-p7,101300
3,BF-Fecal,9176,1169319,B5-e004Assembly-mBHI-p7,101300
4,AM-Fecal,12956,1498246,B5-e004Assembly-mBHI-p7,101300
5,B5-e004Assembly-mBHI-p5,25,1184185,B5-e004Assembly-mBHI-p7,101300
6,e003-inoculumn-fecal-AE,12450,1489852,B5-e004Assembly-mBHI-p7,101300
7,e004-inoculumn-fecal-BE,12622,1596739,B5-e004Assembly-mBHI-p7,101300
8,BA-Fecal,14170,1796601,B5-e004Assembly-mBHI-p7,101300
0,B5-e004Assembly-mBHI-p3,3860,598901,BF-Fecal,101300
1,e004-inoculumn-fecal-BD,5808,1246132,BF-Fecal,101300
