,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,3532,3855
B3-e003Coalescence-Inoculumn-mGAM,3532,3855
A3-e003Coalescence-Inoculumn-mGAM,3532,3855
B2-e003Coalescence-Inoculumn-mGAM,3532,3855
