,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.3710207006369427,0.43285282258064517
A5-e003Coalescence-mBHI-inoculumn-redo,0.4110254777070064,0.48182358870967745
A5-e003Coalescence-mBHI-p3,0.5041974522292993,0.2700292338709678
A5-e003Coalescence-mBHI-p7,0.09581369426751592,0.726876008064516
A5-e003Coalescence-mGAM-p3,0.2524012738853503,0.6396784274193548
D2-e003Coalescence-Inoculumn-mBHI,0.387297770700637,0.4909163306451613
D2-e003Coalescence-mBHI-p3,0.5103566878980892,0.3348165322580645
D2-e003Coalescence-mBHI-p5,0.19610350318471337,0.6671028225806452
D2-e003Coalescence-mBHI-p7,0.0,0.5792338709677419
D2-e003Coalescence-mGAM-p5,0.015113057324840766,0.9165745967741935
E5-e003Coalescence-mBHI-p3_S12,0.6042054140127389,0.159375
E5-e003Coalescence-mBHI-p5_S4,0.11102388535031847,0.7054012096774194
E5-e003Coalescence-mBHI-p7_S100,0.0070143312101910845,0.9683467741935484
E5-e003Coalescence-mGAM-p3_S60,0.2831656050955414,0.5647469758064516
E5-e003Coalescence-mGAM-p5_S52,0.033033439490445855,0.8763074596774194
E5-e003Coalescence-mGAM-p7_S148,0.04802388535031848,0.7417893145161291
H2-e003Coalescence-mBHI-p3_S45,0.5421146496815287,0.023885080645161292
H2-e003Coalescence-mBHI-p7_S133,0.0707579617834395,0.8774647177419356
H2-e003Coalescence-mGAM-p3_S93,0.09380891719745224,0.8350090725806452
H2-e003Coalescence-mGAM-p5_S85,0.027493630573248405,0.49680342741935485
H2-e003Coalescence-mGAM-p7_S181,0.12223407643312102,0.2867741935483871
