,index,fixed_diffs,comparisons,sample1,species_id
0,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,0,1604807,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
1,C10-e003Coalescence-mGAM-p7,494,1115046,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
2,C3-e003Coalescence-Inoculumn-mGAM,1037,2298026,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
3,C2-e003Coalescence-Inoculumn-mGAM,1001,2247203,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
4,B4-e003Coalescence-Inoculumn-mGAM,1097,2379059,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
5,C4-e003Coalescence-Inoculumn-mGAM,1060,2387930,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
6,C5-e003Coalescence-Inoculumn-mGAM,1059,2400644,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
7,A4-e003Coalescence-Inoculumn-mGAM,1084,2412516,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
8,e003-inoculumn-fecal-AC,3566,2545216,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
9,e003-inoculumn-fecal-AE,109,2492648,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
10,e003-inoculumn-fecal-AF,8593,2447758,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
11,e003-inoculumn-fecal-inoculumn,5470,2564838,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
12,Assembly-G11-D9-ACPP-mGAM-3_S702,3216,1198504,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
13,Assembly-G5-C10-AE-mGAM-5_S696,968,2402791,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
14,C_B5_e003Assembly_6_S209,7899,2281108,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
15,C_F5_e003Assembly_6_S257,5138,2386493,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
16,C_F7_e003Assembly_6_S259,162,2050275,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
17,C_F8_e003Assembly_6_S260,8593,2487675,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
18,C_F9_e003Assembly_4_S261,5319,2111361,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
19,C_F11_e003Assembly_4_S263,179,1757223,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
20,C_F12_e003Assembly_4_S264,8566,2455242,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
21,D_B7_e003Assembly_S307,114,1213376,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
22,D_F5_e003Assembly_S353,2249,1354924,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
23,D_F7_e003Assembly_S355,223,1878434,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
24,D_F9_e003Assembly_S357,2653,1374085,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
25,D_F11_e003Assembly_S359,362,2350485,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
26,C_E2_e003Assembly_S242,8177,2209965,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
27,C_E6_e003Assembly_S246,3735,2054246,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
28,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,4200,2361261,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
29,C_G6_e003Assembly_S270,231,1279836,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,100251
