,s1,s2,fixed_diffs,Species,Strain Shift
90,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mGAM-p3,3861,101346,True
91,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mGAM,798,101346,False
92,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-mGAM-p7,21272,101346,True
93,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-p5,8771,101346,True
94,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mGAM-p3,27932,101346,True
95,A2-e003Coalescence-Inoculumn-mBHI,B12-e003Coalescence-mGAM-p3,21952,101346,True
96,A2-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-Inoculumn-mGAM,800,101346,False
97,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Assembly-mGAM-p3,3983,101346,True
98,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mGAM-p5,3205,101346,True
99,A2-e003Coalescence-Inoculumn-mBHI,C10-e003GlycerolRevival-mGAM-p2,5294,101346,True
100,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Assembly-mBHI-p5,11018,101346,True
101,A2-e003Coalescence-Inoculumn-mBHI,A10-e003Coalescence-mGAM-p3,611,101346,False
102,A2-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mBHI-p3,1242,101346,True
103,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p7,10448,101346,True
104,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mBHI-p5,8924,101346,True
105,A2-e003Coalescence-Inoculumn-mBHI,D11-e003Assembly-mGAM-p3,21744,101346,True
106,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Assembly-mBHI-p3,183,101346,False
107,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Assembly-mBHI-p5,10397,101346,True
108,A2-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mBHI-p5,6186,101346,True
109,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI,22735,101346,True
110,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-mGAM-p3,10117,101346,True
111,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p5,27093,101346,True
112,A2-e003Coalescence-Inoculumn-mBHI,G4-e004Assembly-epsilon-p3,14170,101346,True
113,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI,10976,101346,True
114,A2-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mBHI-p5,477,101346,False
115,A2-e003Coalescence-Inoculumn-mBHI,D5-e004Assembly-mGAM-p7,9876,101346,True
116,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Assembly-mBHI-p5,21330,101346,True
117,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-p7,9409,101346,True
118,A2-e003Coalescence-Inoculumn-mBHI,BG-Fecal,5453,101346,True
119,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-mGAM-p5,22490,101346,True
120,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p3,22158,101346,True
121,A2-e003Coalescence-Inoculumn-mBHI,D9-e003Coalescence-mGAM-p3,22973,101346,True
122,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p5,22517,101346,True
123,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p3,4026,101346,True
124,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,5618,101346,True
125,A2-e003Coalescence-Inoculumn-mBHI,B11-e003Assembly-mGAM-p3,21580,101346,True
126,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mGAM-p7,11150,101346,True
127,A2-e003Coalescence-Inoculumn-mBHI,B11-e003Coalescence-mGAM-p7,22995,101346,True
128,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-Inoculumn-mGAM,3844,101346,True
129,A2-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p7,6837,101346,True
130,A2-e003Coalescence-Inoculumn-mBHI,A3-e003Coalescence-mGAM-p7,10799,101346,True
131,A2-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-Inoculumn-mBHI,3015,101346,True
132,A2-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-mBHI-p5,3935,101346,True
133,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-mBHI-p7,11256,101346,True
134,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mGAM-p7,22907,101346,True
135,A2-e003Coalescence-Inoculumn-mBHI,C12-e003Coalescence-mGAM-p3,25405,101346,True
136,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p3,26315,101346,True
137,A2-e003Coalescence-Inoculumn-mBHI,D5-e004Assembly-mGAM-p3,9838,101346,True
138,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p7,4174,101346,True
139,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p5,11064,101346,True
140,A2-e003Coalescence-Inoculumn-mBHI,F4-e004Assembly-epsilon-p3,14103,101346,True
141,A2-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mBHI-p3,4828,101346,True
142,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mBHI-p5,4641,101346,True
143,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mGAM-p7,1211,101346,True
144,A2-e003Coalescence-Inoculumn-mBHI,E3-e004Assembly-mGAM-p5,11424,101346,True
145,A2-e003Coalescence-Inoculumn-mBHI,C3-e003GlycerolRevival-mBHI-p2,3974,101346,True
146,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mGAM-p3,23654,101346,True
147,A2-e003Coalescence-Inoculumn-mBHI,B10-e003Coalescence-mGAM-p7,8891,101346,True
148,A2-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mBHI-p7,6685,101346,True
149,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-Inoculumn-mGAM,714,101346,False
150,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM,11104,101346,True
151,A2-e003Coalescence-Inoculumn-mBHI,D11-e003Coalescence-mGAM-p7,27118,101346,True
152,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-mGAM-p3,22360,101346,True
153,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mBHI,6674,101346,True
154,A2-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-Inoculumn-mGAM,3639,101346,True
155,A2-e003Coalescence-Inoculumn-mBHI,A10-e003Coalescence-mGAM-p7,813,101346,False
156,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Assembly-mBHI-p3,43,101346,False
157,A2-e003Coalescence-Inoculumn-mBHI,F4-e004Assembly-epsilon-p7,14250,101346,True
158,A2-e003Coalescence-Inoculumn-mBHI,D9-e003Coalescence-mBHI-p5,10801,101346,True
159,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-Inoculumn-mGAM,4205,101346,True
160,A2-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p3,28229,101346,True
161,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p7,11057,101346,True
162,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mGAM-p5,1317,101346,True
163,A2-e003Coalescence-Inoculumn-mBHI,D11-e003Assembly-mGAM-p5,26651,101346,True
164,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mGAM-p7,3689,101346,True
165,A2-e003Coalescence-Inoculumn-mBHI,B11-e003GlycerolRevival-mGAM-p2,26307,101346,True
166,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-mGAM-p5,11076,101346,True
167,A2-e003Coalescence-Inoculumn-mBHI,D9-e003Coalescence-mBHI-p7,11226,101346,True
168,A2-e003Coalescence-Inoculumn-mBHI,B10-e003Assembly-mGAM-p3,8815,101346,True
169,A2-e003Coalescence-Inoculumn-mBHI,D3-e004Assembly-mGAM-p5,11549,101346,True
170,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-p7,15902,101346,True
171,A2-e003Coalescence-Inoculumn-mBHI,D4-e004Assembly-mGAM-p7,13543,101346,True
172,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Coalescence-mGAM-p7,26842,101346,True
173,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Assembly-mGAM-p3,22210,101346,True
174,A2-e003Coalescence-Inoculumn-mBHI,D10-e003Coalescence-mBHI-p7,5140,101346,True
175,A2-e003Coalescence-Inoculumn-mBHI,C9-e003Coalescence-mBHI-p7,6275,101346,True
176,A2-e003Coalescence-Inoculumn-mBHI,B8-e003Coalescence-mGAM-p5,1010,101346,True
177,A2-e003Coalescence-Inoculumn-mBHI,C3-e004Assembly-mBHI-p3,11344,101346,True
178,A2-e003Coalescence-Inoculumn-mBHI,C11-e003Assembly-mGAM-p5,21326,101346,True
179,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-mBHI-p5,10923,101346,True
180,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,1534,101346,True
181,A2-e003Coalescence-Inoculumn-mBHI,A8-e003Coalescence-mGAM-p7,1178,101346,True
182,A2-e003Coalescence-Inoculumn-mBHI,C11-e003GlycerolRevival-mGAM-p2,21424,101346,True
183,A2-e003Coalescence-Inoculumn-mBHI,B2-e003Coalescence-Inoculumn-mBHI,6068,101346,True
184,A2-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mBHI-p5,903,101346,False
185,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p5,3696,101346,True
186,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Assembly-mBHI-p5,3736,101346,True
187,A2-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-Inoculumn-mGAM,1176,101346,True
188,A2-e003Coalescence-Inoculumn-mBHI,AG-Fecal,7966,101346,True
189,A2-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-Inoculumn-mGAM,13062,101346,True
190,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p5,5037,101346,True
191,A2-e003Coalescence-Inoculumn-mBHI,B9-e003Coalescence-mBHI-p3,11304,101346,True
192,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,2989,101346,True
193,A2-e003Coalescence-Inoculumn-mBHI,e004-inoculumn-fecal-AR,7151,101346,True
194,A2-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p3,21820,101346,True
195,A2-e003Coalescence-Inoculumn-mBHI,BK-Fecal,10381,101346,True
196,A2-e003Coalescence-Inoculumn-mBHI,C3-e003Assembly-mBHI-p5,7037,101346,True
197,A2-e003Coalescence-Inoculumn-mBHI,C9-e003GlycerolRevival-mGAM-p2,10759,101346,True
198,A2-e003Coalescence-Inoculumn-mBHI,F3-e004Assembly-epsilon-p5,7546,101346,True
199,A2-e003Coalescence-Inoculumn-mBHI,C9-e003Coalescence-mGAM-p5,4235,101346,True
200,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,17,101346,False
201,A2-e003Coalescence-Inoculumn-mBHI,C2-e003Coalescence-mGAM-p5,10754,101346,True
202,A2-e003Coalescence-Inoculumn-mBHI,B8-e003GlycerolRevival-mGAM-p2,1066,101346,True
203,A2-e003Coalescence-Inoculumn-mBHI,C8-e003Coalescence-mBHI-p5,878,101346,False
204,A2-e003Coalescence-Inoculumn-mBHI,B8-e003Coalescence-mGAM-p7,1534,101346,True
205,A2-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-Inoculumn-mBHI,3021,101346,True
206,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-Inoculumn-mGAM,1141,101346,True
207,A2-e003Coalescence-Inoculumn-mBHI,B8-e003Coalescence-mBHI-p7,5837,101346,True
208,A2-e003Coalescence-Inoculumn-mBHI,B3-e004Assembly-mBHI-p3,10894,101346,True
209,A2-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-Inoculumn-mGAM,9882,101346,True
210,A2-e003Coalescence-Inoculumn-mBHI,B11-e003Coalescence-mBHI-p3,11037,101346,True
211,A2-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-Inoculumn-mGAM,10142,101346,True
212,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-p5,4470,101346,True
213,A2-e003Coalescence-Inoculumn-mBHI,G3-e004Assembly-epsilon-p5,10087,101346,True
214,A2-e003Coalescence-Inoculumn-mBHI,BC-Fecal,8926,101346,True
215,A2-e003Coalescence-Inoculumn-mBHI,e004-inoculumn-fecal-BE,9534,101346,True
216,A2-e003Coalescence-Inoculumn-mBHI,BA-Fecal,9673,101346,True
217,A2-e003Coalescence-Inoculumn-mBHI,e003-inoculumn-fecal-AF,20962,101346,True
218,A2-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mBHI-p3,1008,101346,True
219,A2-e003Coalescence-Inoculumn-mBHI,A4-e003Coalescence-Inoculumn-mGAM,679,101346,False
220,A2-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-mBHI-p3,2983,101346,True
221,A2-e003Coalescence-Inoculumn-mBHI,A9-e003Coalescence-mGAM-p5,1192,101346,True
222,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mGAM-p7,3814,101346,True
223,A2-e003Coalescence-Inoculumn-mBHI,A11-e003Coalescence-mGAM-p3,18616,101346,True
224,A2-e003Coalescence-Inoculumn-mBHI,C10-e003Coalescence-mBHI-p3,3805,101346,True
225,A2-e003Coalescence-Inoculumn-mBHI,D2-e003Coalescence-mBHI-p3,16788,101346,True
226,A2-e003Coalescence-Inoculumn-mGAM,C12-e003Coalescence-mBHI-p3,9831,101346,True
227,A2-e003Coalescence-Inoculumn-mGAM,C9-e003Coalescence-mGAM-p3,9610,101346,True
228,A2-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mBHI-p3,8673,101346,True
229,A2-e003Coalescence-Inoculumn-mGAM,D11-e003Coalescence-mBHI-p5,32956,101346,True
230,A2-e003Coalescence-Inoculumn-mGAM,C9-e003Coalescence-mGAM-p7,17238,101346,True
231,A2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mGAM-p7,0,101346,False
232,A2-e003Coalescence-Inoculumn-mGAM,D10-e003Coalescence-mBHI-p3,8808,101346,True
233,A2-e003Coalescence-Inoculumn-mGAM,F3-e004Assembly-epsilon-p3,12314,101346,True
234,A2-e003Coalescence-Inoculumn-mGAM,A8-e003Coalescence-mBHI-p3,0,101346,False
235,A2-e003Coalescence-Inoculumn-mGAM,e004-inoculumn-fecal-BD,21354,101346,True
236,A2-e003Coalescence-Inoculumn-mGAM,B9-e003Coalescence-mGAM-p5,18370,101346,True
237,A2-e003Coalescence-Inoculumn-mGAM,A4-e003Coalescence-mBHI-inoculumn-redo,6702,101346,True
238,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-mBHI-p3,18422,101346,True
239,A2-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-mBHI-p5,17618,101346,True
240,A2-e003Coalescence-Inoculumn-mGAM,B3-e004Assembly-mBHI-p7,19753,101346,True
241,A2-e003Coalescence-Inoculumn-mGAM,B5-e004Assembly-mBHI-p7,17028,101346,True
242,A2-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-mBHI-p3,25228,101346,True
243,A2-e003Coalescence-Inoculumn-mGAM,C4-e003GlycerolRevival-mBHI-p2,16853,101346,True
244,A2-e003Coalescence-Inoculumn-mGAM,C3-e004Assembly-mBHI-p5,19398,101346,True
245,A2-e003Coalescence-Inoculumn-mGAM,B8-e003Assembly-mGAM-p5,3,101346,False
246,A2-e003Coalescence-Inoculumn-mGAM,F4-e004Assembly-epsilon-p5,21697,101346,True
247,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mGAM-p7,9537,101346,True
248,A2-e003Coalescence-Inoculumn-mGAM,B12-e003Coalescence-mBHI-p3,17306,101346,True
249,A2-e003Coalescence-Inoculumn-mGAM,D3-e004Assembly-mGAM-p7,19485,101346,True
250,A2-e003Coalescence-Inoculumn-mGAM,C8-e003Assembly-mGAM-p3,0,101346,False
251,A2-e003Coalescence-Inoculumn-mGAM,C3-e003Coalescence-mGAM-p3,9295,101346,True
252,A2-e003Coalescence-Inoculumn-mGAM,B4-e003Assembly-mBHI-p5,17219,101346,True
253,A2-e003Coalescence-Inoculumn-mGAM,D4-e004Assembly-mGAM-p5,22011,101346,True
254,A2-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-Inoculumn-mBHI,12710,101346,True
255,A2-e003Coalescence-Inoculumn-mGAM,C8-e003Assembly-mGAM-p5,0,101346,False
256,A2-e003Coalescence-Inoculumn-mGAM,C3-e003Coalescence-mBHI-p7,9984,101346,True
257,A2-e003Coalescence-Inoculumn-mGAM,D11-e003Coalescence-mGAM-p5,32574,101346,True
258,A2-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mGAM-p7,28580,101346,True
259,A2-e003Coalescence-Inoculumn-mGAM,B8-e003Coalescence-mBHI-p5,9035,101346,True
260,A2-e003Coalescence-Inoculumn-mGAM,B10-e003Assembly-mGAM-p5,17289,101346,True
261,A2-e003Coalescence-Inoculumn-mGAM,C2-e003Coalescence-mGAM-p7,19748,101346,True
262,A2-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-mBHI-p5,12572,101346,True
263,A2-e003Coalescence-Inoculumn-mGAM,B11-e003Coalescence-mGAM-p3,29649,101346,True
264,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo,9860,101346,True
265,A2-e003Coalescence-Inoculumn-mGAM,B5-e003Assembly-mBHI-p5,26723,101346,True
266,A2-e003Coalescence-Inoculumn-mGAM,D8-e003Assembly-mGAM-p5,0,101346,False
