,s1,s2,fixed_diffs,num_sites,Species
0,A5-e003Coalescence-mBHI-inoculumn-redo,B5-e003Coalescence-Inoculumn-mBHI,10,252122,101454
1,A5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-inoculumn-redo,39,706736,101454
2,A5-e003Coalescence-mBHI-inoculumn-redo,D3-e003Coalescence-Inoculumn-mBHI,24,613522,101454
3,A5-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI,17,800892,101454
4,B5-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,10,252122,101454
5,B5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,46,589612,101454
6,B5-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-Inoculumn-mBHI,2,524964,101454
7,B5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI,4,666628,101454
8,C5-e003Coalescence-mBHI-inoculumn-redo,A5-e003Coalescence-mBHI-inoculumn-redo,39,706736,101454
9,C5-e003Coalescence-mBHI-inoculumn-redo,B5-e003Coalescence-Inoculumn-mBHI,46,589612,101454
10,C5-e003Coalescence-mBHI-inoculumn-redo,D3-e003Coalescence-Inoculumn-mBHI,76,1470194,101454
11,C5-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI,87,1921393,101454
12,D3-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,24,613522,101454
13,D3-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-Inoculumn-mBHI,2,524964,101454
14,D3-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,76,1470194,101454
15,D3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI,2,1676818,101454
16,D5-e003Coalescence-Inoculumn-mBHI,A5-e003Coalescence-mBHI-inoculumn-redo,17,800892,101454
17,D5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-Inoculumn-mBHI,4,666628,101454
18,D5-e003Coalescence-Inoculumn-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,87,1921393,101454
19,D5-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-Inoculumn-mBHI,2,1676818,101454
