,sample,boot_med,boot_low,boot_high,actual_med
0,C11-e003Coalescence-mBHI-p3,0.737,0.735,0.739,0.737
1,C11-e003Coalescence-mBHI-p5,0.667,0.665,0.669,0.667
2,C11-e003Coalescence-mGAM-p3,0.77,0.768,0.772,0.77
3,C11-e003Coalescence-mGAM-p5,0.87,0.869,0.872,0.87
4,C11-e003Coalescence-mGAM-p7,0.86,0.859,0.863,0.861
5,C5-e003Coalescence-Inoculumn-mGAM,0.336,0.333,0.33799999999999997,0.336
6,D10-e003Coalescence-mBHI-p3,0.563,0.561,0.565,0.563
7,D10-e003Coalescence-mBHI-p5,0.45299999999999996,0.451,0.455,0.45299999999999996
8,D10-e003Coalescence-mBHI-p7,0.43,0.427,0.432,0.43
9,D10-e003Coalescence-mGAM-p3,0.804,0.8,0.806,0.804
10,D10-e003Coalescence-mGAM-p5,0.869,0.867,0.87,0.869
11,D10-e003Coalescence-mGAM-p7,0.878,0.877,0.879,0.878
12,D4-e003Coalescence-Inoculumn-mGAM,0.318,0.316,0.323,0.318
13,G111-e003Coalescence-mBHI-p3_S132,0.556,0.556,0.571,0.556
14,G111-e003Coalescence-mBHI-p5_S32,0.463,0.462,0.465,0.463
15,G111-e003Coalescence-mBHI-p7_S128,0.41400000000000003,0.413,0.417,0.41400000000000003
16,G111-e003Coalescence-mGAM-p3_S180,0.821,0.8180000000000001,0.823,0.821
17,G111-e003Coalescence-mGAM-p5_S80,0.894,0.892,0.895025,0.894
18,G111-e003Coalescence-mGAM-p7_S176,0.9941809573155862,0.9935452401285458,0.9947342083528498,0.8974537389516513
19,H100-e003Coalescence-mBHI-p5_S43,0.443,0.441,0.444,0.443
20,H100-e003Coalescence-mBHI-p7_S139,0.5489999999999999,0.547,0.55,0.5489999999999999
21,H100-e003Coalescence-mGAM-p5_S91,0.655,0.652,0.658,0.655
22,H100-e003Coalescence-mGAM-p7_S187,0.8,0.794,0.8,0.8
