,sample,boot_med,boot_low,boot_high,actual_med
0,C5-e003Coalescence-mBHI-inoculumn-redo,0.609,0.608,0.611,0.609
1,C5-e003Coalescence-mBHI-p3,0.29800000000000004,0.296,0.301,0.298
2,C5-e003Coalescence-mBHI-p5,0.149,0.148,0.150025,0.149
3,C5-e003Coalescence-mBHI-p7,0.042,0.042,0.043,0.042
4,C5-e003Coalescence-mGAM-p3,0.028,0.027,0.028,0.028
5,C5-e003Coalescence-mGAM-p7,0.006456110504664693,0.006198371325364747,0.006741226767471783,0.006860972920620259
6,D4-e003Coalescence-Inoculumn-mBHI,0.562,0.5605,0.564,0.562
7,D4-e003Coalescence-mBHI-p3,0.273,0.2704875,0.275,0.273
8,D4-e003Coalescence-mBHI-p5,0.203,0.2,0.205,0.202
9,D4-e003Coalescence-mBHI-p7,0.09,0.088,0.091,0.09
10,D4-e003Coalescence-mGAM-p3,0.042,0.041,0.043,0.042
11,D4-e003Coalescence-mGAM-p5,0.0015464067692122839,0.0014817359493688917,0.001610839062675713,0.0016227821228967862
12,D4-e003Coalescence-mGAM-p7,0.0033885233515138836,0.003239129774135715,0.0035312554258939955,0.0034580649453723193
13,G5-e003Coalescence-mBHI-p3_S36,0.261,0.259,0.264,0.261
14,G5-e003Coalescence-mBHI-p5_S28,0.14,0.139,0.142,0.14
15,G5-e003Coalescence-mBHI-p7_S124,0.072,0.071,0.073,0.072
16,G5-e003Coalescence-mGAM-p3_S84,0.00825598677475743,0.008036692064374625,0.008468011056269296,0.008410449227850223
17,G5-e003Coalescence-mGAM-p5_S76,0.0035290675165976773,0.0033769409830287683,0.0036880899691688653,0.004138832517700076
18,G5-e003Coalescence-mGAM-p7_S172,0.0021712692384556727,0.002096974778359464,0.0022463096751501716,0.0022061203523149266
19,H4-e003Coalescence-mBHI-p3_S47,0.152,0.15,0.154,0.152
20,H4-e003Coalescence-mBHI-p5_S39,0.139,0.138,0.141,0.139
21,H4-e003Coalescence-mBHI-p7_S135,0.088,0.087,0.089,0.088
22,H4-e003Coalescence-mGAM-p3_S95,0.125,0.12,0.125,0.125
23,H4-e003Coalescence-mGAM-p5_S87,0.003175039605010102,0.0030393927025620117,0.0033169305205892788,0.003323881989007344
24,H4-e003Coalescence-mGAM-p7_S183,0.0013640694922908644,0.0013171857101225155,0.0014114746451699808,0.0013804739516184404
