,sample,boot_med,boot_low,boot_high,actual_med
0,A11-e003Coalescence-mBHI-p3,0.04,0.04,0.04,0.04
1,A11-e003Coalescence-mBHI-p5,0.0033637293801660234,0.0032540287383138805,0.0034749328022035367,0.003380191607810525
2,A11-e003Coalescence-mBHI-p7,0.0004943946311808766,0.0004340227862559967,0.00055305207244589,0.0006165740909075191
3,A11-e003Coalescence-mGAM-p3,0.005449549408378015,0.005269744667235766,0.005637762632951677,0.005496543733750618
4,A11-e003Coalescence-mGAM-p7,0.00020484023100374215,0.00015855437161401244,0.00025119904616695645,0.0004023718376806869
5,A5-e003Coalescence-Inoculumn-mGAM,0.568,0.566,0.57,0.568
6,D2-e003Coalescence-Inoculumn-mGAM,0.571,0.569,0.574,0.571
7,D8-e003Coalescence-mBHI-p5,0.0014711883840941627,0.0014135324456095225,0.0015232553532838215,0.0014749327794049624
8,D8-e003Coalescence-mGAM-p5,0.00047814294831653346,0.0004299043774248342,0.0005294811303141834,0.0005353599474004466
9,E111-e003Coalescence-mBHI-p3_S108,0.037,0.037,0.038,0.037
10,E111-e003Coalescence-mBHI-p5_S8,0.0030963116883860266,0.003004116242261961,0.0031851006362394567,0.003109879847375679
11,E111-e003Coalescence-mBHI-p7_S104,0.024,0.024,0.02400000000000001,0.024
12,E111-e003Coalescence-mGAM-p5_S56,0.0001717716837299341,0.000138943891499894,0.00020876488670239118,0.00036568667254561295
13,H8-e003Coalescence-mBHI-p5_S41,0.0012595803173138652,0.0012195246216947328,0.001301094080162569,0.001263704748307808
14,H8-e003Coalescence-mBHI-p7_S137,0.009,0.009,0.009,0.009
15,H8-e003Coalescence-mGAM-p5_S89,0.00028048390996394186,0.0002385154822554374,0.00032408569229400554,0.0003506176868826794
16,H8-e003Coalescence-mGAM-p7_S185,0.00011635191118834634,0.00010283321869630694,0.00013251634658231374,0.0001288619252091796
