,sample,boot_med,boot_low,boot_high,actual_med
0,B5-e003Coalescence-Inoculumn-mBHI,0.549,0.545,0.554,0.549
1,B5-e003Coalescence-mBHI-p3,0.16500000000000004,0.161,0.171,0.16500000000000004
2,B5-e003Coalescence-mBHI-p5,0.259,0.2509875,0.265,0.259
3,B5-e003Coalescence-mBHI-p7,0.426,0.418,0.43300000000000005,0.4255
4,B5-e003Coalescence-mGAM-p3,0.012138395994200132,0.011492210606246856,0.01270151223096347,0.012865478369968188
5,B5-e003Coalescence-mGAM-p5,0.014826342223750125,0.013980745617314346,0.01572641797937772,0.015845942392360007
6,B5-e003Coalescence-mGAM-p7,0.026018835323371688,0.024573324501538697,0.02758906747455849,0.029840080531733038
7,D3-e003Coalescence-Inoculumn-mBHI,0.542,0.538,0.546,0.5425
8,D3-e003Coalescence-mBHI-p5,0.326,0.32,0.33299999999999996,0.326
9,D3-e003Coalescence-mBHI-p7,0.447,0.439,0.457,0.447
10,D3-e003Coalescence-mGAM-p3,0.082,0.077,0.085,0.08199999999999999
11,D3-e003Coalescence-mGAM-p5,0.033,0.031,0.035,0.033
12,F5-e003Coalescence-mBHI-p3_S24,0.195,0.189,0.202,0.195
13,F5-e003Coalescence-mBHI-p5_S16,0.2565,0.25,0.262,0.257
14,F5-e003Coalescence-mBHI-p7_S112,0.4595,0.4534875,0.467,0.46
15,F5-e003Coalescence-mGAM-p3_S72,0.023814768896208448,0.022300543901541552,0.025361790692702064,0.029771956050864207
16,F5-e003Coalescence-mGAM-p5_S64,0.004643648269699162,0.004408856808256008,0.004913720911324881,0.004846612924162927
17,F5-e003Coalescence-mGAM-p7_S160,0.057,0.052,0.062,0.057
18,H3-e003Coalescence-mBHI-p3_S46,0.1855,0.176,0.1975,0.185
19,H3-e003Coalescence-mBHI-p5_S38,0.226,0.221,0.2335125,0.2255
20,H3-e003Coalescence-mBHI-p7_S134,0.43,0.425,0.4365,0.43
21,H3-e003Coalescence-mGAM-p3_S94,0.012336048042872947,0.011702098609608634,0.012966171391748072,0.012857539357661058
22,H3-e003Coalescence-mGAM-p5_S86,0.007553004707307429,0.007108417655833074,0.008089823975692198,0.008199045262036435
23,H3-e003Coalescence-mGAM-p7_S182,0.009141510031901149,0.00862635201153532,0.009629613625289678,0.009539524579572673
