,sample,boot_med,boot_low,boot_high,actual_med
0,A10-e003Coalescence-mBHI-p3,0.955,0.949,0.9870625160845861,0.955
1,A10-e003Coalescence-mBHI-p5,0.963,0.961,0.966,0.963
2,A10-e003Coalescence-mBHI-p7,0.964,0.962,0.965,0.964
3,A10-e003Coalescence-mGAM-p3,0.896,0.893,0.899,0.896
4,A10-e003Coalescence-mGAM-p7,0.957,0.952,0.9876667846605741,0.957
5,A4-e003Coalescence-Inoculumn-mGAM,0.511,0.506,0.516,0.511
6,C2-e003Coalescence-Inoculumn-mGAM,0.538,0.533,0.543,0.538
7,C8-e003Coalescence-mBHI-p5,0.963,0.962,0.965,0.9635
8,C8-e003Coalescence-mBHI-p7,0.933,0.929,0.935,0.9325000000000001
9,C8-e003Coalescence-mGAM-p7,0.9339999999999999,0.931,0.937,0.9339999999999999
10,E100-e003Coalescence-mBHI-p5_S7,0.966,0.965,0.967,0.966
11,E100-e003Coalescence-mBHI-p7_S103,0.916,0.913,0.919,0.916
12,E100-e003Coalescence-mGAM-p3_S155,0.884,0.88,0.888,0.884
13,E100-e003Coalescence-mGAM-p5_S55,0.955,0.951,0.959,0.955
14,E100-e003Coalescence-mGAM-p7_S151,0.94,0.938,0.944,0.94
15,G8-e003Coalescence-mBHI-p3_S129,0.957,0.955,0.958,0.957
16,G8-e003Coalescence-mBHI-p5_S29,0.968,0.966,0.969,0.968
17,G8-e003Coalescence-mBHI-p7_S125,0.963,0.961,0.965,0.963
18,G8-e003Coalescence-mGAM-p3_S177,0.955,0.951,0.957,0.9544999999999999
19,G8-e003Coalescence-mGAM-p5_S77,0.954,0.952,0.955,0.954
20,G8-e003Coalescence-mGAM-p7_S173,0.905,0.902,0.909,0.905
