,sample,boot_med,boot_low,boot_high,actual_med
0,B10-e003Coalescence-mBHI-p3,0.42000000000000004,0.41500000000000004,0.42600000000000005,0.42000000000000004
1,B10-e003Coalescence-mBHI-p5,0.41600000000000004,0.41100000000000003,0.42200000000000004,0.41600000000000004
2,B10-e003Coalescence-mGAM-p3,0.048,0.046,0.049000000000000044,0.048
3,B10-e003Coalescence-mGAM-p7,0.00014659456427473645,7.889280643609447e-05,0.00023697780489971232,0.002154200406147718
4,B4-e003Coalescence-Inoculumn-mGAM,0.562,0.5589999999999999,0.566,0.562
5,C3-e003Coalescence-Inoculumn-mGAM,0.6699999999999999,0.667,0.6739999999999999,0.6699999999999999
6,C9-e003Coalescence-mBHI-p3,0.417,0.413,0.421,0.41700000000000004
7,C9-e003Coalescence-mBHI-p5,0.42000000000000004,0.417,0.425,0.42000000000000004
8,C9-e003Coalescence-mBHI-p7,0.422,0.417,0.42900000000000005,0.422
9,C9-e003Coalescence-mGAM-p3,0.048,0.047,0.05,0.04800000000000004
10,C9-e003Coalescence-mGAM-p5,0.003411273066153594,0.0032237630617376247,0.00358400724558093,0.003452039987430929
11,C9-e003Coalescence-mGAM-p7,0.0006780835618973716,0.0005878312300513105,0.000781810917047781,0.000755820515577622
12,F100-e003Coalescence-mBHI-p7_S115,0.358,0.347,0.366,0.358
13,F100-e003Coalescence-mGAM-p3_S167,0.012700034047173103,0.012170657073251875,0.013197531966738842,0.013539898136108458
14,F100-e003Coalescence-mGAM-p5_S67,0.003303688720467855,0.002970172505657528,0.0036485454028795873,0.004184256323264691
15,F100-e003Coalescence-mGAM-p7_S163,0.0017230730725443534,0.0016009807990902604,0.0018514076167503867,0.0017969412885298932
16,G9-e003Coalescence-mBHI-p3_S130,0.45499999999999996,0.45099999999999996,0.458,0.45499999999999996
17,G9-e003Coalescence-mBHI-p5_S30,0.486,0.479,0.492,0.486
18,G9-e003Coalescence-mGAM-p3_S178,0.043,0.042,0.04300000000000004,0.043
19,G9-e003Coalescence-mGAM-p5_S78,0.00098076614807992,0.0008481926209757836,0.0011091875705275124,0.0013276183286498942
20,G9-e003Coalescence-mGAM-p7_S174,0.00034289490996615305,0.00029261508380367415,0.00039562001420326867,0.0004324316076709537
