,sample,boot_med,boot_low,boot_high,actual_med
0,B11-e003Coalescence-mBHI-p3,0.789,0.787,0.791,0.789
1,B11-e003Coalescence-mGAM-p3,0.682,0.681,0.683,0.682
2,B11-e003Coalescence-mGAM-p7,0.22199999999999998,0.219,0.225,0.22199999999999998
3,B5-e003Coalescence-Inoculumn-mGAM,0.508,0.505,0.511,0.508
4,D3-e003Coalescence-Inoculumn-mGAM,0.582,0.579,0.585,0.581
5,D9-e003Coalescence-mBHI-p3,0.706,0.704,0.714,0.706
6,D9-e003Coalescence-mBHI-p5,0.489,0.486,0.491,0.489
7,D9-e003Coalescence-mBHI-p7,0.262,0.26,0.264,0.262
8,D9-e003Coalescence-mGAM-p3,0.618,0.615,0.621,0.618
9,D9-e003Coalescence-mGAM-p5,0.294,0.292,0.296,0.294
10,D9-e003Coalescence-mGAM-p7,0.18,0.17800000000000005,0.181,0.18
11,F111-e003Coalescence-mBHI-p3_S120,0.75,0.747,0.75,0.75
12,F111-e003Coalescence-mBHI-p5_S20,0.494,0.492,0.5,0.494
13,F111-e003Coalescence-mBHI-p7_S116,0.283,0.281,0.285,0.283
14,F111-e003Coalescence-mGAM-p3_S168,0.647,0.644,0.652,0.648
15,F111-e003Coalescence-mGAM-p5_S68,0.5485,0.5449999999999999,0.554,0.5485
16,F111-e003Coalescence-mGAM-p7_S164,0.5,0.5,0.506,0.5
17,H9-e003Coalescence-mBHI-p5_S42,0.59,0.588,0.591,0.59
18,H9-e003Coalescence-mBHI-p7_S138,0.274,0.272,0.276,0.274
19,H9-e003Coalescence-mGAM-p3_S190,0.652,0.647,0.667,0.652
20,H9-e003Coalescence-mGAM-p5_S90,0.391,0.388,0.394,0.391
21,H9-e003Coalescence-mGAM-p7_S186,0.234,0.231,0.236,0.234
