,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-BD,0,1889916,e004-inoculumn-fecal-BD,100022
1,BB-Fecal,11268,2014286,e004-inoculumn-fecal-BD,100022
2,BF-Fecal,8006,1979877,e004-inoculumn-fecal-BD,100022
3,e003-inoculumn-fecal-inoculumn,7543,1937544,e004-inoculumn-fecal-BD,100022
4,e003-inoculumn-fecal-AC,8125,2063536,e004-inoculumn-fecal-BD,100022
5,BG-Fecal,8704,2053584,e004-inoculumn-fecal-BD,100022
6,BK-Fecal,10310,1916528,e004-inoculumn-fecal-BD,100022
7,e003-inoculumn-fecal-AE,11686,2082464,e004-inoculumn-fecal-BD,100022
8,BC-Fecal,4773,808250,e004-inoculumn-fecal-BD,100022
9,e004-inoculumn-fecal-BE,11533,2141989,e004-inoculumn-fecal-BD,100022
10,e003-inoculumn-fecal-AF,8321,2048585,e004-inoculumn-fecal-BD,100022
0,e004-inoculumn-fecal-BD,13421,1889916,BB-Fecal,100022
1,BB-Fecal,0,2014286,BB-Fecal,100022
2,BF-Fecal,14398,1979877,BB-Fecal,100022
3,e003-inoculumn-fecal-inoculumn,13991,1937544,BB-Fecal,100022
4,e003-inoculumn-fecal-AC,14386,2063536,BB-Fecal,100022
5,BG-Fecal,14919,2053584,BB-Fecal,100022
6,BK-Fecal,16309,1916528,BB-Fecal,100022
7,e003-inoculumn-fecal-AE,18583,2082464,BB-Fecal,100022
8,BC-Fecal,7409,808250,BB-Fecal,100022
9,e004-inoculumn-fecal-BE,18321,2141989,BB-Fecal,100022
10,e003-inoculumn-fecal-AF,14601,2048585,BB-Fecal,100022
0,e004-inoculumn-fecal-BD,8241,1889916,BF-Fecal,100022
1,BB-Fecal,12230,2014286,BF-Fecal,100022
2,BF-Fecal,0,1979877,BF-Fecal,100022
3,e003-inoculumn-fecal-inoculumn,8708,1937544,BF-Fecal,100022
4,e003-inoculumn-fecal-AC,9230,2063536,BF-Fecal,100022
5,BG-Fecal,9418,2053584,BF-Fecal,100022
6,BK-Fecal,11314,1916528,BF-Fecal,100022
7,e003-inoculumn-fecal-AE,12907,2082464,BF-Fecal,100022
8,BC-Fecal,5219,808250,BF-Fecal,100022
9,e004-inoculumn-fecal-BE,12730,2141989,BF-Fecal,100022
10,e003-inoculumn-fecal-AF,9082,2048585,BF-Fecal,100022
0,e004-inoculumn-fecal-BD,6758,1889916,e003-inoculumn-fecal-inoculumn,100022
1,BB-Fecal,10667,2014286,e003-inoculumn-fecal-inoculumn,100022
2,BF-Fecal,7698,1979877,e003-inoculumn-fecal-inoculumn,100022
3,e003-inoculumn-fecal-inoculumn,0,1937544,e003-inoculumn-fecal-inoculumn,100022
4,e003-inoculumn-fecal-AC,7428,2063536,e003-inoculumn-fecal-inoculumn,100022
5,BG-Fecal,7957,2053584,e003-inoculumn-fecal-inoculumn,100022
6,BK-Fecal,10029,1916528,e003-inoculumn-fecal-inoculumn,100022
7,e003-inoculumn-fecal-AE,11189,2082464,e003-inoculumn-fecal-inoculumn,100022
8,BC-Fecal,4212,808250,e003-inoculumn-fecal-inoculumn,100022
