,0
e004-inoculumn-fecal-BD,18.0
Assembly-G11-D9-ACPP-mGAM-3_S702,6.0
e004-inoculumn-fecal-AK,11.0
C8-e003Assembly-mGAM-p3,4.0
D4-e004Assembly-mGAM-p5,6.0
e003-inoculumn-fecal-AA,9.0
E5-e004Assembly-mGAM-p5,10.0
BB-Fecal,57.0
E5-e004Assembly-mGAM-p7,4.0
Coalescence-H12-AA-fecal-0_S715,126.0
BF-Fecal,44.0
AM-Fecal,161.0
e003-inoculumn-fecal-inoculumn,15.0
e003-inoculumn-fecal-AC,38.0
BG-Fecal,68.0
Assembly-G5-C10-AE-mGAM-5_S696,36.0
C3-e003Coalescence-Inoculumn-mGAM,12.0
E2-e004Assembly-mGAM-p5,4.0
C2-e003Coalescence-Inoculumn-mGAM,11.0
D4-e004Assembly-mGAM-p3,5.0
E4-e004Assembly-mGAM-p5,4.0
B4-e003Coalescence-Inoculumn-mGAM,22.0
C4-e003Coalescence-Inoculumn-mGAM,20.0
B10-e003GlycerolRevival-mGAM-p2,5.0
D4-e003Coalescence-Inoculumn-mGAM,5.0
e004-inoculumn-fecal-AR,108.0
BK-Fecal,37.0
e003-inoculumn-fecal-AE,38.0
Assembly-G4-B9-ACPP-mGAM-3_S695,5.0
C5-e003Coalescence-Inoculumn-mGAM,25.0
BC-Fecal,77.0
e004-inoculumn-fecal-BE,143.0
BA-Fecal,20.0
e003-inoculumn-fecal-AF,23.0
A4-e003Coalescence-Inoculumn-mGAM,30.0
C10-e003Coalescence-mGAM-p7,6.0
