,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,1.0,0.0016709490261085785
C4-e003Coalescence-Inoculumn-mGAM,0.0,1.0
A10-e003Coalescence-mGAM-p3,0.00014038748137108794,0.9977007874015749
A10-e003Coalescence-mGAM-p7,8.137108792846498e-05,0.9551898052217157
A4-e003Coalescence-Inoculumn-mGAM,0.4357159463487332,0.5350857853294654
C2-e003Coalescence-Inoculumn-mGAM,0.39409478390462,0.5287894736842106
C8-e003Coalescence-mBHI-p5,0.2425511177347243,0.48090261085785335
C8-e003Coalescence-mGAM-p7,0.0,0.9932507252382926
E100-e003Coalescence-mGAM-p3_S155,0.0,0.9813004558640697
E100-e003Coalescence-mGAM-p5_S55,0.0,0.9220186489846665
E100-e003Coalescence-mGAM-p7_S151,0.0,0.9176145876502279
G8-e003Coalescence-mGAM-p3_S177,0.0001964232488822653,0.9781458765022794
G8-e003Coalescence-mGAM-p5_S77,7.123695976154992e-05,0.9842175714877746
G8-e003Coalescence-mGAM-p7_S173,0.000313859910581222,0.9936315789473685
