,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C4-e003Coalescence-Inoculumn-mGAM,1.0,-0.0
D5-e003Coalescence-Inoculumn-mGAM,6.844723756136048e-05,0.9998489615716214
C11-e003Coalescence-mBHI-p5,0.9899084652231049,0.008164471237634304
C11-e003Coalescence-mGAM-p3,0.732,0.25
C11-e003Coalescence-mGAM-p5,0.737,0.25
C11-e003Coalescence-mGAM-p7,0.808,0.182
C5-e003Coalescence-Inoculumn-mGAM,0.419,0.561
D10-e003Coalescence-mBHI-p3,0.9679865341433518,0.028596753745186936
D10-e003Coalescence-mBHI-p5,0.9026297568783083,0.09491533406256523
D10-e003Coalescence-mBHI-p7,0.8715091013151438,0.12637729193059186
D10-e003Coalescence-mGAM-p3,0.6,0.381
D10-e003Coalescence-mGAM-p5,0.826,0.159
D10-e003Coalescence-mGAM-p7,0.833,0.149
D4-e003Coalescence-Inoculumn-mGAM,0.4,0.556
G111-e003Coalescence-mBHI-p5_S32,0.996413022134708,0.002651719324479308
G111-e003Coalescence-mBHI-p7_S128,0.923596981525399,0.07370870433298049
G111-e003Coalescence-mGAM-p3_S180,0.731,0.2375
G111-e003Coalescence-mGAM-p5_S80,0.762,0.214
H100-e003Coalescence-mBHI-p5_S43,0.9862719125800776,0.014076423777704794
H100-e003Coalescence-mBHI-p7_S139,0.9981139713440602,0.0013532802980618852
H100-e003Coalescence-mGAM-p5_S91,0.8371572440950876,0.16140390114514774
H100-e003Coalescence-mGAM-p7_S187,0.817367638406817,0.16053546599137886
