,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C4-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0005455983131259885
D5-e003Coalescence-Inoculumn-mBHI,0.0,0.9998328940432262
C5-e003Coalescence-mBHI-inoculumn-redo,0.6561175384615385,0.3056473379019505
C5-e003Coalescence-mGAM-p3,0.14505907692307693,0.8358576700052714
C5-e003Coalescence-mGAM-p7,0.001614769230769231,0.9835608856088561
D4-e003Coalescence-Inoculumn-mBHI,0.6488793846153846,0.3430411175540327
D4-e003Coalescence-mGAM-p3,0.3638966153846154,0.6208850817079599
D4-e003Coalescence-mGAM-p5,0.1282603076923077,0.8548824459673168
D4-e003Coalescence-mGAM-p7,0.005764307692307692,0.9848497627833421
G5-e003Coalescence-mGAM-p3_S84,0.10607076923076923,0.8323052187664732
G5-e003Coalescence-mGAM-p5_S76,0.04458030769230769,0.9376520822351081
G5-e003Coalescence-mGAM-p7_S172,0.0007089230769230768,0.9844248813916712
H4-e003Coalescence-mGAM-p3_S95,0.1951766153846154,0.3825951502372167
H4-e003Coalescence-mGAM-p5_S87,0.03292061538461538,0.8933494992092778
H4-e003Coalescence-mGAM-p7_S183,0.00024,0.9904059040590407
